"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013";"7141.16013"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";"1029.6442";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 822.5569";"   0.0000";"3302.6387";"   0.0000";"1542.5719";"   0.0000";"1329.7963";"1881.9304";"   0.0000";"1692.8625";" 826.2913";"   0.0000";"1422.0084";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 766.5175"
"8am";"   0.0000";"   0.0000";"1070.1148";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 775.1127";"   0.0000";"4623.4228";"1105.8848";"2295.1373";"   0.0000";"2803.9267";"2692.1600";"1273.1265";"2099.6930";"1252.3687";" 849.4131";"1298.5300";" 543.5588";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 976.6712"
"9am";"   0.0000";"   0.0000";"1244.5874";"   0.0000";"   0.0000";"   0.0000";"1253.2991";"   0.0000";"1061.0156";"   0.0000";"5286.5458";"1346.7071";"2515.8102";"   0.0000";"2821.5496";"2957.2844";"1113.4292";"2153.4338";"1087.8516";"1068.7918";"1506.8627";" 476.0326";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1102.6194"
"10am";"   0.0000";"   0.0000";"1348.9842";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1091.7462";"   0.0000";"5154.4045";"1712.3349";"2408.8952";" 967.3632";"2474.9384";"3024.3368";"1306.9788";"2160.0516";"1124.2433";"1078.9257";"1866.0406";" 621.2905";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 716.1763";"   0.0000";"   0.0000";"1327.2550"
"11am";"   0.0000";"   0.0000";"1307.3364";"   0.0000";"   0.0000";"   0.0000";"1103.0690";"   0.0000";" 987.6171";"   0.0000";"4707.6464";"2567.9738";"2107.1820";"   0.0000";"1543.0803";"2977.7295";"1306.9788";"1979.2943";"1001.3448";" 902.6118";"1510.2886";" 465.0100";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1100.4901"
"12am";"   0.0000";"   0.0000";"1051.2208";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"4082.9821";"1209.1683";"1708.8495";"   0.0000";"1861.9292";"2369.4137";"   0.0000";"   0.0000";" 761.8308";" 991.8208";"1671.0627";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 992.7444"
"1pm";"   0.0000";"   0.0000";"1186.1137";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 662.0597";"   0.0000";"4177.4022";" 939.5458";"2122.4107";"1083.1019";"1577.9871";"2895.6213";"1083.9532";"1615.9798";" 978.3986";" 734.6614";"1500.0852";" 587.8210";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 869.5456"
"2pm";"   0.0000";"   0.0000";"1455.7394";"   0.0000";"   0.0000";"   0.0000";"1530.0836";"   0.0000";" 691.6107";"   0.0000";"4395.7791";"1083.3041";"2490.2851";"   0.0000";"1819.5074";"3119.5904";"1156.8678";" 748.6389";" 819.2866";" 839.3310";"1398.2040";" 579.2229";"   0.0000";"   0.0000";" 720.1586";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1206.0735"
"3pm";"   0.0000";"   0.0000";"1553.6325";"   0.0000";"   0.0000";"   0.0000";"1100.5473";"   0.0000";" 866.9266";"   0.0000";"3831.9897";"1080.2325";"2572.8222";" 986.4356";"1901.2920";"3753.5040";"1163.6553";" 855.3741";" 868.3920";" 985.3358";"1404.7622";" 743.9418";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1066.8231"
