"hour";"001";"050";"100";"120";"140";"180";"200";"240";"260";"300";"350";"360";"400";"425";"450";"500";"560";"600";"625";"650";"700";"750";"800";"820";"840";"845"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914";"16636.9066914"
"4am";"486.0532";"722.1362";"472.1660";"249.9702";"861.0085";"402.7298";"569.3766";"499.9404";"555.4894";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"263.8575";"  0.0000";"208.3085";"611.0383";"  0.0000";"222.1957";"  0.0000";"402.7298";"291.6319";"  0.0000";"  0.0000"
"5am";" 736.0234";" 861.0085";" 555.4894";" 249.9702";"1152.6404";" 499.9404";" 708.2489";" 624.9255";" 583.2638";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 333.2936";"   0.0000";" 277.7447";" 666.5872";"   0.0000";" 222.1957";"   0.0000";" 458.2787";" 319.4064";"   0.0000";"   0.0000"
"6am";"2430.2660";"1444.2724";"1027.6553";" 472.1660";"2305.2809";" 722.1362";"1444.2724";"1222.0766";" 985.9936";" 319.4064";"   0.0000";"   0.0000";" 166.6468";" 194.4213";"   0.0000";" 611.0383";"   0.0000";" 638.8128";"1041.5426";"   0.0000";" 277.7447";"   0.0000";" 597.1511";" 388.8426";"   0.0000";"   0.0000"
"7am";"6290.9171";"3541.2447";"1958.1000";"1222.0766";"4110.6214";"1222.0766";"3194.0639";"2138.6341";"1791.4532";" 638.8128";"   0.0000";"   0.0000";" 236.0830";" 388.8426";" 319.4064";"1416.4979";" 291.6319";"1791.4532";"1777.5660";"   0.0000";" 388.8426";"   0.0000";"1097.0915";" 652.7000";"   0.0000";" 263.8575"
"8am";"9818.2747";"5471.5703";"2527.4766";"1916.4383";"5721.5405";"1666.4681";"4763.3214";"3499.5830";"2721.8979";" 958.2192";" 222.1957";" 194.4213";" 402.7298";" 611.0383";" 472.1660";"2277.5064";" 361.0681";"2944.0937";"2444.1532";"   0.0000";" 458.2787";" 194.4213";"1374.8362";" 749.9107";" 222.1957";" 361.0681"
"9am";"11082.0130";" 6804.7448";" 2777.4469";" 2166.4086";" 6485.3384";" 1902.5511";" 5999.2852";" 3652.3426";" 3221.8384";" 1152.6404";"  249.9702";"  208.3085";"  444.3915";"  736.0234";"  569.3766";" 2721.8979";"  388.8426";" 3152.4022";" 2805.2213";"    0.0000";"  472.1660";"  263.8575";" 1638.6936";"  874.8958";"  208.3085";"  374.9553"
"10am";"11470.8555";" 7665.7533";" 2930.2064";" 2110.8596";" 7110.2640";" 2069.1979";" 6527.0001";" 3818.9894";" 3457.9213";" 1277.6256";"  249.9702";"  236.0830";"  444.3915";"  763.7979";"  638.8128";" 2916.3192";"  444.3915";" 3221.8384";" 3027.4171";"  180.5340";"  569.3766";"  319.4064";" 1860.8894";"  819.3468";"  236.0830";"  416.6170"
"11am";"11901.3598";" 8193.4682";" 3263.5001";" 2221.9575";" 7290.7980";" 2138.6341";" 6693.6469";" 3902.3128";" 3541.2447";" 1305.4000";"  263.8575";"  277.7447";"  444.3915";"  694.3617";"  680.4745";" 2985.7554";"  416.6170";" 3360.7107";" 3207.9511";"  222.1957";"  499.9404";"  291.6319";" 1930.3256";"  847.1213";"  263.8575";"  430.5043"
"12am";"12054.1194";" 8221.2427";" 3124.6277";" 2360.8298";" 7415.7831";" 2069.1979";" 6457.5639";" 3999.5235";" 3721.7788";" 1305.4000";"  236.0830";"  263.8575";"  527.7149";"  652.7000";"  666.5872";" 2832.9958";"  402.7298";" 3527.3575";" 3541.2447";"  236.0830";"  555.4894";"  236.0830";" 2013.6490";"  985.9936";"  291.6319";"  430.5043"
"1pm";"12248.5407";" 8665.6342";" 3180.1767";" 2374.7171";" 7415.7831";" 2041.4234";" 6540.8874";" 3971.7490";" 3638.4554";" 1458.1596";"  249.9702";"  249.9702";"  513.8277";"  749.9107";"  611.0383";" 2874.6575";"  416.6170";" 3638.4554";" 3846.7639";"  277.7447";"  583.2638";"  263.8575";" 2138.6341";" 1055.4298";"  319.4064";"  486.0532"
"2pm";"12012.4577";" 8151.8065";" 3055.1915";" 2319.1681";" 7290.7980";" 2096.9724";" 6249.2554";" 3818.9894";" 3569.0192";" 1374.8362";"  236.0830";"  222.1957";"  472.1660";"  833.2341";"  569.3766";" 2874.6575";"  388.8426";" 3735.6660";" 4027.2979";"  222.1957";"  624.9255";"  277.7447";" 2305.2809";" 1027.6553";"  388.8426";"  444.3915"
"3pm";"10109.9066";" 6971.3916";" 2360.8298";" 1833.1149";" 5735.4278";" 1860.8894";" 5346.5852";" 3194.0639";" 2971.8681";" 1124.8660";"  194.4213";"    0.0000";"  347.1809";"  611.0383";"  486.0532";" 2388.6043";"  333.2936";" 3235.7256";" 3180.1767";"  194.4213";"  541.6021";"  249.9702";" 2138.6341";"  930.4447";"  333.2936";"  388.8426"
"4pm";"5846.5256";"5082.7278";"1610.9192";"1277.6256";"3916.2001";"1333.1745";"3457.9213";"2374.7171";"2263.6192";" 888.7830";"   0.0000";"   0.0000";" 249.9702";" 430.5043";" 319.4064";"1833.1149";"   0.0000";"1694.2426";"2263.6192";" 236.0830";" 444.3915";" 208.3085";"1513.7085";" 680.4745";"   0.0000";" 277.7447"
"5pm";"3235.7256";"3763.4405";"1472.0468";"1027.6553";"2735.7852";" 833.2341";"2138.6341";"1624.8064";"1749.7915";" 791.5724";"   0.0000";"   0.0000";" 208.3085";" 402.7298";" 236.0830";"1263.7383";"   0.0000";" 694.3617";"1708.1298";" 180.5340";" 486.0532";" 236.0830";"1124.8660";" 597.1511";"   0.0000";" 166.6468"
"6pm";"2694.1235";"3319.0490";"1360.9490";"1097.0915";"2430.2660";" 749.9107";"2138.6341";"1388.7234";"1597.0319";" 985.9936";"   0.0000";" 194.4213";" 222.1957";" 319.4064";" 277.7447";" 999.8809";"   0.0000";" 527.7149";"1513.7085";" 222.1957";" 472.1660";" 263.8575";"1222.0766";" 652.7000";"   0.0000";" 180.5340"
"7pm";"2333.0554";"2708.0107";"1194.3021";" 888.7830";"2055.3107";" 694.3617";"1694.2426";"1360.9490";"1597.0319";" 805.4596";"   0.0000";" 180.5340";" 208.3085";" 291.6319";" 249.9702";" 902.6702";"   0.0000";" 555.4894";"1347.0617";" 263.8575";" 444.3915";" 277.7447";"1069.3170";" 569.3766";"   0.0000";"   0.0000"
"8pm";"2013.6490";"2319.1681";" 874.8958";" 694.3617";"1583.1447";" 569.3766";"1305.4000";" 999.8809";"1180.4149";" 611.0383";"   0.0000";"   0.0000";" 222.1957";" 249.9702";" 208.3085";" 736.0234";"   0.0000";" 458.2787";"1110.9787";" 194.4213";" 402.7298";" 263.8575";" 722.1362";" 402.7298";"   0.0000";"   0.0000"
"9pm";"1416.4979";"1583.1447";" 597.1511";" 486.0532";"1194.3021";" 361.0681";" 847.1213";" 722.1362";" 652.7000";" 430.5043";"   0.0000";"   0.0000";" 208.3085";"   0.0000";" 166.6468";" 513.8277";"   0.0000";" 388.8426";" 791.5724";" 180.5340";" 194.4213";" 166.6468";" 472.1660";" 249.9702";"   0.0000";"   0.0000"
"10pm";"1069.3170";" 874.8958";" 416.6170";" 333.2936";" 888.7830";" 361.0681";" 569.3766";" 458.2787";" 499.9404";" 236.0830";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 277.7447";"   0.0000";" 180.5340";" 583.2638";"   0.0000";"   0.0000";"   0.0000";" 333.2936";"   0.0000";"   0.0000";"   0.0000"
"11pm";"805.4596";"624.9255";"305.5192";"222.1957";"611.0383";"263.8575";"430.5043";"277.7447";"402.7298";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"263.8575";"  0.0000";"  0.0000";"361.0681";"  0.0000";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000"
"12pm";"680.4745";"527.7149";"277.7447";"194.4213";"583.2638";"222.1957";"388.8426";"263.8575";"319.4064";"166.6468";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"222.1957";"  0.0000";"  0.0000";"305.5192";"  0.0000";"  0.0000";"  0.0000";"166.6468";"  0.0000";"  0.0000";"  0.0000"
"1am";"638.8128";"513.8277";"263.8575";"180.5340";"569.3766";"222.1957";"388.8426";"249.9702";"291.6319";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"263.8575";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"2am";"555.4894";"472.1660";"263.8575";"180.5340";"555.4894";"208.3085";"361.0681";"249.9702";"277.7447";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"194.4213";"  0.0000";"  0.0000";"222.1957";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"3am";"499.9404";"444.3915";"249.9702";"166.6468";"541.6021";"208.3085";"347.1809";"249.9702";"263.8575";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"194.4213";"  0.0000";"  0.0000";"208.3085";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
