"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006";"11540.2006"
"4am";"2897.5160";"1859.1876";"4695.0608";"3405.0384";"4819.7426";"3010.7396";"1555.9756";"3253.0127";"4113.9356";"2364.0927";"2611.2522";"  50.7352";"2555.1060";"1046.3970";" 603.1744";"1997.1375";" 794.3897";" 957.2304";"1226.0618";"1478.2492";"2121.7954";"2278.8076";"3014.8084";"2506.4507";" 528.1897";" 815.7810";" 221.3176";" 986.7983";"1851.2071";"4205.4624";"1613.3391";"1435.9540";"1844.2660";"3152.6068";"1724.8219";"4160.1075";"3665.9322";" 859.8735";"1212.6823";"1852.9151";"1368.4474";" 720.6240";" 912.3069";"1943.9523";"1657.3085";"2014.9248";"1609.6504";"1945.2044";" 517.7634";" 764.5367";"2635.9462";"2708.1134";"1257.9385";"1132.0992";"2081.1968";"1188.8252";"1493.0592";"1740.1296";"2495.9999";" 896.3466";" 541.3809";"1516.2163";" 749.1100";"1247.7972";"1105.2665";" 944.9811"
"5am";"2897.5160";"1859.1876";"4695.0608";"3405.0384";"4819.7426";"3010.7396";"1555.9756";"3253.0127";"4028.8265";"2364.0927";"2611.2522";"  50.7352";"2555.1060";"1046.3970";" 603.1744";"1997.1375";" 794.3897";" 957.2304";"1226.0618";"1478.2492";"2121.7954";"2278.8076";"3014.8084";"2506.4507";" 485.4311";" 815.7810";" 221.3176";" 986.7983";"1955.8624";"4205.4624";"1613.3391";"1435.9540";"1844.2660";"3152.6068";"1724.8219";"4160.1075";"3665.9322";" 859.8735";"1212.6823";"1852.9151";"1368.4474";" 720.6240";" 912.3069";"1836.2219";"1657.3085";"2014.9248";"1609.6504";"1945.2044";" 517.7634";" 764.5367";"2635.9462";"2708.1134";"1153.2832";"1132.0992";"2081.1968";"1188.8252";"1363.6297";"1740.1296";"2495.9999";" 896.3466";" 541.3809";"1516.2163";" 749.1100";"1247.7972";"1105.2665";" 944.9811"
"6am";"2828.0668";"1901.9277";"4695.0608";"3405.0384";"4819.7426";"3010.7396";"1598.1724";"3146.6006";"3951.3036";"2285.4328";"2534.2633";"  50.7352";"2633.7659";"1046.3970";" 603.1744";"2049.5320";" 852.7301";" 941.9811";"1061.1790";"1555.2381";"2121.7954";"2278.8076";"2857.4381";"2567.1805";" 382.3709";" 879.9058";" 221.3176";" 986.7983";"1859.2483";"4461.8716";"1613.3391";"1435.9540";"1744.1362";"3053.6016";"1564.9397";"3959.2994";"3665.9322";" 859.8735";"1155.1671";"1852.9151";"1280.5629";" 607.4326";" 907.0342";"1836.2219";"1589.3014";"1964.6725";"1447.9649";"1945.2044";" 481.9597";" 662.3271";"2352.8356";"2708.1134";"1153.2832";"1132.0992";"1855.6140";"1127.9315";"1234.2002";"1429.4268";"2495.9999";" 896.3466";" 435.0167";"1534.8837";" 710.9636";"1156.5669";"1105.2665";" 736.4601"
"7am";"2457.0721";"3496.4440";"4365.2783";"2967.2059";"4285.9781";"3152.7987";"1420.6153";"2459.8286";"3314.2053";"1757.3030";"1898.9859";"  50.7352";"2406.9104";" 984.2540";" 603.1744";"2699.9909";" 778.3535";"1137.8375";" 777.1040";"1635.0674";"2059.2948";"1914.9457";"3875.5592";"2255.3753";" 754.0053";" 574.9646";" 456.0742";"1545.1978";"3443.8553";"5566.8344";"1089.6637";"1321.3021";"1356.2052";"2402.1295";"1271.7762";"2523.9962";"3445.5417";"1238.8275";"1076.5993";"1449.9423";"1400.9041";" 607.4326";" 459.5389";"1410.7442";"1084.7351";"1991.0427";"1844.3534";"1455.5769";" 446.1560";" 248.2551";"1667.9021";"1650.4194";" 832.3981";"1235.6513";"1373.3607";" 779.6580";" 693.4218";"1097.3578";"1362.9047";" 649.0228";" 354.7645";"1133.8629";" 486.1592";"1031.7295";" 609.2493";" 756.9461"
"8am";"2942.3529";"5504.1615";"3416.7401";"3624.7013";"2969.8890";"2725.8789";"1501.9015";"1682.0655";"3042.1945";" 887.3292";"1328.1663";" 249.1200";"2149.5009";" 971.4951";" 794.2933";"2089.2745";"1863.5779";"1218.5949";" 482.4268";"1412.9148";"1801.7098";" 948.3840";"6502.4835";"2417.4298";"2059.1046";" 812.2233";" 810.6301";"4291.5049";"6236.5459";"8695.2587";" 611.8539";"1767.7979";"1035.7850";"2356.4341";"1175.3458";"1703.9552";"2726.4837";"1698.4651";" 791.4580";" 775.8365";" 915.6899";" 673.5717";" 372.6856";"1085.2941";" 695.1182";"2493.6985";"1385.9704";" 852.6270";" 640.1895";" 207.3381";"1327.7236";"1203.8464";" 471.5681";"1185.0725";" 382.5269";" 566.0110";" 749.5407";" 614.0168";" 516.8787";" 342.1416";" 274.5123";" 984.4306";" 348.7440";"1000.6255";" 343.9010";" 832.3136"
"9am";" 2821.8304";" 5594.8475";" 3023.7867";" 3876.8264";" 2689.7785";" 2406.8983";" 1693.4489";" 1983.1569";" 2580.9633";"  843.1453";" 1164.4552";"  470.1559";" 2571.2831";"  970.5079";"  524.0943";" 1976.8884";" 1985.3865";" 1215.6470";"  693.4380";" 1405.7419";" 1466.8098";"  877.8880";" 7887.7577";" 2584.0798";" 2453.5571";"  949.8080";"  776.6060";" 6373.8218";" 7354.2349";"10447.8312";"  726.0547";" 2043.9981";"  911.3427";" 2033.3585";" 1104.1036";" 1354.2704";" 2643.0102";" 1651.4193";"  731.2296";"  761.1440";" 1032.3187";"  604.0402";"  456.4545";"  927.1536";"  524.0312";" 2740.7421";" 1194.2553";"  891.7927";"  726.1762";"  260.0438";" 1099.4920";" 1049.1056";"  359.8468";" 1318.1500";"  424.7470";"  643.4721";"  506.9535";"  442.2621";"  321.7141";"  404.7304";"  274.5123";"  984.4306";"  310.5976";"  825.2870";"  482.1203";"  623.7926"
"10am";" 2629.9833";" 6221.5709";" 3045.5222";" 3406.9670";" 2423.6291";" 2006.7179";" 1439.6937";" 2067.8559";" 2062.9896";"  929.5038";" 1289.7982";"  470.1559";" 2418.9673";"  960.2378";"  343.5809";" 2053.9403";" 1978.2013";" 1278.8945";"  693.4380";" 1381.5405";" 1870.0624";"  650.4320";" 7708.4403";" 2648.1769";" 2453.5571";" 1071.9908";"  776.6060";" 6731.5351";" 7432.1415";"10565.1419";"  579.2355";" 1911.2355";"  965.3029";" 1813.3471";"  933.1369";" 1211.2230";" 2616.6253";" 1660.2705";"  638.1804";"  724.2813";"  974.6412";"  765.4210";"  288.3898";" 1101.7252";"  456.0241";" 2985.3590";" 1556.3160";"  705.6157";" 1207.6749";"  260.0438";" 1148.2138";" 1286.2067";"  438.8643";" 1318.1500";"  317.0166";"  613.3033";"  723.7046";"  282.8313";"  515.4332";"  282.5842";"  274.5123";" 1085.7171";"  261.0913";"  855.3166";"  482.1203";"  267.8857"
"11am";" 2586.6410";" 6146.7249";" 3074.2901";" 3155.9558";" 2781.0012";" 2081.0613";" 1439.6937";" 2080.4083";" 2706.3150";" 1115.1801";" 1432.6008";"  434.7842";" 2619.6742";"  915.6794";"  554.9114";" 1816.2517";" 1852.4228";" 1322.1852";"  573.6740";" 1194.9080";" 1925.4566";"  741.3718";" 7605.5295";" 2769.3023";" 2470.3299";" 1153.3598";"  776.6060";" 6439.9648";" 7091.7118";"10680.3859";"  666.4929";" 1568.9852";" 1008.9206";" 2018.5012";" 1005.8096";" 1159.3210";" 2711.1562";" 1803.7055";"  787.0882";"  727.5430";"  929.8516";"  533.0957";"  288.3898";" 1190.1093";"  456.0241";" 2852.6955";" 1433.0299";"  602.4637";" 1123.3430";"  260.0438";" 1321.3395";" 1212.2474";"  461.0534";" 1201.9752";"  425.7603";"  394.4018";"  615.9742";"  342.7500";"  724.1403";"  282.5842";"  274.5123";"  984.4306";"  310.5976";"  855.3166";"  437.5786";"  495.7278"
