"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454";"62.3996712916454"
"4am";"22.88069";"23.62931";"22.86849";"32.41377";"34.15925";"22.00633";"31.41224";"39.58637";"36.56488";"34.83946";"40.78727";"32.72283";"33.59130";"28.97318";"40.92945";"29.75925";"26.30687";"32.41769";"29.09931";"34.17713";"26.12377";"32.94523";"32.82589";"30.00263";"27.76301";"28.07102";"29.93015";"22.44348";"31.41791";"34.89843";"24.88541";"30.56202";"27.62429";"29.18362";"30.58907";"31.20635";"36.09929";"33.49822";"30.55395";"28.23780";"31.24025";"20.79879";"34.60448";"25.00886";"33.47755";"24.97576";"36.80240";"30.06399";"32.26924";"35.82299";"26.15373";"28.64366"
"5am";"23.07751";"23.78908";"21.84774";"32.87242";"35.24642";"21.67674";"31.90201";"40.45087";"36.78194";"35.13558";"42.10682";"33.04182";"33.58479";"28.79721";"41.49026";"30.04177";"25.86540";"32.36397";"30.39596";"34.48887";"25.69234";"33.69591";"33.67741";"29.76819";"28.35912";"29.71341";"31.22938";"22.62806";"31.56342";"35.40792";"25.65720";"31.74332";"28.47216";"29.43319";"30.58907";"32.05251";"36.09929";"33.74503";"28.35673";"28.15701";"31.13704";"21.31585";"34.92553";"26.41034";"33.36382";"25.37869";"35.76765";"29.65856";"32.06961";"36.29403";"26.33743";"28.91223"
"6am";"23.33104";"24.81721";"22.51375";"33.28998";"34.89907";"21.37557";"32.64176";"40.69649";"38.10945";"36.92139";"40.61551";"31.02445";"33.82599";"29.93293";"41.44148";"30.58512";"25.49917";"31.72975";"32.72525";"36.36749";"27.56285";"33.22087";"32.26213";"30.92850";"30.75671";"32.89936";"33.05818";"25.39949";"35.34783";"37.02036";"28.57908";"33.77970";"30.25371";"30.03268";"31.13217";"35.50004";"38.18812";"33.94148";"27.21900";"28.69720";"30.56885";"22.38742";"36.08377";"27.25726";"35.43283";"26.42856";"38.65096";"29.64578";"32.74232";"37.26307";"28.37913";"32.22373"
"7am";"22.93561";"21.89018";"22.25096";"33.71141";"37.24962";"18.68329";"28.64301";"44.93207";"39.52627";"33.03945";"38.44397";"29.99636";"36.09953";"34.21474";"38.15861";"32.93183";"25.83102";"35.31303";"35.76369";"36.55645";"31.32474";"31.45831";"37.01754";"31.54046";"30.81865";"42.21401";"40.42349";"31.69826";"37.76724";"40.24007";"33.37339";"33.46860";"35.59000";"28.91356";"35.62864";"42.13477";"43.26799";"36.91653";"23.49591";"31.86409";"37.09304";"26.73399";"39.88743";"32.28482";"39.07957";"27.77347";"39.20968";"30.79333";"35.19879";"42.85736";"33.03061";"35.66432"
"8am";"22.51672";"22.38849";"21.57536";"34.39786";"34.35906";"16.22301";"23.59511";"43.37528";"35.36264";"36.82948";"32.99881";"26.54486";"34.99667";"37.22478";"35.39403";"38.83768";"26.48170";"35.69176";"38.70962";"35.73557";"32.38817";"32.16105";"32.72755";"32.30944";"31.70345";"49.36526";"39.62028";"28.56641";"43.70025";"44.01955";"33.87416";"35.17078";"41.68272";"26.57907";"35.05210";"49.34898";"44.47088";"37.27607";"19.53857";"34.91439";"36.08714";"28.93062";"43.79459";"36.79353";"39.99286";"26.10341";"37.74051";"30.72058";"36.56968";"48.30542";"38.59456";"42.49170"
"9am";"22.54091";"24.66444";"20.98479";"33.19439";"30.23644";"16.95043";"23.85481";"41.71854";"32.83189";"35.78795";"33.42698";"25.93462";"36.31946";"37.07847";"35.52866";"39.62965";"26.35658";"36.06446";"37.25290";"34.17339";"31.39574";"36.85860";"31.22148";"30.64451";"31.43994";"43.21056";"42.82959";"30.69781";"43.69669";"46.17657";"34.64560";"35.36182";"36.45407";"26.16249";"35.64798";"51.57597";"43.58750";"38.88494";"19.21539";"33.05490";"36.13697";"31.77256";"42.10505";"38.21723";"39.01053";"27.89855";"35.87581";"30.44972";"36.16266";"48.59479";"35.02566";"43.24710"
"10am";"21.22535";"24.25678";"22.01204";"32.25408";"32.78081";"17.56621";"24.47811";"42.58906";"31.62360";"34.64808";"33.75004";"28.38496";"35.21776";"39.26491";"36.75432";"38.89375";"24.60295";"35.43996";"37.37628";"37.64750";"28.90229";"34.11571";"32.10995";"33.28504";"31.31945";"40.25460";"47.68916";"32.12575";"42.39252";"45.40984";"40.45188";"33.54668";"39.44051";"26.87647";"35.66150";"46.00521";"42.48448";"38.98910";"20.99668";"30.39404";"36.17008";"30.16366";"39.43815";"38.77114";"37.58342";"27.64672";"37.38830";"31.62228";"32.36263";"48.53874";"42.10986";"42.06253"
"11am";"21.22629";"22.95467";"20.50371";"33.68861";"32.69951";"16.71565";"24.27710";"42.28217";"35.93386";"35.05990";"37.35755";"31.25897";"36.79019";"36.93718";"36.09764";"36.44206";"23.37690";"35.23508";"39.49112";"37.93001";"31.23544";"34.93830";"33.45206";"30.47159";"30.64827";"40.24778";"48.14306";"33.28366";"41.88908";"49.18503";"42.42835";"33.98184";"36.39315";"26.99294";"32.61009";"48.14265";"44.30969";"39.05127";"18.68968";"31.74016";"35.81475";"30.14089";"44.22958";"36.01711";"39.20307";"28.48451";"38.09497";"31.28597";"33.92997";"49.57439";"41.22879";"43.94194"
