"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532"
"4am";"31.12070";"33.24249";"42.95893";"39.03197";"38.43396";"40.05612";"41.82834";"43.47925";"38.58675";"40.07235";"38.43524";"38.73860";"36.31299";"45.07094";"38.07774";"42.69800";"37.10611";"51.63133";"32.60685";"36.02312";"43.33973";"44.80301";"47.34042";"44.87740";"35.62468";"41.91292";"34.20885";"37.30022";"43.04260";"42.28813"
"5am";"31.10864";"33.14662";"43.14423";"39.21984";"38.35117";"40.39421";"41.93564";"43.85806";"38.70791";"36.71467";"38.10480";"40.39584";"36.67515";"51.39692";"39.87828";"44.31570";"37.42496";"44.41660";"33.65727";"35.96170";"45.72945";"43.14802";"47.82677";"44.69214";"36.41658";"42.01146";"34.75500";"37.38349";"43.41634";"42.16906"
"6am";"31.51973";"32.96480";"43.48665";"39.36303";"39.85643";"40.65388";"43.26408";"44.13163";"36.98719";"36.19515";"38.63065";"40.94292";"34.89405";"50.84024";"40.22531";"44.40823";"37.40384";"44.01557";"37.14594";"35.00036";"47.99221";"42.49174";"46.95667";"45.05449";"35.22364";"42.01146";"32.35041";"37.99238";"45.40362";"43.53333"
"7am";"28.12024";"33.08489";"43.60119";"38.90736";"38.62563";"45.22113";"41.78839";"41.08673";"36.02911";"37.41085";"42.16350";"45.57827";"38.38240";"50.16918";"40.57744";"40.06264";"35.68948";"44.05396";"36.24632";"41.21012";"44.61484";"45.39159";"44.99577";"45.55769";"37.59542";"40.02927";"31.85013";"42.15085";"47.52213";"43.91209"
"8am";"29.86958";"31.35165";"43.93845";"38.73263";"39.01953";"43.57774";"34.64466";"41.02089";"36.95388";"33.69159";"46.71291";"44.12976";"34.75350";"48.97523";"39.41381";"44.51409";"34.68138";"44.97857";"39.20470";"39.57461";"49.82402";"43.60835";"45.91650";"38.48346";"39.70114";"37.17961";"28.17930";"49.02255";"46.86226";"41.90918"
"9am";"29.43007";"27.79544";"44.06859";"41.65469";"36.70224";"44.10233";"33.31530";"41.56675";"40.25310";"35.51438";"44.88800";"43.82586";"35.28597";"50.97255";"38.36154";"45.74231";"32.94288";"45.77696";"42.61011";"42.96533";"48.34391";"45.45342";"42.76882";"36.74326";"40.56003";"35.73525";"30.32505";"49.37674";"45.53790";"39.03643"
"10am";"29.08930";"30.07156";"44.19688";"40.81133";"35.59408";"46.50443";"36.10362";"41.82280";"37.59563";"31.62969";"43.04261";"40.17937";"40.94986";"49.51693";"43.15843";"44.48164";"32.77324";"44.43569";"42.71175";"42.21542";"45.62778";"47.49524";"44.27821";"33.67538";"39.79721";"34.74945";"28.81516";"50.66762";"45.16980";"42.18154"
"11am";"28.88621";"27.12218";"45.51389";"41.56043";"38.20016";"46.73753";"34.25617";"43.92301";"35.21197";"33.06841";"41.16493";"36.93660";"34.48494";"51.91632";"48.59286";"45.49546";"32.35350";"45.02634";"40.75547";"42.06894";"51.88791";"41.31593";"41.54792";"37.47308";"40.40401";"33.57140";"28.07081";"49.89817";"47.15736";"42.10402"
