"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249";"67.3746746560249"
"4am";"16.038495";"20.398066";"11.671278";"14.247039";"14.129394";"18.446453";"18.794119";"18.373119";"16.351395";"12.346782";"17.406011";" 7.119359";" 7.542390";"14.482398";" 9.714717";"13.818676";" 6.345264";"17.129445";"16.164318";"15.741759";"14.034977";" 6.059802";" 8.402210";" 8.478753";" 6.759747";" 7.605089";" 7.874250";"10.936771"
"5am";"16.034576";"20.292299";"11.712443";"14.167786";"13.557330";"19.001170";"19.060206";"18.433199";"15.762572";"12.637730";"17.859379";" 7.202833";" 8.426831";"15.113074";" 9.367606";"13.653347";" 6.348691";"17.429635";"16.247284";"14.523415";"14.123862";" 6.097047";" 8.537637";" 8.598209";" 6.804933";" 7.605089";" 7.930674";"10.943067"
"6am";"15.251429";"19.599579";"11.739871";"13.952992";"14.256621";"19.871792";"19.369854";"18.949405";"13.396842";"13.209888";"18.213846";" 7.054546";" 8.589006";"15.085858";"11.319550";"12.152079";" 6.446981";"16.570707";"16.505602";"14.428215";"14.338200";" 6.373589";" 9.387893";" 6.810700";" 6.885775";" 7.639931";" 8.558267";"10.239879"
"7am";"14.896312";"18.288460";" 9.053665";"11.426282";"11.306085";"20.283522";"19.521061";"19.012828";" 9.294546";"14.773848";"15.710959";"10.005988";"11.588322";"14.542136";"13.972178";"11.434021";" 5.488459";"14.794327";"15.894804";"14.772601";"13.556643";" 3.727856";" 7.414274";" 9.082530";" 6.722594";"10.440343";" 6.841222";"13.226173"
"8am";"13.734534";"11.239275";" 8.110479";"11.424636";"10.046165";"16.042000";"12.604474";"16.221388";" 9.523894";"15.762822";"21.553656";"15.529736";"11.193563";"16.338504";"18.264962";"11.061389";" 6.941589";" 8.814486";"13.160504";"16.873479";"15.323689";" 2.648332";" 2.868073";" 4.357557";" 2.586225";" 6.624192";" 1.578380";"20.144191"
"9am";"14.535731";"11.807969";" 9.154919";"12.258287";" 9.275145";"15.020897";"13.683180";"18.527903";" 7.620503";"16.366385";"21.648589";"16.529779";"11.995525";"15.716246";"17.421386";"11.652211";" 7.376014";" 8.625382";"13.511131";"17.526021";"13.559595";" 2.631359";" 2.980690";" 4.732560";" 2.719228";" 4.924952";" 1.611785";"22.249944"
"10am";"14.893923";"13.954244";" 8.829970";"10.624254";" 8.617387";"15.634965";"13.124476";"16.681652";" 8.034530";"17.799620";"18.011496";"16.077861";"11.111056";"16.584857";"18.486147";"13.256727";" 7.703342";" 8.691324";"13.109407";"15.374710";"14.811214";" 0.000000";" 3.262800";" 4.864223";" 6.325914";" 3.102339";" 1.807688";"22.812728"
"11am";"16.112605";"12.658818";" 8.602967";" 9.636693";" 9.269848";"16.052468";"14.217252";"17.802248";" 8.393554";"18.358583";"19.935408";"15.525406";"10.931779";"16.817166";"17.824111";"10.809151";" 7.935604";" 9.253119";"11.581800";"14.776463";"12.561642";" 2.801239";" 3.171565";" 4.844310";" 2.823149";" 4.738303";" 1.736626";"21.299722"
"12am";"13.962791";"13.370481";" 8.890114";" 9.565108";" 9.363964";"18.506626";"14.522662";"14.806203";" 9.953310";"18.980897";"17.534785";"15.288375";"10.108970";"16.427953";"18.031933";"11.902026";" 6.677501";" 8.406320";"12.516950";"14.401292";"12.130023";" 2.313645";" 2.661743";" 4.220837";" 5.018653";" 4.647446";" 1.700551";"17.854336"
"1pm";"16.750757";"11.277812";" 7.718152";"11.600390";"10.160393";"16.923158";"13.437179";"15.258298";"10.437006";"18.674297";"18.944368";"14.453357";" 7.456867";"18.228610";"19.438431";"11.924932";" 8.516473";" 5.310743";"11.441905";"13.673836";"12.521740";" 0.000000";" 2.863529";" 4.714281";" 2.525826";" 5.001434";" 1.643314";"18.326352"
"2pm";"12.813839";"15.225784";" 8.768732";"11.304185";" 9.681067";"16.674012";"13.856903";"13.023419";"10.719143";"16.744805";"18.110893";"17.016407";" 7.901115";"17.520301";"18.061876";"11.262167";" 8.267143";" 3.628875";"12.200852";"10.836432";"14.508816";" 2.827895";" 0.000000";" 4.834660";" 2.663737";" 4.971602";" 4.223406";"18.605746"
