"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"6am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"203.52"
"7am";" 521.52";"1106.64";"   0.00";" 483.36";"1437.36";"   0.00";"   0.00";" 419.76";"   0.00";"   0.00";"   0.00";" 203.52";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 178.08";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 546.96"
"8am";"1093.92";"2836.56";" 165.36";" 966.72";"2149.68";"   0.00";" 165.36";"1208.40";"   0.00";"   0.00";"   0.00";" 597.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 216.24";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 864.96"
"9am";"1119.36";"3065.52";" 165.36";"1004.88";"2442.24";"   0.00";" 190.80";"1221.12";"   0.00";"   0.00";"   0.00";" 648.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 216.24";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 928.56"
"10am";"1170.24";"3307.20";" 165.36";"1093.92";"2582.16";"   0.00";" 165.36";"1246.56";"   0.00";"   0.00";"   0.00";" 648.72";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 216.24";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 966.72"
"11am";"1144.80";"3332.64";" 165.36";"1093.92";"2544.00";"   0.00";" 190.80";"1195.68";"   0.00";"   0.00";"   0.00";" 712.32";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 228.96";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 954.00"
"12am";"1170.24";"3332.64";" 165.36";"1157.52";"2645.76";"   0.00";" 190.80";"1132.08";"   0.00";"   0.00";"   0.00";" 712.32";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 941.28"
