"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664";"61.2709738649664"
"4am";"43.59702";"41.55718";"42.08640";"47.54626";"48.06257";"47.64857";"42.07671";"45.46831";"60.58140";"50.15957";"54.30834";"55.53336";"52.44875";"60.21471";"59.18786"
"5am";"43.95333";"41.55718";"41.88105";"48.40246";"47.88251";"48.73067";"38.15581";"45.66722";"59.91968";"48.73226";"53.96130";"55.22030";"53.90724";"60.21471";"59.45798"
"6am";"43.59629";"41.65182";"42.52255";"50.67293";"47.38139";"47.54316";"36.10818";"44.64103";"58.02917";"47.63617";"54.01180";"52.26872";"54.26000";"59.54573";"59.45798"
"7am";"43.13329";"45.56921";"41.81205";"46.99092";"45.35942";"47.99031";"38.04790";"43.44151";"50.99410";"44.94107";"53.68341";"46.83208";"49.70818";"58.20649";"57.59674"
"8am";"44.21196";"56.35679";"48.52921";"40.02853";"51.71180";"36.62223";"35.81981";"44.91112";"32.67515";"36.90073";"53.92625";"40.64711";"42.72002";"46.87917";"38.36115"
"9am";"43.14100";"59.45787";"48.83087";"41.32441";"52.64199";"37.17663";"39.30186";"41.03565";"32.55265";"37.95920";"48.25734";"39.69645";"43.64527";"50.69297";"42.88094"
"10am";"44.66369";"55.99291";"52.45006";"41.98071";"51.11312";"35.29568";"36.49626";"43.56526";"29.25194";"38.56450";"47.01936";"39.65365";"42.97154";"44.99548";"41.42428"
"11am";"50.09403";"52.11971";"47.71156";"45.62795";"48.28311";"38.69382";"33.65546";"42.85892";"34.97106";"42.98911";"46.04519";"42.54393";"43.95206";"50.73653";"38.26312"
"12am";"47.92227";"44.39770";"41.33343";"50.50250";"42.09888";"41.92778";"34.21230";"50.18080";"42.60522";"44.75873";"51.24687";"47.66175";"45.60468";"58.91742";"50.87840"
"1pm";"46.57730";"54.59887";"47.32907";"48.95455";"38.34982";"37.27716";"38.54947";"47.09874";"38.94393";"40.24680";"55.13154";"42.05392";"39.84219";"49.49134";"48.96100"
"2pm";"47.02145";"56.26312";"49.06674";"39.63937";"37.71053";"37.29965";"41.51132";"48.50170";"39.36281";"37.54627";"46.05631";"45.12670";"40.64745";"43.91231";"52.25437"
"3pm";"45.36612";"56.16830";"48.82261";"41.03487";"31.91143";"36.08001";"46.21243";"46.84379";"39.82918";"35.84208";"46.27813";"48.17331";"45.72513";"53.23107";"46.49129"
"4pm";"46.11099";"58.88743";"51.88384";"39.10951";"35.73870";"35.03130";"37.24691";"42.11721";"40.26294";"42.99959";"47.97626";"51.22715";"40.38751";"56.82326";"49.53780"
"5pm";"48.04644";"48.41215";"50.86959";"46.13361";"40.62996";"34.72059";"39.61809";"45.14437";"46.94879";"50.15904";"48.72215";"52.05361";"41.08917";"58.15260";"49.61860"
"6pm";"46.93286";"41.26805";"45.99029";"53.84148";"38.50295";"46.60153";"38.60679";"45.99311";"54.50305";"41.29013";"44.60379";"49.86394";"49.35844";"60.64693";"54.40043"
"7pm";"45.77703";"41.75568";"44.52886";"47.12870";"44.92226";"50.04003";"47.07245";"43.43762";"58.74386";"43.15760";"48.35970";"53.86900";"51.70466";"52.08566";"56.60742"
"8pm";"42.30467";"40.24685";"46.71052";"47.43159";"46.19466";"47.45553";"47.05827";"46.17205";"59.74958";"45.01799";"46.64843";"55.21064";"52.17516";"53.47240";"57.75373"
"9pm";"44.46815";"40.69278";"46.03214";"47.61862";"46.91153";"48.70800";"40.21934";"44.44190";"60.69501";"45.04664";"48.34812";"54.74249";"52.20388";"55.98636";"56.77290"
"10pm";"42.77987";"40.30651";"46.77532";"45.23590";"47.97042";"47.91967";"42.80362";"43.99994";"61.10850";"45.47292";"48.38707";"55.66977";"51.86817";"59.97138";"57.44986"
"11pm";"42.56004";"38.51177";"46.94514";"44.48137";"47.88932";"47.16638";"42.65339";"46.06081";"60.57350";"46.49836";"47.90540";"55.84710";"51.54373";"59.44943";"58.60309"
"12pm";"42.02302";"38.51177";"46.62086";"43.96497";"47.88932";"47.08506";"42.86820";"46.31490";"61.01778";"46.69812";"47.61835";"55.84710";"52.34580";"59.44943";"58.85556"
"1am";"44.09414";"40.14325";"45.33793";"44.19116";"47.88932";"47.29762";"41.19578";"46.31490";"61.27097";"46.69812";"47.61835";"55.84710";"52.34580";"59.54525";"58.85556"
"2am";"44.25148";"40.14325";"45.33793";"44.19116";"47.88932";"47.29762";"41.40819";"46.08755";"61.27097";"46.69812";"47.61835";"55.84710";"52.34580";"59.54525";"58.85556"
"3am";"44.25148";"40.14325";"43.69087";"44.19116";"47.88932";"47.29762";"41.40819";"45.57277";"61.27097";"52.53121";"47.61835";"55.84710";"52.34580";"59.54525";"58.85556"
