"hour";"001";"003";"004";"005";"006";"007";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386";"11867.56386"
"4am";"108.4177";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"125.0973";"  0.0000";"  0.0000";"  0.0000";"0";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"183.4760";"  0.0000";"  0.0000";"  0.0000";"0";"0";"0";"100.0778";"  0.0000";"  0.0000";"100.0778";"150.1168";"  0.0000";"158.4566";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"100.0778";"0";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"108.4177";"  0.0000";"  0.0000";"0";"  0.0000";"0";"  0.0000";"0";"  0.0000";"  0.0000";"0";"0";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"158.4566";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"0"
"5am";"341.9326";"208.4955";"  0.0000";"158.4566";"  0.0000";"216.8353";"350.2724";"125.0973";"  0.0000";"183.4760";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"283.5539";"208.4955";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"216.8353";"158.4566";"191.8159";"258.5344";"358.6123";"116.7575";"475.3697";"141.7769";"  0.0000";"  0.0000";"  0.0000";"125.0973";"  0.0000";"200.1557";"100.0778";"166.7964";"0";"141.7769";"  0.0000";"200.1557";"  0.0000";"  0.0000";"  0.0000";"233.5150";"0";"  0.0000";"0";"  0.0000";"200.1557";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"458.6901";"116.7575";"108.4177";"  0.0000";"208.4955";"  0.0000";"  0.0000";"  0.0000"
"6am";"1617.9251";"1100.8562";" 525.4087";" 567.1078";" 225.1751";" 750.5838";"1584.5658";" 575.4476";" 383.6317";" 475.3697";" 100.0778";" 258.5344";" 233.5150";"   0.0000";" 200.1557";" 266.8742";" 275.2141";" 558.7679";" 683.8652";" 141.7769";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 608.8069";" 400.3114";" 808.9625";" 742.2440";"1042.4775";" 425.3308";"1684.6436";" 475.3697";" 216.8353";" 125.0973";" 116.7575";" 225.1751";"   0.0000";" 875.6811";" 442.0105";" 800.6227";"   0.0000";" 391.9715";" 133.4371";" 725.5643";" 233.5150";" 250.1946";"   0.0000";" 683.8652";"   0.0000";" 141.7769";"   0.0000";" 200.1557";"1401.0898";"   0.0000";" 116.7575";"   0.0000";" 166.7964";" 200.1557";"   0.0000";" 108.4177";" 116.7575";"   0.0000";"1642.9445";" 458.6901";" 567.1078";" 391.9715";"1150.8952";" 316.9132";"   0.0000";"   0.0000"
"7am";"5078.9504";"3619.4819";"1684.6436";"2318.4700";"1426.1092";"2068.2754";"5204.0477";"2018.2364";"1275.9925";"1209.2739";" 266.8742";" 800.6227";" 533.7485";" 316.9132";" 692.2051";"1175.9146";" 867.3413";"1517.8472";"1634.6047";" 341.9326";" 133.4371";" 208.4955";" 141.7769";" 208.4955";"1100.8562";" 850.6616";"2260.0912";"1584.5658";"2627.0433";" 950.7395";"4169.9100";"1042.4775";" 658.8458";" 258.5344";" 241.8548";" 408.6512";" 183.4760";"1901.4790";"1225.9535";"3060.7139";" 150.1168";" 942.3997";" 250.1946";"1776.3817";" 525.4087";" 600.4670";" 166.7964";"1225.9535";"   0.0000";" 275.2141";" 100.0778";" 325.2530";"2260.0912";"   0.0000";" 233.5150";"   0.0000";" 375.2919";" 508.7290";" 166.7964";" 308.5733";" 200.1557";"   0.0000";"3627.8217";"1859.7799";"2268.4310";"1651.2844";"4503.5028";"1109.1961";" 200.1557";" 125.0973"
"8am";"7689.3140";"6179.8066";"2593.6840";"3511.0642";"1976.5373";"2960.6361";"8856.8888";"3461.0253";"2126.6541";"1734.6826";" 442.0105";"1100.8562";" 650.5060";" 558.7679";"1067.4970";"1709.6631";"1409.4296";"2393.5283";"2318.4700";" 492.0494";" 158.4566";" 291.8937";" 150.1168";" 241.8548";"1667.9640";"1267.6526";"3327.5882";"2009.8966";"3594.4624";"1384.4101";"6688.5356";"1509.5074";"1167.5748";" 325.2530";" 325.2530";" 533.7485";" 225.1751";"2543.6451";"1826.4206";"5671.0776";" 250.1946";"1225.9535";" 425.3308";"2685.4220";" 708.8847";" 900.7006";" 233.5150";"1576.2260";"   0.0000";" 366.9521";" 166.7964";" 391.9715";"2493.6062";" 141.7769";" 375.2919";"   0.0000";" 500.3892";" 792.2829";" 241.8548";" 483.7096";" 225.1751";" 100.0778";"5245.7468";"2918.9370";"3160.7918";"2560.3247";"7455.7991";"1434.4490";" 275.2141";" 183.4760"
"9am";" 8423.2182";" 6830.3126";" 2927.2768";" 4019.7932";" 2276.7709";" 3285.8891";"10249.6388";" 3777.9385";" 2476.9265";" 2201.7125";"  525.4087";" 1192.5943";"  733.9042";"  617.1467";" 1225.9535";" 1951.5179";" 1701.3233";" 2785.4999";" 2518.6256";"  542.0883";"  208.4955";"  341.9326";"  150.1168";"  283.5539";" 2068.2754";" 1359.3907";" 3686.2004";" 2201.7125";" 3936.3950";" 1617.9251";" 8056.2661";" 1692.9835";" 1392.7499";"  358.6123";"  366.9521";"  608.8069";"  250.1946";" 2727.1211";" 1893.1391";" 6646.8365";"  325.2530";" 1259.3128";"  433.6706";" 3069.0538";"  758.9236";" 1050.8173";"  233.5150";" 1759.7020";"  125.0973";"  433.6706";"  191.8159";"  416.9910";" 2577.0044";"  158.4566";"  416.9910";"    0.0000";"  533.7485";"  950.7395";"  258.5344";"  508.7290";"  258.5344";"  100.0778";" 6238.1854";" 3260.8696";" 3711.2199";" 2793.8397";" 8623.3739";" 1576.2260";"  291.8937";"  216.8353"
"10am";" 8740.1314";" 7172.2452";" 2985.6556";" 4470.1435";" 2393.5283";" 3527.7439";"11233.7375";" 3936.3950";" 2501.9460";" 2393.5283";"  583.7874";" 1292.6721";"  884.0209";"  692.2051";" 1301.0119";" 2068.2754";" 1834.7604";" 2960.6361";" 2635.3831";"  567.1078";"  258.5344";"  341.9326";"  150.1168";"  316.9132";" 2326.8098";" 1517.8472";" 3852.9968";" 2168.3532";" 4003.1136";" 1634.6047";" 8890.2481";" 1793.0613";" 1476.1481";"  350.2724";"  400.3114";"  650.5060";"  233.5150";" 2785.4999";" 1976.5373";" 7464.1389";"  358.6123";" 1275.9925";"  458.6901";" 3085.7334";"  833.9820";" 1034.1377";"  250.1946";" 1859.7799";"  133.4371";"  416.9910";"  200.1557";"  433.6706";" 2585.3442";"  183.4760";"  458.6901";"    0.0000";"  600.4670";"  984.0988";"  250.1946";"  500.3892";"  266.8742";"  108.4177";" 6938.7302";" 3419.3262";" 3802.9579";" 2818.8592";" 8990.3260";" 1659.6242";"  275.2141";"  233.5150"
