"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644";"8086.644"
"4am";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";" 637.057";"   0.000";"0";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"0";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1007.832";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"5am";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1053.575";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1166.795";" 722.302";"0";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1726.233";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"6am";"   0.000";"   0.000";" 856.807";"   0.000";"   0.000";"1829.595";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 986.837";" 898.794";" 870.675";" 686.630";"   0.000";"2005.724";"1423.397";"0";"   0.000";"   0.000";" 557.144";"   0.000";" 592.893";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 426.392";"   0.000";"0";"   0.000";"   0.000";"2193.061";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0"
"7am";"2570.613";"1824.310";"2434.976";" 758.799";"1551.359";"5476.727";"1800.190";"   0.000";" 907.324";" 846.309";"1029.578";"2285.707";"1818.556";"1677.962";"1967.696";"   0.000";"3895.529";"3111.243";"   0.000";" 742.551";" 571.544";"1474.410";" 579.071";"1606.825";" 809.898";"   0.000";"   0.000";"   0.000";"   0.000";" 795.114";"   0.000";" 680.284";"   0.000";"1473.160";"   0.000";"   0.000";"   0.000";" 937.193";"4020.488";" 649.672";" 683.729";"   0.000";"   0.000";"   0.000";" 869.143";"1523.130";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000"
"8am";"6446.177";"3413.246";"3195.557";" 905.752";"2751.946";"8061.400";"4081.290";"1467.251";"1859.558";"1006.703";"1872.632";"4046.280";"2960.807";"2198.287";"2983.312";"1027.314";"5888.257";"4233.341";"   0.000";"1070.086";" 804.608";"2631.844";" 974.960";"2012.292";"1259.447";"   0.000";"   0.000";"   0.000";"   0.000";"1243.311";"   0.000";" 752.623";"   0.000";"2805.943";"   0.000";"   0.000";"   0.000";"1013.275";"5723.415";" 991.682";"1372.976";" 689.586";"   0.000";"   0.000";"1095.140";"2011.353";"1102.062";"1278.539";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"7322.834";"3625.719";"3213.419";" 962.767";"3310.507";"8086.644";"4517.358";"1635.615";"2019.908";" 986.376";"1913.523";"4153.454";"2909.700";"2088.437";"3247.076";" 948.536";"6374.029";"4507.404";"   0.000";"1125.223";" 983.514";"2808.958";" 974.960";"2197.131";"1340.120";"   0.000";"   0.000";"   0.000";"   0.000";"1275.612";"   0.000";" 869.271";"   0.000";"3084.464";"   0.000";"   0.000";"   0.000";" 981.256";"5834.623";"1026.862";"1329.305";" 670.806";"   0.000";"   0.000";"1111.303";"1947.569";"1146.322";"1324.474";"   0.000";"   0.000";"   0.000";"0"
"10am";"7686.092";"3567.177";"3255.035";" 980.247";"3034.582";"7897.521";"4360.535";"1457.417";"2289.411";" 959.589";"1876.066";"4179.845";"2890.866";"2112.974";"3214.126";" 913.821";"6541.810";"4412.176";"   0.000";"1071.766";" 974.641";"2788.145";" 974.960";"2166.181";"1340.120";"   0.000";"   0.000";"   0.000";"   0.000";"1211.393";"   0.000";" 879.031";"   0.000";"2990.504";"   0.000";"   0.000";"   0.000";" 998.170";"5770.343";"1063.888";"1524.474";" 725.112";"   0.000";"   0.000";"1150.202";"1952.189";"1082.538";"1336.876";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"7478.254";"3405.327";"3253.827";"1024.198";"2745.846";"7147.886";"4116.630";"1354.379";"2076.762";"   0.000";"1649.151";"3620.930";"2461.622";"2185.813";"2895.316";" 913.821";"6117.580";"4483.378";"   0.000";"1120.991";" 921.111";"2562.467";" 843.129";"2132.579";" 986.784";"   0.000";"   0.000";"   0.000";"   0.000";" 852.316";"   0.000";" 820.324";"   0.000";"2889.754";"   0.000";"   0.000";"   0.000";" 944.556";"5548.693";"1005.204";"1401.761";" 636.532";"   0.000";"   0.000";"1050.784";"1939.893";" 967.356";"1336.876";"   0.000";"   0.000";"   0.000";"0"
"12am";"5047.864";"2550.766";"2852.220";" 625.835";"2018.577";"5164.713";"2901.059";"1053.623";"1298.695";"   0.000";"1281.327";"3204.148";"1776.976";"1553.603";"2110.113";"   0.000";"5591.303";"4094.556";"   0.000";" 806.121";" 679.760";"1601.974";" 592.325";"1233.042";" 769.380";"   0.000";"   0.000";"   0.000";"   0.000";" 658.865";"   0.000";" 524.794";"   0.000";"1677.674";"   0.000";"   0.000";"   0.000";"   0.000";"4378.695";"   0.000";" 969.279";" 601.733";"   0.000";"   0.000";" 645.476";"1179.646";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0"
