"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838";"6240.82838"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"1024.2749";" 690.9666";"1811.3764";" 824.8192";"1814.0106";"1705.2553";"   0.0000";"   0.0000";"   0.0000";"1301.5105";"   0.0000";"1868.3988";"   0.0000";"1598.1933";"1542.4773";" 971.0324";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"3516.5247";"2013.7890";"4085.0266";"2592.1309";"4980.1351";"3837.3356";"   0.0000";" 815.5101";"   0.0000";"2145.7183";"   0.0000";"3271.6822";"   0.0000";"1681.8139";"2509.3967";"1428.9291";" 920.3497";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"4486.356";"2826.189";"4616.182";"3380.434";"5594.932";"3911.547";"1058.002";"1059.165";"1103.417";"2825.098";"   0.000";"3763.223";"   0.000";"1479.695";"2966.943";"1479.987";"1246.769";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"5032.6802";"2927.6564";"4908.2419";"3318.1091";"5893.8593";"4175.5665";" 916.1895";"1444.6967";"1007.6510";"2893.3752";"1221.9572";"3571.3085";"   0.0000";"1585.7300";"2983.3609";"1645.4608";"1166.9488";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"5199.3777";"3061.2985";"4764.4937";"3206.2543";"5793.7180";"4146.4323";" 752.5489";"1253.0722";"1105.5186";"2455.2850";" 978.7116";"3804.9478";"   0.0000";"1728.5963";"2807.4632";"1589.8487";" 955.1374";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
