"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.6018816";"  1.7099614";"  0.0000000";"  0.7036510";"  0.0000000";"  3.2225841";"  0.8571424";"  0.3829004";"  0.6361343";"  0.5518006";"  0.0000000";"  1.1411896";"  1.8687110";" 97.7162580";"  2.7819049";"  0.0000000";"  0.0000000";"100.0000000";" 99.5805781";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 96.2760701";"100.0000000";"  0.0000000";"100.0000000";"100.0000000"
"5am";"  0.8337622";"  1.7010951";"  0.4198548";"  0.8355656";"  0.0000000";"  3.2450326";"  0.8692779";"  1.4292912";"  0.6340684";"  0.7828419";"  0.0000000";"  1.1545701";"  1.2753485";" 97.7495646";"  3.8529443";"  0.5622340";"  0.0000000";"100.0000000";" 99.5784253";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 96.2236042";"100.0000000";"  0.0000000";"100.0000000";"100.0000000"
"6am";"  0.8448880";"  1.8562751";"  0.7856505";"  0.8538629";"  0.0000000";"  4.5156220";"  0.8833999";"  1.8443303";"  0.6697260";"  0.7790615";"  0.0000000";"  3.3373486";"  1.2998926";" 93.5083610";"  5.2998517";"  0.5723341";"  0.9455981";"100.0000000";" 99.5717227";"100.0000000";"100.0000000";"100.0000000";"100.0000000";" 95.9224660";"100.0000000";"  1.7525036";"100.0000000";"100.0000000"
"7am";"  3.787155";"  7.383547";"  6.752169";"  6.062388";"  1.922014";"  7.976260";"  7.493086";"  4.702915";"  6.256997";"  5.994241";"  1.783958";"  7.593968";"  3.478852";" 76.539003";" 12.614947";"  4.835984";"  4.131210";" 98.409910";" 95.955460";"100.000000";"100.000000";"100.000000";"100.000000";" 93.198947";" 99.055854";"  4.316043";"100.000000";" 97.309426"
"8am";" 12.488964";" 16.318601";" 10.724862";" 10.058971";"  5.553864";" 10.831904";" 14.052945";" 10.151552";"  9.288328";" 10.636552";"  5.386147";" 14.516598";" 11.449441";" 71.264334";" 19.669796";"  9.980574";"  6.792162";" 90.601356";" 91.005300";" 96.818508";"100.000000";"100.000000";"100.000000";" 91.842665";" 98.829377";" 11.126036";" 93.359283";" 96.920683"
"9am";" 12.924214";" 17.223494";" 10.680416";" 10.228714";"  8.197705";" 13.628073";" 15.645895";" 12.027397";" 10.431047";" 13.665292";"  7.270496";" 14.628314";" 13.495574";" 70.463727";" 19.672736";" 14.308969";"  7.474370";" 90.117588";" 89.719794";" 96.695471";"100.000000";"100.000000";"100.000000";" 91.140660";" 97.185896";" 10.923711";" 91.282401";" 95.284191"
"10am";" 14.335607";" 16.704908";" 10.530367";" 11.585498";"  8.297881";" 13.558892";" 14.897843";"  9.008479";" 10.916929";" 13.923501";"  3.907728";" 14.648065";" 15.237186";" 67.932865";" 21.935044";" 13.950719";"  6.466994";" 92.129763";" 89.705497";" 96.585698";"100.000000";"100.000000";"100.000000";" 94.306273";" 93.583142";" 11.814087";" 90.222829";" 96.219164"
"11am";" 15.159307";" 16.564382";" 11.738757";" 10.083204";"  7.975693";" 13.399383";" 15.753826";"  9.237907";"  8.994512";" 15.186135";"  7.963529";" 13.904325";" 11.238574";" 70.136322";" 18.376251";" 13.944427";"  5.799431";" 91.518722";" 89.839861";" 96.447788";"100.000000";"100.000000";"100.000000";" 97.329745";" 98.722137";" 13.018954";" 92.693491";" 96.801437"
