"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078";"31.078"
"max";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26";"7836.26"
"4am";"3772.524";"3084.657";"2767.029";"3068.959";"3754.651";"3637.687";"3199.531";"3332.358";"2075.549";"2378.086";"1664.831";"2659.511";"4032.363";"4561.661";"4640.367";"3106.508";"2927.258";"4294.964";" 910.066";"1890.494";"1721.582";"1714.251";" 842.987";"1559.017";"2678.325";" 588.153";"1577.605";"1071.588";" 563.894";"3218.571";" 527.819";"3166.398";" 924.169";"3952.288";"1759.681";"1724.829";" 533.231";"1370.014";"2136.410";"1026.760";"2316.565";"1418.371";"1635.298";" 727.335";"1852.149";"2741.587";"1591.116";"2477.473";"3424.840";"1697.107";" 665.646";" 898.927"
"5am";"3919.834";"3124.122";"2767.029";"3068.959";"3743.042";"3495.776";"3047.165";"3267.268";"2075.549";"2378.086";"1664.831";"2619.711";"4032.363";"4431.072";"4640.367";"3106.508";"3175.692";"4254.096";" 878.474";"1890.494";"1721.582";"1659.558";" 819.073";"1643.773";"2678.325";" 574.963";"1487.827";"1031.011";" 563.894";"3218.571";" 502.379";"3096.525";" 924.169";"3989.010";"1759.681";"1684.102";" 533.231";"1333.292";"2200.367";"1026.760";"2316.565";"1458.054";"1595.615";" 706.531";"1776.539";"2921.142";"1591.116";"2477.473";"3355.485";"1651.042";" 665.646";" 864.335"
"6am";"4225.219";"3027.832";"2513.067";"3129.605";"3806.756";"3256.015";"3047.165";"3252.804";"2000.747";"2200.173";"1709.303";"3062.505";"3971.717";"4232.205";"4572.191";"3048.938";"3310.045";"4352.601";" 815.636";"1781.638";"1650.390";"1732.112";" 866.002";"1643.773";"2577.649";" 530.458";"1455.878";" 857.700";" 534.666";"3097.528";" 505.295";"3040.903";" 886.501";"3968.370";"1581.766";"1639.387";" 516.317";"1222.187";"2350.075";"1002.060";"2335.399";"1458.054";"1595.615";" 726.623";"1620.885";"2867.659";"1455.268";"2477.473";"3355.485";"1651.042";" 645.554";" 748.673"
"7am";"4933.302";"3409.247";"2401.693";"2951.789";"3610.379";"3493.602";"3145.686";"3042.706";"2114.184";"2084.107";"1837.397";"3094.301";"3700.559";"3747.222";"4394.010";"2933.798";"3638.674";"3973.613";" 674.132";"1826.405";"1185.106";"1916.780";" 681.766";"1730.437";"2376.032";" 428.772";"1248.812";" 701.786";" 544.594";"2832.519";" 389.849";"2649.919";" 850.324";"4244.990";"1383.580";"1559.649";" 516.317";"1139.903";"2411.233";" 935.507";"2364.541";"1277.958";"1351.002";" 716.021";"1502.665";"2709.062";"1473.821";"2412.606";"3265.927";"1523.370";" 558.851";" 678.381"
"8am";"6851.187";"3833.495";"2185.167";"2390.889";"3637.465";"3995.845";"3431.007";"2686.999";"2312.382";"2046.335";"1961.814";"3441.928";"3364.260";"3425.443";"5064.902";"2456.390";"4699.485";"3497.382";" 685.862";"1884.879";" 961.367";"2121.693";" 721.241";"1798.123";"2420.772";" 358.223";"1047.337";" 753.317";" 412.333";"2330.801";" 272.373";"2507.183";" 745.462";"4710.210";"1295.124";"1246.776";" 455.498";"1141.610";"3113.509";" 830.114";"2215.491";"1234.487";"1367.260";" 629.276";"1405.760";"2592.306";"1394.850";"2486.608";"3123.742";"1320.285";" 491.022";" 566.589"
"9am";"7538.058";"3971.571";"1892.609";"2193.097";"3604.429";"3909.057";"3608.326";"2649.000";"2377.372";"1710.934";"1810.830";"3698.549";"3358.491";"3186.631";"5166.788";"2126.756";"4975.605";"3308.441";" 566.909";"1616.493";" 996.929";"2405.364";" 594.869";"1840.951";"2213.003";" 445.370";"1142.347";" 916.265";" 395.804";"2271.307";" 279.840";"2458.804";" 812.173";"4852.381";"1287.902";"1126.954";" 471.661";"1064.876";"3073.980";" 830.114";"1938.041";"1272.547";"1223.937";" 629.276";"1467.744";"2609.395";"1330.997";"2527.159";"3194.934";"1298.634";" 600.263";" 495.606"
"10am";"7836.260";"3929.084";"1886.211";"2150.469";"3529.598";"3792.686";"3975.430";"2863.701";"2249.213";"1641.638";"1898.701";"3653.014";"3455.475";"3151.546";"5000.539";"1954.581";"4732.095";"3170.063";" 618.663";"1616.828";"1038.547";"2377.810";" 642.332";"2039.587";"2171.668";" 523.908";" 975.674";" 651.780";" 396.855";"2069.089";" 287.307";"2626.972";" 826.551";"4627.291";"1270.844";"1048.513";" 437.833";"1093.511";"3120.087";" 801.659";"1862.813";"1232.864";"1282.531";" 624.933";"1534.518";"2512.413";"1283.389";"2483.096";"3183.557";"1365.408";" 414.677";" 459.906"
"11am";"7625.905";"3535.449";"2250.153";"2150.469";"3518.761";"3680.052";"3897.027";"2783.875";"2392.531";"1691.967";"1838.025";"3518.550";"3502.515";"3275.654";"4345.109";"2455.762";"4554.090";"3355.924";" 614.608";"1664.848";"1098.436";"2508.416";" 597.657";"1794.376";"2256.060";" 492.593";"1019.853";" 811.091";" 338.685";"2293.524";" 294.774";"2640.072";" 741.888";"4538.606";"1348.023";"1045.413";" 390.091";"1069.483";"2946.144";" 801.659";"1956.066";"1264.680";"1420.855";" 652.542";"1467.744";"2365.542";"1429.415";"2462.292";"3183.557";"1366.350";" 433.551";" 477.756"
