"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88";"5512.88"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"130.78";"  0.00";"  0.00";"  0.00";"140.84";"  0.00";"140.84";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"120.72";"  0.00";"  0.00";"  0.00";"191.14"
"5am";"150.90";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"241.44";"  0.00";"  0.00";"130.78";"352.10";"171.02";"261.56";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"181.08";"  0.00";"  0.00";"  0.00";"432.58"
"6am";" 442.64";" 271.62";" 241.44";" 573.42";"   0.00";"   0.00";" 834.98";" 251.50";"   0.00";" 563.36";" 855.10";" 915.46";" 684.08";" 140.84";"   0.00";" 261.56";" 191.14";" 241.44";" 171.02";" 150.90";" 221.32";" 241.44";"   0.00";"   0.00";" 492.94";" 251.50";" 653.90";" 201.20";"1800.74"
"7am";"1579.42";" 945.64";" 613.66";"1861.10";" 422.52";" 150.90";"2293.68";" 834.98";" 261.56";"2172.96";"2545.18";"2122.66";"2112.60";" 362.16";" 221.32";" 714.26";" 462.76";" 482.88";" 613.66";" 331.98";" 754.50";" 523.12";" 362.16";" 251.50";" 764.56";" 442.64";"1700.14";" 553.30";"3661.84"
"8am";"3460.64";"1408.40";" 905.40";"3178.96";"1076.42";" 372.22";"3510.94";"1317.86";" 543.24";"3883.16";"4225.20";"2454.64";"3118.60";" 472.82";" 392.34";"1026.12";" 633.78";" 583.48";" 754.50";" 492.94";" 975.82";" 653.90";" 513.06";" 402.40";" 845.04";" 482.88";"2494.88";" 663.96";"4989.76"
"9am";"3772.50";"1408.40";" 995.94";"3380.16";"1197.14";" 452.70";"3752.38";"1408.40";" 553.30";"4215.14";"4597.42";"2595.48";"3269.50";" 503.00";" 412.46";"1096.54";" 674.02";" 613.66";" 794.74";" 503.00";" 975.82";" 694.14";" 543.24";" 422.52";" 855.10";" 482.88";"2645.78";" 694.14";"5291.56"
"10am";"3832.86";"1428.52";"1046.24";"3500.88";"1307.80";" 472.82";"3792.62";"1408.40";" 563.36";"4265.44";"4698.02";"2655.84";"3410.34";" 533.18";" 422.52";"1116.66";" 744.44";" 593.54";" 814.86";" 523.12";" 985.88";" 724.32";" 543.24";" 422.52";" 855.10";" 482.88";"2615.60";" 704.20";"5412.28"
"11am";"3822.80";"1448.64";"1016.06";"3420.40";"1348.04";" 472.82";"3792.62";"1408.40";" 543.24";"4255.38";"4758.38";"2645.78";"3400.28";" 563.36";" 432.58";"1096.54";" 734.38";" 573.42";" 774.62";" 482.88";" 985.88";" 684.08";" 523.12";" 402.40";" 875.22";" 472.82";"2665.90";" 704.20";"5512.88"
"12am";"3651.78";"1378.22";" 965.76";"3219.20";"1317.86";" 452.70";"3661.84";"1368.16";" 492.94";"3832.86";"4456.58";"2484.82";"3329.86";" 513.06";" 372.22";"1076.42";" 704.20";" 573.42";" 744.44";" 482.88";" 995.94";" 674.02";" 492.94";" 382.28";" 885.28";" 472.82";"2494.88";" 623.72";"5472.64"
"1pm";"3883.16";"1448.64";" 995.94";"3400.28";"1337.98";" 442.64";"3772.50";"1378.22";" 533.18";"4124.60";"4657.78";"2565.30";"3360.04";" 553.30";" 422.52";"1116.66";" 724.32";" 593.54";" 784.68";" 492.94";" 995.94";" 704.20";" 492.94";" 402.40";" 885.28";" 482.88";"2474.76";" 684.08";"5462.58"
"2pm";"3822.80";"1438.58";" 945.64";"3410.34";"1277.62";" 442.64";"3792.62";"1327.92";" 492.94";"4034.06";"4627.60";"2575.36";"3339.92";" 492.94";" 412.46";"1096.54";" 724.32";" 563.36";" 754.50";" 503.00";" 985.88";" 724.32";" 472.82";" 392.34";" 945.64";" 513.06";"2464.70";" 674.02";"5412.28"
"3pm";"3420.40";"1227.32";" 794.74";"3007.94";"1207.20";" 412.46";"3289.62";"1207.20";" 452.70";"3601.48";"4124.60";"2142.78";"2977.76";" 422.52";" 382.28";" 965.76";" 694.14";" 513.06";" 653.90";" 352.10";" 855.10";" 593.54";" 462.76";" 362.16";" 714.26";" 392.34";"2132.72";" 593.54";"4386.16"
"4pm";"1720.26";" 714.26";" 432.58";"1810.80";" 754.50";" 261.56";"1680.02";" 503.00";" 211.26";"1891.28";"2987.82";"1227.32";"1368.16";" 271.62";" 211.26";" 734.38";" 422.52";" 311.86";" 342.04";" 150.90";" 422.52";" 261.56";" 191.14";" 160.96";" 452.70";" 231.38";"1197.14";" 392.34";"2615.60"
"5pm";" 633.78";" 301.80";" 261.56";" 784.68";" 402.40";"   0.00";" 895.34";" 251.50";"   0.00";" 613.66";"1388.28";" 513.06";" 804.80";" 130.78";"   0.00";" 221.32";" 171.02";"   0.00";" 140.84";"   0.00";" 221.32";" 140.84";"   0.00";"   0.00";" 261.56";"   0.00";" 482.88";" 140.84";"1348.04"
"6pm";" 412.46";" 201.20";" 181.08";" 533.18";" 321.92";"   0.00";" 503.00";" 150.90";"   0.00";" 352.10";" 985.88";" 352.10";" 523.12";"   0.00";"   0.00";" 191.14";"   0.00";"   0.00";" 120.72";"   0.00";" 160.96";" 140.84";"   0.00";"   0.00";" 201.20";"   0.00";" 362.16";"   0.00";"1016.06"
