"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416"
"max";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368"
"4am";" 6.126707";"16.710630";"11.520059";"12.927126";"13.272313";"17.701724";"14.039995";"18.856896";"14.067986";"13.068540";"23.808484";"13.518446";"18.960446";"21.205878";"12.377899";"16.428095";"16.404516";"13.496391"
"5am";" 6.286594";"16.710630";"11.959070";"11.845760";"13.663024";"17.085333";"14.114239";"19.222053";"13.359845";"14.313142";"24.664635";"12.936218";"18.960446";"20.376567";"12.103944";"17.304231";"16.500115";"13.640867"
"6am";" 6.405065";"16.912105";"12.781441";"11.062571";"12.942855";"14.683287";"13.510967";"19.077548";"11.651636";"15.646891";"25.192883";"12.273013";"18.438874";"20.805279";"11.870267";"17.945594";"16.329782";"13.242518"
"7am";" 6.147227";"12.730692";" 9.469968";"14.788710";"15.302709";"20.725675";"18.061658";"19.873111";"11.845556";"21.189805";"20.294785";"12.617732";"16.600987";"21.461703";" 8.624523";"16.572054";"14.515334";"19.715002"
"8am";" 5.024139";"12.981623";"10.800333";"15.869746";"19.123869";"21.495385";"19.690718";"17.463087";"10.470269";"23.422160";"19.792473";"12.149648";"17.730252";"21.521751";" 8.224740";"19.433782";"16.925153";"19.359917"
"9am";" 6.169234";"11.614442";"10.103661";"15.865767";"19.783471";"20.430854";"18.562252";"18.610621";"11.545148";"24.038710";"18.392105";"10.541327";"16.544689";"22.334036";" 9.649703";"16.853040";"18.063644";"21.170445"
"10am";" 6.244412";"16.189229";" 8.486464";"16.427324";"19.276603";"21.108488";"16.377460";"18.051375";"14.530906";"23.523880";"19.369897";"12.786476";"19.331284";"19.404101";" 7.136961";"16.525988";"18.129768";"22.978821"
"11am";" 4.979704";"15.341023";" 8.589750";"15.856773";"20.950081";"24.263232";"19.744207";"16.749300";"12.270971";"23.892673";"17.715129";"12.333797";"19.115969";"19.566648";" 8.258281";"16.105460";"19.511658";"20.596116"
"12am";" 4.066428";"15.240245";" 9.258226";"14.709290";"16.340859";"21.716039";"15.447376";"16.872550";"13.566704";"22.832960";"21.436699";"12.788608";"16.222119";"22.239824";"12.325185";"17.733690";"18.083199";"18.368068"
"1pm";" 4.816589";"15.854282";"10.080483";"14.274286";"18.821645";"20.431593";"21.080109";"16.148999";"12.824607";"22.528567";"18.203954";" 9.871770";"19.889387";"24.571273";"10.352009";"17.111575";"20.185273";"18.120118"
"2pm";" 6.334296";"14.632938";"10.787348";"13.046916";"17.590309";"22.257362";"22.985588";"15.029980";"13.105377";"21.007242";"18.188040";" 9.600176";"19.750707";"24.592226";" 8.547801";"16.288189";"20.535957";"17.928774"
"3pm";" 5.677792";"12.440969";"12.038123";"12.300933";"11.861207";"22.061521";"21.417997";"17.659557";"14.191791";"16.434115";"20.092705";"12.154317";"21.018334";"24.526689";"12.032041";"15.457111";"19.109546";"13.608953"
"4pm";" 5.864695";"16.233361";"13.312235";"13.213960";" 8.362008";"17.329921";"21.703143";"19.962228";"11.623359";"17.200948";"22.444321";"13.667884";"19.762954";"21.502524";"13.054596";"17.849869";"19.402759";"13.851768"
"5pm";" 6.197762";"16.431312";"10.941556";"14.743299";"11.081238";"14.974940";"20.099612";"16.506143";"13.321803";"14.275060";"26.594755";"12.775198";"21.162708";"22.802906";"12.499370";"17.837177";"19.000217";"14.330361"
"6pm";" 5.420049";"19.190483";"12.330707";"12.409302";"10.796262";"16.062067";"16.839004";"14.626744";"14.653234";"15.144488";"24.016364";"12.011595";"21.350701";"21.509026";"12.461551";"18.716173";"18.196061";"11.302518"
"7pm";" 8.415125";"19.738250";"12.040979";"12.105037";" 9.584720";"13.247898";"16.246579";"14.412352";"14.734359";"11.158624";"23.795368";"13.060545";"22.619222";"22.528324";"13.859455";"16.556271";"18.729310";" 9.833357"
"8pm";" 7.717605";"18.043345";"10.779698";"12.233236";"10.304576";"15.173371";"17.542435";"14.961724";"15.074311";"11.076531";"23.212024";"13.270642";"20.185471";"22.228799";"13.194243";"16.879158";"17.870618";"14.183418"
"9pm";" 9.79353";"15.98227";"11.68399";"13.04058";"10.32946";"14.98385";"18.35108";"16.04798";"14.94550";"12.26323";"22.57873";"13.79345";"20.37814";"21.24704";"13.25639";"17.28392";"17.56260";"14.03652"
"10pm";" 9.409626";"16.350301";"11.742258";"12.851980";"10.222912";"14.423019";"16.869220";"16.051961";"14.461416";"11.935767";"23.183420";"13.769497";"20.781015";"21.118019";"13.151333";"17.183865";"18.382470";"14.693405"
"11pm";" 9.023733";"16.357434";"12.028855";"12.858488";"10.088051";"14.509422";"15.791622";"16.051476";"14.465123";"11.972763";"24.642836";"13.513040";"20.621552";"21.436004";"13.151333";"17.466533";"18.163647";"14.810681"
"12pm";" 6.931181";"17.925940";"11.995820";"12.935812";"10.101119";"14.606198";"15.589091";"16.886218";"13.967447";"12.289519";"24.388228";"13.456888";"19.794105";"21.644494";"13.062806";"17.197939";"18.392904";"15.312063"
"1am";" 7.084066";"17.925940";"11.995820";"12.935812";" 9.923141";"14.563899";"15.589091";"16.950053";"13.900094";"12.289519";"24.388228";"13.456888";"21.003974";"21.644494";"12.975462";"17.020517";"18.392904";"13.060523"
"2am";" 6.739167";"18.188989";"11.995820";"12.935812";" 9.815500";"14.563899";"15.589091";"16.950053";"13.900094";"11.889259";"24.388228";"13.456888";"21.003974";"21.644494";"12.975462";"17.020517";"18.392904";"13.060523"
"3am";" 6.739167";"18.188989";"11.995820";"12.935812";"10.347110";"14.563899";"15.589091";"16.950053";"13.900094";"11.463637";"24.388228";"13.456888";"21.003974";"21.644494";"12.899814";"17.020517";"18.392904";"13.060523"
