"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",10.349321,21.684087,34.28991,24.483698,9.1929863
"002","4am",13.047461,14.05143,36.01592,26.556698,10.3284888
"003","4am",22.514254,6.335476,47.15758,17.891778,6.1009147
"004","4am",13.039804,17.695333,31.42243,26.323763,11.5186746
"005","4am",9.360471,21.571885,34.96636,25.567325,8.5339541
"006","4am",16.115871,13.806884,36.03693,27.140222,6.9000939
"007","4am",14.102943,18.820265,29.78402,27.634103,9.6586645
"008","4am",22.646958,10.914725,29.6947,25.526119,11.217499
"009","4am",17.745154,29.687134,26.30082,18.013896,8.2529955
"010","4am",15.107745,8.612995,36.76612,26.735285,12.7778584
"011","4am",10.325268,17.52783,25.89274,28.914445,17.3397151
"012","4am",14.77924,24.804173,32.86454,21.606762,5.9452891
"013","4am",9.8943,27.409256,34.62749,22.37914,5.6898139
"014","4am",16.804726,33.349346,32.60088,17.245053,0
"015","4am",7.250274,20.162241,31.85722,33.93351,6.7967535
"016","4am",13.135378,11.508721,23.30858,40.39363,11.6536884
"017","4am",8.568961,23.047181,34.4743,21.890663,12.0188909
"018","4am",11.587591,11.606845,36.58693,25.297705,14.9209249
"019","4am",11.01821,11.237817,41.94297,32.083351,3.7176568
"020","4am",20.712986,39.706486,24.86431,10.463403,4.2528126
"021","4am",19.386803,14.68038,28.87185,21.585399,15.4755697
"022","4am",14.368524,25.912155,39.61168,15.4494,4.6582367
"023","4am",32.895709,25.463004,36.3188,1.104967,4.2175186
"024","4am",18.054463,6.769473,39.68779,26.871367,8.6169064
"025","4am",13.922067,15.575329,30.41806,23.664804,16.4197386
"026","4am",4.280965,22.548266,26.129,35.164499,11.8772661
"027","4am",14.296521,18.630856,30.65755,22.544779,13.8702919
"028","4am",14.043357,4.922829,41.1551,28.981853,10.8968608
"029","4am",7.421883,14.584462,35.4943,24.717784,17.7815742
"030","4am",21.401679,27.905511,32.31578,14.180419,4.1966118
"031","4am",28.986833,34.091116,23.0573,12.560156,1.3045938
"032","4am",3.833466,18.031114,45.17935,22.73604,10.2200304
"033","4am",22.148718,17.713844,30.64689,24.096657,5.3938892
"034","4am",3.867252,17.511268,50.70058,21.427507,6.493391
"035","4am",13.366165,12.35809,47.13662,13.573818,13.5653113
"036","4am",18.213084,32.262693,33.46578,11.538448,4.5199979
"037","4am",9.906723,20.913153,40.27487,18.682363,10.2228903
"038","4am",7.320801,21.941906,39.039,18.827274,12.8710176
"039","4am",10.609425,13.093792,35.57808,32.527458,8.1912459
"040","4am",6.193552,20.168053,43.76963,25.664298,4.2044701
"041","4am",15.360849,25.252265,38.03659,15.670094,5.6802027
"042","4am",28.90457,17.867284,42.03734,10.53885,0.6519596
"043","4am",10.367009,20.556335,50.6531,16.146403,2.2771525
"044","4am",19.286885,26.131085,31.00279,15.446949,8.1322865
"045","4am",17.013206,19.513526,26.96794,29.642847,6.8624864
"046","4am",21.115727,16.134858,29.52065,26.343891,6.8848722
"047","4am",9.386101,17.73565,44.59689,20.754342,7.5270159
"048","4am",16.049203,18.672062,36.10548,20.166003,9.0072473
"049","4am",14.881759,19.802897,34.99639,18.980311,11.3386423
"050","4am",7.829829,33.973628,40.94735,14.603903,2.6452879
"051","4am",9.181908,15.883707,46.12066,21.757675,7.0560479
"052","4am",12.897788,19.863666,47.59114,18.241074,1.4063334
"053","4am",8.555948,43.2794,29.15635,13.554867,5.4534337
"054","4am",14.042517,37.841637,23.81959,22.007846,2.2884058
"055","4am",27.59348,32.529025,19.58788,15.697143,4.5924693
"056","4am",2.614718,7.490923,31.93022,39.616675,18.3474599
"057","4am",23.681667,6.904901,35.8964,27.176488,6.3405473
"058","4am",11.740829,14.849423,21.01922,35.871163,16.5193691
"059","4am",22.311793,14.75483,44.50234,14.853958,3.577078
"060","4am",19.205095,16.21082,44.75316,13.611579,6.2193481
"061","4am",14.139683,19.387446,38.13169,15.808317,12.5328615
"062","4am",10.39007,26.969533,29.98516,18.01376,14.6414775
"063","4am",4.520004,28.601385,44.1155,13.368638,9.3944785
"064","4am",5.203847,15.171428,32.18327,24.635489,22.8059636
"065","4am",9.2716,20.595593,37.07189,22.109251,10.9516643
"066","4am",15.287846,16.076219,40.09278,17.047339,11.4958122
"067","4am",9.83585,4.182633,35.38576,32.032028,18.5637262
"068","4am",7.458638,16.424631,46.29428,16.302627,13.5198208
"069","4am",0,0,100,0,0
"070","4am",NA,NA,NA,NA,NA
"071","4am",0,0,0,100,0
"072","4am",NA,NA,NA,NA,NA
"073","4am",NA,NA,NA,NA,NA
"074","4am",9.758342,18.16048,21.60648,32.716999,17.7576975
"075","4am",11.837374,5.523743,31.09231,33.301577,18.2449984
"076","4am",6.756257,12.320041,32.21939,25.639134,23.0651803
"077","4am",15.895151,5.79481,34.73551,20.932848,22.6416828
"078","4am",16.215737,26.422387,21.35443,27.381026,8.6264205
"079","4am",16.269582,23.814334,22.60938,26.649799,10.6569041
"080","4am",0,21.362936,0,18.729745,59.9073196
"081","4am",100,0,0,0,0
"082","4am",7.846764,26.239775,37.96848,25.109137,2.8358478
"083","4am",8.23481,19.311311,37.27448,27.877442,7.3019608
"084","4am",10.638963,26.100078,33.52494,22.231254,7.5047669
"085","4am",15.919768,18.575506,32.90528,19.611702,12.9877395
"086","4am",16.809596,17.421708,26.2244,31.316275,8.2280215
"087","4am",12.914502,37.70191,33.70801,12.803406,2.872176
"088","4am",8.73903,28.710562,25.76339,21.533512,15.2535101
"089","4am",9.799299,29.252305,39.29345,19.109307,2.5456417
"090","4am",9.574745,19.612967,47.26258,14.538006,9.0117006
"091","4am",14.057336,16.56348,37.8829,18.335516,13.1607638
"092","4am",9.145142,16.50156,40.02059,22.696367,11.6363399
"093","4am",8.990084,22.509769,38.9148,26.815637,2.7697138
"094","4am",8.972203,26.881427,32.74573,24.300587,7.1000485
"095","4am",10.013235,18.331175,36.34798,26.596213,8.7113941
"096","4am",16.553712,35.548466,36.00944,9.488481,2.3998994
"097","4am",7.691555,26.163168,36.43339,17.854332,11.8575565
"098","4am",12.043683,6.518824,41.53561,29.122177,10.7797049
"099","4am",7.403692,3.056106,43.59708,24.438508,21.5046093
"100","4am",14.128649,13.001776,35.32575,20.695774,16.8480486
"101","4am",NA,NA,NA,NA,NA
"102","4am",NA,NA,NA,NA,NA
"103","4am",100,0,0,0,0
"104","4am",13.290163,12.733035,41.56518,19.456387,12.9552325
"001","5am",10.586784,21.405202,33.55862,25.045472,9.403918
"002","5am",12.665029,14.811822,35.787,26.710395,10.025752
"003","5am",22.313831,6.279077,47.30748,18.053012,6.046604
"004","5am",12.867617,17.461672,31.52607,26.778066,11.366574
"005","5am",9.36053,21.519327,34.3908,26.195333,8.534008
"006","5am",15.941498,14.685536,36.2955,26.846566,6.230897
"007","5am",13.968313,18.640602,30.45433,27.3703,9.56646
"008","5am",22.779607,10.392927,29.86863,25.675633,11.283203
"009","5am",16.862854,30.496533,26.3373,18.038877,8.264441
"010","5am",15.22208,8.678178,36.28756,26.937618,12.874562
"011","5am",8.989112,18.333194,25.70698,29.362375,17.608334
"012","5am",14.892783,24.226472,33.11702,21.772759,5.990965
"013","5am",10.068603,27.148625,34.76851,22.22421,5.790049
"014","5am",15.741174,36.92061,31.18458,16.153633,0
"015","5am",7.294749,20.285921,32.05264,33.528243,6.838446
"016","5am",13.006186,11.395528,24.06287,39.996343,11.53907
"017","5am",7.740794,23.833956,34.49517,21.903913,12.026166
"018","5am",11.531531,12.034484,36.40993,25.175317,14.848739
"019","5am",11.056219,10.931617,42.08765,32.194028,3.730481
"020","5am",20.645961,38.794388,25.75721,10.563394,4.239051
"021","5am",19.513345,14.123477,29.0603,21.726292,15.576583
"022","5am",14.202622,25.612969,37.93982,17.640135,4.604452
"023","5am",35.897683,22.401038,36.14137,1.154257,4.405652
"024","5am",18.472523,6.926223,38.44987,27.334947,8.816435
"025","5am",14.184158,14.508842,30.9907,24.110309,16.20599
"026","5am",4.305463,22.677298,26.27853,35.365727,11.372986
"027","5am",14.037801,18.722525,31.4836,22.136792,13.619285
"028","5am",14.136573,4.291736,41.42827,29.174225,10.969191
"029","5am",7.421883,14.584462,35.4943,24.717784,17.781574
"030","5am",21.426566,27.843576,32.98372,13.544644,4.201492
"031","5am",28.974202,32.125635,24.85597,12.722717,1.321479
"032","5am",3.833466,18.031114,45.17935,22.73604,10.22003
"033","5am",22.052828,17.453501,31.12092,24.46937,4.903381
"034","5am",3.900271,16.806972,51.13347,21.610457,6.548832
"035","5am",13.549668,14.409989,45.79503,12.889288,13.356029
"036","5am",18.139359,32.536889,33.33031,11.491742,4.501701
"037","5am",10.35076,19.65682,41.38213,17.929194,10.681098
"038","5am",7.226885,21.336212,40.14526,18.585745,12.7059
"039","5am",10.609425,13.093792,35.57808,32.527458,8.191246
"040","5am",6.235438,20.304445,44.94019,24.287028,4.232904
"041","5am",15.04701,25.574029,38.52125,15.105129,5.75258
"042","5am",29.094253,17.328298,42.3132,10.60801,0.656238
"043","5am",9.888709,20.976097,50.33543,16.476114,2.323652
"044","5am",19.449969,25.506471,31.26494,15.577564,8.201051
"045","5am",17.013206,19.513526,26.96794,29.642847,6.862486
"046","5am",21.380873,15.847716,29.89134,25.908748,6.971324
"047","5am",9.483074,17.918887,44.02449,20.968767,7.604782
"048","5am",15.911256,18.51157,36.65468,19.992671,8.929828
