"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",2252.28,538.542,398.977,1573.554,235.806
"002","4am",2621.818,535.765,473.647,1869.84,570.784
"003","4am",3685.085,790.601,624.812,5064.23,1157.945
"004","4am",2698.696,915.315,183.501,3154.85,405.595
"005","4am",4445.646,700.898,550.6,2983.684,533.894
"006","4am",3752.993,436.186,483.924,3367.886,672.957
"007","4am",3595.794,943.837,712.512,2671.55,782.692
"008","4am",4198.797,681.671,357.993,3871.429,1398.766
"009","4am",2998.805,617.953,448.345,2513.247,685.418
"010","4am",2465.018,274.598,83.133,2189.429,380.109
"011","4am",2918.09,404.908,229.916,3977.134,466.508
"012","4am",3425.778,555.887,157.197,3381.801,629.493
"013","4am",5281.56,861.691,445.468,4776.28,913.688
"014","4am",2860.686,390.584,599.041,1425.037,678.361
"015","4am",4754.299,616.493,683.687,2777.92,306.172
"016","4am",3503.328,370.137,438.693,2910.817,503.123
"017","4am",2992.491,577.941,131.941,2375.698,227.73
"018","4am",2894.089,693.032,280.536,2526.087,322.241
"019","4am",5248.457,589.974,448.086,3230.577,321.418
"020","4am",3014.843,861.74,707.982,2014.415,279.487
"021","4am",1748.445,387.015,604.653,3244.673,631.588
"022","4am",2106.787,824.559,219.694,2297.907,373.568
"023","4am",3101.441,1164.941,399.805,2256.404,1747.42
"024","4am",3693.886,333.154,177.258,3584.098,862.074
"025","4am",4549.98,1027.092,439.742,2976.449,564.311
"026","4am",4514.847,1198.551,461.109,3106.931,242.384
"027","4am",4657.833,526.481,718.755,2225.81,327.367
"028","4am",2396.054,387.156,299.198,3328.22,754.225
"029","4am",4164.931,696.197,303.404,2918.281,264.442
"030","4am",2909.297,426.118,69.302,1811.571,516.9
"031","4am",4058.5,1102.318,490.045,2480.915,1345.837
"032","4am",4298.686,486.173,200.912,3339.412,500.847
"033","4am",2634.154,491.868,388.517,2379.914,954.723
"034","4am",1758.016,401.374,59.136,1881.57,230.716
"035","4am",4531.362,542.86,243.896,1908.304,158.3
"036","4am",5114.912,836.124,243.497,3529.789,740.031
"037","4am",3954.861,540.348,407.047,3324.738,342.971
"038","4am",2579.531,316.611,120.323,2611.896,294.201
