"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",5.775129,17.792571,32.74763,29.702287,13.982381
"002","4am",8.082557,12.656261,30.95903,31.793885,16.508265
"003","4am",12.609611,7.173731,38.08981,29.198135,12.928717
"004","4am",6.916394,14.647689,27.21038,34.988137,16.237397
"005","4am",5.075922,17.161133,31.18309,29.92782,16.65203
"006","4am",6.167433,11.696749,33.54888,32.964923,15.622012
"007","4am",9.533656,13.135998,31.42229,28.438852,17.469206
"008","4am",11.375649,9.764578,28.41919,31.431445,19.009141
"009","4am",10.667216,22.300704,30.21465,22.328051,14.489381
"010","4am",8.104954,5.561929,33.79198,30.377165,22.16397
"011","4am",5.239565,11.939119,26.57092,28.868116,27.382281
"012","4am",8.542877,16.933269,33.50042,31.329797,9.693636
"013","4am",6.018482,19.078907,30.14128,31.389305,13.372027
"014","4am",9.927387,24.738082,34.23747,27.180852,3.916205
"015","4am",4.535745,17.322713,28.8572,38.288114,10.996232
"016","4am",7.424222,8.383404,22.31747,37.41302,24.461883
"017","4am",4.567018,16.764619,31.65665,28.101025,18.910684
"018","4am",6.673006,9.296342,29.98711,30.369139,23.674404
"019","4am",6.487173,8.681722,26.69751,42.144191,15.989409
"020","4am",8.422045,28.24082,34.23689,19.612072,9.488171
"021","4am",10.065624,12.506255,23.62473,29.380312,24.423078
"022","4am",7.998495,21.511557,38.37725,23.669134,8.443567
"023","4am",13.591147,25.070039,46.3869,8.831055,6.120862
"024","4am",10.003928,4.03962,24.44621,36.211969,25.298271
"025","4am",7.719369,12.229662,29.4063,25.76592,24.878747
"026","4am",3.50983,14.997905,26.23009,36.353751,18.908426
"027","4am",6.753567,11.509875,26.52471,29.885942,25.325908
"028","4am",8.568165,3.808404,34.48122,30.660763,22.481448
"029","4am",4.287327,11.225347,28.67128,28.779966,27.036083
"030","4am",11.390857,21.556673,30.89758,23.552781,12.602108
"031","4am",11.15332,36.614109,28.20416,16.451963,7.576449
"032","4am",1.939013,11.108178,43.24799,27.139724,16.565099
"033","4am",15.194974,11.702659,30.35432,29.950831,12.797212
"034","4am",2.665489,9.537894,39.53575,30.246402,18.014466
"035","4am",5.405083,9.350758,34.05529,27.548071,23.640795
"036","4am",8.049272,14.890315,38.8123,23.227468,15.020646
"037","4am",5.599236,13.315716,37.10499,26.534324,17.445734
"038","4am",3.871341,17.950422,36.81227,20.142666,21.223302
"039","4am",6.654951,9.812582,38.06333,32.648057,12.82108
"040","4am",3.941112,12.87132,43.86158,23.681541,15.644447
"041","4am",8.812403,17.554803,40.83414,23.120307,9.678342
"042","4am",13.648815,13.352669,46.05802,17.571336,9.369156
"043","4am",5.71993,14.361384,42.26481,25.505695,12.148182
"044","4am",9.747078,12.296677,27.61331,30.780037,19.5629
"045","4am",8.134155,8.589673,25.12686,40.983188,17.166128
"046","4am",8.597858,10.691334,25.33743,38.317941,17.055441
