"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",264.562,815.088,1500.188,1360.679,640.541
"002","4am",464.224,726.916,1778.141,1826.091,948.157
"003","4am",1366.127,777.203,4126.655,3163.33,1400.699
"004","4am",447.812,948.386,1761.776,2265.358,1051.314
"005","4am",451.695,1527.131,2774.914,2663.21,1481.827
"006","4am",517.002,980.512,2812.327,2763.375,1309.558
"007","4am",757.094,1043.166,2495.331,2258.408,1387.278
"008","4am",1130.115,970.063,2823.307,3122.56,1888.465
"009","4am",714.226,1493.149,2023.029,1494.98,970.14
"010","4am",420.22,288.371,1752.023,1574.974,1149.142
"011","4am",398.558,908.173,2021.17,2195.911,2082.888
"012","4am",652.854,1294.055,2560.131,2394.25,740.796
"013","4am",696.041,2206.487,3485.857,3630.192,1546.483
"014","4am",601.194,1498.117,2073.392,1646.049,237.162
"015","4am",393.508,1502.868,2503.566,3321.765,954.001
"016","4am",557.423,629.44,1675.633,2809.032,1836.639
"017","4am",272.538,1000.433,1889.119,1676.936,1128.5
"018","4am",422.584,588.713,1899.005,1923.198,1499.238
"019","4am",597.782,800.006,2460.13,3883.516,1473.397
"020","4am",517.01,1733.639,2101.724,1203.94,582.457
"021","4am",636.078,790.309,1492.92,1856.633,1543.37
"022","4am",403.562,1085.36,1936.314,1194.22,426.018
"023","4am",1046.855,1931.014,3572.94,680.21,471.458
"024","4am",842.467,340.191,2058.704,3049.541,2130.459
"025","4am",661.909,1048.651,2521.488,2209.338,2133.266
"026","4am",295.964,1264.688,2211.834,3065.505,1594.44
"027","4am",535.542,912.706,2103.347,2369.885,2008.285
"028","4am",585.019,260.031,2354.316,2093.462,1534.993
"029","4am",330.874,866.315,2212.703,2221.091,2086.507
"030","4am",618.628,1170.725,1678.022,1279.132,684.41
"031","4am",944.465,3100.489,2388.333,1393.155,641.575
"032","4am",163.933,939.136,3656.382,2294.516,1400.489
"033","4am",989.59,762.149,1976.86,1950.582,833.433
"034","4am",105.58,377.796,1566.011,1198.06,713.553
"035","4am",386.939,669.402,2437.95,1972.111,1692.397
"036","4am",787.2,1456.238,3795.752,2271.592,1468.984
"037","4am",459.439,1092.606,3044.608,2177.244,1431.49
"038","4am",218.491,1013.087,2077.613,1136.813,1197.802
"039","4am",618.985,912.68,3540.316,3036.635,1192.504
"040","4am",220.074,718.742,2449.256,1322.391,873.595
"041","4am",658.128,1311.028,3049.576,1726.671,722.798
"042","4am",579.145,566.579,1954.329,745.585,397.551
"043","4am",620.823,1558.739,4587.288,2768.307,1318.525
"044","4am",517.529,652.902,1466.151,1634.291,1038.708
"045","4am",619.671,654.373,1914.198,3122.155,1307.739
"046","4am",950.223,1181.591,2800.256,4234.844,1884.943
"047","4am",333.983,749.009,2770.092,2399.54,1266.871
"048","4am",736.334,1004.101,2884.498,2554.257,1674.165
"049","4am",1097.438,1920.451,3695.158,2734.587,2066.183
"050","4am",526.533,2170.549,4816.214,1844.97,683.97
"051","4am",493.027,1201.528,4004.017,2700.605,2180.686
"052","4am",570.527,1043.549,4140.391,2779.045,957.11
"053","4am",579.311,2825.768,4494.96,2301.097,1502.801
"054","4am",334.952,1217.955,1262.669,1464.168,500.344
"055","4am",1474.848,3343.554,2893.011,3794.077,1505.169
"056","4am",303.525,725.857,2976.184,5395.848,4387.153
"057","4am",1554.505,660.993,3459.405,4310.793,2088.02
"058","4am",660.414,961.715,1759.736,3514.261,2164.525
"059","4am",1069.677,1138.586,3705.731,2528.417,883.536
"060","4am",978.048,1305.144,5323.133,2076.829,1507.744
"061","4am",895.171,1538.999,4254.624,2374.507,2677.793
"062","4am",212.262,639.629,1329.612,916.726,1137.375
"063","4am",163.478,1851.474,5484.42,2204.935,2716.148
"064","4am",55.785,258.575,578.294,654.559,656.94
"065","4am",561.957,1270.969,3367.566,2642.912,1812.662
"066","4am",923.496,1413.678,3523.982,2343.116,2821.754
"067","4am",64.209,38.977,251.18,326,409.176
"068","4am",425.828,963.262,3031.291,1643.9,1668.4
"069","4am",0,0,136.602,44.808,0
"070","4am",NA,NA,NA,NA,NA
"071","4am",0,0,0,87.588,0
"072","4am",NA,NA,NA,NA,NA
"073","4am",NA,NA,NA,NA,NA
"074","4am",136.261,345.182,570.181,1192.853,989.147
"075","4am",785.194,586.419,2923.609,4448.728,4089.129
"076","4am",409.52,433.588,2188.801,2133.324,3156.274
"077","4am",427.511,338.109,1432.942,1481.686,2206.388
"078","4am",1089.772,3506.855,3908.109,4999.366,3307.551
"079","4am",617.713,1534.765,2283.778,1977.161,1804.048
"080","4am",0,21.621,21.621,37.912,121.262
"081","4am",0,10.013,0,0,0
"082","4am",149.389,407.815,846.768,848.721,218.441
"083","4am",768.355,1821.956,4795.112,5333.68,2167.843
"084","4am",215.016,615.794,921.271,1219.618,506.177
"085","4am",503.335,1598.342,2703.854,2217.221,1640.573
"086","4am",293.828,436.017,756.713,1360.824,548.844
"087","4am",463.327,1818.007,2166.466,1588.929,522.355
"088","4am",324.589,1487.016,3002.844,2478.93,2351.142
"089","4am",184.725,948.775,1515.91,1035.848,530.278
"090","4am",418.662,844.607,3164.425,1848.29,1413.641
"091","4am",578.647,1472.966,3679.333,2484.671,2146.461
"092","4am",969.326,1647.571,5077.018,4674.022,2886.949
"093","4am",362.907,847.51,2638.581,2172.069,686.91
"094","4am",943.748,2322.571,4957.737,4593.299,1516.327
"095","4am",682.467,1488.955,3191.857,4259.921,1670.209
"096","4am",1715.649,2746.634,8193.322,3193.321,1222.157
"097","4am",359.79,1838.112,5172.358,3488.8,2723.381
"098","4am",708.802,623.47,3944.945,2880.579,1587.739
"099","4am",266.021,143.611,2581.75,1563.868,2515.46
"100","4am",646.516,645.337,3183.179,2030.512,1984.026
"101","4am",NA,NA,NA,NA,NA
"102","4am",NA,NA,NA,NA,NA
"103","4am",0,0,0,375.109,0
"104","4am",1609.871,1639.045,7032.577,5127.223,3997.909
"001","5am",264.562,777.144,1460.599,1326.08,640.541
"002","5am",464.224,735.142,1843.68,1884.744,1000.18
"003","5am",1366.127,777.203,4192.196,3200.203,1400.699
"004","5am",447.812,948.386,1799.115,2323.098,1051.314
"005","5am",451.695,1552.588,2720.499,2634.128,1481.827
"006","5am",517.002,980.512,2960.391,2763.375,1257.051
"007","5am",757.094,1043.166,2620.107,2218.213,1387.278
"008","5am",1130.115,908.243,2823.307,3122.56,1888.465
"009","5am",714.226,1483.296,2023.029,1494.98,970.14
"010","5am",420.22,288.371,1711.912,1574.974,1149.142
"011","5am",398.558,861.872,1974.869,2166.294,2082.888
"012","5am",652.854,1232.492,2560.131,2394.25,740.796
"013","5am",696.041,2206.487,3337.793,3563.129,1546.483
"014","5am",601.194,1944.64,2117.634,1646.049,237.162
"015","5am",393.508,1502.868,2503.566,3265.112,954.001
"016","5am",557.423,629.44,1753.889,2809.032,1836.639
"017","5am",272.538,1049.232,1836.498,1676.936,1128.5
"018","5am",422.584,622.42,1899.005,1923.198,1499.238
"019","5am",597.782,766.299,2460.13,3883.516,1473.397
"020","5am",517.01,1679.058,2169.521,1213.263,582.457
"021","5am",636.078,746.819,1492.92,1856.633,1543.37
"022","5am",403.562,1085.36,1868.517,1326.471,426.018
"023","5am",1046.855,1652.317,3472.973,680.21,471.458
"024","5am",842.467,340.191,1927.584,3036.071,2078.436
"025","5am",661.909,921.749,2521.488,2209.338,2084.467
"026","5am",295.964,1264.688,2211.834,3065.505,1540.86
"027","5am",535.542,912.706,2103.347,2406.816,2127.205
"028","5am",585.019,212.456,2354.316,2093.462,1534.993
"029","5am",330.874,866.315,2212.703,2221.091,2086.507
"030","5am",618.628,1211.518,1678.022,1231.58,684.41
"031","5am",944.465,2938.641,2464.538,1356.516,641.575
"032","5am",163.933,939.136,3656.382,2294.516,1400.489
"033","5am",989.59,762.149,1909.758,1950.582,793.844
"034","5am",105.58,377.796,1566.011,1161.129,713.553
"035","5am",386.939,843.443,2468.195,1887.557,1692.397
"036","5am",787.2,1462.528,3832.609,2271.592,1468.984
"037","5am",459.439,1042.455,2854.325,2044.993,1431.49
"038","5am",218.491,993.636,2174.03,1136.813,1197.802
"039","5am",618.985,912.68,3540.316,3036.635,1192.504
"040","5am",220.074,718.742,2503.671,1282.637,816.856
"041","5am",658.128,1271.486,3049.576,1667.336,722.798
"042","5am",579.145,535.672,1954.329,745.585,397.551
"043","5am",620.823,1481.094,4435.146,2768.307,1318.525
"044","5am",517.529,604.539,1466.151,1634.291,1038.708
"045","5am",619.671,654.373,1914.198,3122.155,1307.739
"046","5am",950.223,1125.959,2800.256,4147.838,1884.943
"047","5am",333.983,749.009,2688.421,2399.54,1266.871
