"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,0.77328307,99.2267169
"002","4am",0,1.65567976,98.3443202
"003","4am",1.2702012,1.25619644,97.4736024
"004","4am",0,1.64907501,98.350925
"005","4am",0.9800228,0.08880509,98.9311721
"006","4am",0,1.1415972,98.8584028
"007","4am",7.1602683,0.65465677,92.1850749
"008","4am",0,0.35201924,99.6479808
"009","4am",0,0,100
"010","4am",0,2.02385715,97.9761429
"011","4am",0,0.87797606,99.1220239
"012","4am",0,0,100
"013","4am",0,0.70849573,99.2915043
"014","4am",0,0,100
"015","4am",0,1.36417626,98.6358237
"016","4am",0,0,100
"017","4am",0,0,100
"018","4am",0,0,100
"019","4am",0,0,100
"020","4am",0,0,100
"021","4am",0,0,100
"022","4am",0,0,100
"023","4am",0,0,100
"024","4am",0,0,100
"025","4am",0,0.61143323,99.3885668
"026","4am",0,0,100
"027","4am",0,0.29838299,99.701617
"028","4am",0,0,100
"029","4am",0,0,100
"030","4am",0,2.7646753,97.2353247
"031","4am",2.2488554,4.89155291,92.8595916
"032","4am",0,0,100
"033","4am",0,0.56519526,99.4348047
"034","4am",0,0,100
"035","4am",1.2518991,3.57491808,95.1731828
"036","4am",0,100,0
"037","4am",2.0377247,97.96227533,0
"038","4am",0,100,0
"039","4am",0,100,0
"040","4am",0,100,0
"041","4am",0,100,0
"042","4am",3.8910643,94.88589177,1.2230439
"043","4am",99.5359653,0.4640347,0
"044","4am",0,100,0
"045","4am",0,99.16926631,0.8307337
"046","4am",0,100,0
"047","4am",0,99.26724163,0.7327584
"048","4am",0,99.27545978,0.7245402
"049","4am",0,100,0
"050","4am",0,100,0
"051","4am",0,100,0
"052","4am",0,100,0
"053","4am",99.1292741,0,0.8707259
"054","4am",100,0,0
"055","4am",97.6361843,2.07812424,0.2856915
"056","4am",0,100,0
"057","4am",0,99.11545344,0.8845466
"058","4am",0,99.46989919,0.5301008
"059","4am",0,99.24411372,0.7558863
"060","4am",0,99.26663224,0.7333678
"061","4am",0,99.59498985,0.4050102
"062","4am",0,97.29837976,2.7016202
"063","4am",0,100,0
"064","4am",0,100,0
"065","4am",0,100,0
"066","4am",0,100,0
"067","4am",0,100,0
"068","4am",0,100,0
"069","4am",0,50.60029767,49.3997023
"070","4am",NA,NA,NA
"071","4am",0,0,100
"072","4am",NA,NA,NA
"073","4am",NA,NA,NA
"074","4am",0,98.74662985,1.2533701
"075","4am",0,100,0
"076","4am",0,100,0
"077","4am",0,100,0
"078","4am",0,100,0
"079","4am",0,100,0
"080","4am",0,81.27025532,18.7297447
"081","4am",0,100,0
"082","4am",100,0,0
"083","4am",0,100,0
"084","4am",0,100,0
"085","4am",0.2690969,99.73090314,0
"086","4am",0,100,0
"087","4am",0,100,0
"088","4am",0,100,0
"089","4am",0,100,0
"090","4am",0,100,0
"091","4am",0,100,0
"092","4am",0,100,0
"093","4am",0,100,0
"094","4am",0,100,0
"095","4am",0,100,0
"096","4am",0.1893767,99.63405914,0.1765642
"097","4am",0,100,0
"098","4am",0,100,0
"099","4am",0,100,0
"100","4am",0,100,0
"101","4am",NA,NA,NA
"102","4am",NA,NA,NA
"103","4am",0,100,0
"104","4am",0,100,0
"001","5am",0,0,100
"002","5am",0,2.3159675,97.6840325
"003","5am",1.8179967,1.2452259,96.9367774
"004","5am",0,1.6281276,98.3718724
"005","5am",0.9800289,0.7069033,98.3130678
"006","5am",0,1.1293601,98.8706399
"007","5am",7.0927495,1.0898475,91.8174029
"008","5am",0,0.3540811,99.6459189
"009","5am",0,0,100
"010","5am",0,2.038837,97.961163
"011","5am",0,0.8915773,99.1084227
"012","5am",0,0,100
"013","5am",0,0.720977,99.279023
"014","5am",7.3246005,0,92.6753995
"015","5am",0,1.3725444,98.6274556
"016","5am",0,0.9835406,99.0164594
"017","5am",0,0,100
"018","5am",0,0,100
"019","5am",0,0,100
"020","5am",0,0,100
"021","5am",0,0,100
"022","5am",0,2.2285161,97.7714839
"023","5am",0.9146808,0,99.0853192
"024","5am",0,0.8103036,99.1896964
"025","5am",0,0.6227135,99.3772865
"026","5am",0,0,100
"027","5am",1.3808484,0.2929832,98.3261684
"028","5am",0,0,100
"029","5am",0,0,100
"030","5am",0.6262781,2.7678694,96.6058524
"031","5am",1.8901672,5.8035978,92.3062349
"032","5am",0,0,100
"033","5am",0,0,100
"034","5am",0,0,100
"035","5am",1.2327347,4.1385349,94.6287304
"036","5am",0,99.5370689,0.4629311
"037","5am",2.1284239,97.8715761,0
"038","5am",1.5969999,97.7817541,0.621246
"039","5am",0,100,0
"040","5am",0,99.1254444,0.8745556
"041","5am",0,100,0
"042","5am",3.9165989,94.852331,1.23107
"043","5am",99.5264897,0.4735103,0
"044","5am",0,100,0
"045","5am",0,99.1692663,0.8307337
"046","5am",0,100,0
"047","5am",0,99.2596711,0.7403289
"048","5am",0,99.2816874,0.7183126
"049","5am",0,100,0
"050","5am",0,100,0
"051","5am",0,100,0
"052","5am",0,100,0
"053","5am",99.4713423,0,0.5286577
"054","5am",100,0,0
"055","5am",93.1290802,4.8774935,1.9934264
"056","5am",0,100,0
"057","5am",0,99.5576259,0.4423741
"058","5am",0,99.4705824,0.5294176
"059","5am",0,99.2372931,0.7627069
"060","5am",0,99.2588282,0.7411718
"061","5am",0,99.5939864,0.4060136
"062","5am",0,97.4956719,2.5043281
"063","5am",0,100,0
"064","5am",0,100,0
"065","5am",0,100,0
"066","5am",0,100,0
"067","5am",0,100,0
"068","5am",0,100,0
"069","5am",0,50.6002977,49.3997023
"070","5am",NA,NA,NA
"071","5am",0,61.8161606,38.1838394
"072","5am",NA,NA,NA
"073","5am",NA,NA,NA
"074","5am",0,98.7275147,1.2724853
"075","5am",0,100,0
"076","5am",0,100,0
"077","5am",0,100,0
"078","5am",0,99.813455,0.186545
"079","5am",0,100,0
"080","5am",0,81.2702553,18.7297447
"081","5am",0,100,0
