"district","hour","resarea1","resarea2","resarea3"
"094","5am",0,14755.02,0
"095","5am",0,11819.549,0
"096","5am",34.572,18037.418,32.233
"097","5am",0,14356.236,0
"098","5am",0,10283.105,0
"099","5am",0,7270.043,0
"100","5am",0,8570.547,0
"101","5am",NA,NA,NA
"102","5am",NA,NA,NA
"103","5am",0,375.109,0
"104","5am",0,20278.9,0
"001","6am",0,50.533,4912.502
"002","6am",0,282.014,6616.633
"003","6am",213.197,249.492,11135.048
"004","6am",0,0,7175.231
"005","6am",126.668,161.714,9239.763
"006","6am",0,246.084,8931.909
"007","6am",636.198,175.792,8096.689
"008","6am",0,37.371,10367.508
"009","6am",0,41.21,6902.699
"010","6am",0,0,5427.398
"011","6am",0,186.972,7587.425
"012","6am",72.356,45.941,7837.485
"013","6am",0,88.043,11744.426
"014","6am",503.88,32.997,5980.485
"015","6am",412.159,222.227,9165.553
"016","6am",86.708,233.79,7785.463
"017","6am",0,0,6605.971
"018","6am",0,0,6885.872
"019","6am",0,0,9804.805
"020","6am",0,0,6468.477
"021","6am",0,0,6460.632
"022","6am",0,195.716,5792.908
"023","6am",77.645,0,7538.828
"024","6am",0,79.358,8358.927
"025","6am",0,127.354,9072.091
"026","6am",0,0,9052.335
"027","6am",118.92,130.648,8546.947
"028","6am",0,0,7058.625
"029","6am",0,0,8050.796
"030","6am",107.236,212.454,5531.361
"031","6am",178.584,952.076,8385.188
"032","6am",0,0,8651.857
"033","6am",0,0,6678.327
"034","6am",0,0,4023.897
"035","6am",123.353,769.312,7592.88
"036","6am",147.656,10630.695,166.262
"037","6am",178.214,8148.334,0
"038","6am",96.417,5662.897,37.507
"039","6am",0,10061.62,309.637
"040","6am",0,6118.773,129.558
"041","6am",0,7454.325,0
"042","6am",118.92,4146.431,57.98
"043","6am",9612.774,69.513,62.639
"044","6am",0,5347.233,79.858
"045","6am",77.645,7552.795,157.558
"046","6am",0,11173.427,0
"047","6am",0,7521.378,58.523
"048","6am",0,9243.42,115.934
"049","6am",77.645,11442.014,0
"050","6am",0,10259.012,0
"051","6am",0,10524.436,0
"052","6am",89.107,9838.192,0
"053","6am",10871.806,0,244.441
"054","6am",5026.6,0,72.528
"055","6am",12622.297,1171.604,513.773
"056","6am",65.541,14557.602,0
"057","6am",0,12910.058,117.649
"058","6am",0,9019.667,0
"059","6am",0,9536.171,155.488
"060","6am",0,12207.397,92.558
"061","6am",147.656,11518.279,110.811
"062","6am",0,4847.652,268.073
"063","6am",0,11689.793,0
"064","6am",0,2293.138,0
"065","6am",0,10194.162,0
"066","6am",0,11842.245,0
"067","6am",0,1127.995,0
"068","6am",0,8143.485,0
"069","6am",0,91.794,89.616
"070","6am",NA,NA,NA
"071","6am",0,141.797,87.588
"072","6am",0,0,58.605
"073","6am",NA,NA,NA
"074","6am",0,3192.12,42.927
"075","6am",0,13429.801,0
"076","6am",0,9666.633,0
"077","6am",0,7034.399,0
"078","6am",0,18244.19,0
"079","6am",0,8584.742,0
"080","6am",0,164.504,0
"081","6am",0,10.013,0
"082","6am",2321.222,0,0
"083","6am",0,15499.437,0
"084","6am",0,3424.753,0
"085","6am",23.976,8640.378,0
"086","6am",15.007,3352.031,0
"087","6am",0,6434.814,82.815
"088","6am",0,10385.859,0
"089","6am",0,4871.543,43.533
"090","6am",17.286,8769.266,0
"091","6am",0,10568.997,0
"092","6am",0,15519.233,0
"093","6am",0,6813.63,0
"094","6am",0,14002.743,64.434
"095","6am",0,11727.204,0
"096","6am",34.572,18317.318,32.233
"097","6am",0,14269.769,0
"098","6am",0,10488.824,59.83
"099","6am",0,7221.54,0
"100","6am",0,8843.282,56.653
"101","6am",NA,NA,NA
"102","6am",0,80.189,0
"103","6am",0,375.109,0
"104","6am",0,19798.769,0
"001","7am",0,458.162,5336.807
"002","7am",86.601,1069.425,6809.808
"003","7am",0,363.023,10839.524
"004","7am",295.312,41.21,6628.688
"005","7am",213.376,213.401,8391.769
"006","7am",234.963,520.412,9091.575
"007","7am",1203.595,791.441,9920.686
"008","7am",0,37.371,8822.24
"009","7am",158.335,293.468,8713.393
"010","7am",189.844,422.047,5518.352
"011","7am",0,325.364,6918.454
"012","7am",72.356,142.938,7214.985
"013","7am",131.082,329.223,10475.993
"014","7am",576.815,32.997,5538.907
"015","7am",1163.782,733.495,9566.328
"016","7am",86.708,279.686,6732.816
"017","7am",72.935,134.003,6061.284
"018","7am",65.541,262.887,6033.975
"019","7am",0,131.741,7492.35
"020","7am",0,257.859,6555.215
"021","7am",0,373.986,6499.715
"022","7am",0,447.49,5121.458
"023","7am",220.831,251.215,6696.297
"024","7am",0,398.204,8555.115
"025","7am",0,251.305,7769.633
"026","7am",0,0,6967.408
"027","7am",118.92,287.374,6682.242
"028","7am",0,0,6354.553
"029","7am",0,58.231,7145.614
"030","7am",137.897,664.819,5735.862
"031","7am",415.28,2347.247,8081.814
"032","7am",77.645,0,7435.371
"033","7am",0,97.576,5622.801
"034","7am",0,0,3152.578
"035","7am",350.16,1944.739,8068.887
"036","7am",384.419,8948.982,362.031
"037","7am",178.214,7426.005,127.623
"038","7am",461.969,5364.072,290.858
"039","7am",426.991,8811.311,875.56
"040","7am",0,4936.56,257.207
"041","7am",86.601,5854.453,414.962
"042","7am",187.686,3608.85,187.782
"043","7am",7295.192,234.66,246.757
"044","7am",63.575,4375.103,136.027
"045","7am",0,6580.489,157.558
"046","7am",0,9842.953,278.808
"047","7am",0,8039.76,269.694
"048","7am",65.541,8502.071,223.617
"049","7am",77.645,10474.246,124.51
"050","7am",0,8979.066,37.507
"051","7am",77.645,9757.674,194.884
"052","7am",161.463,8478.73,0
"053","7am",9087.602,183.372,304.042
"054","7am",4622.538,0,72.528
"055","7am",11405.626,1873.991,1125.931
"056","7am",82.827,13494.253,51.21
"057","7am",131.082,10176.705,117.519
"058","7am",77.645,8329.987,279.32
"059","7am",0,9471.768,390.655
"060","7am",0,11712.013,273.314
"061","7am",147.656,10655.693,345.647
"062","7am",0,6165.272,291.792
"063","7am",0,9966.194,0
"064","7am",0,2556.397,103.704
"065","7am",0,8874.601,0
"066","7am",0,13306.056,0
"067","7am",0,1266.288,50.084
"068","7am",0,9131.39,127.635
"069","7am",0,91.794,89.616
"070","7am",32.589,55.37,121.224
"071","7am",0,141.797,87.588
"072","7am",0,141.666,58.605
"073","7am",0,69.586,0
"074","7am",0,2622.375,0
"075","7am",17.286,10780.904,56.653
"076","7am",65.541,11716.593,612.497
"077","7am",0,6631.178,78.235
"078","7am",0,14663.974,69.145
"079","7am",0,7817.45,90.792
"080","7am",0,239.592,0
"081","7am",0,80.462,0
"082","7am",2176.336,0,0
"083","7am",56.884,13676.569,0
"084","7am",34.572,2992.867,0
"085","7am",38.983,9497.732,36.873
"086","7am",0,3153.99,0
"087","7am",35.725,6840.395,246.105
"088","7am",0,8558.433,66.897
"089","7am",0,4764.586,43.533
"090","7am",17.286,8199.581,133.833
"091","7am",0,8350.818,126.889
"092","7am",0,14968.945,0
"093","7am",0,5738.933,38.001
"094","7am",0,12370.599,64.434
"095","7am",0,10737.136,0
"096","7am",63.014,18349.355,239.999
"097","7am",0,14959.882,42.325
"098","7am",0,11933.044,93.722
"099","7am",0,7742.773,37.912
"100","7am",0,10062.703,107.9
"101","7am",0,110.308,0
"102","7am",0,139.225,0
"103","7am",0,496.975,0
"104","7am",0,18365.417,206.439
"001","8am",0,877.203,5383.458
"002","8am",486.557,2672.695,10110.686
"003","8am",275.794,839.264,12565.693
"004","8am",414.232,68.248,6648.646
"005","8am",363.837,434.154,8034.505
"006","8am",440.591,774.447,10200.176
"007","8am",562.173,1135.501,11024.031
"008","8am",268.547,62.4,9030.494
"009","8am",158.335,378.037,8046.021
"010","8am",189.844,680.281,5473.221
"011","8am",77.645,384.194,6179.683
"012","8am",284.422,142.938,6114.395
"013","8am",236.606,723.611,10266.287
"014","8am",576.815,145.743,5173.791
"015","8am",1236.138,1642.828,9026.712
"016","8am",123.347,324.445,6208.261
"017","8am",0,395.931,5658.822
"018","8am",65.541,318.892,5060.833
"019","8am",86.601,323.224,5477.414
"020","8am",0,635.332,6656.754
"021","8am",0,933.747,6188.861
"022","8am",77.645,655.116,5521.229
"023","8am",317.248,460.734,6656.568
"024","8am",0,795.776,8565.549
"025","8am",86.601,270.072,6603.091
"026","8am",0,113.59,6246.656
"027","8am",153.8,846.597,6079.638
"028","8am",0,177.612,5020.897
"029","8am",0,446.004,5715.675
"030","8am",215.542,1152.697,5608.466
"031","8am",608.114,3688.214,7822.845
"032","8am",72.935,289.217,6157.969
"033","8am",68.766,161.041,5378.589
"034","8am",0,0,2723.022
"035","8am",611.083,3493.798,9593.799
"036","8am",421.058,7882.219,486.259
"037","8am",363.738,6652.16,615.251
"038","8am",304.714,5475.81,759.869
"039","8am",499.926,8258.636,1218.683
"040","8am",0,4342.239,313.86
"041","8am",443.639,5334.531,741.311
"042","8am",425.526,3005.124,350.735
"043","8am",6830.519,267.657,529.228
"044","8am",26.936,3677.349,136.027
"045","8am",572.182,6312.924,276.859
"046","8am",65.541,6823.931,458.449
"047","8am",0,7816.303,406.57
"048","8am",65.541,9258.738,689.207
"049","8am",77.645,10542.222,235.031
"050","8am",0,6703.025,138.073
"051","8am",77.645,9392.535,194.884
"052","8am",161.463,7636.446,0
"053","8am",8187.316,241.836,337.749
"054","8am",4183.478,90.655,250.659
"055","8am",10687.725,2502.289,1714.582
"056","8am",82.827,12288.189,140.857
"057","8am",65.541,8672.222,406.292
"058","8am",77.645,8585.844,651.24
"059","8am",36.639,10962.497,740.061
"060","8am",28.442,9612.523,273.314
"061","8am",147.656,10078.368,425.869
"062","8am",0,6998.23,414.644
"063","8am",0,8231.033,0
"064","8am",0,1876.443,144.344
"065","8am",0,8119.471,0
"066","8am",0,13373.016,0
"067","8am",0,1525.095,50.084
"068","8am",0,9765.979,226.757
"069","8am",0,185.517,142.123
"070","8am",0,55.37,121.224
"071","8am",0,141.797,87.588
"072","8am",0,141.666,58.605
"073","8am",0,69.586,0
"074","8am",0,2145.484,0
"075","8am",17.286,9459.305,238.949
"076","8am",82.827,16688.507,1411.413
"077","8am",26.936,7257.903,145.049
"078","8am",77.645,14205.275,327.206
"079","8am",0,6960.644,127.092
"080","8am",0,261.069,0
"081","8am",0,184.132,0
"082","8am",2040.054,0,0
"083","8am",50.732,12569.981,0
"084","8am",34.572,2871.613,40.928
"085","8am",56.269,9349.374,36.873
"086","8am",15.007,3067.16,0
"087","8am",35.725,7260.464,246.105
"088","8am",32.589,7975.599,66.897
"089","8am",0,5601.735,43.533
"090","8am",15.007,7775.062,133.833
"091","8am",0,8312.864,175.688
"092","8am",17.286,15221.494,0
"093","8am",0,5185.865,38.001
"094","8am",0,12692.219,64.434
"095","8am",0,8597.943,0
"096","8am",78.021,18342.094,586.523
"097","8am",0,14893.955,157.717
"098","8am",32.589,13278.612,117.441
"099","8am",0,7739.268,37.912
"100","8am",0,12285.202,323.054
"101","8am",0,160.635,0
"102","8am",0,130.516,0
"103","8am",0,496.975,0
"104","8am",96.417,17015.477,206.439
"001","9am",0,1148.357,5821.957
"002","9am",481.826,3628.118,12504.286
"003","9am",281.083,988.123,12142.269
"004","9am",487.167,254.525,7128.66
"005","9am",396.426,830.235,8413.85
"006","9am",569.55,1286.892,10367.944
"007","9am",475.572,1532.776,11484.005
"008","9am",235.958,79.45,9131.454
"009","9am",158.335,657.765,8186.08
"010","9am",189.844,671.756,5181.025
"011","9am",77.645,489.894,5492.364
"012","9am",284.422,398.876,5617.213
"013","9am",163.671,652.156,9592.016
"014","9am",732.289,178.74,4860.989
"015","9am",1313.783,2103.553,9177.034
"016","9am",209.948,353.848,5546.642
"017","9am",0,561.654,5717.553
"018","9am",65.541,318.892,4727.632
"019","9am",155.367,323.224,4976.915
"020","9am",0,654.099,5946.416
"021","9am",86.601,890.908,6320.238
"022","9am",131.517,666.503,5176.687
"023","9am",317.248,592.613,6649.094
"024","9am",0,1162.488,8567.259
"025","9am",86.601,371.195,6080.702
"026","9am",0,151.445,5817.806
"027","9am",413.817,945.798,5662.328
"028","9am",0,236.917,4842.216
"029","9am",0,521.379,5048.23
"030","9am",215.542,1508.434,5272.91
"031","9am",491.346,4197.585,7948.446
"032","9am",72.935,289.217,5284.229
"033","9am",0,214.325,4915.611
"034","9am",0,0,2396.43
"035","9am",1077.781,4255.372,10365.698
"036","9am",421.058,6628.976,449.402
"037","9am",363.738,7070.618,736.678
"038","9am",393.821,5492.989,811.105
"039","9am",565.467,8124.934,1463.42
"040","9am",0,4282.897,313.86
"041","9am",628.1,4995.769,1810.078
"042","9am",425.526,2801.562,446.71
"043","9am",6389.289,230.266,529.228
"044","9am",26.936,2928.496,239.753
"045","9am",360.116,6135.658,313.79
"046","9am",65.541,7163.733,394.638
"047","9am",0,7271.727,506.279
"048","9am",65.541,9974.619,693.326
"049","9am",77.645,9687.587,525.695
"050","9am",0,6156.007,138.073
"051","9am",77.645,9213.26,275.935
"052","9am",161.463,7195.85,0
"053","9am",7706.624,300.486,337.749
"054","9am",4082.534,112.276,300.452
"055","9am",10656.517,2912.625,2218.627
"056","9am",82.827,12378.383,201.416
"057","9am",65.541,7496.21,480.444
"058","9am",174.062,8658.804,832.299
"059","9am",53.925,11851.9,685.834
"060","9am",28.442,8855.188,429.218
"061","9am",147.656,10024.169,477.892
"062","9am",0,9229.239,414.644
"063","9am",0,6582.306,0
"064","9am",0,1442.407,215.087
"065","9am",0,6959.723,0
"066","9am",0,13118.418,86.64
"067","9am",0,1503.204,50.084
"068","9am",0,11214.657,302.799
"069","9am",0,185.517,142.123
"070","9am",0,114.302,121.224
"071","9am",0,141.797,213.525
"072","9am",0,88.382,102.138
"073","9am",0,156.356,0
"074","9am",0,1933.88,0
"075","9am",17.286,7828.492,279.128
"076","9am",169.535,19346.934,1526.387
"077","9am",116.043,7302.781,179.648
"078","9am",77.645,14224.78,391.105
"079","9am",0,6795.973,127.092
"080","9am",0,261.069,54.792
"081","9am",0,218.027,79.486
"082","9am",1950.247,0,0
"083","9am",86.457,11802.969,0
"084","9am",34.572,3009.45,40.928
"085","9am",56.269,9571.447,0
"086","9am",15.007,3535.778,0
"087","9am",50.732,7197.938,246.105
"088","9am",62.43,8605.437,66.897
"089","9am",0,5876.56,43.533
"090","9am",15.007,7354.407,129.834
"091","9am",0,8075.97,175.688
"092","9am",17.286,14885.595,118.034
"093","9am",0,4397.14,38.001
"094","9am",0,12327.711,64.434
"095","9am",0,7487.283,0
"096","9am",112.593,18670.855,691.794
"097","9am",0,14218.893,157.717
"098","9am",32.589,13575.481,186.586
"099","9am",0,6633.941,37.912
"100","9am",0,14382.516,656.554
"101","9am",0,332.338,0
"102","9am",23.976,164.061,92.558
"103","9am",0,496.975,52.621
"104","9am",96.417,17812.912,315.115
"001","10am",187.686,1080.93,6599.9
"002","10am",861.104,4204.721,14329.956
"003","10am",248.131,1102.65,12152.573
"004","10am",487.167,432.989,6774.825
"005","10am",422.007,724.436,8514.742
"006","10am",648.954,1563.13,10070.907
"007","10am",397.927,1726.65,12363.343
"008","10am",231.811,238.289,10034.882
"009","10am",158.335,631.547,7655.935
"010","10am",189.844,671.756,5326.987
"011","10am",143.186,586.943,5285.651
"012","10am",284.422,294.899,5799.344
"013","10am",163.671,602.821,9031.42
"014","10am",732.289,394.365,5430.586
"015","10am",1341.662,2503.352,8263.92
"016","10am",275.489,421.453,5574.77
"017","10am",0,377.223,5433.268
"018","10am",65.541,357.91,4073.045
"019","10am",155.367,503.367,4641.113
"020","10am",0,828.745,5642.52
"021","10am",86.601,1010.433,5765.938
"022","10am",77.645,674.859,4797.518
"023","10am",480.919,720.519,6440.652
"024","10am",0,1311.444,7866.778
"025","10am",86.601,371.195,5946.378
"026","10am",0,163.917,5197.794
"027","10am",413.817,793.046,5562.999
"028","10am",0,236.917,4855.655
"029","10am",53.872,521.379,4402.238
"030","10am",302.143,1478.941,5217.442
"031","10am",491.346,3927.92,7913.153
"032","10am",72.935,289.217,5145.875
"033","10am",0,243.728,4628.204
"034","10am",0,0,2331.142
"035","10am",1041.449,4682.057,10661.292
"036","10am",331.951,6296.149,442.991
"037","10am",267.321,6779.683,784.779
"038","10am",642.38,6095.679,1354.939
"039","10am",499.926,7842.978,1590.452
"040","10am",0,4006.297,313.86
"041","10am",979.491,4922.948,1609.216
"042","10am",663.366,2579.684,466.17
"043","10am",5455.226,260.129,529.228
"044","10am",26.936,2556.956,250.481
"045","10am",360.116,5833.033,313.79
"046","10am",65.541,7059.317,394.638
"047","10am",0,7262.835,506.279
"048","10am",65.541,9891.506,751.931
"049","10am",77.645,10022.627,323.027
"050","10am",0,5951.253,138.073
"051","10am",77.645,8771.9,275.935
"052","10am",161.463,6769.273,0
"053","10am",6633.691,275.094,337.749
"054","10am",3780.85,112.276,300.452
"055","10am",10615.937,2936.161,2239.45
"056","10am",82.827,11581.253,211.685
"057","10am",65.541,7087.29,531.691
"058","10am",174.062,8372.241,691.836
"059","10am",36.639,12106.226,722.651
"060","10am",28.442,9209.041,429.218
"061","10am",147.656,9855.43,465.774
"062","10am",0,9113.66,466.81
"063","10am",0,7072.314,0
"064","10am",0,1459.131,215.087
"065","10am",0,7443.844,0
"066","10am",0,12725.648,86.64
"067","10am",0,1481.073,50.084
"068","10am",0,11785.793,341.73
"069","10am",0,93.723,234.079
"070","10am",36.639,114.302,165.426
"071","10am",0,263.663,380.174
"072","10am",0,88.382,102.138
"073","10am",0,156.356,0
"074","10am",0,1890.061,0
"075","10am",17.286,7739.958,426.945
"076","10am",235.076,19806.608,1526.387
"077","10am",116.043,6908.264,227.042
"078","10am",77.645,13914.785,391.105
"079","10am",0,7036.605,127.092
"080","10am",0,261.069,54.792
"081","10am",0,318.503,79.486
"082","10am",1829.245,0,0
"083","10am",86.457,11626.345,0
"084","10am",34.572,2705.896,121.15
"085","10am",56.269,8991.299,0
"086","10am",15.007,4045.956,0
"087","10am",50.732,6931.568,246.105
"088","10am",62.43,8906.165,66.897
"089","10am",0,6372.299,43.533
"090","10am",15.007,8001.619,129.834
"091","10am",0,8113.403,175.688
"092","10am",0,14439.689,118.034
"093","10am",0,4368.629,38.001
"094","10am",0,11918.338,64.434
"095","10am",0,7761.672,0
"096","10am",78.021,18129.704,664.519
"097","10am",0,13996.163,157.717
"098","10am",0,13332.846,186.586
"099","10am",0,5955.067,37.912
"100","10am",0,15776.52,644.417
"101","10am",0,332.338,0
"102","10am",23.976,130.516,92.558
"103","10am",0,375.109,0
"104","10am",96.417,17430.031,364.385
"001","11am",291.726,1685.854,6644.513
"002","11am",1020.724,3996.942,13234.084
"003","11am",281.083,1171.204,12352.98
"004","11am",487.167,454.702,6764.684
"005","11am",331.249,702.051,8168.634
"006","11am",623.641,1467.246,10042.018
"007","11am",397.927,1646.845,11965.817
"008","11am",377.681,476.754,9369.103
"009","11am",158.335,846.924,8057.302
"010","11am",189.844,760.138,4983.244
"011","11am",77.645,574.288,5535.336
"012","11am",284.422,219.811,6022.64
"013","11am",163.671,655.337,9090.611
"014","11am",732.289,472.967,5051.693
"015","11am",1280.171,2019.912,8730.318
"016","11am",209.948,472.595,5516.954
"017","11am",0,377.223,5481.945
"018","11am",65.541,396.13,4432.956
"019","11am",155.367,323.224,5048.834
"020","11am",96.417,866.116,6159.457
"021","11am",0,1011.698,6018.163
"022","11am",77.645,674.859,5306.206
"023","11am",349.837,664.609,6431.684
"024","11am",0,1061.962,8398.609
"025","11am",175.708,305.037,6414.852
"026","11am",0,113.59,5228.163
"027","11am",240.401,674.619,5769.584
"028","11am",0,236.917,4485.79
"029","11am",0,521.379,4476.241
"030","11am",302.143,1502.877,5159.514
"031","11am",491.346,4175.064,8016.874
"032","11am",72.935,289.217,5336.745
"033","11am",0,354.615,4336.313
"034","11am",0,0,2330.924
"035","11am",1027.739,4277.208,10429.381
"036","11am",366.523,6721.86,409.536
"037","11am",267.321,6018.966,552.458
"038","11am",540.594,6392.521,1433.962
"039","11am",499.926,7820.398,1703.895
"040","11am",0,3981.129,313.242
"041","11am",595.888,4911.349,1320.352
"042","11am",356.76,2780.061,471.072
"043","11am",6049.631,349.842,529.228
"044","11am",59.525,2590.131,183.584
"045","11am",263.699,5941.426,276.859
"046","11am",65.541,6429.241,442.032
"047","11am",0,7036.395,420.962
"048","11am",65.541,9744.733,803.184
"049","11am",77.645,9528.344,382.392
"050","11am",0,6417.236,138.073
"051","11am",77.645,8340.787,275.935
"052","11am",161.463,6567.178,0
"053","11am",7287.453,406.916,406.894
"054","11am",3472.589,112.276,250.659
"055","11am",10794.845,3077.976,2260.221
"056","11am",82.827,12378.129,352.989
"057","11am",258.375,7520.179,531.691
"058","11am",174.062,9015.05,850.375
"059","11am",36.639,11999.996,722.651
"060","11am",28.442,9112.995,429.218
"061","11am",147.656,9597.364,428.901
"062","11am",0,7720.432,406.75
"063","11am",0,7292.393,0
"064","11am",0,1468.941,215.087
"065","11am",0,8289.256,0
"066","11am",0,13423.378,86.64
"067","11am",0,1368.419,50.084
"068","11am",34.572,11166.35,396.311
"069","11am",0,93.723,192.247
"070","11am",0,114.302,165.426
"071","11am",0,263.663,380.174
"072","11am",0,88.382,102.138
"073","11am",0,107.993,0
"074","11am",0,1899.608,0
"075","11am",49.875,7994.329,446.622
"076","11am",235.076,19328.413,1526.387
"077","11am",116.043,6767.419,179.648
"078","11am",77.645,13660.609,307.308
"079","11am",0,6397.479,127.092
"080","11am",0,261.069,54.792
"081","11am",0,318.503,79.486
