"district","hour","mode1","mode2","mode3"
"001","4am",10.2720186,24.47292,65.255064
"002","4am",14.1244252,30.43748,55.4381
"003","4am",10.8173567,30.18055,59.002093
"004","4am",12.8377142,24.73084,62.431442
"005","4am",13.9522037,29.58101,56.466788
"006","4am",15.3476654,32.61159,52.040741
"007","4am",12.4137324,25.06477,62.521494
"008","4am",16.1165828,28.61027,55.273143
"009","4am",11.0686049,36.87752,52.053872
"010","4am",26.4159062,44.82681,28.757283
"011","4am",9.6856062,63.93571,26.378682
"012","4am",14.3162456,27.37524,58.308513
"013","4am",14.4153104,56.76611,28.818577
"014","4am",17.933442,39.65719,42.40937
"015","4am",13.7584315,54.90406,31.337504
"016","4am",11.4572461,66.29128,22.251471
"017","4am",26.6273737,21.62713,51.745493
"018","4am",17.0656484,44.21086,38.723496
"019","4am",11.7799318,74.53715,13.682918
"020","4am",11.7270406,52.39492,35.878039
"021","4am",16.0466107,50.43532,33.518074
"022","4am",20.4915507,37.93158,41.576865
"023","4am",20.5154086,39.03589,40.448702
"024","4am",17.789666,59.43351,22.776826
"025","4am",17.7273999,51.80129,30.47131
"026","4am",19.892819,42.88101,37.226172
"027","4am",12.4407769,79.27888,8.280342
"028","4am",13.7380314,63.92941,22.332556
"029","4am",7.1652789,73.66301,19.171713
"030","4am",17.3802607,45.61074,37.009004
"031","4am",20.3201665,42.53114,37.148693
"032","4am",15.8843784,64.11698,19.998646
"033","4am",29.9129704,48.41286,21.674171
"034","4am",14.1231568,60.02005,25.856792
"035","4am",4.1814982,86.78685,9.031648
"036","4am",9.6826922,77.87177,12.445542
"037","4am",7.3347188,64.85647,27.80881
"038","4am",7.5602755,66.54754,25.892181
"039","4am",8.587436,56.25951,35.153051
"040","4am",9.5289263,60.9878,29.483271
"041","4am",12.6732533,66.18379,21.142956
"042","4am",15.7700214,74.64906,9.58092
"043","4am",4.5345444,81.69678,13.768675
"044","4am",6.8575806,90.1957,2.94672
"045","4am",1.7074506,85.93792,12.354626
"046","4am",1.9029185,81.93012,16.166964
"047","4am",7.2973932,68.28751,24.415092
"048","4am",6.7204349,58.8232,34.456362
"049","4am",7.9092046,50.13901,41.951785
"050","4am",16.8002625,43.52676,39.672978
"051","4am",4.9483639,61.55364,33.497993
"052","4am",0.4284902,67.63968,31.931831
"053","4am",12.9666838,72.94753,14.085784
"054","4am",5.5648957,84.60102,9.834085
"055","4am",8.1264255,67.92607,23.947502
"056","4am",4.4938349,74.45609,21.050071
"057","4am",10.8070867,78.24245,10.950463
"058","4am",1.5339141,85.14581,13.32028
"059","4am",4.460206,46.17441,49.365382
"060","4am",16.6846216,59.96906,23.346321
"061","4am",11.8542972,75.50142,12.644278
"062","4am",9.9194244,90.08058,0
"063","4am",7.7035177,80.47672,11.819761
"064","4am",6.4927782,77.18282,16.324402
"065","4am",7.3953448,58.63566,33.968996
"066","4am",6.7885688,50.7697,42.441729
"067","4am",2.5053249,83.97212,13.522555
"068","4am",5.4798797,36.08068,58.439444
"069","4am",NA,NA,NA
"070","4am",NA,NA,NA
"071","4am",NA,NA,NA
"072","4am",NA,NA,NA
"073","4am",NA,NA,NA
"074","4am",1.2265628,88.84095,9.932487
"075","4am",6.9405583,87.35686,5.70258
"076","4am",8.5284911,75.20946,16.262049
"077","4am",6.5135809,87.84746,5.638957
"078","4am",5.8180919,73.86779,20.314119
"079","4am",6.1851414,65.19257,28.622288
"080","4am",0,100,0
"081","4am",NA,NA,NA
"082","4am",2.3589328,91.45535,6.185719
"083","4am",4.2432598,76.3223,19.434441
"084","4am",5.4013513,89.76538,4.833268
"085","4am",7.1749091,65.31611,27.508986
"086","4am",2.3264487,93.15683,4.516725
"087","4am",3.8127197,84.99927,11.18801
"088","4am",2.3945925,91.47777,6.127636
"089","4am",8.927577,79.7353,11.337119
"090","4am",7.3287393,79.62625,13.045015
"091","4am",3.5258527,88.05174,8.422411
"092","4am",3.0730759,83.96143,12.965497
"093","4am",5.5322231,71.46201,23.005767
"094","4am",5.7418821,67.44247,26.815648
"095","4am",4.709848,63.12784,32.162313
"096","4am",14.7508106,61.46899,23.780199
"097","4am",3.7536268,61.37798,34.868396
"098","4am",11.0822311,38.88813,50.029635
"099","4am",4.0462031,60.4009,35.552893
"100","4am",2.4968414,29.76905,67.734109
"101","4am",NA,NA,NA
"102","4am",NA,NA,NA
"103","4am",NA,NA,NA
"104","4am",3.4373083,74.26392,22.298769
"001","5am",10.5400656,23.38506,66.074871
"002","5am",15.1188765,31.25939,53.621736
"003","5am",10.693623,30.97918,58.327201
"004","5am",13.2424441,25.282,61.475551
"005","5am",13.9523024,29.28033,56.767365
"006","5am",15.6548065,32.95112,51.394078
"007","5am",12.804587,25.92453,61.270888
"008","5am",16.2261613,28.12489,55.648951
"009","5am",11.0864915,36.77552,52.13799
"010","5am",25.7591371,45.22691,29.013953
"011","5am",9.1869965,63.96788,26.845122
"012","5am",14.449369,26.69992,58.85071
"013","5am",14.7140957,56.42181,28.864096
"014","5am",15.9736971,45.38258,38.643726
"015","5am",13.8579881,54.57775,31.564264
"016","5am",11.3216904,66.69011,21.988204
"017","5am",25.7161932,21.64173,52.642078
"018","5am",16.9751737,44.50663,38.518201
"019","5am",11.8270237,74.43536,13.737618
"020","5am",11.680585,52.5835,35.735911
"021","5am",16.1599674,50.08518,33.754853
"022","5am",20.2357101,38.70652,41.057771
"023","5am",20.4522293,38.14394,41.403834
"024","5am",18.3043817,58.25978,23.435838
"025","5am",17.5120262,52.31638,30.171591
"026","5am",20.0248426,43.1656,36.809558
"027","5am",12.1750589,79.72146,8.103486
"028","5am",13.854173,63.62447,22.521356
"029","5am",7.1652789,73.66301,19.171713
"030","5am",17.405533,44.65406,37.940409
"031","5am",19.9516626,43.01179,37.036547
"032","5am",15.8843784,63.3081,20.80752
"033","5am",30.2589891,47.81612,21.924887
"034","5am",14.2697178,59.60517,26.125117
"035","5am",4.1045502,87.03,8.865448
"036","5am",8.732511,78.88115,12.386341
"037","5am",7.7447805,64.87562,27.379602
"038","5am",7.4533182,67.0208,25.525877
"039","5am",8.587436,56.25951,35.153051
"040","5am",9.6032497,60.68352,29.713234
"041","5am",12.8441588,65.72776,21.42808
"042","5am",15.8952868,74.44769,9.657024
"043","5am",4.6450738,81.25064,14.104286
"044","5am",6.9212236,90.10471,2.974068
"045","5am",1.7074506,85.93792,12.354626
"046","5am",1.930428,81.66889,16.400682
"047","5am",7.3865454,67.90008,24.713371
"048","5am",6.6539493,59.23057,34.115484
"049","5am",7.8590935,50.45492,41.685988
"050","5am",17.0773248,42.59543,40.327246
"051","5am",4.9119263,61.83674,33.251329
"052","5am",0.4198248,68.2941,31.286071
"053","5am",13.8902033,71.02079,15.089009
"054","5am",5.6143025,84.4643,9.921395
"055","5am",7.703798,69.59413,22.702074
"056","5am",4.4938349,74.45609,21.050071
"057","5am",10.8098998,78.23679,10.953313
"058","5am",1.5316674,85.16756,13.30077
"059","5am",4.5080589,43.86087,51.631073
"060","5am",16.8854317,59.48726,23.627309
"061","5am",11.8885198,75.4307,12.680781
"062","5am",8.9588132,91.04119,0
"063","5am",6.8563399,81.53962,11.604036
"064","5am",6.5744619,76.89576,16.529774
"065","5am",7.5350663,57.85416,34.610778
"066","5am",6.715549,51.87004,41.414414
"067","5am",2.4750458,84.16583,13.359123
"068","5am",5.3945515,37.07598,57.529472
"069","5am",NA,NA,NA
"070","5am",NA,NA,NA
"071","5am",0,100,0
"072","5am",NA,NA,NA
"073","5am",NA,NA,NA
"074","5am",1.2507128,88.62124,10.128049
"075","5am",6.9157363,87.40208,5.682185
"076","5am",8.5862549,75.04155,16.372192
"077","5am",6.6034119,87.67986,5.716726
"078","5am",5.8372044,73.78194,20.380851
"079","5am",6.2197213,64.99797,28.78231
"080","5am",0,100,0
"081","5am",NA,NA,NA
"082","5am",2.4509938,91.12188,6.427127
"083","5am",4.2372485,76.35584,19.406909
"084","5am",5.4446973,88.4075,6.147798
"085","5am",6.6553966,64.96343,28.381177
"086","5am",2.3818615,92.99383,4.624307
"087","5am",3.6915816,84.89705,11.411365
"088","5am",2.4412512,91.31172,6.247033
"089","5am",8.4655794,81.63063,9.903786
"090","5am",7.2932134,80.78055,11.926232
"091","5am",3.6377323,89.48487,6.877401
"092","5am",3.1321613,84.88543,11.982406
"093","5am",5.7708348,70.23113,23.998035
"094","5am",5.7885592,67.1778,27.033639
"095","5am",4.7539466,62.7826,32.463451
"096","5am",14.9070207,61.06095,24.03203
"097","5am",3.6139421,63.54355,32.842511
"098","5am",10.913392,39.81918,49.267427
"099","5am",4.0355451,59.4105,36.553956
"100","5am",1.8716857,30.71437,67.413944
"101","5am",NA,NA,NA
"102","5am",NA,NA,NA
"103","5am",NA,NA,NA
"104","5am",3.4694264,74.02345,22.507128
"001","6am",11.111212,26.30494,62.583844
"002","6am",14.65032,34.91149,50.438194
"003","6am",10.753442,32.92657,56.319993
"004","6am",12.954681,22.44671,64.59861
