"district","hour","sex1","sex2"
"001","4am",2514.279,2605.321
"002","4am",2816.214,3463.08
"003","4am",4742.595,6882.02
"004","4am",2987.976,4401.985
"005","4am",4523.593,5076.082
"006","4am",3590.202,5228.758
"007","4am",3624.168,5260.946
"008","4am",5004.557,5611.624
"009","4am",3041.078,4272.399
"010","4am",2295.232,3164.096
"011","4am",3799.286,4212.322
"012","4am",3672.131,4525.842
"013","4am",4696.491,7730.26
"014","4am",2721.913,3724.585
"015","4am",4117.334,5174.867
"016","4am",3430.941,4447.363
"017","4am",2901.493,3643.974
"018","4am",2573.467,4452.303
"019","4am",4476.153,5362.359
"020","4am",3114.421,3886.089
"021","4am",3034.981,3671.344
"022","4am",2312.182,3557.851
"023","4am",4126.386,4741.032
"024","4am",3859.87,4894.646
"025","4am",3930.197,5769.145
"026","4am",4434.724,5196.258
"027","4am",3981.233,4475.013
"028","4am",3223.136,3991.841
"029","4am",3791.765,4621.922
"030","4am",2695.32,3161.715
"031","4am",5059.304,4511.031
"032","4am",4013.227,4927.402
"033","4am",2928.445,4076.037
"034","4am",1798.213,2564.161
"035","4am",3821.109,3880.55
"036","4am",4386.072,6229.818
"037","4am",4259.678,4486.057
"038","4am",2596.5,3363.917
"039","4am",4331.542,5915.356
"040","4am",3093.133,3170.962
"041","4am",3620.873,4237.931
"042","4am",2165.732,2574.899
"043","4am",5523.747,5959.015
"044","4am",2796.653,2971.282
"045","4am",3873.148,4169.622
"046","4am",5594.162,5907.867
"047","4am",3583.223,4403.448
"048","4am",4262.859,5157.322
"049","4am",4737.661,7201.996
"050","4am",4850.336,6212.25
"051","4am",4712.847,6192.762
"052","4am",4772.961,5088.854
"053","4am",6172.848,6565.145
"054","4am",2344.691,2710.706
"055","4am",5896.489,8328.647
"056","4am",7581.758,7876.965
"057","4am",5822.287,7439.423
"058","4am",4395.874,4997.245
"059","4am",4960.287,5094.4
"060","4am",5438.279,7182.674
"061","4am",5913.303,6182.937
"062","4am",2327.479,2326.58
"063","4am",6868.243,6134.533
"064","4am",1167.004,1321.674
"065","4am",4929.391,5451.223
"066","4am",5662.904,6116.554
"067","4am",540.743,576.161
"068","4am",3301.006,4812.674
"069","4am",90.705,90.705
"070","4am",NA,NA
"071","4am",43.794,43.794
"072","4am",NA,NA
"073","4am",NA,NA
"074","4am",1675.133,1749.793
"075","4am",6761.392,7271.484
"076","4am",4767.645,4814.036
"077","4am",3836.509,3420.049
"078","4am",9057.762,9539.831
"079","4am",3838.988,4756.285
"080","4am",82.252,120.164
"081","4am",10.013,0
"082","4am",1336.454,1257.303
"083","4am",8200.525,7950.315
"084","4am",1484.516,2069.665
"085","4am",4389.776,4520.027
"086","4am",1820.386,1745.137
"087","4am",3099.038,3893.117
"088","4am",4641.513,5810.219
"089","4am",2149.59,2384.316
"090","4am",3908.378,4755.059
"091","4am",5461.865,5761.435
"092","4am",7988.594,8284.504
"093","4am",3160.268,3967.797
"094","4am",6257.576,8597.238
"095","4am",4649.057,7259.399
"096","4am",7989.813,10265.869
"097","4am",6470.749,7446.098
"098","4am",3154.849,7001.737
"099","4am",3290.088,3963.688
"100","4am",3946.326,4588.977
"101","4am",NA,NA
"102","4am",NA,NA
"103","4am",375.109,0
"104","4am",8629.718,11807.036
"001","5am",2402.147,2605.321
"002","5am",3038.162,3425.573
"003","5am",4845.009,6882.02
"004","5am",3083.055,4401.985
"005","5am",4464.198,5135.417
"006","5am",3537.695,5376.822
"007","5am",3708.749,5260.946
"008","5am",4942.737,5611.624
"009","5am",2976.644,4326.98
"010","5am",2255.121,3164.096
"011","5am",3723.368,4166.021
"012","5am",3610.568,4525.842
"013","5am",4629.428,7582.196
"014","5am",3192.037,3687.246
"015","5am",4117.334,5118.214
"016","5am",3509.197,4447.363
"017","5am",2897.671,3643.974
"018","5am",2607.174,4452.303
"019","5am",4442.446,5362.359
"020","5am",3123.744,3899.305
"021","5am",3034.981,3627.854
"022","5am",2312.182,3622.305
"023","5am",3815.123,4673.631
"024","5am",3593.912,4963.991
"025","5am",3754.496,5769.145
"026","5am",4381.144,5196.258
"027","5am",4137.084,4475.013
"028","5am",3175.561,3991.841
"029","5am",3791.765,4621.922
"030","5am",2734.84,3115.436
"031","5am",4795.27,4652.783
"032","5am",4013.227,4927.402
"033","5am",2858.611,4039.18
"034","5am",1761.282,2564.161
"035","5am",3977.714,3843.677
"036","5am",4455.517,6203.52
"037","5am",4151.495,4221.555
"038","5am",2539.542,3497.841
"039","5am",4331.542,5915.356
"040","5am",3107.794,3114.223
"041","5am",3581.331,4178.596
"042","5am",2134.825,2574.899
"043","5am",5293.96,5959.015
"044","5am",2748.29,2971.282
"045","5am",3873.148,4169.622
"046","5am",5507.156,5852.235
"047","5am",3583.223,4321.777
"048","5am",4262.859,5238.993
"049","5am",4737.661,7267.228
"050","5am",4691.71,6212.25
"051","5am",4781.028,6192.762
"052","5am",5006.899,5019.509
"053","5am",5415.765,6565.145
"054","5am",2344.691,2678.117
"055","5am",6314.432,8530.611
"056","5am",7581.758,7876.965
"057","5am",5819.266,7439.423
"058","5am",4415.734,4989.506
"059","5am",4870.371,5094.4
"060","5am",5305.389,7182.674
"061","5am",5883.409,6182.937
"062","5am",2655.228,2365.48
"063","5am",6471.792,6054.344
"064","5am",1167.004,1292.829
"065","5am",4868.76,5340.546
"066","5am",5806.852,6086.052
"067","5am",544.095,583.9
"068","5am",3366.709,4846.219
"069","5am",90.705,90.705
"070","5am",NA,NA
"071","5am",185.591,43.794
"072","5am",NA,NA
"073","5am",NA,NA
"074","5am",1623.684,1749.793
"075","5am",6761.392,7315.603
"076","5am",4707.955,4814.036
"077","5am",3749.347,3420.049
"078","5am",9007.44,9539.831
"079","5am",3796.477,4756.285
"080","5am",82.252,120.164
"081","5am",10.013,0
"082","5am",1279.57,1257.303
"083","5am",8155.13,7863.545
"084","5am",1459.385,2069.809
"085","5am",4280.476,4414.844
"086","5am",1777.542,1723.914
"087","5am",3290.918,3887.29
"088","5am",4672.795,5615.459
"089","5am",2172.958,2568.125
"090","5am",4009.578,4689.022
"091","5am",5178.546,5761.435
"092","5am",7721.353,8284.504
"093","5am",2987.077,3879.601
"094","5am",6157.782,8597.238
"095","5am",4560.15,7259.399
"096","5am",7825.738,10278.485
"097","5am",6878.158,7478.078
"098","5am",3281.368,7001.737
"099","5am",3376.083,3893.96
"100","5am",3900.593,4669.954
"101","5am",NA,NA
"102","5am",NA,NA
"103","5am",375.109,0
"104","5am",8629.718,11649.182
"001","6am",2260.603,2702.432
"002","6am",3253.791,3644.856
"003","6am",4631.909,6965.828
"004","6am",3009.857,4165.374
"005","6am",4497.034,5031.111
"006","6am",3867.547,5310.446
"007","6am",3597.988,5310.691
"008","6am",4756.48,5648.399
"009","6am",2616.929,4326.98
"010","6am",2238.328,3189.07
"011","6am",3554.626,4219.771
"012","6am",3488.576,4467.206
"013","6am",4350.77,7481.699
"014","6am",2925.435,3591.927
"015","6am",4217.679,5582.26
"016","6am",3628.529,4477.432
"017","6am",2809.913,3796.058
"018","6am",2542.023,4343.849
"019","6am",4442.446,5362.359
"020","6am",2815.235,3653.242
"021","6am",2876.146,3584.486
"022","6am",2146.376,3842.248
"023","6am",3311.247,4305.226
"024","6am",3541.191,4897.094
"025","6am",3514.817,5684.628
"026","6am",4091.676,4960.659
"027","6am",4032.717,4763.798
"028","6am",3116.908,3941.717
"029","6am",3685.154,4365.642
"030","6am",2801.326,3049.725
"031","6am",4674.77,4841.078
"032","6am",3724.455,4927.402
"033","6am",2676.004,4002.323
"034","6am",1491.298,2532.599
"035","6am",4608.09,3877.455
"036","6am",4707.087,6237.526
"037","6am",4221.057,4105.491
"038","6am",2338.109,3458.712
"039","6am",4442.538,5928.719
"040","6am",3173.862,3074.469
"041","6am",3367.086,4087.239
"042","6am",1861.873,2461.458
"043","6am",4326.797,5418.129
"044","6am",2664.648,2762.443
"045","6am",3735.513,4052.485
"046","6am",5591.552,5581.875
"047","6am",3309.646,4270.255
"048","6am",4199.846,5159.508
"049","6am",4386.469,7133.19
"050","6am",4192.039,6066.973
"051","6am",4463.39,6061.046
"052","6am",5060.384,4866.915
"053","6am",4802.671,6313.576
"054","6am",2442.888,2656.24
"055","6am",6153.877,8153.797
"056","6am",7044.592,7578.551
"057","6am",5692.249,7335.458
"058","6am",4152.023,4867.644
"059","6am",4531.401,5160.258
"060","6am",5329.484,6970.471
"061","6am",5873.287,5903.459
"062","6am",2809.177,2306.548
"063","6am",6015.701,5674.092
"064","6am",1095.282,1197.856
"065","6am",4907.055,5287.107
"066","6am",5729.113,6113.132
"067","6am",544.095,583.9
"068","6am",3429.194,4714.291
"069","6am",90.705,90.705
"070","6am",NA,NA
"071","6am",185.591,43.794
"072","6am",58.605,0
"073","6am",NA,NA
"074","6am",1536.703,1698.344
"075","6am",6361.389,7068.412
"076","6am",4698.727,4967.906
"077","6am",3652.645,3381.754
"078","6am",8597.79,9646.4
"079","6am",3828.457,4756.285
"080","6am",82.252,82.252
"081","6am",10.013,0
"082","6am",1099.644,1221.578
"083","6am",7809.432,7690.005
"084","6am",1339.389,2085.364
"085","6am",4222.79,4441.564
"086","6am",1664.745,1702.293
"087","6am",2817.87,3699.759
"088","6am",4873.867,5511.992
"089","6am",2237.858,2677.218
"090","6am",4057.808,4728.744
"091","6am",5106.934,5462.063
"092","6am",7180.548,8338.685
"093","6am",2934.029,3879.601
"094","6am",5666.997,8400.18
"095","6am",4467.805,7259.399
"096","6am",7787.915,10596.208
"097","6am",6805.638,7464.131
"098","6am",3462.926,7085.728
"099","6am",3338.08,3883.46
"100","6am",3952.124,4947.811
"101","6am",NA,NA
"102","6am",80.189,0
"103","6am",375.109,0
"104","6am",8551.173,11247.596
"001","7am",2296.847,3498.122
"002","7am",3892.595,4073.239
"003","7am",4529.292,6673.255
"004","7am",2821.83,4143.38
"005","7am",4168.488,4650.058
"006","7am",4097.783,5749.167
"007","7am",4664.175,7251.547
"008","7am",4059.927,4799.684
"009","7am",3353.722,5811.474
"010","7am",2331.208,3799.035
"011","7am",3281.46,3962.358
"012","7am",3095.871,4334.408
"013","7am",3945.124,6991.174
"014","7am",3011.018,3137.701
"015","7am",5061.752,6401.853
"016","7am",2896.163,4203.047
"017","7am",2554.842,3713.38
"018","7am",2185.441,4176.962
"019","7am",2873.495,4750.596
"020","7am",2933.454,3879.62
"021","7am",3310.552,3563.149
"022","7am",1620.735,3948.213
"023","7am",3172.433,3995.91
"024","7am",3826.579,5126.74
"025","7am",2993.653,5027.285
"026","7am",3202.875,3764.533
"027","7am",3206.436,3882.1
"028","7am",2785.97,3568.583
"029","7am",3239.115,3964.73
"030","7am",3100.725,3437.853
"031","7am",5311.885,5532.456
"032","7am",3126.632,4386.384
"033","7am",2160.589,3559.788
"034","7am",1119.071,2033.507
"035","7am",5932.869,4430.917
"036","7am",4633.056,5062.376
"037","7am",3390.783,4341.059
"038","7am",2520.482,3596.417
"039","7am",4813.754,5300.108
"040","7am",2768.076,2425.691
"041","7am",2768.174,3587.842
"042","7am",1865.207,2119.111
"043","7am",3673.689,4102.92
"044","7am",2119.41,2455.295
"045","7am",3070.241,3667.806
"046","7am",4831.796,5289.965
"047","7am",3627.767,4681.687
"048","7am",3726.2,5065.029
"049","7am",3865.689,6810.712
"050","7am",3331.791,5684.782
"051","7am",4335.266,5694.937
"052","7am",4310.925,4329.268
"053","7am",4321.025,5253.991
"054","7am",2082.877,2612.189
"055","7am",7139.333,7266.215
"056","7am",6119.908,7508.382
"057","7am",4534.191,5891.115
"058","7am",4132.654,4554.298
"059","7am",4365.387,5497.036
"060","7am",5301.315,6684.012
"061","7am",6058.414,5090.582
"062","7am",3695.45,2761.614
"063","7am",4628.052,5338.142
"064","7am",1318.974,1341.127
"065","7am",3881.074,4993.527
"066","7am",6793.003,6513.053
"067","7am",785.516,530.856
"068","7am",4313.561,4945.464
"069","7am",90.705,90.705
"070","7am",209.183,0
"071","7am",185.591,43.794
"072","7am",111.889,88.382
"073","7am",21.223,48.363
"074","7am",1179.308,1443.067
"075","7am",4757.767,6097.076
"076","7am",6372.533,6022.098
"077","7am",3435.348,3274.065
"078","7am",6839.541,7893.578
"079","7am",3551.763,4356.479
"080","7am",157.34,82.252
"081","7am",80.462,0
"082","7am",1002.058,1174.278
"083","7am",6524.76,7208.693
"084","7am",1205.517,1821.922
"085","7am",4740.624,4832.964
"086","7am",1471.934,1682.056
"087","7am",3192.124,3930.101
"088","7am",4213.545,4411.785
"089","7am",2049.294,2758.825
"090","7am",3698.632,4652.068
"091","7am",3941.989,4535.718
"092","7am",6690.549,8278.396
"093","7am",2288.798,3488.136
"094","7am",4918.186,7516.847
"095","7am",4049.802,6687.334
"096","7am",8476.722,10175.646
"097","7am",6789.997,8212.21
"098","7am",4603.217,7423.549
"099","7am",3351.52,4429.165
"100","7am",4658.264,5512.339
"101","7am",70.586,39.722
"102","7am",139.225,0
"103","7am",375.109,121.866
"104","7am",8240.308,10331.548
"001","8am",2340.589,3920.072
"002","8am",5640.542,7629.396
"003","8am",5444.525,8236.226
"004","8am",2879.751,4251.375
"005","8am",4213.961,4618.535
"006","8am",5155.711,6259.503
"007","8am",4922.198,7799.507
"008","8am",4415.959,4945.482
"009","8am",2770.282,5812.111
"010","8am",2274.269,4069.077
"011","8am",2945.921,3695.601
"012","8am",2486.588,4055.167
"013","8am",4783.67,6442.834
"014","8am",3034.538,2861.811
"015","8am",4790.761,7114.917
"016","8am",2660.67,3995.383
"017","8am",2491.582,3563.171
"018","8am",1749.724,3695.542
"019","8am",2241.517,3645.722
"020","8am",3048.2,4243.886
"021","8am",3762.819,3359.789
"022","8am",1765.256,4488.734
"023","8am",3209.095,4225.455
"024","8am",3686.676,5674.649
"025","8am",2681.187,4278.577
"026","8am",2364.403,3995.843
"027","8am",2938.477,4141.558
"028","8am",2242.311,2956.198
"029","8am",2686.665,3475.014
"030","8am",3376.922,3599.783
"031","8am",5863.189,6255.984
"032","8am",2719.515,3800.606
"033","8am",2263.323,3345.073
"034","8am",934.643,1788.379
"035","8am",7204.741,6493.939
"036","8am",4284.412,4505.124
"037","8am",3100.056,4531.093
"038","8am",2725.133,3815.26
"039","8am",4741.902,5235.343
"040","8am",2577.574,2078.525
"041","8am",2808.807,3710.674
"042","8am",1766.538,2014.847
"043","8am",3560.641,4066.763
"044","8am",1766.031,2074.281
"045","8am",3384.366,3777.599
"046","8am",3203.461,4144.46
"047","8am",3365.798,4857.075
"048","8am",4751.983,5261.503
"049","8am",3770.404,7084.494
"050","8am",2913.126,3927.972
"051","8am",4127.759,5537.305
"052","8am",4122.716,3675.193
"053","8am",3893.923,4872.978
"054","8am",2101.269,2423.523
"055","8am",7622.962,7281.634
"056","8am",5549.753,6962.12
"057","8am",3878.856,5265.199
"058","8am",4652.066,4662.663
"059","8am",5104.657,6634.54
"060","8am",4488.756,5425.523
"061","8am",5188.723,5463.17
"062","8am",4269.072,3143.802
"063","8am",4052.553,4178.48
"064","8am",994.872,1025.915
"065","8am",3373.537,4745.934
"066","8am",6685.243,6687.773
"067","8am",1114.955,460.224
"068","8am",4682.137,5310.599
"069","8am",236.935,90.705
"070","8am",176.594,0
"071","8am",185.591,43.794
"072","8am",111.889,88.382
"073","8am",21.223,48.363
"074","8am",887.277,1258.207
"075","8am",4411.826,5303.714
"076","8am",9901.172,8281.575
"077","8am",3885.924,3543.964
"078","8am",6785.388,7824.738
"079","8am",3487.227,3600.509
"080","8am",157.34,103.729
"081","8am",136.094,48.038
"082","8am",998.207,1041.847
"083","8am",5476.267,7144.446
"084","8am",1303.999,1643.114
"085","8am",4492.887,4949.629
"086","8am",1320.222,1761.945
"087","8am",3137.561,4404.733
"088","8am",3827.86,4247.225
"089","8am",2104.706,3540.562
"090","8am",3767.207,4156.695
"091","8am",4209.031,4279.521
"092","8am",7474.344,7764.436
"093","8am",1748.06,3475.806
"094","8am",5638.732,7117.921
"095","8am",3306.397,5291.546
"096","8am",7937.341,11069.297
"097","8am",6473.114,8578.558
"098","8am",4784.628,8644.014
"099","8am",3361.865,4415.315
"100","8am",5360.377,7247.879
"101","8am",70.586,90.049
"102","8am",80.189,50.327
"103","8am",375.109,121.866
"104","8am",7494.067,9824.266
"001","9am",2830.481,4139.833
"002","9am",6798.891,9815.339
"003","9am",5385.983,8025.492
"004","9am",3314.178,4556.174
"005","9am",4270.538,5369.973
"006","9am",5674.926,6549.46
"007","9am",5564.802,7927.551
"008","9am",4533.026,4913.836
"009","9am",2675.775,6326.405
"010","9am",2207.124,3835.501
"011","9am",2528.481,3531.422
"012","9am",2456.628,3843.883
"013","9am",4434.934,5972.909
"014","9am",2694.956,3077.062
"015","9am",5253.786,7340.584
"016","9am",2512.97,3597.468
"017","9am",2494.275,3784.932
"018","9am",1638.179,3473.886
"019","9am",2190.385,3265.121
"020","9am",2760.3,3840.215
"021","9am",3784.403,3513.344
"022","9am",1671.299,4303.408
"023","9am",3201.427,4357.528
"024","9am",3787.834,5941.913
"025","9am",2617.811,3920.687
"026","9am",1976.338,3992.913
"027","9am",2927.428,4094.515
"028","9am",2143.892,2935.241
"029","9am",2413.168,3156.441
"030","9am",3151.665,3845.221
"031","9am",5937.418,6699.959
"032","9am",2392.096,3254.285
"033","9am",2281.587,2848.349
"034","9am",829.063,1567.367
"035","9am",8418.282,7280.569
"036","9am",3700.953,3798.483
"037","9am",3233.705,4937.329
"038","9am",3040.027,3657.888
"039","9am",5008.077,5145.744
"040","9am",2370.557,2226.2
"041","9am",3377.191,4056.756
"042","9am",1781.496,1892.302
"043","9am",3312.658,3836.125
"044","9am",1592.876,1602.309
"045","9am",3311.927,3497.637
"046","9am",3053.416,4570.496
"047","9am",3080.653,4697.353
"048","9am",4855.233,5878.253
"049","9am",3488.374,6802.553
"050","9am",2764.027,3530.053
"051","9am",4515.735,5051.105
"052","9am",3903.652,3453.661
"053","9am",3868.428,4476.431
"054","9am",2056.982,2438.28
"055","9am",7826.629,7961.14
"056","9am",5724.026,6938.6
"057","9am",3522.824,4519.371
"058","9am",5025.484,4639.681
"059","9am",5357.979,7233.68
"060","9am",4321.603,4991.245
"061","9am",5106.513,5543.204
"062","9am",5313.373,4330.51
"063","9am",2629.458,3952.848
"064","9am",656.453,1001.041
"065","9am",2670.867,4288.856
"066","9am",6659.546,6545.512
"067","9am",1164.884,388.404
"068","9am",5916.16,5601.296
"069","9am",236.935,90.705
"070","9am",206.06,29.466
"071","9am",257.948,97.374
"072","9am",102.138,88.382
"073","9am",107.993,48.363
"074","9am",837.997,1095.883
"075","9am",3677.091,4447.815
"076","9am",12061.609,8981.247
"077","9am",4181.936,3416.536
"078","9am",7084.711,7608.819
"079","9am",3348.897,3574.168
"080","9am",212.132,103.729
"081","9am",249.475,48.038
"082","9am",989.853,960.394
"083","9am",5108.309,6781.117
"084","9am",1545.826,1539.124
"085","9am",4539.851,5087.865
"086","9am",1548.102,2002.683
"087","9am",3178.408,4316.367
"088","9am",3843.687,4891.077
"089","9am",2388.154,3531.939
"090","9am",3562.042,3937.206
"091","9am",3921.841,4329.817
"092","9am",7515.29,7505.625
"093","9am",1570.452,2864.689
"094","9am",5020.527,7371.618
"095","9am",2902.731,4584.552
"096","9am",8801.896,10673.346
"097","9am",5724.397,8652.213
"098","9am",5201.845,8592.811
"099","9am",2890.717,3781.136
"100","9am",6348.289,8690.781
"101","9am",242.289,90.049
"102","9am",183.989,96.606
"103","9am",427.73,121.866
"104","9am",7625.004,10599.44
"001","10am",3384.326,4484.19
"002","10am",7980.901,11414.88
"003","10am",5360.581,8142.773
"004","10am",3152.113,4542.868
"005","10am",4516.17,5145.015
"006","10am",5465.037,6817.954
"007","10am",6284.321,8203.599
"008","10am",4684.127,5820.855
"009","10am",2680.979,5764.838
"010","10am",2105.776,4082.811
"011","10am",2411.982,3603.798
"012","10am",2424.883,3953.782
"013","10am",4031.755,5766.157
"014","10am",3260.77,3296.47
"015","10am",5101.099,7007.835
"016","10am",2540.679,3731.033
"017","10am",2435.804,3374.687
"018","10am",1612.928,2883.568
"019","10am",1931.652,3368.195
"020","10am",2700.592,3770.673
"021","10am",3525.199,3337.773
"022","10am",1553.067,3996.955
"023","10am",3216.123,4425.967
"024","10am",3518.047,5660.175
"025","10am",2545.326,3858.848
"026","10am",1671.425,3690.286
"027","10am",2679.412,4090.45
"028","10am",2163.607,2928.965
"029","10am",2129.899,2847.59
"030","10am",3225.228,3773.298
"031","10am",5866.582,6465.837
"032","10am",2169.182,3338.845
"033","10am",1917.506,2954.426
"034","10am",792.132,1539.01
"035","10am",8460.158,7924.64
"036","10am",3681.68,3389.411
"037","10am",3064.724,4767.059
"038","10am",3500.713,4592.285
"039","10am",5014.923,4918.433
"040","10am",2310.703,2009.454
"041","10am",3241.334,4270.321
"042","10am",1946.514,1762.706
"043","10am",2980.804,3263.779
"044","10am",1363.715,1470.658
"045","10am",3208.406,3298.533
"046","10am",3228.594,4290.902
"047","10am",3109.341,4659.773
"048","10am",4890.566,5818.412
"049","10am",3688.502,6734.797
"050","10am",2783.9,3305.426
"051","10am",3976.453,5149.027
"052","10am",3693.233,3237.503
"053","10am",3411.783,3834.751
"054","10am",1968.23,2225.348
"055","10am",7958.244,7833.304
"056","10am",5332.705,6543.06
"057","10am",3426.833,4257.689
"058","10am",4942.979,4295.16
"059","10am",5927.122,6938.394
"060","10am",4588.211,5078.49
"061","10am",5012.842,5456.018
"062","10am",5438.607,4141.863
"063","10am",2999.607,4072.707
"064","10am",616.923,1057.295
