"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077";"6117.09077"
"4am";"2724.848";"2328.585";"2720.461";"3815.796";"3137.628";"4232.955";"2815.136";"2685.778";"4034.166";"4438.773";"1125.864";"2711.822";"2191.711";"2580.271";"2214.695";"3114.074";"4651.911";"1648.779";"3570.913";"2493.153";"1766.702";"1536.498";"1257.625";"1585.482";"1915.695";"1359.125";"1706.787";"2251.792"
"5am";"2796.391";"2328.585";"2672.366";"3893.626";"3081.767";"4141.657";"2815.136";"2685.778";"4112.847";"4438.773";"1053.515";"2544.592";"2219.857";"2647.353";"2290.311";"3173.931";"4727.380";"1648.779";"3513.661";"2340.314";"1766.702";"1536.498";"1206.721";"1595.956";"1915.695";"1359.125";"1680.072";"2249.029"
"6am";"2683.245";"2323.612";"2777.769";"3887.087";"3094.962";"4439.867";"2869.874";"2544.437";"4047.427";"4444.906";"1062.472";"2591.737";"2219.857";"2805.862";"2485.949";"3374.710";"4477.225";"1497.987";"3339.089";"2168.291";"1783.718";"1441.575";"1120.426";"1385.912";"1848.443";"1327.977";"1610.883";"2151.315"
"7am";"2590.4972";"2794.4804";"3271.9994";"4064.5178";"2952.0574";"5010.0893";"2674.6595";"2183.7717";"3695.4259";"4577.3003";"1080.2794";"2438.5887";"2091.6248";"3011.3976";"2563.3236";"3402.4685";"3984.9389";"1369.6624";"3413.4150";"1630.2944";"1516.7295";"1110.9687";" 765.6514";"1182.9820";"1469.2810";"1097.7558";"1356.6992";"1638.6972"
"8am";"3844.4355";"2598.2492";"4317.5891";"4310.5091";"3202.5087";"5362.9464";"2252.2978";"2279.0949";"3171.4515";"4581.2562";"1240.0953";"2746.5986";"2440.3654";"2979.4297";"2655.2305";"3553.8753";"3800.4762";" 955.2551";"2659.1155";"1344.4106";"1040.7177";" 875.7137";" 430.3348";"1156.6809";"1089.1436";" 843.7265";" 877.6684";"1386.3482"
"9am";"4409.6043";"2609.9924";"4525.8246";"4948.2501";"2938.1479";"4992.9437";"2567.4556";"2155.9946";"3065.4587";"4768.2602";"1428.8756";"2957.4965";"2242.3352";"2584.9687";"2809.6550";"3107.3884";"3884.0781";" 795.0368";"2562.7575";"1252.6196";" 996.6448";" 875.7137";" 450.2359";"1065.3946";"1063.1241";" 727.3446";" 850.8879";"1400.4090"
"10am";"4181.9520";"2721.8307";"4499.4765";"5257.5965";"2951.1159";"4726.3352";"2422.6571";"2054.0629";"3091.3335";"4807.7386";"1254.9001";"3086.5614";"2521.8605";"2573.2427";"2916.2057";"3090.5370";"3669.7880";" 884.6834";"2332.6195";"1299.3506";"1059.4476";" 754.7600";" 431.0604";" 963.1318";"1258.5241";" 615.7244";" 675.0910";"1433.7456"
"11am";"4412.6527";"2915.2739";"4403.1301";"4520.1882";"3136.2671";"4949.1026";"2393.8067";"1994.9793";"3309.3931";"4527.3254";"1368.5308";"3169.6631";"2408.3845";"3023.1982";"2517.8901";"3175.0858";"3651.6870";" 981.5746";"2441.8008";"1249.0681";"1061.8697";" 805.1676";" 466.2512";"1009.8233";"1066.0997";" 688.8275";" 748.1580";"1441.0751"
