"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978"
"max";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997"
"4am";"58.907286";"37.105013";"49.558440";"48.543424";"53.587703";"38.080665";"24.906347";"31.968809";"40.063480";"41.412364";"36.125957";" 8.549583";"40.078582";"24.683477";"13.793569";"38.705358";"29.629424";"33.504659";"21.739913";"21.592990";"20.096294";"21.372756";"25.796069";"38.581124";" 9.708943";"29.847611";" 5.519091";"22.894821";"26.819615";"36.852991";"21.195730";"26.704277";"20.885520";"33.268165";"26.261298";"37.367756";"31.228486";" 9.137859";"24.757358";"18.412105";"12.607606";" 9.765429";"10.815707";"28.130624";"23.694868";"31.271257";"36.272368";"40.915746";"11.902220";" 5.817295";"22.839878";"23.305512";"10.157265";" 9.528012";"25.969635";" 9.522093";" 9.375110";"23.537560";"25.039979";"13.526880";"10.185090";"12.504420";"16.904938";"20.093865";"14.412425";"18.855221"
"5am";"58.907286";"37.182504";"49.558440";"48.278449";"54.360187";"37.877504";"25.443223";"31.709441";"39.703001";"41.412364";"36.572216";" 8.452874";"39.938362";"24.277101";"13.860022";"38.255938";"30.224437";"32.998660";"20.941484";"21.803627";"20.291819";"21.478278";"26.046558";"37.831998";" 8.900512";"29.847611";" 5.637529";"22.115319";"26.326595";"36.323372";"21.128571";"26.620095";"20.744069";"33.675992";"25.640775";"37.574854";"30.891451";" 9.031902";"24.886836";"18.616442";"12.933869";" 9.049770";"11.172695";"28.937993";"23.694868";"31.087461";"35.730199";"41.379229";"11.782572";" 5.840664";"22.707345";"23.023895";"10.346878";" 9.665767";"25.969635";" 9.491314";" 8.621209";"23.537560";"25.790003";"13.829501";"10.552301";"12.504420";"17.013398";"20.093865";"14.240176";"18.558466"
"6am";"60.473689";"37.272810";"48.286760";"47.564120";"54.342697";"35.977195";"25.801228";"32.353498";"39.931902";"40.227006";"36.625739";"10.290246";"39.505184";"25.153152";"14.150495";"40.869270";"31.609451";"28.870523";"21.680550";"23.525869";"20.778127";"22.328900";"23.395520";"36.994906";" 6.916244";"29.376102";" 5.099526";"22.170588";"24.614489";"34.195084";"21.121640";"25.335008";"20.356702";"32.548097";"25.147103";"37.241655";"30.598090";" 8.937153";"24.319868";"18.987096";"13.384952";" 9.304969";"11.822400";"30.343218";"23.949139";"32.740602";"36.445496";"42.083286";"10.665466";" 6.159761";"24.125869";"25.045857";"11.393640";"10.166409";"27.058393";" 9.836780";" 9.442669";"21.128759";"26.503167";"14.931185";"10.923581";"12.231702";"17.209066";"21.700121";"14.889999";"18.580976"
"7am";"50.629711";"38.752644";"43.086357";"41.933079";"44.967591";"33.296860";"24.475715";"25.964675";"34.630766";"38.196060";"34.813563";"13.564824";"37.451563";"22.413046";"15.782676";"37.433274";"28.049804";"25.171654";"23.310469";"20.966752";"21.980859";"21.273291";"28.036155";"26.060454";" 9.536072";"29.506459";" 9.151039";"23.255987";"26.088448";"36.797988";"17.397549";"21.401444";"21.903260";"31.220572";"19.230156";"33.172932";"33.678309";"11.439570";"26.161116";"17.324380";"12.425310";"10.845466";"11.770075";"27.730934";"17.576661";"35.530249";"35.236345";"38.666854";" 9.606701";" 6.646763";"21.053456";"19.731110";"11.026455";"10.010404";"27.742291";" 9.057824";"10.919898";"15.271805";"22.382787";"17.456825";"10.844367";"13.041576";"11.611644";"20.804653";"14.182955";"17.705535"
"8am";"45.859785";"38.867079";"29.266348";"34.483107";"38.553136";"29.206905";"23.552433";"26.487823";"32.065805";"28.470818";"29.785245";"17.085826";"32.699676";"24.146301";"15.283146";"28.505027";"33.005469";"20.795591";"19.732062";"17.265605";"17.145880";"12.556189";"37.571724";"29.172072";"19.589100";"24.936034";"15.348503";"31.902688";"35.232431";"41.898347";"13.264897";"20.244030";"18.254995";"30.643426";"14.230371";"31.300299";"25.925140";"15.843263";"19.790610";" 9.673828";"12.523046";" 9.409644";"14.997104";"19.386316";"19.193695";"33.083826";"35.141362";"32.116708";"12.457620";" 7.964107";"18.062815";"22.185038";"11.140826";" 9.221893";"17.300534";"10.798969";"15.474264";"10.632409";"20.143024";"10.852334";" 7.770820";"13.518158";"12.451828";"20.821054";"10.559655";"17.460354"
"9am";"42.048641";"36.142136";"26.969099";"32.781151";"34.005502";"27.207368";"22.983365";"30.050519";"29.176089";"29.437037";"29.445381";"18.676132";"34.117309";"25.091456";"13.957810";"26.582234";"32.281004";"22.317367";"19.789518";"18.211027";"18.053029";"11.972253";"39.311878";"30.973912";"21.613325";"28.330971";"14.793476";"35.603762";"37.200777";"43.143008";"11.036668";"23.849959";"12.913272";"33.374466";"14.980078";"29.221152";"23.578407";"17.673035";"19.414314";"10.518264";"13.241266";"10.810765";"14.989487";"21.048638";"16.028638";"32.196152";"36.005457";"31.941908";"13.382601";" 8.603063";"16.782365";"21.238297";"12.943050";" 9.804759";"16.607249";"10.779160";"13.155725";"11.206421";"21.419339";"14.767293";" 4.987174";"14.350678";" 8.533500";"21.293568";"12.785273";"19.549052"
"10am";"40.368656";"36.412146";"26.522397";"27.723921";"32.220179";"23.665767";"22.624373";"30.604868";"29.092603";"26.819955";"30.025420";"19.410691";"33.744818";"28.327120";"10.132942";"30.227250";"28.066003";"19.397000";"19.996396";"19.039888";"19.263500";" 7.640912";"40.185727";"30.968952";"21.587037";"27.906566";"14.205385";"35.815266";"37.293009";"44.070593";" 9.718325";"24.974083";"14.620511";"29.159611";"16.219738";"27.543301";"24.013265";"15.976395";"18.350337";"10.657150";"12.992539";"12.226427";"15.268243";"22.793670";"12.525781";"33.213962";"36.748296";"31.487027";"12.985550";" 7.628784";"18.055730";"25.852598";"10.798669";"11.006023";"15.907074";"11.382558";"13.107733";" 9.969210";"22.201424";"11.560841";" 6.368550";"14.332669";"12.094218";"19.723282";"13.073432";"17.193970"
"11am";"42.199682";"36.622568";"27.303691";"29.047478";"37.001306";"24.270217";"20.877399";"32.612769";"29.726926";"26.052553";"31.710797";"17.634458";"32.184819";"25.499284";"10.022213";"28.030219";"34.931071";"21.295757";"17.820617";"17.167556";"22.578167";" 9.213968";"39.148805";"32.372136";"21.359237";"31.379255";"13.767530";"34.953667";"37.409248";"42.271089";"12.582646";"22.765032";"15.998297";"29.220176";"14.847614";"25.419231";"26.242234";"16.197940";"19.501638";"11.335016";"11.774061";"12.572438";"14.718365";"22.402108";"12.345602";"31.948771";"34.207726";"36.664672";"12.391278";" 7.831945";"18.966703";"21.341223";"11.279169";"10.363144";"15.584206";"11.401261";"12.576658";" 8.743866";"25.061495";"11.367161";" 6.166859";"14.663470";"12.497251";"21.532029";"12.902192";"16.735460"
