"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"12am";"13.32618";"23.47071";"20.87540";"25.93139";"23.75470";"28.90893";"37.25111";"36.77222";"29.26264";"31.65709";"35.69258";"34.44135";"37.72390";"25.17677";"41.22115";"31.84020";"27.37441";"37.21008"
"1pm";"14.95998";"24.66195";"19.77836";"24.47324";"26.91448";"26.83465";"41.69920";"38.14893";"26.54974";"28.75952";"35.63869";"32.56648";"37.04699";"25.19054";"42.31049";"33.47584";"28.28374";"42.17707"
"2pm";"16.14357";"24.45374";"20.22097";"26.25167";"26.39794";"24.59510";"42.05497";"40.45093";"24.63715";"29.92221";"35.18247";"32.81102";"35.65812";"23.11681";"41.91214";"32.44910";"26.45335";"37.69029"
"3pm";"15.96311";"24.31699";"21.68141";"26.68205";"24.17470";"24.62050";"39.20186";"38.91375";"24.12848";"31.73870";"33.32650";"31.54435";"36.61467";"26.00571";"39.90327";"28.73401";"26.28731";"35.99324"
"4pm";"12.37072";"27.08720";"22.12225";"28.35588";"24.37170";"29.56941";"38.56874";"40.19579";"26.94276";"31.12297";"32.37089";"33.22328";"34.77944";"26.70574";"39.73193";"30.51107";"25.16065";"34.52503"
"5pm";"14.21656";"29.16258";"22.37027";"28.31488";"28.19975";"29.28293";"34.19801";"36.20092";"30.64827";"31.91361";"32.80074";"30.60473";"33.23644";"27.96478";"32.67232";"29.01632";"20.91661";"30.47696"
"6pm";"14.45945";"26.95640";"23.65055";"28.40165";"29.77163";"27.61965";"29.80416";"37.64467";"35.41777";"30.48341";"30.21422";"31.31362";"33.19537";"29.14408";"30.02664";"26.39732";"21.17383";"28.56631"
"7pm";"18.64677";"28.16477";"20.29905";"28.38389";"25.19080";"29.38294";"27.94846";"36.48803";"35.56157";"32.48002";"29.57461";"32.84681";"31.68792";"26.35463";"27.86132";"24.66077";"19.95716";"26.64346"
"8pm";"20.16558";"28.23088";"22.21834";"28.44203";"24.01962";"28.41441";"27.66623";"36.36301";"34.63529";"30.11723";"28.46721";"32.04380";"34.20071";"26.01575";"26.53292";"23.74407";"20.25197";"25.45836"
"9pm";"20.23998";"28.55278";"21.51722";"27.54983";"23.98481";"27.61805";"27.08075";"35.91335";"34.34051";"31.10606";"28.62426";"31.57202";"34.90766";"25.94713";"26.65706";"24.30808";"20.23193";"24.92564"
"10pm";"19.21930";"29.49290";"21.76486";"27.61393";"23.75200";"28.34454";"27.84087";"34.14915";"33.26947";"32.64586";"29.65999";"31.12586";"34.53703";"25.52363";"26.44720";"24.16868";"19.69453";"24.84047"
"11pm";"18.82498";"27.91696";"23.00423";"27.62804";"22.91706";"28.51289";"28.53266";"33.79207";"33.27796";"32.74613";"28.56026";"31.88510";"35.01819";"25.48465";"26.44720";"23.87147";"19.18737";"25.03055"
"12pm";"19.29865";"27.64786";"22.94331";"27.18864";"22.47730";"28.70144";"28.16784";"32.95558";"33.47085";"33.22201";"28.27758";"31.75030";"35.23229";"25.91526";"26.27034";"23.50773";"20.01309";"24.88928"
"1am";"20.07400";"27.64786";"22.94331";"26.72249";"22.11147";"28.61903";"28.16784";"32.70997";"33.79046";"33.22201";"28.27758";"31.75030";"34.85972";"25.91526";"25.96350";"23.26740";"20.01309";"25.52315"
"2am";"20.14011";"27.55948";"22.94331";"26.72249";"21.88972";"28.61903";"28.16784";"32.70997";"33.79046";"33.37048";"28.27758";"31.75030";"34.85972";"25.91526";"25.96350";"23.26740";"20.01309";"25.52315"
"3am";"20.14011";"27.55948";"22.94331";"26.72249";"21.95636";"28.61903";"28.16784";"32.70997";"33.79046";"33.52832";"28.27758";"31.75030";"34.85972";"25.91526";"25.81387";"23.26740";"20.01309";"25.52315"
