"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992"
"4am";"10.553917";" 8.652392";"10.616844";" 9.021845";"11.708587";" 2.297906";" 3.204084";"11.606345";" 2.231980";" 9.008883";"13.786327";"13.608705";" 6.982820";" 8.646808";"10.132787";"18.827455";"10.910501";"12.021461";" 3.296940";"12.385148";" 9.297098";" 5.642441";"11.616996";"11.179484";" 1.924495";" 4.300119";" 7.383796";" 8.760575";"13.100021";"10.899427"
"5am";"10.550061";" 8.628314";"10.659306";" 9.063366";"11.772623";" 2.315904";" 3.145442";"11.702552";" 2.238592";" 7.300546";"13.599230";"13.252160";" 6.949333";" 9.734567";" 9.949821";"21.267991";"10.998047";"10.770546";" 5.190215";"12.366084";" 5.408699";" 2.338504";"11.730319";"11.336891";" 1.965246";" 4.272680";" 7.408760";" 8.669038";"13.387587";"10.870938"
"6am";"10.673933";" 7.898107";" 8.285420";" 9.475782";" 8.629704";" 4.048917";" 3.418260";"10.536306";" 2.099547";" 7.563567";"13.316340";"13.422575";" 6.971116";" 9.829940";" 9.661862";"21.266687";"11.379362";"10.843566";" 5.821573";"12.383304";" 1.219755";" 2.305022";"12.245015";"11.655195";" 2.000338";" 4.272680";" 7.493235";" 8.936510";"11.905334";"11.130061"
"7am";"10.101733";" 7.740849";" 5.719406";" 9.247617";" 9.640944";" 4.704044";" 3.479378";"12.141298";" 1.809533";" 6.723287";" 7.743832";"14.918202";" 5.702052";"11.005291";"10.462212";"16.873028";"18.169475";"16.222445";" 6.545967";" 7.207856";" 5.541962";" 2.570439";"13.607462";" 9.126687";" 2.134250";" 4.756635";" 8.318041";" 9.551992";"11.076991";" 9.483092"
"8am";"10.665078";" 5.073610";" 6.594245";" 8.888562";" 8.350647";" 7.268249";" 3.734916";"11.016231";" 7.097845";" 5.841321";" 5.660302";" 3.523467";" 5.214304";"11.993630";"21.765853";"11.847548";"20.528534";"13.685772";"17.501454";" 4.054572";" 3.399142";" 5.901563";" 5.884725";" 6.188920";" 6.714440";" 2.856733";" 4.842016";" 6.868413";" 7.608511";"12.008691"
"9am";"11.128715";" 4.915607";" 6.447544";" 9.169522";"11.376763";" 4.804098";" 3.664304";"10.996251";" 6.592564";" 7.116235";" 5.322225";" 3.499173";" 5.263362";"12.602138";"21.755210";"10.864521";"21.844714";"14.082411";"15.010419";" 3.874883";" 5.162240";" 6.420122";" 3.380917";"12.853375";" 6.762729";" 2.829622";" 4.962743";" 6.987013";" 8.095757";"13.271579"
"10am";" 9.830064";" 4.534050";" 7.604757";" 9.271651";"11.740866";" 4.939126";" 3.867113";"11.072064";" 6.673933";" 5.592522";" 5.182695";" 3.333647";"10.931490";"12.270678";"23.792150";" 8.559896";"21.953959";"14.501208";"11.123480";" 3.786809";" 6.310399";" 6.964839";" 3.419223";"13.239268";" 6.798432";" 2.963475";" 8.004008";" 7.243575";" 7.909183";"10.047965"
"11am";"10.851908";" 4.757668";" 8.309773";" 9.083217";"11.247756";" 4.752105";" 3.589842";"11.254184";" 6.713270";" 8.476671";" 3.927398";"11.138202";" 6.494525";"12.381248";"14.859628";"13.011089";"20.951997";"15.064811";"10.961688";" 3.886287";" 5.005213";" 6.955821";" 3.308961";"15.187144";" 7.149884";" 2.884481";" 5.350366";" 7.029097";" 7.234159";"12.929566"
"12am";"10.280532";" 6.068429";" 7.735629";" 9.377454";"11.590246";" 4.541184";" 3.673763";"12.233697";" 6.918180";" 9.240577";" 5.677864";" 3.411682";" 6.990156";"11.513900";"12.714182";"12.198834";"19.109385";"14.048596";"12.770684";" 0.000000";" 7.614096";" 2.637405";" 6.127074";"14.714787";" 7.067814";" 5.215870";" 5.213875";" 6.928972";" 6.627812";"11.375680"
"1pm";"10.596537";" 5.327953";" 8.421282";" 9.341555";"10.442479";" 5.348783";" 3.499880";"12.903423";" 6.813761";"10.054207";" 3.823194";" 3.551233";" 6.883575";"11.380281";"14.841706";"11.505992";"16.933849";"10.283959";"13.608561";" 3.953067";" 6.869448";" 9.902939";" 6.309739";"15.746096";" 6.474741";" 2.743100";" 7.735904";" 7.166708";" 4.399912";"13.016973"
"2pm";"11.036475";" 6.492256";" 7.214575";"10.062366";"12.491430";" 5.581195";" 3.475384";"12.718616";" 7.010795";" 9.848319";" 4.568272";" 0.000000";" 6.933839";"12.481203";"13.816321";"12.965339";"16.670965";"10.300108";"15.063405";" 3.769639";" 9.085219";"10.347800";" 3.190570";"15.612585";" 5.972321";" 2.933492";" 7.713346";" 7.183572";" 9.861953";" 8.641426"
"3pm";"10.965058";" 5.876035";" 7.175393";" 9.770415";"10.406811";" 0.000000";" 3.569790";"14.000393";" 7.391886";" 9.826879";" 4.055855";" 2.177337";" 7.245062";"10.232943";"14.218103";"11.685091";"19.881995";"12.778146";"15.394563";" 3.770318";" 8.799097";" 7.169018";" 3.382748";"15.113249";" 6.502156";" 0.000000";" 3.500349";" 7.261253";"11.779712";"15.467910"
