"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839";"5184.97839"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"7am";" 684.9451";"2371.2217";"   0.0000";"1575.9250";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 845.4009";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1404.4550";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 804.7645";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"1252.6180";"2830.8855";"   0.0000";"1944.6439";"   0.0000";" 810.4991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1328.5289";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1630.1350";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1054.6905";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"1721.8696";"3019.2642";"   0.0000";"1950.9454";"   0.0000";" 810.4991";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1417.3893";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1779.3895";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1300.0250";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"1827.9613";"3019.2642";"   0.0000";"1860.1737";"   0.0000";" 715.1029";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1417.3893";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1779.3895";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1300.0250";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"1748.9769";"2938.8498";"   0.0000";"1860.1737";"   0.0000";" 715.1029";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1245.8942";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1736.6500";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1241.4071";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"1746.7917";"2191.5973";"   0.0000";"1644.7801";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1026.5638";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1606.4109";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 716.4967";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"1759.7014";"2379.8898";"   0.0000";"1886.3345";"   0.0000";" 676.2696";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1322.1681";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1793.9569";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 952.6840";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"2pm";"2026.1147";"2236.7204";"   0.0000";"1788.9591";"   0.0000";" 527.6845";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1762.9341";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1758.6626";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1037.6637";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"2013.7927";"1810.1384";"   0.0000";"1675.3378";"   0.0000";" 578.1713";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1605.0087";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1557.8007";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 790.6282";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"4pm";"1900.5957";"1057.2170";"   0.0000";"1065.3841";"   0.0000";" 510.3823";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1162.4429";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1085.7082";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
