"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"046";"047";"049";"050";"052";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475";"16420.475"
"4am";"  325.150";"  616.260";"  640.403";"  918.373";"  987.820";" 6420.255";" 3029.494";" 3451.953";" 3990.936";" 2093.371";" 2341.247";" 3740.228";" 5195.728";" 1511.558";" 2916.775";" 1002.499";" 6168.689";" 4281.126";" 3242.193";" 8336.215";"11987.664";" 3764.740";" 7605.603";" 4821.166";"11552.104";" 7460.259";" 3905.080";" 4028.020";"12011.661";" 5577.010";" 6700.829";" 5395.441";" 2797.527";"12357.190";" 6003.806";"13456.183";"12415.356";" 1817.015";"11668.803";" 4230.513";" 6083.832";" 7244.373";" 8051.992";" 8521.299";" 7564.450";"11865.492";" 2256.713";" 1990.117";" 2344.352";" 5297.991";" 6330.068";" 4349.943";" 7662.852";" 8209.895";" 9422.086";" 6560.014";" 9226.944";" 9136.803";" 9901.683";" 7015.259";" 3376.516";" 1698.726";" 4137.016";"  825.566";" 7287.846";" 3340.645";" 2783.802";" 4057.918";" 4249.015";" 6886.076";" 5078.933";" 2921.491";" 3341.029";" 3423.182";" 5059.006";" 3802.931"
"5am";"  325.150";"  616.260";"  616.373";"  918.373";" 1073.891";" 6537.622";" 2892.825";" 3383.491";" 3760.320";" 2180.589";" 2414.464";" 3880.458";" 5277.960";" 1476.150";" 3325.176";"  986.314";" 6401.081";" 4315.784";" 3562.850";" 8151.191";"11901.394";" 3764.740";" 7618.372";" 5321.996";"11643.605";" 7424.220";" 3829.221";" 3854.947";"11644.928";" 5449.030";" 6561.631";" 5429.901";" 3034.444";"12482.696";" 6106.499";"13580.992";"12180.622";" 1741.937";"12367.480";" 4293.876";" 5971.549";" 7162.237";" 8022.813";" 8447.483";" 7802.197";"11429.183";" 2256.713";" 1990.117";" 2441.292";" 5068.691";" 6101.594";" 4282.510";" 7624.910";" 8209.895";" 9422.086";" 6565.134";" 9147.709";" 9169.675";" 9565.852";" 7122.374";" 3334.917";" 1657.958";" 3914.655";"  835.244";" 7234.591";" 3286.945";" 2673.725";" 4057.918";" 4249.015";" 6925.203";" 4943.485";" 2878.853";" 3230.969";" 3423.182";" 5254.210";" 3768.800"
"6am";"  358.351";"  785.889";"  616.373";"  950.035";" 1141.881";" 6015.194";" 2758.352";" 3383.061";" 3760.320";" 2366.531";" 2408.802";" 3647.030";" 4800.408";" 1673.525";" 3913.596";"  903.935";" 6290.559";" 4295.166";" 4465.663";" 7377.736";"11247.425";" 3796.704";" 7542.506";" 5088.910";"11400.728";" 7042.964";" 3657.063";" 3481.074";"10517.965";" 5388.357";" 6372.570";" 5389.469";" 3765.511";"12680.459";" 6396.935";"13092.435";"12017.740";" 1744.176";"12292.373";" 4421.028";" 5559.051";" 6955.634";" 7965.078";" 8334.022";" 7786.134";"10803.705";" 2194.151";" 1916.914";" 2362.576";" 4928.583";" 6357.095";" 4224.500";" 7877.369";" 7347.687";" 9065.795";" 6036.545";" 8501.076";" 7980.586";" 8961.862";" 6959.530";" 3339.446";" 1579.675";" 3794.975";" 1118.068";" 7202.075";" 3197.281";" 2591.226";" 4255.253";" 4381.582";" 7015.571";" 4565.021";" 2850.606";" 3085.951";" 3292.537";" 5170.184";" 3470.031"
"7am";"  429.741";" 1285.666";"  990.214";" 1256.493";" 1268.067";" 5651.549";" 2776.268";" 3721.988";" 3827.722";" 3391.717";" 3203.849";" 4060.781";" 4438.662";" 2130.083";" 6434.275";" 1238.612";" 5949.384";" 4669.138";" 5868.827";" 5823.970";" 8953.073";" 3472.607";" 6004.172";" 4609.166";"11051.434";" 6282.180";" 5947.019";" 2909.959";" 8875.831";" 5953.776";" 5520.791";" 5834.298";" 7501.132";"12257.743";" 5576.639";"11517.722";" 9237.772";" 1442.960";" 9802.397";" 4372.637";" 4283.463";" 5756.032";" 6617.883";" 6665.094";" 7196.107";" 8907.690";" 2650.470";" 1808.673";" 2264.055";" 4647.880";" 6011.353";" 3233.320";" 6821.919";" 6142.386";" 6579.275";" 5517.080";" 6824.960";" 7427.061";" 7238.518";" 6964.249";" 2598.121";" 1557.957";" 4215.273";" 1541.168";" 7294.074";" 2603.104";" 2563.327";" 4318.211";" 3371.835";" 6090.486";" 3411.356";" 2265.264";" 3064.212";" 2939.091";" 4398.215";" 3127.555"
"8am";" 1066.220";" 2461.443";" 2385.359";" 1610.086";" 1426.642";" 6761.226";" 2897.646";" 3275.487";" 4242.241";" 5021.934";" 3437.090";" 3612.001";" 4016.127";" 2543.092";"10326.902";" 1805.775";" 5342.979";" 4678.000";" 7879.847";" 5660.062";" 7841.973";" 3591.757";" 5010.917";" 5476.786";" 8785.774";" 4844.614";" 7782.144";" 1936.950";" 7472.432";" 4993.000";" 4125.300";" 5352.100";"11834.019";"14387.581";" 5440.766";"11128.130";" 8208.494";" 1205.758";" 9597.034";" 5124.471";" 3553.177";" 5070.104";" 5519.519";" 5917.841";" 6765.382";" 6823.286";" 2905.725";" 1759.943";" 2105.826";" 5623.771";" 5582.088";" 3356.134";" 6366.385";" 5656.446";" 5024.776";" 5085.341";" 6475.671";" 6363.571";" 6229.169";" 6625.417";" 3084.863";" 1856.740";" 3606.709";" 2567.790";" 6604.868";" 1942.267";" 3404.336";" 4252.714";" 2828.708";" 7971.671";" 2921.017";" 1422.176";" 2228.869";" 2746.872";" 3873.390";" 2620.504"
"9am";" 1210.335";" 2684.936";" 3061.445";" 1944.824";" 1764.907";" 6752.840";" 2782.134";" 3520.894";" 4374.524";" 5641.912";" 3447.011";" 3492.454";" 4705.625";" 2448.357";"11919.359";" 2128.941";" 5770.110";" 4665.752";" 8149.348";" 4678.023";" 6875.723";" 3873.332";" 4522.248";" 6457.812";" 8067.961";" 4747.501";" 9589.421";" 1931.808";" 7679.738";" 4725.232";" 4476.452";" 6449.728";"13594.713";"15332.690";" 5282.829";"10852.496";" 8324.154";" 1106.313";" 8538.491";" 5309.973";" 3399.128";" 4444.574";" 5221.136";" 6348.269";" 6594.098";" 6308.976";" 3008.567";" 1606.187";" 2070.687";" 5970.669";" 5352.332";" 3145.650";" 5846.276";" 5007.161";" 4619.906";" 5245.541";" 6289.813";" 5784.081";" 5914.209";" 6615.476";" 3297.961";" 3490.144";" 3050.462";" 2452.656";" 5832.335";" 1935.620";" 3701.747";" 4471.700";" 2135.711";" 9803.739";" 2637.770";" 1309.651";" 2021.254";" 2437.971";" 3953.653";" 2735.926"
"10am";" 1366.923";" 2889.866";" 3297.807";" 2090.249";" 1817.771";" 7250.632";" 2885.915";" 3100.732";" 4272.533";" 5471.882";" 3304.283";" 3360.947";" 4249.268";" 2398.109";"12568.251";" 1975.587";" 5631.264";" 5041.888";" 8432.933";" 4660.485";" 6564.304";" 3734.450";" 4463.922";" 7996.433";" 7502.911";" 4587.893";"10255.968";" 1764.991";" 8340.178";" 4022.602";" 4126.212";" 6282.900";"13672.752";"14837.539";" 5898.226";"11168.100";" 7490.441";" 1341.905";" 8572.046";" 4903.281";" 4031.611";" 4567.566";" 5832.876";" 6444.539";" 6282.123";" 6774.091";" 2941.794";" 1596.316";" 1850.272";" 6592.969";" 4305.610";" 3303.475";" 5955.082";" 4866.965";" 4362.468";" 4884.412";" 5750.554";" 5688.479";" 5835.206";" 6819.782";" 3715.661";" 2514.219";" 3569.011";" 2588.748";" 5917.340";" 1805.030";" 3418.642";" 4159.338";" 2119.990";" 9467.500";" 2432.930";" 1115.352";" 1901.146";" 2593.720";" 3630.003";" 2659.380"
