"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759";"3085.13759"
"4am";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";" 0";"0";"0";"0"
"5am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 786.3111";"   0.0000";"   0.0000";" 748.7443";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1305.5686";"   0.0000";"0";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"0";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"6am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 810.0844";"   0.0000";"   0.0000";" 920.9482";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1414.0994";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"7am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1166.7887";"   0.0000";"   0.0000";"1326.4064";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1514.8130";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 632.1526";"   0.0000";" 600.2087";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";" 605.1995";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1321.9805";"   0.0000";"   0.0000";"1449.4317";" 668.1749";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1600.8471";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 717.3370";"   0.0000";" 601.7954";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";" 753.0041";"   0.0000";"   0.0000";"   0.0000";" 861.5721";"   0.0000";"   0.0000";"   0.0000";"1307.6077";"   0.0000";"   0.0000";"1477.3533";"1070.0985";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1600.8471";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 738.3178";"   0.0000";" 673.5120";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";" 741.1857";"   0.0000";"   0.0000";"   0.0000";" 862.4671";" 527.6177";"   0.0000";"   0.0000";"1307.6077";"   0.0000";"   0.0000";"1477.3533";"1616.8448";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1600.8471";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 699.3711";"   0.0000";" 576.6907";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 698.5857";"   0.0000";"   0.0000";" 591.1125"
"11am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 709.4066";"   0.0000";"   0.0000";"   0.0000";"1310.7430";"   0.0000";"   0.0000";"1467.3259";" 979.7377";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1658.3837";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 699.3711";"   0.0000";" 648.2434";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 645.7570";"   0.0000";"   0.0000";" 593.7338"
