"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381";"15231.5381"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1118.163";"   0.000";"   0.000";"   0.000";"   0.000";"1188.132";"2710.935";"1979.012";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1613.889";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"8am";"   0.0000";"2813.5148";"1142.9552";"2027.9275";"   0.0000";"1372.4605";"   0.0000";" 953.2989";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1274.7057";"   0.0000";"   0.0000";" 815.1554";"1387.6591";"   0.0000";"   0.0000";"   0.0000";" 933.7717";"   0.0000";"2608.2688";"1158.6291";"2009.3807";"   0.0000";" 766.8677";"4302.7750";"5471.4432";"4551.9029";"   0.0000";" 972.1427";"   0.0000";" 897.5518";"   0.0000";"   0.0000";"1295.1493";"2617.7415";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2596.2154";"   0.0000";"   0.0000";"1056.5310";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"9am";"1242.2822";"3311.7754";"1842.2735";"2168.3920";"   0.0000";"1556.6296";"   0.0000";"1039.2289";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1320.6556";"   0.0000";" 852.1185";"   0.0000";"1650.3981";"   0.0000";"   0.0000";"   0.0000";"1522.8377";"   0.0000";"4244.7049";"1579.9576";"2270.5039";"   0.0000";" 906.6604";"5332.1380";"7261.2837";"6446.3587";"   0.0000";"1396.0834";"   0.0000";" 980.2115";"   0.0000";"   0.0000";"1743.7890";"2800.7518";"   0.0000";"   0.0000";" 938.8513";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3151.7185";"   0.0000";"   0.0000";"1231.3580";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 994.0256";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"10am";"1377.0058";"4187.9382";"2280.8305";"2298.8758";"   0.0000";"1407.8955";"   0.0000";"1244.2435";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1312.7136";"   0.0000";" 811.3140";" 823.1722";"2026.8445";"   0.0000";"   0.0000";"   0.0000";"1917.8739";"   0.0000";"4505.1590";"1805.3445";"2373.7026";"   0.0000";"1191.6715";"5560.8977";"7383.5283";"6692.3037";"   0.0000";"1342.1538";"   0.0000";" 882.0785";"   0.0000";"   0.0000";"1835.0193";"2724.7700";"   0.0000";"   0.0000";"1043.0325";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"3093.8535";"   0.0000";"   0.0000";"1414.8041";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 994.0256";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"11am";"1228.7288";"4683.0089";"1765.0858";"2268.0268";"   0.0000";"1415.2542";"   0.0000";"1220.3171";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1399.9055";"   0.0000";"   0.0000";" 705.4320";"1951.5332";" 972.3884";"   0.0000";"   0.0000";"2299.4217";"   0.0000";"4258.2979";"1896.9809";"2078.2575";"   0.0000";" 705.4503";"5589.2720";"6255.9464";"6395.3884";"   0.0000";"1334.8938";"   0.0000";"1061.8769";"   0.0000";"   0.0000";"1835.0193";"2676.2215";"   0.0000";"   0.0000";"1271.7530";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2842.9711";"   0.0000";"   0.0000";"1535.6314";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1106.4007";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
