"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842";"5210.842"
"4am";"367.684";"628.062";"524.737";"527.083";"286.729";"548.752";"594.268";"587.729";"374.799";"769.077";"653.067";"845.333";"751.626";"872.582";"403.217";"658.033";"998.480";"476.589"
"5am";"402.728";"628.062";"489.693";"527.083";"286.729";"548.752";"594.268";"587.729";"374.799";"769.077";"653.067";"845.333";"751.626";"872.582";"384.910";"676.340";"998.480";"476.589"
"6am";"402.728";"628.062";"489.693";"545.948";"286.729";"529.887";"594.268";"587.729";"374.799";"749.079";"653.067";"845.333";"751.626";"872.582";"384.910";"676.340";"998.480";"476.589"
"7am";" 526.921";" 572.420";" 505.684";" 545.948";" 294.007";" 573.389";" 582.403";" 587.729";" 374.799";" 695.942";" 589.850";" 894.906";" 751.626";" 856.424";" 344.962";" 632.838";"1010.345";" 476.589"
"8am";" 638.336";" 200.374";" 729.997";" 545.948";" 294.007";" 573.389";" 582.403";" 587.729";" 374.799";" 871.188";" 567.663";" 758.126";" 735.142";" 856.424";" 344.962";" 632.838";"1010.345";" 476.589"
"9am";"761.793";"437.384";"677.886";"481.276";"257.927";"502.675";"535.431";"587.729";"374.799";"841.229";"528.150";"807.117";"672.185";"921.096";"344.962";"600.909";"910.376";"446.398"
"10am";"782.570";"503.646";"586.909";"481.276";"257.927";"529.966";"525.774";"587.729";"345.055";"977.310";"506.930";"663.544";"748.873";"911.062";"344.962";"523.562";"819.929";"446.398"
"11am";"581.441";"536.102";"560.143";"587.539";"294.007";"508.261";"525.774";"632.948";"374.799";"922.436";"550.337";"625.207";"811.630";"856.424";"344.962";"578.200";"965.250";"409.210"
"12am";" 349.473";" 616.783";" 557.450";" 490.378";" 294.007";" 531.798";" 572.746";" 552.153";" 374.799";"1031.188";" 591.367";" 646.825";" 766.535";" 901.519";" 384.910";" 632.838";"1010.469";" 409.210"
"1pm";" 538.096";" 579.614";" 515.312";" 559.449";" 294.007";" 473.552";" 572.746";" 597.372";" 345.055";"1011.149";" 500.147";" 698.831";" 735.171";" 930.642";" 305.014";" 589.336";" 965.250";" 409.210"
"2pm";"668.178";"508.601";"552.484";"639.123";"214.487";"471.857";"503.937";"552.153";"345.055";"958.012";"492.558";"738.372";"766.535";"885.547";"353.065";"571.029";"865.078";"361.121"
"3pm";" 623.665";" 411.598";" 597.420";" 644.142";" 242.851";" 471.857";" 525.774";" 582.867";" 315.311";" 987.756";" 500.960";" 682.802";" 735.142";" 885.547";" 323.321";" 571.029";"1018.254";" 282.841"
"4pm";" 510.837";" 409.336";" 488.344";" 615.019";" 244.392";" 500.764";" 572.746";" 651.087";" 370.094";" 946.165";" 551.304";" 726.314";" 727.722";" 891.903";" 344.541";" 614.531";"1202.018";" 398.309"
"5pm";" 498.318";" 511.063";" 481.911";" 527.083";" 271.820";" 548.752";" 582.403";" 620.373";" 315.311";" 834.397";" 551.304";" 842.110";" 783.199";" 836.426";" 384.489";" 614.531";"1130.536";" 446.398"
"6pm";" 483.409";" 547.381";" 489.693";" 527.083";" 315.852";" 519.629";" 582.403";" 655.949";" 374.799";" 769.077";" 631.847";" 845.333";" 751.626";" 836.426";" 424.437";" 614.531";"1100.792";" 446.398"
"7pm";" 448.365";" 481.092";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 916.084";" 403.217";" 614.531";"1088.927";" 476.589"
"8pm";" 489.395";" 547.381";" 489.693";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 749.038";" 612.037";" 845.333";" 751.626";" 907.626";" 403.217";" 658.033";"1108.966";" 476.589"
"9pm";" 489.395";" 547.381";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 612.037";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"10pm";" 408.714";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 612.037";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"11pm";" 367.684";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"12pm";" 367.684";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"1am";" 367.684";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"2am";" 367.684";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
"3am";" 367.684";" 628.062";" 524.737";" 527.083";" 286.729";" 548.752";" 594.268";" 655.949";" 374.799";" 769.077";" 653.067";" 845.333";" 751.626";" 872.582";" 403.217";" 658.033";"1088.927";" 476.589"
