"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041";"65.805300724041"
"4am";"0.2114879";"1.3856165";"1.3572328";"1.2987170";"0.3267429";"0.2826471";"0.9778518";"0.3695087";"0.3130113";"1.0691169";"0.8950888";"0.0000000";"0.3523828";"0.7324001";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.7832351";"0.2566199";"2.9641197";"0.0000000";"1.7187745";"1.0773468";"0.0000000";"1.2633683";"0.0000000";"0.3376647";"1.0466353";"0.4373087"
"5am";"0.2114059";"1.3816205";"1.3630874";"1.3049682";"0.3286545";"0.2850327";"0.9589203";"0.3727280";"0.3139941";"1.1403486";"0.8798325";"0.0000000";"0.3503790";"0.8399357";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.7234970";"0.2561824";"3.0835907";"0.0000000";"1.7364321";"1.0939546";"0.0000000";"1.2551806";"0.0000000";"0.3339929";"1.0707279";"0.4360775"
"6am";"0.2119024";"1.4140524";"1.3970264";"1.3511270";"0.3354565";"0.2913270";"1.0373235";"0.3807252";"0.2933986";"1.1440015";"0.8569679";"0.0000000";"0.3516821";"0.8495560";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.9267745";"0.2535888";"3.1948220";"0.0000000";"1.8057078";"1.1197122";"0.0000000";"1.2551806";"0.0000000";"0.3447309";"1.1335599";"0.4257902"
"7am";"0.2284237";"1.6580699";"1.3910773";"1.2928194";"0.3962345";"0.3195841";"1.0414518";"0.4295434";"0.2692429";"1.3256682";"0.7680468";"0.0000000";"0.3108231";"0.8639809";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"2.1232652";"0.2909627";"2.4809265";"0.0000000";"1.9881479";"1.1831969";"0.5044015";"1.3877394";"0.0000000";"0.3658119";"1.2783697";"0.4408842"
"8am";"0.2290479";"1.7285868";"1.3014900";"1.2565747";"0.4322731";"0.3492527";"1.1120803";"0.4884286";"0.2584492";"1.5728405";"0.1934196";"0.0000000";"0.3153268";"0.9563150";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7098759";"1.3112145";"3.1577523";"0.0000000";"2.1122900";"1.2613980";"0.5234940";"1.5482924";"0.0000000";"0.3790489";"1.4588938";"0.4666521"
"9am";"0.2395775";"1.6691072";"1.2713290";"1.2973968";"0.4247859";"0.3891440";"1.0903720";"0.4875225";"0.2382322";"1.5526951";"0.1787846";"0.0000000";"0.3242254";"1.0146163";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7138198";"1.2504303";"3.0193352";"0.0000000";"1.6251219";"1.9685354";"0.5273244";"1.5331760";"0.0000000";"0.3858324";"0.8952404";"0.4363960"
"10am";"0.2481221";"1.7010186";"1.2442482";"1.2962315";"0.4452942";"0.4002137";"1.1527950";"0.4909613";"0.2414672";"1.6757173";"0.1730701";"0.0000000";"0.3167892";"0.6415420";"0.2241519";"0.0000000";"0.0000000";"0.0000000";"0.7307673";"1.2207316";"2.9957755";"0.0000000";"1.5423025";"1.1118807";"0.5301570";"1.6078913";"0.0000000";"0.4005353";"1.5172072";"0.5568720"
"11am";"0.2463898";"1.7943744";"0.7854660";"1.2694866";"0.4261057";"0.3848835";"1.0863056";"0.4992264";"0.2430339";"1.5984949";"0.1822162";"0.0000000";"0.3299221";"0.9715736";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7100113";"1.2646913";"2.9379559";"0.0000000";"2.3843007";"1.0995849";"0.5580692";"1.5637732";"0.0000000";"0.3882414";"1.3863618";"0.4642976"
