"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276";"69.1284298287276"
"4am";"24.182005";"17.692789";"15.724460";"16.003865";"18.054808";"14.529490";"11.697156";"10.449658";"10.706994";"12.548548";"21.833621";" 9.413739";"10.000311";"11.422105";" 9.058118"
"5am";"24.032435";"17.692789";"15.779699";"15.750911";"18.115509";"14.232629";"12.463873";"10.411770";"10.882880";"12.901194";"21.998198";" 9.479248";" 9.702501";"11.422105";" 9.121115"
"6am";"24.006731";"16.802594";"15.634072";"15.228632";"18.284376";"14.558401";"12.585916";" 9.446931";"10.990750";"13.171758";"22.140160";"10.096351";" 9.168215";"12.098378";" 9.121115"
"7am";"32.694666";"16.358257";"19.585537";"21.193419";"11.656350";"13.780339";" 7.623783";" 7.547834";" 6.203792";" 2.909048";"19.286374";" 8.715149";" 4.476830";" 3.309641";" 6.781615"
"8am";"31.809887";"12.125002";"16.302690";"22.683368";" 5.974704";"18.392115";" 7.945352";" 7.942984";"20.564812";" 3.651595";" 2.012620";" 5.762240";" 4.481710";" 4.182060";" 6.441643"
"9am";"31.958989";"10.670805";"15.987819";"19.288668";" 6.251395";"19.822858";" 6.375701";" 7.640450";"22.001873";" 7.241692";" 3.719589";" 5.471108";" 4.132933";" 2.878711";" 8.723003"
"10am";"28.698068";"14.655172";"14.445046";"19.193157";" 0.000000";"18.884827";"12.848635";" 7.421856";"22.652850";" 7.199108";" 4.025024";" 4.241442";" 3.834252";"19.201102";" 4.439716"
"11am";"28.067126";"16.644029";"17.251134";"19.371259";" 0.000000";"18.441260";"13.102085";" 8.546337";"19.863260";" 6.743519";" 4.100137";" 3.970342";" 4.673925";" 2.802690";" 4.057401"
"12am";"33.768753";"20.560590";"16.463222";"13.906379";" 6.400724";"14.359038";" 8.062741";" 7.671905";"19.125878";" 3.065801";"18.518595";" 7.306538";" 3.353057";" 4.725167";" 5.171870"
"1pm";"30.3265513";"15.0221930";"16.3261673";"11.9375233";" 0.7896224";"21.0081526";" 6.1367797";"11.7040232";"22.1633887";" 3.3365309";"15.9708197";" 4.7908582";" 4.8301079";" 6.2241522";" 2.1120204"
"2pm";"28.8435346";"14.4606132";"12.9130394";"16.9426881";" 0.6615584";"19.4970197";"10.3715552";" 6.3652469";"20.3377913";" 6.7749931";" 5.5175884";" 5.8352324";" 5.0494708";"19.2601506";" 2.2321777"
"3pm";"25.405522";"13.675892";"13.378803";"15.004281";" 7.480644";"19.552784";"12.026072";" 7.406399";"20.643513";"11.696518";" 5.571175";" 4.676201";" 7.548961";"14.437685";" 5.891604"
"4pm";"25.434548";"13.123588";"11.997725";"18.712502";"14.422885";"20.701957";"14.861149";" 9.471931";"22.777738";"10.516381";" 6.004611";" 5.087215";" 5.566483";"15.378408";" 6.206596"
"5pm";"22.256862";"18.091382";" 9.911915";"14.609018";"21.713962";"16.861491";"14.915036";" 7.017957";"12.927906";" 9.731787";"11.647340";" 6.339369";" 9.015983";"19.663645";"13.901659"
"6pm";"14.506959";"17.079858";"12.700554";"14.036546";"20.599688";"12.612385";"24.579743";" 8.303125";"10.137606";"25.543325";"12.364079";" 9.558722";" 9.698619";"18.640713";"13.128729"
"7pm";"14.081326";"15.088532";"18.935428";"11.648442";"19.076664";"12.837421";"17.354494";"11.759257";" 9.039322";"22.689682";" 9.744141";" 9.379798";" 8.402778";"23.370890";"10.933277"
"8pm";"13.615476";"15.749409";"19.020644";"11.856440";"19.295022";"14.449168";"17.271246";" 9.402042";" 9.864091";"22.138632";"10.340820";" 8.973271";" 8.266477";"22.699057";"10.658819"
"9pm";"18.638633";"18.053036";"18.392878";"11.702812";"18.280980";"14.312894";"12.239302";" 9.658050";" 9.521116";"22.127283";"10.164263";" 9.486338";" 8.842570";"19.208472";"10.531446"
"10pm";"21.433388";"17.476475";"17.275082";"14.720455";"17.907702";"14.658887";"11.785391";"10.559779";" 9.423167";"20.806502";" 9.954343";"10.284776";" 8.851430";"12.630880";"10.216995"
"11pm";"21.596664";"18.132194";"16.980508";"16.554123";"17.616609";"14.641314";"12.312337";" 9.550075";"10.494169";"20.421479";"10.756263";" 9.791562";" 8.909240";"12.794296";" 9.831213"
"12pm";"21.449026";"18.132194";"17.082982";"16.702986";"17.616609";"14.275922";"12.267655";" 9.505363";"10.225916";"20.507802";"11.563148";" 9.791562";" 9.336126";"12.794296";" 9.772320"
"1am";"24.196967";"18.900329";"15.389060";"16.503731";"17.616609";"14.219234";"11.803410";" 9.505363";"10.160894";"20.507802";"11.563148";" 9.791562";" 9.336126";"12.764298";" 9.772320"
"2am";"24.130276";"18.900329";"15.389060";"16.503731";"17.616609";"14.219234";"11.762048";" 9.458987";"10.160894";"20.507802";"11.563148";" 9.791562";" 9.336126";"12.764298";" 9.772320"
"3am";"24.130276";"18.900329";"18.424446";"16.503731";"17.616609";"14.219234";"11.762048";" 9.548751";"10.160894";"12.032640";"11.563148";" 9.791562";" 9.336126";"12.764298";" 9.772320"
