"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041"
"min";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083";"524.238083"
"max";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654";"8227.96654"
"4am";"3964.884";"2950.758";"3319.073";"3019.354";"3887.678";"3897.219";"1995.885";"5372.899";"4522.636";"4789.240";"3144.285";"4240.615";"4053.945";"2793.001";"3244.113";"2231.612";"4954.396";"3870.043";"2595.082";"4012.015";"5159.073";"1035.180";"1748.632";"4299.572";"3657.322";"3515.124";"2209.741";"3224.516";"3914.838";"1957.698";"4523.603";"2669.417";"4517.203";"2315.686";"2399.785";"4115.689";"4174.134";"1987.419";"4453.612";"4786.718";"3070.968"
"5am";"3964.884";"3004.883";"3319.073";"2961.744";"3932.295";"3921.447";"1971.658";"5318.775";"4445.263";"4834.454";"3162.864";"4240.615";"4037.903";"2759.649";"3197.410";"2245.356";"4984.783";"3866.620";"2595.082";"4012.015";"5159.073";"1035.180";"1668.360";"4224.091";"3657.322";"3515.124";"2209.741";"3172.709";"3914.838";"1933.345";"4523.603";"2669.417";"4460.394";"2315.686";"2335.162";"4153.567";"4135.630";"1911.796";"4436.799";"4745.845";"3110.981"
"6am";"4023.049";"2898.457";"3297.309";"2845.934";"3936.496";"3787.903";"1947.430";"5397.409";"4441.821";"4704.606";"3146.571";"4053.263";"4082.703";"2631.746";"3004.113";"2254.752";"4675.975";"3723.593";"2595.082";"3984.971";"5101.618";"1003.439";"1691.412";"4000.416";"3423.908";"3461.541";"2096.925";"3090.973";"3756.235";"1847.323";"4420.936";"2545.339";"4387.021";"2148.216";"2328.931";"3773.080";"4200.992";"1834.452";"4379.056";"4801.436";"3030.457"
"7am";"4592.2988";"3940.0212";"2927.8042";"2940.7781";"4451.0502";"3826.2361";"2098.4534";"4517.2381";"4465.4787";"4716.9417";"2916.3439";"3914.0317";"3986.7508";"2505.3137";"2568.1567";"2053.2723";"4468.4146";"3234.1913";"2091.0915";"3491.1443";"5673.1323";" 941.2813";"1842.2395";"3882.4843";"3082.1853";"3116.3465";"1843.5011";"2586.9446";"3577.0349";"1732.7470";"4342.7619";"2342.9334";"3934.9326";"1833.8206";"2113.7265";"3664.6627";"4264.8815";"1797.5696";"4045.0414";"4533.7054";"2645.2645"
"8am";"6307.2766";"4467.0959";"2808.1604";"2667.6645";"4934.7610";"3401.4384";"2271.7528";"4471.9137";"4270.9019";"4622.8296";"3323.0397";"3534.8928";"4417.7625";"2544.7351";"2149.7865";"2124.1767";"4225.2576";"2973.4103";"1379.8539";"3071.5058";"5743.2749";" 847.0388";"2111.8271";"3762.5950";"2922.1256";"2905.9731";"1651.7718";"2497.1182";"3518.9219";"1514.1573";"4218.2698";"2477.3773";"3668.9487";"1617.3310";"1846.6479";"3544.6528";"4704.9809";"1596.3380";"4045.4344";"4383.0562";"2214.8026"
"9am";"7281.5851";"4793.8963";"2746.9795";"2552.2983";"4869.4225";"3757.7404";"2028.2333";"4437.2104";"4081.2715";"4850.5385";"3703.0659";"3418.6436";"4686.7775";"2343.3762";"2107.0154";"2234.8999";"3935.5460";"2660.2856";"1375.7636";"2953.0026";"6533.8268";" 803.2116";"1919.7795";"3441.4565";"3007.7453";"2637.4955";"1456.9224";"2143.2383";"3489.5353";"1494.3717";"4164.4394";"2332.7798";"3506.8107";"1625.4466";"1628.4338";"3501.5272";"4872.0436";"1557.9750";"3942.8686";"4337.1018";"2182.3542"
"10am";"7271.0240";"4469.9923";"2722.4651";"2549.9313";"4952.0862";"3761.4044";"2086.1999";"4669.8049";"3903.5965";"4675.5663";"3730.8529";"3256.2611";"5225.1949";"2290.3037";"2125.1816";"2071.4314";"3793.9117";"2865.7769";"1376.7236";"3055.8680";"6819.9663";" 719.4981";"1950.5766";"3122.2071";"2940.4602";"2631.7768";"1419.2192";"2009.1439";"3384.4005";"1638.5789";"3772.3126";"2505.7236";"3504.0010";"1748.1681";"1814.8537";"3453.5015";"4561.5601";"1633.6495";"3699.0525";"4255.2752";"2257.7840"
"11am";"6762.7469";"4570.6519";"2792.6667";"2754.8954";"4961.7278";"3624.8239";"2129.5417";"4514.3751";"4065.7211";"4991.0273";"3571.0567";"3504.3700";"4996.7158";"2449.6164";"2094.7323";"2278.7990";"4125.7492";"3028.4643";"1242.8227";"3108.0821";"6185.8741";" 818.9935";"1857.6479";"3400.6931";"2930.3868";"2733.0949";"1526.7309";"1905.4864";"3533.0200";"1549.3718";"4059.1835";"2297.3749";"3705.3875";"1860.3545";"1753.3207";"3575.7049";"4362.7134";"1608.3480";"3919.1518";"4238.1936";"2164.7962"
