"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666";"16298.666"
"4am";"1901.5171";"4062.4455";"3963.8933";"2471.7806";"2689.0400";"4127.5760";"2775.7047";"3691.4826";"3552.3394";"1863.3586";"3745.9064";" 601.9244";"4384.9198";"1484.7958";"2622.9188";"3742.2460";"1529.8740";"2184.0634";"2571.3994";"4337.4721";"2264.0286";"2774.1813";"3152.6414";"2381.4056";"1364.8420";"2374.9201";" 752.8817";"2491.1072";"2192.5565";"4324.6839";"2374.0886";"2379.3783";"2414.2182";"1960.2359";"3579.4349";"6310.4091";"2403.9072";"3803.2887";"1961.8986";"3353.6837";"3886.7933";"2229.0172";"5230.0814";"2075.4673";"3033.7347";"1880.3213";"2621.0934";"2030.7805";"3475.1796";"7210.4616";"5829.2294";"3530.7718";"5233.0801";"5177.7119";"4093.8393";"2357.6423";"3796.0545";"2595.6621";"3475.4210";"3537.8727";"5848.5549";"4720.7471";"1596.5387";"5337.7276";"2678.7058";"5843.6534"
"5am";"1901.5171";"4062.4455";"3963.8933";"2419.2978";"2596.0221";"4127.5760";"2704.7830";"3691.4826";"3552.3394";"1863.3586";"3745.9064";" 677.6746";"4384.9198";"1575.0525";"2532.6621";"3742.2460";"1478.3906";"2295.9881";"2571.3994";"4337.4721";"2264.0286";"2774.1813";"3152.6414";"2381.4056";"1366.0118";"2374.9201";" 752.8817";"2521.5389";"2192.5565";"4324.6839";"2407.0411";"2417.3475";"2414.2182";"1960.2359";"3579.4349";"6310.4091";"2341.8740";"3911.0191";"1961.8986";"3278.7205";"3886.7933";"2229.0172";"5230.0814";"1967.7369";"3033.7347";"1880.3213";"2621.0934";"2030.7805";"3399.4294";"7210.4616";"5829.2294";"3563.8614";"5233.0801";"5177.7119";"4093.8393";"2357.6423";"3796.0545";"2595.6621";"3475.4210";"3537.8727";"5768.3027";"4720.7471";"1563.4491";"5337.7276";"2678.7058";"5886.9441"
"6am";"1884.2235";"4224.0323";"4176.7375";"2343.3245";"2708.2542";"4075.6778";"2406.3724";"3289.7361";"3300.3066";"1970.1618";"3668.9175";" 655.1402";"4440.9927";"1466.1459";"2594.9994";"3802.0646";"1744.1474";"2616.5377";"2571.3994";"3901.1933";"2225.5423";"2710.5093";"3152.6414";"2620.0134";"1905.7318";"2375.2683";" 612.8979";"2521.5389";"2745.1652";"4687.8322";"2265.7052";"2506.6694";"2260.7817";"2034.2752";"3509.1932";"6155.1911";"2257.6611";"4130.4423";"2073.8838";"3144.0812";"3719.2292";"1988.6275";"4594.2344";"1964.7330";"2869.8191";"1834.2284";"2649.6971";"1960.9374";"3440.7411";"6582.0743";"5600.9978";"3266.0062";"4402.5389";"5023.5947";"3805.9448";"2233.3283";"3560.5511";"2471.2623";"3207.9143";"3412.6951";"5138.4219";"4254.6876";"1469.5006";"4954.4907";"2421.5877";"5226.9231"
"7am";"1907.8236";"4377.6186";"3872.1720";"2707.9404";"2417.0887";"3903.9078";"2514.4243";"2658.7786";"3233.0009";"1685.7593";"3208.8428";" 686.3667";"4366.5265";"1255.9099";"2423.5589";"3415.6481";"1964.4844";"2834.0999";"2283.4189";"3612.0514";"2394.3024";"2376.7426";"4077.9160";"1923.5670";"3586.0741";"2108.9983";" 973.5779";"3842.9208";"4331.9229";"6165.9459";"2039.2981";"2130.0987";"2070.0829";"2025.5057";"3293.5733";"5329.6416";"2719.4705";"4271.2226";"1706.9045";"2797.4421";"2542.2044";"2042.3367";"3722.8392";"1753.3891";"2687.0633";"2129.9672";"2462.8591";"1573.4349";"3190.4966";"5147.5764";"4528.3727";"3231.0486";"3370.5587";"4415.6247";"3501.1656";"2186.2240";"2925.9636";"1848.9770";"2603.9862";"3082.8623";"4093.0406";"3949.7302";"1129.9241";"4294.1941";"1883.5762";"4747.7091"
"8am";"2156.0836";"4972.7676";"4688.5552";"3084.4126";"2833.4977";"4561.7730";"2413.2816";"3157.2381";"2894.4762";"1801.7505";"2782.7223";" 889.9270";"4310.4534";"1316.5933";"2308.2274";"2288.0428";"2204.1924";"3227.5825";"2035.5015";"3183.5440";"2420.2243";"2307.7685";"5558.5929";"2402.9245";"4530.7359";"1621.2110";"2365.0601";"4614.9057";"5118.0251";"7473.7371";"2072.6269";"3160.8676";"2518.8990";"2166.3249";"3068.9140";"4035.5173";"2730.1768";"4987.5012";"1506.0943";"2333.5536";"2893.0682";"2116.0960";"2923.8837";"2016.2610";"1851.8016";"3142.7685";"2761.0566";"1176.0516";"3241.9522";"5035.6734";"4272.7341";"3137.1237";"3025.6259";"5095.3751";"2615.0252";"2090.7696";"2213.7981";"1513.5194";"2333.9432";"2634.2588";"3088.8521";"3699.2645";" 999.7181";"4018.5084";"1668.4364";"4444.9283"
"9am";"2156.6631";"6420.2683";"5254.7629";"3250.3698";"2841.3175";"4032.2365";"2386.3217";"3160.7253";"2908.4735";"2012.2693";"2224.5572";" 895.5204";"4941.4497";"1277.7267";"2077.9506";"2448.6220";"2051.1151";"3314.9260";"1898.6031";"3047.6312";"2960.3067";"2276.2541";"6117.7396";"2584.8507";"5023.7930";"1301.7520";"2531.1833";"4714.9338";"5764.8623";"8031.4422";"1928.0900";"3121.8297";"2728.2494";"2355.0502";"3336.6110";"3659.2727";"2904.7447";"4718.8681";"1501.6745";"2410.5425";"2977.1768";"2042.1330";"2657.4344";"2011.0074";"2001.7553";"3395.7297";"2661.1499";"1138.9782";"3476.4411";"4374.2951";"4143.2685";"2813.9745";"3281.4288";"4858.7139";"2388.4184";"2379.2141";"2192.1585";"1461.6021";"2234.4825";"2269.4117";"3256.3441";"3731.2514";" 840.8294";"3588.9361";"1726.7423";"3560.1410"
"10am";"2309.2051";"7537.5739";"5176.8432";"3470.3924";"3053.1039";"3823.6064";"1964.3709";"3222.7836";"2719.6251";"1556.5206";"2341.1961";" 852.7618";"4911.4420";"1103.9906";"1668.0697";"2359.2015";"3049.3542";"2977.1070";"1891.9119";"3184.4903";"2914.6972";"2056.5929";"6000.9353";"2584.5668";"4984.8264";"1283.3752";"2585.4009";"4967.3966";"5896.6703";"7838.9108";"2202.7618";"3413.6027";"2764.8659";"2610.7096";"3070.5465";"3179.3090";"2897.9997";"4521.4165";"1660.6326";"2240.9425";"3219.0607";"2112.8597";"3016.7358";"2079.3367";"1675.5461";"4323.0845";"2915.9138";" 868.5308";"3978.2642";"3965.4567";"3808.4260";"3110.4211";"2768.1428";"4764.2422";"2187.4917";"2337.9220";"2086.0846";"1396.5535";"2024.1625";"2261.7574";"3355.9301";"3844.3155";" 961.5717";"3829.5374";"1527.9301";"3461.8370"
"11am";"1889.1192";"7770.1709";"5023.5894";"3333.6182";"2938.6379";"3440.5607";"2041.8557";"2900.9372";"2596.0224";"1722.0186";"2443.8601";" 710.8766";"4727.2735";"1365.4381";"1723.8906";"2374.0026";"2604.2433";"3037.2297";"2310.9225";"3353.2669";"3027.6323";"2046.6592";"5624.0113";"2717.5831";"4485.0860";"1531.1518";"2139.4190";"4997.8273";"5309.8454";"8615.0252";"2244.9969";"3730.6469";"2733.2466";"2163.6947";"2751.8174";"3489.8088";"2902.2987";"4407.6742";"1763.8174";"2091.4067";"3185.8193";"1729.5687";"2932.5725";"1800.2033";"1928.0011";"4386.5963";"2906.5541";" 996.9849";"4162.1138";"4682.6705";"3585.6277";"3361.8528";"2388.5063";"4552.0578";"2386.2149";"2137.3486";"2026.8618";"1349.7661";"2179.7744";"2479.1551";"3146.5908";"3808.0971";" 999.7181";"3778.9820";"1839.5458";"3869.2834"
