"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463";"11138.11463"
"4am";"    0.00000";"    0.00000";"   72.70350";"   72.70350";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"  158.95100";"    0.00000";"  113.19929";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"   46.88009";"    0.00000";"10630.60656";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";" 6663.88607";"    0.00000";"    0.00000";"    0.00000"
"5am";"    0.00000";"    0.00000";"  113.83965";"   72.70350";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"   48.29402";"    0.00000";"    0.00000";"  158.95100";"    0.00000";"  113.19929";"    0.00000";"    0.00000";"   72.70350";"    0.00000";"  128.51587";"   46.88009";"    0.00000";"10557.90306";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";" 6439.29750";"    0.00000";"    0.00000";"    0.00000"
"6am";"    0.00000";"    0.00000";"  113.83965";"   72.70350";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"   48.29402";"    0.00000";"   72.70350";"  158.95100";"    0.00000";"  113.19929";"    0.00000";"    0.00000";"   72.70350";"    0.00000";"  201.21937";"   82.58005";"    0.00000";"10265.85782";"    0.00000";"    0.00000";"    0.00000";"    0.00000";"    0.00000";" 6261.98728";"    0.00000";"    0.00000";"    0.00000"
"7am";"   0.00000";"  30.40871";" 287.90332";" 108.40346";"   0.00000";"  82.99811";" 140.50720";"  30.40871";" 194.68739";"   0.00000";" 165.49744";" 299.45820";"  98.87080";" 371.14900";"   0.00000";"   0.00000";"  72.70350";"   0.00000";" 128.51587";" 344.64326";"   0.00000";"8376.21562";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"5347.95621";" 245.51217";" 123.45658";"   0.00000"
"8am";"   0.00000";" 125.32055";" 549.12443";" 108.40346";"  89.07831";" 131.29213";" 140.50720";"  30.40871";" 164.27868";"  30.40871";" 165.49744";" 219.98270";"  98.87080";" 659.55581";"  79.47550";"   0.00000";" 120.99752";"   0.00000";" 193.16698";" 672.02049";"   0.00000";"7234.87719";"  82.79058";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"4968.87573";" 189.69980";" 202.93208";"   0.00000"
"9am";"   0.00000";" 209.31453";" 549.12443";" 108.40346";" 181.87225";" 131.29213";" 140.50720";"  78.70273";" 247.27679";"   0.00000";" 165.49744";" 219.98270";"  98.87080";" 759.13127";" 178.34630";"   0.00000";"  72.70350";"   0.00000";" 276.79369";" 901.56027";"   0.00000";"6373.30521";"  82.79058";"   0.00000";"   0.00000";"   0.00000";"   0.00000";"4725.98372";" 189.69980";" 233.34079";"   0.00000"
"10am";" 140.29292";"  78.70273";" 549.12443";" 108.40346";" 181.87225";" 131.29213";" 176.20716";"  78.70273";" 247.27679";"   0.00000";" 165.49744";" 219.98270";"  98.87080";" 498.06250";"  98.87080";"   0.00000";"  72.70350";"   0.00000";" 276.79369";"1145.06936";"  79.47550";"6591.35500";"  82.79058";"   0.00000";"   0.00000";"   0.00000";"  48.29402";"4498.02895";" 189.69980";" 233.34079";"   0.00000"
"11am";"  61.29992";"  30.40871";" 488.09273";" 108.40346";" 181.87225";"  82.99811";" 176.20716";"  30.40871";" 247.27679";"   0.00000";" 165.49744";" 299.45820";"  98.87080";" 498.06250";"  98.87080";"   0.00000";" 120.99752";"   0.00000";" 265.89603";" 980.67625";"   0.00000";"6905.29021";"  82.79058";"   0.00000";"   0.00000";"   0.00000";"  48.29402";"4755.17625";" 189.69980";" 153.86529";"   0.00000"
