"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096";"158.248096"
"max";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132";"2580.132"
"4am";"1011.4117";"1135.2581";"1307.2669";"1692.5666";" 584.8299";"1389.8311";"1527.4381";"1726.9684";"1431.1132";" 743.0780";"1087.0956";"1575.6006";" 908.2065";"1768.2505";"1589.3613";"1437.9936";"1190.3009";"1582.4810";"1376.0704";"1321.0276";"1217.8223"
"5am";"1018.2921";"1162.7795";"1314.1472";"1665.0452";" 605.4710";"1376.0704";"1493.0364";"1720.0880";"1424.2329";" 736.1977";"1052.6939";"1575.6006";" 894.4458";"1843.9343";"1561.8399";"1424.2329";"1128.3777";"1589.3613";"1376.0704";"1307.2669";"1176.5402"
"6am";"1142.1384";"1224.7027";"1327.9079";"1658.1648";" 653.6334";"1389.8311";"1403.5918";"1733.8487";"1389.8311";" 743.0780";"1004.5314";"1444.8739";" 791.2405";"1926.4986";"1410.4722";"1293.5062";"1025.1724";"1561.8399";"1314.1472";"1183.4205";"1114.6170"
"7am";"2070.9860";"1155.8991";"1300.3865";"1238.4634";"1142.1384";"1307.2669";"1162.7795";"1548.0792";"1603.1220";" 894.4458";"1038.9332";"1135.2581";" 632.9924";"2174.1912";"1114.6170";"1073.3349";" 798.1208";"1348.5490";"1135.2581";"1066.4546";" 853.1636"
"8am";"2490.6874";"1279.7455";"1493.0364";"1149.0188";"1327.9079";"1300.3865";"1059.5742";"1321.0276";"1733.8487";" 942.6082";"1176.5402";" 915.0868";" 605.4710";"2139.7895";"1018.2921";" 942.6082";" 729.3173";"1183.4205";"1100.8563";" 970.1296";" 853.1636"
"9am";"2580.1320";"1493.0364";"1596.2417";"1121.4974";"1355.4293";"1252.2241";" 997.6510";"1286.6258";"1768.2505";" 908.2065";"1190.3009";" 839.4029";" 564.1889";"2146.6698";" 928.8475";" 942.6082";" 667.3941";"1162.7795";"1052.6939";" 956.3689";" 784.3601"
"10am";"2573.2516";"1541.1988";"1527.4381";"1135.2581";"1355.4293";"1224.7027";" 977.0100";"1259.1044";"1754.4898";" 942.6082";"1162.7795";" 853.1636";" 536.6675";"2201.7126";" 983.8903";" 901.3261";" 632.9924";"1135.2581";"1080.2153";" 928.8475";" 763.7191"
"11am";"2421.8839";"1575.6006";"1568.7203";"1169.6598";"1314.1472";"1252.2241";"1052.6939";"1348.5490";"1685.6862";" 873.8047";"1142.1384";" 832.5226";" 536.6675";"2126.0288";" 990.7707";" 935.7279";" 646.7531";"1204.0616";"1107.7367";" 970.1296";" 770.5994"
"12am";"2435.6446";"1561.8399";"1451.7543";"1224.7027";"1334.7883";"1231.5830";"1059.5742";"1369.1900";"1637.5238";" 873.8047";"1190.3009";" 791.2405";" 536.6675";"2022.8235";" 990.7707";" 970.1296";" 701.7959";"1217.8223";"1045.8135";" 990.7707";" 763.7191"
"1pm";"2566.3713";"1630.6434";"1493.0364";"1121.4974";"1355.4293";"1272.8651";" 887.5654";"1245.3437";"1761.3701";" 928.8475";"1197.1812";" 770.5994";" 522.9068";"2139.7895";" 956.3689";" 942.6082";" 688.0352";"1204.0616";" 997.6510";" 935.7279";" 743.0780"
"2pm";"2552.6106";"1623.7631";"1431.1132";"1135.2581";"1327.9079";"1252.2241";" 942.6082";"1272.8651";"1775.1308";" 935.7279";"1176.5402";" 770.5994";" 536.6675";"2270.5162";"1018.2921";" 866.9244";" 694.9156";"1204.0616";"1018.2921";" 963.2493";" 770.5994"
"3pm";"2298.0376";"1465.5150";"1327.9079";"1293.5062";"1224.7027";"1259.1044";"1080.2153";"1334.7883";"1678.8059";" 921.9672";"1155.8991";" 846.2833";" 626.1120";"2057.2252";"1142.1384";"1038.9332";" 743.0780";"1286.6258";"1073.3349";" 990.7707";" 798.1208"
"4pm";"1493.0364";"1479.2757";"1417.3525";"1437.9936";" 928.8475";"1314.1472";"1293.5062";"1437.9936";"1534.3185";" 784.3601";"1011.4117";"1176.5402";" 784.3601";"1947.1396";"1265.9848";"1073.3349";" 894.4458";"1341.6686";"1183.4205";"1066.4546";" 977.0100"
"5pm";"1252.2241";"1389.8311";"1389.8311";"1630.6434";" 708.6763";"1403.5918";"1334.7883";"1520.5578";"1444.8739";" 756.8387";"1093.9760";"1286.6258";" 791.2405";"1671.9255";"1396.7115";"1265.9848";" 977.0100";"1403.5918";"1279.7455";"1176.5402";"1087.0956"
"6pm";"1265.9848";"1382.9508";"1396.7115";"1582.4810";" 743.0780";"1458.6346";"1369.1900";"1548.0792";"1451.7543";" 777.4798";"1121.4974";"1210.9420";" 770.5994";"1699.4469";"1424.2329";"1259.1044";" 970.1296";"1444.8739";"1293.5062";"1169.6598";"1128.3777"
"7pm";"1259.1044";"1382.9508";"1321.0276";"1575.6006";" 846.2833";"1382.9508";"1321.0276";"1534.3185";"1493.0364";" 825.6422";"1135.2581";"1238.4634";" 784.3601";"1720.0880";"1437.9936";"1272.8651";"1004.5314";"1458.6346";"1293.5062";"1183.4205";"1128.3777"
"8pm";"1204.0616";"1265.9848";"1355.4293";"1596.2417";" 743.0780";"1382.9508";"1382.9508";"1603.1220";"1527.4381";" 825.6422";"1107.7367";"1307.2669";" 791.2405";"1678.8059";"1486.1560";"1272.8651";"1038.9332";"1513.6774";"1279.7455";"1169.6598";"1114.6170"
"9pm";"1073.3349";"1183.4205";"1327.9079";"1658.1648";" 694.9156";"1369.1900";"1403.5918";"1596.2417";"1527.4381";" 798.1208";"1080.2153";"1403.5918";" 832.5226";"1692.5666";"1534.3185";"1293.5062";"1052.6939";"1499.9167";"1348.5490";"1224.7027";"1204.0616"
"10pm";"1025.1724";"1155.8991";"1300.3865";"1658.1648";" 619.2317";"1376.0704";"1410.4722";"1616.8827";"1479.2757";" 784.3601";"1045.8135";"1465.5150";" 839.4029";"1699.4469";"1554.9596";"1327.9079";"1087.0956";"1520.5578";"1355.4293";"1238.4634";"1245.3437"
