"variable","CODE_SEC","RES_SEC","W_IND"
"h7","105","104",53.815
"h7","105","107",49.6655
"h7","105","108",22.787
"h7","105","120",57.2386
"h7","105","121",20.7469
"h7","105","122",66.6782
"h7","105","127",38.8948
"h7","105","128",63.8849
"h7","105","130",39.94
"h7","105","134",64.1665
"h7","105","207",249.1096
"h7","105","208",74.9624
"h7","111","101",60.9274
"h7","111","102",101.9959
"h7","111","103",38.7862
"h7","111","105",59.695
"h7","111","106",20.7147
"h7","111","109",28.1555
"h7","111","113",76.9618
"h7","111","115",27.2747
"h7","111","116",45.0343
"h7","111","118",44.1442
"h7","111","119",25.8314
"h7","111","124",35.2665
"h7","111","128",51.595
"h7","111","129",192.3559
"h7","111","132",64.7037
"h7","111","205",61.3048
"h7","111","208",175.3318
"h7","111","214",98.1752
"h7","111","216",135.3588
"h7","111","228",185.8081
"h7","111","232",85.3741
"h7","112","109",28.5852
"h7","112","117",62.3192
"h7","112","120",87.0794
"h7","112","123",49.2956
"h7","112","124",42.1926
"h7","112","125",31.4097
"h7","112","126",16.6997
"h7","112","130",42.2475
"h7","112","201",86.4343
"h7","112","202",71.3206
"h7","112","204",90.6378
"h7","112","227",41.7779
"h7","113","103",38.1892
"h7","113","109",28.5828
"h7","113","110",25.6502
"h7","113","115",27.2747
"h7","113","118",29.3375
"h7","113","120",46.4912
"h7","113","123",19.0671
"h7","113","127",23.2798
"h7","113","129",40.7822
"h7","113","131",43.9833
"h7","113","132",58.1063
"h7","113","207",93.416
"h7","113","208",74.9624
"h7","113","209",243.9138
"h7","113","218",216.0098
"h7","113","219",58.0228
"h7","113","228",179.5893
"h7","113","233",64.1588
"h7","117","103",28.3405
"h7","117","113",25.6879
"h7","117","115",27.2747
"h7","117","116",24.0565
"h7","117","119",21.2013
"h7","117","122",121.3184
"h7","117","123",32.7452
"h7","117","124",32.5492
"h7","117","126",13.2645
"h7","117","133",86.3315
"h7","117","204",162.1829
"h7","117","205",68.5406
"h7","117","206",164.5438
"h7","117","215",68.1446
"h7","117","233",72.121
"h8","101","104",27.4947
"h8","101","105",39.8321
"h8","101","107",56.9627
"h8","101","108",42.3979
"h8","101","109",56.3728
"h8","101","111",93.8967
"h8","101","117",38.5557
"h8","101","119",21.2013
"h8","101","123",57.1548
"h8","101","128",53.0726
"h8","101","130",29.5857
"h8","101","207",329.6108
"h8","101","212",27.4332
"h8","101","216",39.5771
"h8","101","223",75.8652
"h8","101","228",222.809
"h8","102","107",116.4141
"h8","102","108",63.7837
"h8","102","109",28.1555
"h8","102","110",26.3207
"h8","102","114",20.1271
"h8","102","116",17.3569
"h8","102","117",28.7911
"h8","102","120",93.5429
"h8","102","125",133.5791
"h8","102","126",47.4289
"h8","102","128",85.5294
"h8","102","133",57.9624
"h8","102","201",86.4343
"h8","105","104",53.815
"h8","105","107",49.6655
"h8","105","108",22.787
"h8","105","120",57.2386
"h8","105","122",151.3642
"h8","105","127",38.8948
"h8","105","128",63.8849
"h8","105","130",39.94
"h8","105","134",64.1665
"h8","105","204",67.9783
"h8","105","207",249.1096
"h8","105","208",74.9624
"h8","106","102",71.1554
"h8","106","103",70.8237
"h8","106","104",23.8367
"h8","106","109",28.215
"h8","106","111",40.1209
"h8","106","113",25.6879
"h8","106","118",21.2984
"h8","106","127",46.9351
"h8","106","128",51.595
"h8","106","207",124.5548
"h8","111","101",129.9093
"h8","111","102",180.1314
"h8","111","103",218.3809
"h8","111","104",14.4871
"h8","111","105",95.2701
"h8","111","106",83.9217
"h8","111","109",82.9276
"h8","111","110",78.028
"h8","111","112",66.8401
"h8","111","113",76.9618
"h8","111","115",81.8241
"h8","111","116",45.0343
"h8","111","117",48.1601
"h8","111","118",44.1442
"h8","111","119",25.8314
"h8","111","120",87.0794
"h8","111","123",49.252
"h8","111","124",35.2665
"h8","111","126",32.209
"h8","111","128",88.6831
"h8","111","129",252.3728
"h8","111","132",64.7037
"h8","111","204",38.6508
"h8","111","205",61.3048
"h8","111","208",175.3318
"h8","111","214",98.1752
"h8","111","216",135.3588
"h8","111","228",185.8081
"h8","111","232",85.3741
"h8","112","102",104.8973
"h8","112","106",20.7147
"h8","112","109",28.5852
"h8","112","111",61.0516
"h8","112","115",100.9068
"h8","112","117",110.4793
"h8","112","119",26.1286
"h8","112","120",87.0794
"h8","112","123",49.2956
"h8","112","124",42.1926
"h8","112","125",31.4097
"h8","112","126",16.6997
"h8","112","129",60.0169
"h8","112","130",42.2475
"h8","112","131",54.2169
"h8","112","201",86.4343
"h8","112","202",71.3206
"h8","112","204",90.6378
"h8","112","209",240.5
"h8","112","227",41.7779
"h8","112","233",66.6909
"h8","113","102",68.5072
"h8","113","103",38.1892
"h8","113","107",49.5599
"h8","113","109",28.5828
"h8","113","110",25.6502
"h8","113","115",27.2747
"h8","113","118",29.3375
"h8","113","120",46.4912
"h8","113","121",19.8797
"h8","113","122",66.6782
"h8","113","123",19.0671
"h8","113","124",32.5492
"h8","113","126",48.4073
"h8","113","127",23.2798
"h8","113","129",40.7822
"h8","113","131",43.9833
"h8","113","132",58.1063
"h8","113","205",67.533
"h8","113","207",241.3754
