"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",4326.69,743.61,4762.395,1885.764,1438.277
"002","4am",958.171,379.024,1378.013,1148.811,1325.491
"003","4am",1306.934,1245.019,1459.319,1100.583,427.404
"004","4am",2301.084,2208.252,5778.11,4583.428,2957.686
"005","4am",5968.547,1040.237,7793.296,4547.943,4619.33
"006","4am",1181.832,962.453,3359.572,762.092,1455.492
"007","4am",2003.866,202.374,3734.977,3531.892,2473.587
"008","4am",1972.574,2848.346,5031.328,5565.733,4349.102
"009","4am",1753.41,4206.097,6652.713,2479.094,1993.492
"010","4am",1538.949,2404.36,9312.322,4675.27,1328.791
"011","4am",5426.28,2938.004,6191.754,4765.268,3848.178
"012","4am",1876.434,5297.21,9937.289,3704.448,3436.567
"013","4am",3352.376,4458.963,6678.839,2145.244,744.707
"014","4am",6702.247,4455.992,6323.046,1115.798,923.655
"015","4am",2388.253,3238.346,8167.28,6051.18,3444.3
"016","4am",1184.689,3000.283,4917.892,2127.414,353.644
"017","4am",2050.108,2634.086,5465.169,2587.306,92.21
"018","4am",1467.746,1043.336,7249.129,3479.12,812.53
"019","4am",2592.514,2431.36,5484.627,3129.473,2730.987
"020","4am",8958.618,2631.888,3320.439,2027.73,1111.246
"021","4am",7999.138,4366.558,4649.336,1547.885,166.165
"022","4am",3255.167,1712.941,1503.841,278.268,59.802
"023","4am",3138.705,4960.296,2992.016,773.351,148.838
"024","4am",1277.446,961.54,4494.065,1665.109,2410.271
"025","4am",2452.981,4945.48,4360.861,2146.008,2475.021
"026","4am",1169.108,3869.448,3693.344,2010.75,551.631
"027","4am",2843.719,2212.252,4003.624,2245.734,1112.852
"028","4am",1369.634,5298.869,4124.719,1132.656,462.816
"029","4am",4859.103,5118.986,8734.748,1566.737,419.457
"030","4am",3774.556,6426.142,5170.996,1789.043,266.789
"031","4am",3234.854,3364.651,2727.401,903.558,241.014
"032","4am",4068.191,4784.7,3795.068,701.958,432.012
"033","4am",3832.209,3323.279,3612.733,2038.182,268.529
"034","4am",3569.571,1204.348,5942.7,3929.555,2344.934
"035","4am",5302.837,1794.9,9317.398,4426.846,2603.109
"036","4am",1941.196,830.713,4541.495,3109.655,2703.882
"037","4am",2336.949,1786.527,2944.321,1061.669,196.144
"038","4am",1508.239,3684.863,4345.499,1917.04,677.979
"039","4am",2833.283,2290.133,5517.622,3383.311,2896.926
"040","4am",4469.737,7382.287,2823.879,1321.106,536.992
"041","4am",3048.733,2306.115,5152.466,2841.965,1982.427
"042","4am",1172.504,929.878,4111.746,1688.261,684.764
"043","4am",1084.812,993.133,1532.744,566.009,379.848
"044","4am",3655.607,1338.591,2010.027,868.003,0
"045","4am",574.551,1526.109,1232.119,738.101,265.825
"046","4am",1150.32,1788.51,2821.979,854.686,778.872
"047","4am",1113.992,4963.669,10715.021,5183.526,1156.944
"048","4am",2552.016,1036.07,3409.902,3223.68,1040.171
"049","4am",1534.63,2458.923,5077.908,2966.81,745.532
"050","4am",748.976,2480.937,4551.8,1967.947,774.566
"051","4am",886.571,2158.949,3001.808,3913.131,993.934
"052","4am",1741.726,1997.086,6989.663,2876.512,1721.05
"053","4am",2067.663,1819.803,3091.181,2579.168,689.93
"054","4am",569.624,909.707,1455.827,1110.051,524.714
"055","4am",518.26,846.266,972.504,549.571,565.139
"056","4am",361.606,772.119,1140.274,519.973,326.86
"057","4am",986.802,925.229,685.991,1298.192,571.858
"058","4am",716.675,695.68,2582.639,2070.36,724.185
"059","4am",1523.462,2225.166,4409.749,1661.055,196.667
"060","4am",2659.839,2193.809,5081.846,2157.055,1377.062
"061","4am",2892.56,3126.284,4799.347,2302.383,638.424
"062","4am",1074.749,816.082,2309.291,2027.843,794.677
"063","4am",386.675,445.725,2122.042,1149.275,533.858
"064","4am",574.31,487.625,922.54,1341.173,359.791
"065","4am",509.379,2528.244,2534.655,2289.021,495.419
"066","4am",249.518,1191.388,1113.523,938.829,451.995
"067","4am",1279.29,1272.723,2132.223,2612.554,396.18
"068","4am",1266.608,1384.428,3151.041,1408.449,915.451
"069","4am",606.908,973.002,2260.565,2408.279,681.177
"070","4am",4409.242,3520.488,4305.061,3495.859,485.725
"071","4am",1404.859,1233.042,3380.748,2648.361,1410.706
"072","4am",762.473,393.314,2068.793,1956.821,1256.836
"073","4am",1259.629,5862.118,4775.649,4471.938,1443.919
"074","4am",2079.425,2909.581,3562.23,1126.496,198.442
"075","4am",1361.076,2070.831,1783.252,493.776,99.345
"076","4am",1394.278,2839.126,4242.2,1083.341,115.18
"077","4am",3201.107,4600.54,6100.538,1691.357,1100.702
"078","4am",1026.032,1819.383,2618.338,1266.56,284.059
"079","4am",2874.156,2587.986,5631.436,4819.681,1859.026
"080","4am",1930.6,2019.43,4203.341,2091.952,823.096
"081","4am",253.82,2236.983,3103.895,2751.087,899.516
"082","4am",498.332,951.827,1237.997,1841.664,496.202
"083","4am",695.967,955.27,1286.904,797.781,252.136
"084","4am",804.879,1465.543,1579.004,3865.161,1467.25
"085","4am",1361.886,766.394,3226.237,3578.294,2581.032
"086","4am",2206.519,2685.19,3244.538,3474.721,967.123
"087","4am",1046.664,678.742,1685.933,2100.476,1636.539
"088","4am",734.458,497.952,1131.224,3023.898,1410.404
"089","4am",2875.135,1689.835,5332.345,3733.178,1734.881
"090","4am",2483.008,1643.095,3542.985,2231.919,232.272
"091","4am",536.572,755.874,1122.13,1694.295,539.882
"092","4am",1998.593,1932.925,4760.731,3578.596,2219.339
"093","4am",944.35,1473.735,2586.878,2043.22,1720.208
"094","4am",628.824,351.447,771.05,1117.721,382.51
"095","4am",642.833,993.907,1684.678,1656.102,1121.571
"096","4am",618.22,1048.597,2395.422,1352.685,1114.994
"097","4am",807.028,835.62,1165.331,2213.888,971.086
"098","4am",642.466,579.261,1852.059,2062.959,1064.403
"099","4am",377.436,1605.925,1691.011,1688.095,965.536
"100","4am",1133.565,2755.925,3289.094,1499.015,356.237
"101","4am",1335.348,2318.516,4103.596,1456.99,136.566
"102","4am",244.814,1046.224,1141.758,531.28,333.929
"103","4am",1282.928,3634.967,2205.743,2080.658,616.18
"104","4am",813.324,4249.936,5109.064,3436.877,1108.355
"105","4am",1718.83,2721.069,2928.175,2364.903,651.706
"106","4am",778.047,449.362,1129.505,1344.185,451.947
"107","4am",2460.431,3793.664,3043.632,2180.908,290.34
"108","4am",3206.874,2386.898,3320.033,1389.556,42.926
"109","4am",357.7,1618.991,2017.885,1999.734,416.232
"110","4am",1632.627,1326.932,2438.025,1729.218,814.854
"111","4am",1580.798,1619.467,1179.856,883.571,165.78
