"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",47.31859,9.671311,15.946983,14.99951,12.063606
"002","4am",33.88214,6.279595,6.4859822,43.86796,9.484315
"003","4am",45.92786,12.226931,7.0248796,26.28028,8.540053
"004","4am",53.32527,6.943653,8.4355473,26.06853,5.226999
"005","4am",52.70118,10.226835,15.5805506,13.38787,8.103565
"006","4am",44.2895,17.186393,9.7604272,22.39331,6.370372
"007","4am",49.83421,5.793927,2.974395,31.45142,9.946052
"008","4am",50.66677,11.392397,4.1340755,28.53096,5.275793
"009","4am",42.93298,19.179879,4.6612801,30.53309,2.69277
"010","4am",43.49463,15.047156,7.4587745,30.30151,3.69793
"011","4am",49.56945,5.771735,6.1783123,30.25855,8.221949
"012","4am",50.66259,7.080293,5.6111471,32.77736,3.86861
"013","4am",42.97122,14.82948,9.9039758,24.3017,7.99362
"014","4am",33.72751,7.129101,15.8909975,26.14645,17.105946
"015","4am",45.56189,12.75819,3.7493833,36.06128,1.869254
"016","4am",45.02608,12.219234,9.0912516,29.83324,3.830191
"017","4am",49.6728,11.280013,6.2006276,25.36783,7.478728
"018","4am",42.58755,15.231257,5.4282998,32.05683,4.696069
"019","4am",48.78228,9.879145,2.4338754,34.0551,4.849604
"020","4am",41.30225,15.511362,6.3537265,15.88107,20.951584
"021","4am",36.63885,8.208054,8.5522258,24.76629,21.834582
"022","4am",32.3613,9.900942,9.4720903,22.69637,25.569298
"023","4am",32.75243,11.975247,15.2873106,27.73047,12.254545
"024","4am",48.66939,5.808678,0.6566766,39.82381,5.041445
"025","4am",44.12443,6.414617,2.3144823,39.90492,7.241544
"026","4am",61.81915,6.682026,2.9244921,25.57307,3.001261
"027","4am",47.20435,10.712124,11.2214784,25.29417,5.567879
"028","4am",38.86124,7.155567,10.3348047,39.6844,3.963995
"029","4am",46.59072,15.881419,9.178165,21.84144,6.508265
"030","4am",41.95624,10.620198,7.8520899,26.03801,13.533468
"031","4am",43.90549,8.885937,7.3760949,25.74888,14.083595
"032","4am",36.19437,8.550631,12.0013662,25.70238,17.55126
"033","4am",46.7147,13.302671,4.695731,22.82686,12.460031
"034","4am",39.78538,10.646899,5.2395287,34.8693,9.45889
"035","4am",46.17714,9.286579,2.7764508,35.26538,6.494451
"036","4am",52.33357,8.96992,3.9305752,29.73638,5.029558
"037","4am",50.00048,13.763314,4.8489142,22.15291,9.234378
"038","4am",52.92391,11.208038,0.563079,30.37383,4.931143
"039","4am",44.41249,12.846821,5.2031489,32.01262,5.52492
"040","4am",36.53048,12.152692,13.6546304,28.12429,9.537904
"041","4am",44.91553,11.078036,12.8647149,25.48585,5.655866
"042","4am",55.05254,12.899329,3.4240784,21.75126,6.872796
"043","4am",40.81021,15.305585,2.5368338,32.9867,8.360675
"044","4am",46.15011,11.445107,7.7179782,11.93411,22.7527
"045","4am",58.56354,8.647228,8.6361196,15.05705,9.096054
"046","4am",38.07231,6.16144,9.0352951,38.66467,8.066282
"047","4am",50.37151,12.477194,2.7977045,32.85366,1.499927
"048","4am",45.66101,4.465497,6.5660854,29.88778,13.419629
"049","4am",45.12758,6.915031,2.4955366,36.87318,8.588674
"050","4am",44.08875,6.833804,5.0371735,35.91157,8.128703
"051","4am",46.6523,3.90497,7.4002878,37.15403,4.888405
"052","4am",51.81638,7.754662,6.6390253,29.51124,4.278698
"053","4am",54.23915,5.945307,7.1636595,29.9177,2.734181
"054","4am",51.48702,7.534286,5.4805465,31.05123,4.446911
"055","4am",53.46953,7.075051,3.2127924,26.52564,9.71699
"056","4am",51.2028,9.977106,4.1683632,27.26436,7.387367
"057","4am",49.14518,10.396602,4.3071814,28.43397,7.717061
"058","4am",47.08073,13.863947,3.5792788,31.29359,4.182456
"059","4am",48.09463,10.935128,1.2448927,34.03343,5.691917
"060","4am",36.06019,5.177141,5.9320992,41.10248,11.728095
"061","4am",39.75477,8.824273,8.9930163,32.29416,10.133776
"062","4am",48.60979,6.969015,4.1245044,31.73397,8.562719
"063","4am",41.97781,8.56444,5.256759,36.76665,7.434343
"064","4am",50.54687,13.391403,2.3659325,23.02317,10.672623
"065","4am",52.37543,7.076815,3.9845504,32.00326,4.559946
"066","4am",57.32614,8.562057,3.0740423,22.45234,8.585411
"067","4am",53.53077,4.998635,4.5753721,28.08353,8.8117
"068","4am",55.92248,12.599229,2.0243485,25.78271,3.671226
"069","4am",65.41577,7.211886,5.7781183,18.06933,3.524894
"070","4am",47.01942,6.951268,5.1535397,32.41502,8.46075
"071","4am",53.92381,11.047281,2.0211286,25.13637,7.87141
"072","4am",45.90681,11.538662,2.5800073,35.12402,4.850503
"073","4am",61.30265,7.845046,6.3366454,23.29262,1.223047
"074","4am",49.99583,9.226666,11.8370155,18.81295,10.127537
"075","4am",53.31769,8.945599,8.6327852,21.77611,7.327812
"076","4am",53.37233,6.694971,10.1298635,22.35625,7.446584
"077","4am",49.94905,10.628121,5.3951389,24.77836,9.249335
"078","4am",59.76567,8.938406,7.6567103,19.02348,4.615736
"079","4am",37.8116,6.322721,1.713612,41.97592,12.176138
"080","4am",52.32026,4.264922,2.8793735,25.094,15.441447
"081","4am",63.2185,2.374519,1.77091,25.3934,7.24267
"082","4am",53.0909,9.192514,6.5165371,25.98902,5.211023
"083","4am",53.31914,6.989275,5.894784,27.07873,6.718068
"084","4am",36.72827,44.346934,2.2942793,11.73495,4.895568
"085","4am",43.85162,14.922451,4.6076912,33.4449,3.173332
"086","4am",40.70002,9.424108,9.4133296,29.82843,10.634105
"087","4am",45.18743,20.57197,3.5989453,21.05228,9.589376
"088","4am",36.80789,7.826622,3.1025129,42.19578,10.067192
"089","4am",46.22524,9.253735,6.0734316,28.90912,9.53847
"090","4am",40.43835,7.706866,11.081866,27.21369,13.559224
"091","4am",50.36081,14.658769,6.0556338,24.15473,4.770061
"092","4am",55.70436,11.957743,4.0228085,20.21848,8.096611
"093","4am",63.44068,8.151705,4.8519171,20.0237,3.532002
"094","4am",59.30719,12.533757,2.9163942,19.68103,5.561631
"095","4am",41.75761,10.515819,3.5356036,34.03577,10.155206
"096","4am",51.75624,3.746846,2.9892412,33.64886,7.858812
"097","4am",41.73818,5.323793,3.8106377,40.33566,8.791733
"098","4am",55.03947,7.580709,0.9317307,28.87219,7.575904
"099","4am",62.09746,6.138287,3.5235577,22.61755,5.623141
"100","4am",56.99265,8.003261,4.6161977,24.46892,5.918967
"101","4am",49.5283,5.942766,3.6578913,34.81936,6.051685
"102","4am",47.69731,4.362448,13.0852377,23.43786,11.417145
"103","4am",43.66484,6.910733,10.425787,25.86093,13.137705
"104","4am",50.14186,7.869714,6.6720222,31.1953,4.121103
"105","4am",48.87679,5.788107,4.1308205,29.11249,12.09179
"106","4am",46.63731,10.73795,2.9650045,31.73163,7.928109
"107","4am",45.79798,11.165186,9.5342338,24.00529,9.497313
"108","4am",49.35595,10.589802,4.9058609,23.05724,12.091149
"109","4am",60.35493,5.977591,5.9383122,20.80754,6.92163
"110","4am",54.31908,6.186688,6.9451894,22.59277,9.956275
"111","4am",47.71016,3.043777,5.1204242,29.14725,14.978381
"112","4am",40.96249,8.069176,2.5582175,38.14275,10.267372
"113","4am",47.9585,5.887277,3.7204657,29.74882,12.684939
"114","4am",48.81116,7.140506,3.6250263,28.17071,12.252604
"115","4am",44.86848,4.963256,10.7731231,27.88293,11.512208
"116","4am",47.27793,3.995974,9.6168754,29.50729,9.601933
"117","4am",53.59861,4.794301,4.6083321,31.07686,5.921901
"118","4am",53.42291,9.64404,7.7008659,22.18285,7.049338
"119","4am",49.34113,7.287854,8.7325628,26.62837,8.010079
"120","4am",44.85815,8.351895,6.1158406,29.33619,11.337926
"121","4am",45.42944,18.028114,6.1706176,23.20929,7.162531
"122","4am",35.03621,2.323163,11.3243846,35.57045,15.745787
"123","4am",53.42186,7.960484,6.0713239,21.01442,11.531919
"124","4am",48.84935,8.293001,10.9477946,25.21121,6.698642
"125","4am",43.86697,4.826611,11.8951604,26.62243,12.788827
"126","4am",53.55768,6.395773,1.5262806,25.93591,12.584363
"127","4am",45.24437,6.130496,8.2778542,28.81916,11.528124
"128","4am",46.03587,7.424984,3.5275773,36.48746,6.524111
"129","4am",45.3445,5.858383,0.8297151,35.11586,12.851541
"130","4am",52.8769,1.775676,1.3165861,37.18447,6.846372
"131","4am",48.67972,4.715083,4.8752857,37.58857,4.14134
"132","4am",52.96026,2.491503,1.454438,36.55395,6.539845
"133","4am",49.86572,4.079175,1.372832,42.16167,2.520605
"134","4am",44.268,6.883038,2.7113447,37.75258,8.385038
"135","4am",48.9064,5.283257,3.1050699,34.96678,7.738493
"136","4am",46.1224,5.691756,2.1257532,36.83007,9.230023
"137","4am",45.64365,3.693868,8.6106734,37.74564,4.306166
"001","5am",47.72302,9.705368,15.4131916,15.05233,12.106086
"002","5am",33.31939,6.333043,6.5411867,44.24134,9.56504
"003","5am",45.00855,12.434807,7.1443128,26.72708,8.685246
"004","5am",54.57175,6.758219,8.2102711,25.37235,5.087409
"005","5am",52.30391,10.312733,15.7114161,13.50031,8.171629
"006","5am",45.75292,16.734934,9.5040363,21.80507,6.203032
"007","5am",50.01549,5.772989,2.9636466,31.33777,9.910111
"008","5am",52.22501,11.032557,4.0034966,27.62978,5.109152
"009","5am",44.68073,18.748368,4.4993422,29.47234,2.59922
"010","5am",44.17575,14.263694,7.4771875,30.37631,3.707059
"011","5am",49.46257,5.783968,6.1914065,30.32268,8.239375
"012","5am",49.72604,7.214696,5.7176616,33.39956,3.942047
"013","5am",45.01208,14.298786,9.5495475,23.43203,7.707557
"014","5am",33.81262,7.119945,15.8705886,26.11287,17.083976
"015","5am",45.47338,12.778934,3.7554797,36.11991,1.872294
"016","5am",44.8436,12.259796,9.1214305,29.93227,3.842905
"017","5am",48.50111,11.542628,6.3449873,25.95843,7.652844
"018","5am",42.34143,15.296551,5.4515701,32.19425,4.7162
"019","5am",49.12132,9.170976,2.4556083,34.35919,4.892908
"020","5am",41.51606,15.830238,6.4843437,16.20755,19.961808
"021","5am",35.52667,8.352131,8.7023437,25.20101,22.217846
"022","5am",33.26539,9.768602,9.345482,22.393,25.227527
"023","5am",33.22727,11.890688,15.1793651,27.53466,12.168014
"024","5am",49.91066,5.727378,0.6474855,38.7436,4.970883
"025","5am",44.19211,6.406847,2.3116788,39.85659,7.232773
"026","5am",59.7312,7.047438,3.0844204,26.97156,3.165387
"027","5am",46.29235,10.897168,11.4153204,25.7311,5.66406
"028","5am",37.12166,7.023407,13.0127005,38.95145,3.890782
"029","5am",45.90427,16.085537,9.2961287,22.12216,6.591913
"030","5am",40.25253,10.931923,8.0825651,26.80228,13.930704
"031","5am",45.46495,8.638904,7.1710358,25.03305,13.692064
"032","5am",34.92716,8.72045,12.2397174,26.21283,17.899834
"033","5am",46.11869,13.730677,3.7283986,23.5613,12.860925
"034","5am",38.91517,10.800767,5.31525,35.37323,9.595589
"035","5am",45.94839,9.326047,2.7882507,35.41526,6.522052
"036","5am",51.05527,9.21047,4.0359835,30.53384,5.164438
"037","5am",47.53412,14.442227,5.0880998,23.24566,9.689889
"038","5am",51.81042,11.473143,0.5763976,31.09226,5.04778
"039","5am",44.26989,12.879778,5.2164969,32.09474,5.539094
"040","5am",34.114,12.730977,14.3043842,28.85887,9.991764
"041","5am",45.05003,11.540129,10.9691247,26.54893,5.891787
"042","5am",54.14629,12.610497,3.5517628,22.56237,7.129084
"043","5am",39.89583,15.54203,2.5760236,33.49628,8.489833
"044","5am",45.43546,12.666684,7.6257127,11.79144,22.4807
"045","5am",57.70912,8.825535,8.8141979,15.36753,9.283617
"046","5am",36.33933,6.333861,9.2881378,39.74666,8.292007
"047","5am",50.07541,12.146809,2.8448826,33.40768,1.525221
"048","5am",45.66101,4.465497,6.5660854,29.88778,13.419629
"049","5am",44.81785,6.954064,2.5096228,37.08131,8.637153
"050","5am",41.92258,7.098565,5.232328,37.30289,8.443632
"051","5am",50.77716,3.603036,6.8280959,34.28128,4.510433
"052","5am",51.66008,7.779816,6.660561,29.60696,4.292577
"053","5am",54.25126,5.943734,7.1617644,29.90979,2.733458
"054","5am",51.77126,7.490143,5.448436,30.8693,4.420856
"055","5am",53.90238,7.132326,3.2388011,25.93084,9.795652
"056","5am",51.83164,9.848534,4.1146464,26.91301,7.292168
"057","5am",48.30548,10.568269,4.3783009,28.90347,7.844484
"058","5am",48.90244,13.386689,3.4560644,30.21633,4.038477
"059","5am",47.20303,11.122967,1.2662769,34.61804,5.789691
"060","5am",35.7857,5.199366,5.9575651,41.27893,11.778443
"061","5am",40.23355,8.754145,8.9215478,32.03752,10.053242
"062","5am",48.60979,6.969015,4.1245044,31.73397,8.562719
"063","5am",43.30092,8.369142,5.1368867,35.92824,7.264814
"064","5am",50.54687,13.391403,2.3659325,23.02317,10.672623
"065","5am",51.03178,7.276477,4.0969686,32.90618,4.688598
"066","5am",55.71506,8.885303,3.1900976,23.3,8.909539
"067","5am",52.64574,5.093836,4.6625117,28.61839,8.979523
"068","5am",57.48822,12.151676,1.952439,24.86685,3.540816
"069","5am",64.34386,7.435413,5.9572067,18.62938,3.634145
"070","5am",46.10342,7.071452,5.242642,32.97546,8.607032
"071","5am",53.98716,11.032091,2.0183495,25.10181,7.860587
"072","5am",47.34724,11.231403,2.5113051,34.18871,4.72134
"073","5am",62.48914,7.60451,6.1423577,22.57844,1.185547
"074","5am",49.51359,9.436491,12.1062025,18.58587,10.357849
"075","5am",51.63182,9.268657,8.9445465,22.56253,7.592446
"076","5am",54.5233,6.621877,10.0192678,21.47027,7.365283
"077","5am",50.72214,11.344504,5.1912988,23.84218,8.899875
"078","5am",59.26566,9.049487,7.7518637,19.25989,4.673097
"079","5am",40.43131,6.115107,1.6573434,40.01992,11.77632
"080","5am",51.24038,4.339314,2.9295973,25.77993,15.710786
"081","5am",62.45189,2.42401,1.8078198,25.92266,7.393623
"082","5am",52.6912,9.270842,6.5720639,26.21047,5.255426
"083","5am",53.05026,7.029533,5.9287375,27.2347,6.756764
"084","5am",37.86144,43.552699,2.2531898,11.52478,4.807891
"085","5am",43.9125,14.906271,4.6026952,33.40864,3.169892
"086","5am",40.28926,9.489388,9.478535,30.03505,10.707766
"087","5am",45.44122,20.476718,3.5822815,20.9548,9.544975
"088","5am",35.81253,7.949902,3.1513818,42.86042,10.225764
"089","5am",45.69693,9.344648,6.1330999,29.19314,9.632181
"090","5am",38.81529,7.916878,11.3838469,27.95527,13.928713
"091","5am",52.06163,14.156507,5.8481461,23.3271,4.606621
"092","5am",54.52956,12.274882,4.1295,20.75471,8.311347
"093","5am",64.85311,7.836773,4.6644687,19.25011,3.395547
"094","5am",58.82794,12.681369,2.950741,19.91281,5.627131
"095","5am",41.01393,10.650092,3.5807484,34.47036,10.284874
"096","5am",51.89454,3.736105,2.980672,33.5524,7.836284
"097","5am",41.38331,5.35622,3.8338482,40.58134,8.845283
"098","5am",54.61662,7.652005,0.9404936,29.14373,7.647155
"099","5am",61.63079,6.213864,3.5669413,22.89603,5.692375
"100","5am",56.385,8.116341,4.6814208,24.81465,6.002597
"101","5am",50.56552,5.884084,3.6217716,33.93669,5.991928
"102","5am",46.90344,4.428662,13.2838487,23.79361,11.590437
"103","5am",44.95277,6.75274,10.1874329,25.2697,12.837351
"104","5am",50.22398,7.856753,6.6610334,31.14392,4.114316
"105","5am",48.79486,5.797384,4.1374412,29.15915,12.11117
"106","5am",45.50988,10.964819,3.0276483,32.40204,8.095612
"107","5am",45.93976,10.639441,9.6192953,24.21945,9.582046
"108","5am",49.55516,10.548146,4.8865635,22.96655,12.043588
"109","5am",59.35194,6.128819,6.088546,21.33395,7.096741
"110","5am",54.00672,6.228993,6.9926804,22.74726,10.024356
"111","5am",47.32349,3.066285,5.1582886,29.36279,15.089143
"112","5am",38.17348,8.450373,2.6790707,39.94466,10.752414
"113","5am",46.26411,6.078958,3.841598,30.71739,13.09794
"114","5am",49.08029,7.102963,3.6059668,28.02259,12.188183
"115","5am",44.54345,4.931453,10.7040928,28.38256,11.438442
"116","5am",45.49217,4.131322,9.9426103,30.50673,9.927162
"117","5am",52.61975,4.895439,4.7055473,31.73244,6.046827
"118","5am",53.91272,9.542621,7.619882,21.94957,6.975206
"119","5am",49.24444,7.301764,8.7492304,26.6792,8.025367
"120","5am",45.03204,8.325556,6.0965536,29.24368,11.302171
"121","5am",44.21755,18.040436,6.3731798,23.97118,7.397654
"122","5am",32.8273,2.402156,11.7094392,36.77993,16.281179
"123","5am",52.20472,8.1685,6.2299741,21.56355,11.83326
"124","5am",48.83519,8.197746,10.8220458,25.52332,6.621699
"125","5am",43.5666,4.852438,11.9588116,26.76489,12.85726
"126","5am",54.26824,6.297918,1.5029286,25.53909,12.391823
"127","5am",45.24437,6.130496,8.2778542,28.81916,11.528124
"128","5am",46.03587,7.424984,3.5275773,36.48746,6.524111
"129","5am",45.84336,5.804911,0.822142,34.79535,12.73424
"130","5am",52.55463,1.787819,1.3255902,37.43877,6.893194
"131","5am",48.06794,4.771291,4.933403,38.03665,4.190708
"132","5am",52.38536,2.521953,1.4722136,37.0007,6.619772
"133","5am",50.17123,4.054317,1.364466,41.90474,2.505245
"134","5am",45.53396,6.726689,2.6497564,36.89503,8.194571
"135","5am",48.32791,5.343074,3.1402257,35.36268,7.826109
"136","5am",46.0551,4.922795,2.1626452,37.46925,9.390208
"137","5am",45.64365,3.693868,8.6106734,37.74564,4.306166
"001","6am",45.98168,11.642523,15.026,15.15841,12.191396
"002","6am",35.58798,5.789069,6.4436392,42.75692,9.422398
"003","6am",48.36611,10.99012,6.823184,25.52573,8.294854
"004","6am",53.50349,6.917141,8.4033382,25.96899,5.207041
"005","6am",52.22367,10.330081,15.7378462,13.52302,8.185375
"006","6am",45.03335,16.791682,9.5362644,22.41463,6.224067
"007","6am",47.7913,5.935349,3.0469964,33.03753,10.188823
"008","6am",53.52209,10.182644,3.9547737,27.29352,5.046973
"009","6am",42.65827,18.996913,4.5589897,31.15215,2.633678
"010","6am",44.94486,14.217665,7.3470976,29.84782,3.642562
"011","6am",47.43335,6.016211,6.4400089,31.54022,8.570209
"012","6am",49.57148,6.46779,5.9805973,33.8568,4.123328
"013","6am",45.8982,12.396207,9.7881053,24.01739,7.9001
"014","6am",35.57101,6.61403,13.9547767,26.51386,17.346321
"015","6am",46.21542,12.489644,3.670463,35.79457,1.829908
"016","6am",44.52054,11.64679,9.3220198,29.80387,4.706778
"017","6am",44.07299,12.7105,6.986967,28.58488,7.644667
"018","6am",40.53576,15.775587,5.6222947,33.20246,4.863895
"019","6am",49.05231,9.329445,2.4980398,34.14275,4.977455
"020","6am",40.59975,15.633367,7.2527295,15.39777,21.116379
"021","6am",31.46556,7.81287,9.375181,27.41073,23.935659
"022","6am",35.49138,7.914032,8.6839348,22.52942,25.381226
"023","6am",32.53142,12.993099,15.0669185,27.33069,12.077875
"024","6am",48.38903,7.092644,0.6497676,38.88015,4.988403
"025","6am",43.04329,6.538734,2.3592653,40.67705,7.381661
"026","6am",56.39032,8.064873,3.3001394,28.8579,3.386769
"027","6am",42.32947,11.53475,12.0832195,28.0571,5.995458
"028","6am",38.62268,5.462906,13.026558,38.99293,3.894926
"029","6am",42.85978,15.555984,10.1702296,24.20227,7.211741
"030","6am",36.49082,10.727273,8.7392892,28.98001,15.0626
"031","6am",47.49717,7.798361,6.9848422,24.38307,13.336554
"032","6am",36.57992,8.498963,11.9288458,25.54706,17.445204
"033","6am",48.9986,12.996786,3.5291192,22.30198,12.173521
"034","6am",40.04601,10.146383,5.591183,34.78138,9.435041
"035","6am",46.03049,9.392052,2.8079848,35.20126,6.568212
"036","6am",48.80247,9.634405,4.2217497,31.93923,5.402144
"037","6am",43.11099,14.025492,5.7357418,26.2045,10.923272
"038","6am",53.31195,10.685018,0.565198,30.48813,4.9497
"039","6am",44.07246,11.001336,5.469208,33.64956,5.807433
"040","6am",34.12921,12.728038,14.3010828,28.85221,9.989458
"041","6am",44.4032,11.00099,11.2688025,27.27425,6.052751
