"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",1854.218,733.624,4823.581,2491.291,2097.931
"002","4am",532.422,328.892,1265.828,1218.034,1644.425
"003","4am",569.108,798.841,1660.335,1224.174,760.427
"004","4am",1328.806,1849.596,5138.37,5452.324,3307.704
"005","4am",2728.317,1024.587,7073.807,4770.823,6467.656
"006","4am",559.778,682.589,3031.922,703.168,1645.707
"007","4am",1141.8,264.881,2570.283,3753.3,3676.764
"008","4am",1197.391,1838.188,4552.645,5049.322,5591.855
"009","4am",1292.376,2258.357,6253.996,3271.6,2164.917
"010","4am",789.584,1567.56,7916.033,4878.133,3101.394
"011","4am",2724.36,3124.306,6158.876,4236.465,5665.702
"012","4am",1103.605,3301.975,8013.482,5488.737,5131.251
"013","4am",1657.515,3209.275,6702.81,2793.709,1671.025
"014","4am",3707.593,4007.854,7222.794,2048.454,1150.475
"015","4am",922.503,1741.542,6367.348,6353.973,5643.049
"016","4am",643.4,2046.803,4175.446,2856.068,1072.632
"017","4am",1061.23,1847.595,4156.913,3473.757,906.626
"018","4am",743.854,1003.833,4645.74,3177.568,2416.85
"019","4am",1342.261,1744.337,4177.541,3859.948,3688.411
"020","4am",3813.445,2764.388,4690.912,2401.943,1741.331
"021","4am",4225.26,4324.199,6095.428,1995.292,724.622
"022","4am",1814.168,1536.817,1805.593,799.33,196.591
"023","4am",1832.948,3853.431,3638.305,1455.795,275.081
"024","4am",910.713,801.917,3187.493,2241.764,2977.789
"025","4am",1138.713,3105.489,4837.933,2975.861,3313.674
"026","4am",619.37,2122.428,4142.671,1948.312,1392.388
"027","4am",1026.085,1955.978,3012.76,3210.065,1933.884
"028","4am",820.661,3464.708,4239.673,1550.963,1256.108
"029","4am",2396.814,2918.139,7050.33,3080.745,1943.76
"030","4am",2487.814,3530.227,6995.602,1887.935,789.464
"031","4am",1647.269,2121.907,3316.783,2055.755,430.731
"032","4am",2328.363,3931.615,4358.917,1334.999,693.702
"033","4am",1659.222,3000,3365.105,2517.678,853.581
"034","4am",1832.842,1072.264,4381.693,4449.057,3998.219
"035","4am",1884.224,1665.45,7822.112,5848.053,4086.263
"036","4am",823.097,300.051,3810.601,3046.071,4092.125
"037","4am",781.764,1485.375,2609.471,1733.563,577.22
"038","4am",639.797,1935.367,4187.582,1984.152,2035.696
"039","4am",1323.718,1381.795,5740.621,3747.605,2627.305
"040","4am",1753.249,5060.777,4911.467,2093.12,739.442
"041","4am",1471.768,1716.452,4792.572,2754.819,2943.323
"042","4am",645.459,541.126,2597.241,1803.646,2060.232
"043","4am",331.992,554.65,1268.086,715.673,988.739
"044","4am",2017.752,1386.219,2260.34,1269.292,70.39
"045","4am",297.23,935.086,1441.508,811.588,491.649
"046","4am",662.617,1553.244,2137.957,1810.512,778.872
"047","4am",556.996,2479.461,8402.485,6233.306,2570.572
"048","4am",1387.514,948.241,2132.675,4045.255,2252.948
"049","4am",807.601,1721.803,4343.025,3058.316,1936.321
"050","4am",433.984,1562.168,4063.594,2807.344,977.027
"051","4am",439.602,1412.981,2659.288,4109.384,1917.858
"052","4am",919.675,1507.285,4676.824,4018.033,2944.495
"053","4am",825.144,1271.751,2963.03,2954.54,1677.174
"054","4am",319.112,645.724,1189.467,1226.006,852.755
"055","4am",252.972,542.958,892.499,704.175,823.158
"056","4am",171.785,470.729,719.066,878.664,572.823
"057","4am",413.074,619.133,775.703,1177.081,1023.166
"058","4am",329.058,557.083,1569.474,2435.866,1032.609
"059","4am",638.932,1101.232,3533.519,2519.356,1135.145
"060","4am",1383.367,2316.732,4072.278,3080.849,1946.302
"061","4am",1507.988,2515.4,3482.149,3536.194,1617.637
"062","4am",536.428,543.155,1861.213,2237.007,1359.423
"063","4am",156.721,220.652,1430.041,1228.643,1211.612
"064","4am",289.944,308.951,763.936,1197.485,631.591
"065","4am",220.081,1323.124,2182.47,2832.974,1243.653
"066","4am",109.804,612.653,865.599,1193.861,834.484
"067","4am",664.555,1130.701,1694.146,2692.35,1132.963
"068","4am",467.778,1050.341,2072.95,2199.597,1317.115
"069","4am",246.215,733.497,1764.65,2414.537,1283.502
"070","4am",2358.5,2618.535,5424.317,3220.247,1475.178
"071","4am",805.17,586.507,2384.855,2725.96,2468.03
"072","4am",304.128,259.806,1507.701,1749.734,1929.116
"073","4am",501.72,3609.947,5023.823,4952.101,2341.343
"074","4am",1283.287,1554.255,3522.321,1837.806,785.091
"075","4am",535.054,1516.789,1912.753,961.755,380.163
