"district","hour","mode1","mode2","mode3"
"001","4am",2218.872,2249.088,6724.157
"002","4am",639.578,1079.537,2843.073
"003","4am",1009.664,1247.062,2708.581
"004","4am",2141.922,6769.04,7300.64
"005","4am",4252.11,6254.178,10609
"006","4am",2067.314,1524.83,3415.102
"007","4am",801.38,6439.524,2496.436
"008","4am",2906.771,5933.965,10691.447
"009","4am",2907.602,3394.927,9577.95
"010","4am",3281.684,6608.994,9174.554
"011","4am",3369.743,10039.03,5727.995
"012","4am",2912.257,8959.027,10482.599
"013","4am",3395.125,4559.75,9031.755
"014","4am",3897.186,3159.297,9461.636
"015","4am",5022.249,9895.51,7876.38
"016","4am",1677.669,5727,3361.213
"017","4am",1921.021,7114.971,2735.552
"018","4am",2509.784,7061.783,1863.095
"019","4am",1841.624,9799.284,2288.596
"020","4am",3749.144,7631.907,4244.428
"021","4am",3024.07,8425.626,4673.097
"022","4am",1741.304,2520.595,1271.177
"023","4am",3668.845,3631.727,3380.266
"024","4am",2048.531,4112.714,3819.41
"025","4am",2307.092,6177.115,4808.006
"026","4am",1223.19,6054.518,2742.027
"027","4am",1248.73,7168.599,2412.067
"028","4am",900.093,8025.751,1454.58
"029","4am",2315.948,12161.384,2656.701
"030","4am",3690.951,7032.659,4138.546
"031","4am",1684.385,4764.476,1930.087
"032","4am",1995.13,5828.589,3594.666
"033","4am",1114.001,7177.867,3105.29
"034","4am",1369.555,9288.573,3324.765
"035","4am",2500.59,13544.316,4845.348
"036","4am",1379.43,8567.184,2045.193
"037","4am",2066.588,5171.137,545.377
"038","4am",1055.953,8971.819,673.725
"039","4am",2220.17,9089.704,2695.656
"040","4am",4000.202,7043.961,3083.359
"041","4am",2249.296,9157.121,2974.932
"042","4am",441.754,6407.526,1208.501
"043","4am",561.697,2816.209,277.945
"044","4am",2406.458,2818.139,999.498
"045","4am",179.578,3259.784,379.939
"046","4am",363.544,4946.802,553.84
"047","4am",2653.577,16231.84,2397.547
"048","4am",469.59,7488.01,1887.479
