"district","hour","age1","age2","age3","age4"
"001","4am",11.087083,20.118437,54.1301,14.66438
"002","4am",5.623277,15.458092,33.71989,45.19874
"003","4am",12.892922,14.061224,52.94813,20.09772
"004","4am",12.977166,19.501431,44.6598,22.86161
"005","4am",14.482925,17.888938,52.26566,15.36248
"006","4am",14.750836,17.795781,49.48717,17.96621
"007","4am",9.07775,13.099249,48.70657,29.11643
"008","4am",15.695616,20.33371,38.75753,25.21314
"009","4am",22.412148,9.665216,45.14586,22.77678
"010","4am",15.616454,18.307391,42.64119,23.43496
"011","4am",11.203879,15.015932,50.87151,22.90868
"012","4am",5.978798,22.113346,44.41631,27.49155
"013","4am",14.808081,19.095274,46.66001,19.43664
"014","4am",14.688266,14.35541,47.28567,23.67066
"015","4am",13.885643,14.347568,46.45253,25.31426
"016","4am",16.178825,18.284037,43.24297,22.29416
"017","4am",13.7372,15.123569,55.02982,16.10941
"018","4am",19.604848,11.287302,45.46372,23.64413
"019","4am",12.993244,11.402843,46.08584,29.51807
"020","4am",19.384329,18.267664,46.81662,15.53139
"021","4am",15.925918,17.061856,44.46109,22.55114
"022","4am",16.469675,16.344345,39.79225,27.39373
"023","4am",19.6512,10.399224,45.05566,24.89391
"024","4am",5.934895,11.49523,43.76912,38.80076
"025","4am",7.598561,8.654314,50.29305,33.45408
"026","4am",13.682864,8.523161,51.02349,26.77049
"027","4am",15.04015,5.991047,56.66095,22.30786
"028","4am",16.056745,14.524235,41.53054,27.88848
"029","4am",21.020646,13.486723,48.32639,17.16624
"030","4am",19.118841,12.140886,52.26932,16.47095
"031","4am",11.09659,14.420381,49.7983,24.68473
"032","4am",13.36125,19.836389,38.93322,27.86914
"033","4am",17.039699,12.432309,49.10923,21.41877
"034","4am",12.240652,6.045174,44.50603,37.20814
"035","4am",11.903883,10.118302,46.31225,31.66556
"036","4am",10.292194,7.985429,55.68712,26.03526
"037","4am",18.822669,6.624944,58.40167,16.15072
"038","4am",16.729673,9.174237,55.42534,18.67075
"039","4am",16.516273,11.514942,46.45629,25.5125
"040","4am",19.309748,14.048239,45.29039,21.35163
"041","4am",20.407899,13.240242,44.41836,21.9335
"042","4am",12.120834,19.459759,50.24875,18.17066
"043","4am",14.339743,10.575774,55.19854,19.88594
"044","4am",16.939588,22.765918,49.68833,10.60616
"045","4am",16.000766,20.133857,53.63946,10.22592
"046","4am",11.961565,10.882541,42.78308,34.37281
"047","4am",15.152607,8.35706,51.87227,24.61806
"048","4am",7.10725,18.722644,48.00526,26.16485
"049","4am",11.050029,12.014782,48.42662,28.50857
"050","4am",7.104351,14.175408,51.51635,27.20389
"051","4am",8.043805,12.156064,51.45516,28.34498
"052","4am",8.803868,9.15724,60.86616,21.17273
"053","4am",10.010056,10.324642,60.79337,18.87193
"054","4am",11.12336,8.896714,61.70684,18.27309
"055","4am",6.836494,9.585195,69.90949,13.66882
"056","4am",10.779497,7.598871,61.35031,20.27133
"057","4am",12.355674,9.223222,61.67254,16.74856
"058","4am",15.481662,4.106901,57.20016,23.21127
"059","4am",16.250259,12.600654,49.99718,21.15191
"060","4am",6.071846,11.185141,51.48815,31.25487
"061","4am",14.598178,9.872225,50.80526,24.72434
"062","4am",7.728032,2.747883,66.33283,23.19126
"063","4am",9.328065,6.129647,55.30561,29.23668
"064","4am",14.944217,7.049445,64.48344,13.52289
"065","4am",11.927565,12.57654,52.43862,23.05727
"066","4am",14.306383,12.663066,57.71632,15.31423
"067","4am",9.16724,14.506725,53.45418,22.87186
"068","4am",17.278009,11.833285,53.36464,17.52407
"069","4am",13.520553,10.544319,62.59433,13.3408
"070","4am",8.754188,16.789313,49.24509,25.21141
"071","4am",12.056968,6.451412,60.85292,20.6387
"072","4am",12.679547,6.878425,51.26143,29.1806
"073","4am",15.05556,11.041302,58.40668,15.49646
"074","4am",13.86297,19.541464,50.75942,15.83614
"075","4am",15.289604,20.541709,48.01404,16.15464
"076","4am",15.994418,21.474635,46.02072,16.51023
"077","4am",16.316774,7.83382,53.38858,22.46083
"078","4am",14.394788,13.053186,59.28324,13.26879
"079","4am",6.322721,12.723699,49.18691,31.76667
"080","4am",10.149236,9.691068,63.56043,16.59926
"081","4am",5.420061,7.285301,65.81421,21.48043
"082","4am",12.843986,7.798053,60.29156,19.0664
"083","4am",11.197674,9.817635,60.45323,18.53146
"084","4am",46.610769,11.78303,29.13273,12.47347
"085","4am",25.004648,14.193814,32.40689,28.39465
"086","4am",14.852673,19.633381,36.2719,29.24205
"087","4am",16.011017,24.819761,34.80174,24.36748
"088","4am",7.766363,7.363199,45.50091,39.36953
"089","4am",10.588533,12.455159,48.59893,28.35738
"090","4am",11.270291,17.334438,48.85247,22.5428
"091","4am",20.177371,14.647283,40.22488,24.95047
"092","4am",15.188103,6.520145,60.67962,17.61214
"093","4am",9.198098,9.658095,62.55503,18.58877
"094","4am",16.095288,12.481431,56.68345,14.73984
"095","4am",13.009718,8.683413,54.07743,24.22944
"096","4am",5.740348,8.918918,59.72061,25.62012
"097","4am",7.162601,15.288649,46.20271,31.34604
"098","4am",9.128552,13.547572,55.06624,22.25764
"099","4am",10.056727,14.460139,56.51503,18.9681
"100","4am",14.480282,13.476963,56.81533,15.22743
"101","4am",8.627159,10.868231,54.22054,26.28407
"102","4am",9.326578,7.057509,65.80766,17.80825
"103","4am",11.586657,12.140567,49.9364,26.33638
"104","4am",13.548133,13.442245,46.59308,26.41655
"105","4am",7.566606,13.063076,57.66033,21.70999
"106","4am",12.500584,11.518726,52.58408,23.39661
"107","4am",17.402739,13.432487,48.1486,21.01617
