"district","hour","cs1","cs2","cs3","cs4","cs5"
"001","4am",15.450986,6.113205,40.19435,20.759643,17.481819
"002","4am",10.670633,6.591549,25.36932,24.411451,32.957044
"003","4am",11.352904,15.935754,33.12135,24.420548,15.169448
"004","4am",7.781352,10.831046,30.08977,31.928254,19.369577
"005","4am",12.364802,4.643454,32.05867,21.621491,29.311581
"006","4am",8.451822,10.306086,45.77755,10.616799,24.847746
"007","4am",10.009619,2.322086,22.53245,32.9034,32.232445
"008","4am",6.56846,10.083645,24.97419,27.698782,30.674925
"009","4am",8.479464,14.817404,41.03336,21.465437,14.204331
"010","4am",4.325847,8.588097,43.3691,26.725536,16.991422
"011","4am",12.434487,14.259916,28.11026,19.336017,25.859321
"012","4am",4.79015,14.33208,34.78217,23.823626,22.271973
"013","4am",10.337286,20.015019,41.80286,17.423293,10.421543
"014","4am",20.44196,22.097461,39.82316,11.294232,6.343189
"015","4am",4.386935,8.281851,30.27973,30.216129,26.835351
"016","4am",5.960526,18.961801,38.68178,26.458918,9.936977
"017","4am",9.271525,16.141669,36.31722,30.348771,7.920814
"018","4am",6.205069,8.373757,38.75375,26.506582,20.160838
"019","4am",9.061679,11.776116,28.20281,26.058724,24.900668
"020","4am",24.743319,17.936573,30.43671,15.584869,11.298526
"021","4am",24.332326,24.902094,35.1022,11.49044,4.172936
"022","4am",29.486685,24.978744,29.34731,12.991957,3.195303
"023","4am",16.579422,34.855141,32.90928,13.16799,2.488169
"024","4am",8.999428,7.924335,31.49797,22.152527,29.425735
"025","4am",7.407868,20.202678,31.47305,19.359386,21.55702
"026","4am",6.057308,20.756899,40.51445,19.054081,13.617261
"027","4am",9.211832,17.560087,27.04751,28.818841,17.361734
"028","4am",7.241906,30.574245,37.41291,13.686441,11.084499
"029","4am",13.782882,16.780762,40.54293,17.715828,11.177595
"030","4am",15.854995,22.498359,44.58341,12.031929,5.031304
"031","4am",17.208446,22.166824,34.64928,21.475757,4.499697
"032","4am",18.40953,31.085868,34.46439,10.555358,5.484853
"033","4am",14.560217,26.325983,29.5299,22.093449,7.490453
"034","4am",11.64887,6.814916,27.84843,28.276572,25.411211
"035","4am",8.843589,7.816775,36.71301,27.447785,19.178839
"036","4am",6.818263,2.485523,31.56576,25.232645,33.89781
"037","4am",10.876878,20.666395,36.30622,24.119496,8.031007
"038","4am",5.933609,17.948993,38.8365,18.401435,18.879464
"039","4am",8.931341,9.323196,38.73291,25.285702,17.726855
"040","4am",12.043154,34.762728,33.73711,14.377745,5.079264
"041","4am",10.759376,12.548142,35.03615,20.139135,21.517196
"042","4am",8.439906,7.075666,33.96106,23.58415,26.939223
"043","4am",8.602746,14.372373,32.85929,18.544883,25.620708
"044","4am",28.808595,19.791839,32.27216,18.122405,1.004998
"045","4am",7.473609,23.511985,36.24556,20.406727,12.362119
"046","4am",9.543392,22.370716,30.79209,26.076038,11.217764
"047","4am",2.751573,12.248595,41.50847,30.792676,12.698685
