"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,169.723,13100.647
"002","4am",0,0,5320.883
"003","4am",0,0,5663.945
"004","4am",57.228,0,18257.11
"005","4am",106.324,135.289,24450.988
"006","4am",0,134.652,8010.093
"007","4am",0,116.458,11970.105
"008","4am",95.527,38.364,20390.598
"009","4am",415.782,294.961,18063.343
"010","4am",28.614,45.829,21389.315
"011","4am",0,56.596,23112.888
"012","4am",0,106.912,24630.584
"013","4am",0,139.249,18487.952
"014","4am",0,33.101,19487.637
"015","4am",0,38.364,24160.163
"016","4am",0,120.254,12123.645
"017","4am",0,0,13074.513
"018","4am",0,0,14051.861
"019","4am",0,0,16368.961
"020","4am",0,0,18049.921
"021","4am",0,26.784,18841.679
"022","4am",0,0,6810.019
"023","4am",106.152,100.959,12232.923
"024","4am",0,178.462,11125.714
"025","4am",0,33.295,16347.056
"026","4am",0,0,11369.374
"027","4am",0,0,12418.181
"028","4am",0,109.989,12278.705
"029","4am",0,246.73,20452.301
"030","4am",0,0,17427.526
"031","4am",0,152.442,10319.036
"032","4am",0,26.784,13755.145
"033","4am",0,154.408,12920.524
"034","4am",0,0,17608.874
"035","4am",0,0,23445.09
"036","4am",0,0,13252.451
"037","4am",69.217,106.2,8150.193
"038","4am",0,177.245,11956.375
"039","4am",0,52.443,16868.832
"040","4am",0,78.232,16455.769
"041","4am",0,0,15331.706
"042","4am",0,0,8773.819
"043","4am",0,0,4556.546
"044","4am",0,201.582,7670.646
"045","4am",0,4336.705,0
"046","4am",0,7364.466,29.901
"047","4am",0,23690.148,0
"048","4am",11261.839,0,0
"049","4am",69.291,12714.512,0
"050","4am",0,10454.841,69.385
"051","4am",53.925,10750.011,150.457
"052","4am",0,15326.037,0
"053","4am",0,10247.745,0
"054","4am",0,4569.923,0
"055","4am",0,3451.74,0
"056","4am",0,3120.832,0
"057","4am",0,4522.4,0
"058","4am",0,6714.605,153.566
"059","4am",0,9972.308,43.791
"060","4am",0,13469.611,0
"061","4am",0,13836.871,0
"062","4am",0,6914.089,108.553
"063","4am",0,4637.575,0
"064","4am",3685.439,0,0
"065","4am",8087.604,87.098,182.016
"066","4am",49.215,3822.407,73.631
"067","4am",23.062,7669.908,0
"068","4am",0,7949.124,176.853
"069","4am",0,6929.931,0
"070","4am",0,16216.375,0
"071","4am",0,10077.716,0
"072","4am",0,6472.548,102.111
"073","4am",137.694,17436.111,239.448
"074","4am",0,9876.174,0
"075","4am",0,5646.354,161.926
"076","4am",0,9674.125,0
"077","4am",0,16172.025,522.219
"078","4am",0,7014.372,0
"079","4am",17504.784,214.625,52.876
"080","4am",10771.701,62.087,234.631
"081","4am",9205.03,40.271,0
"082","4am",0,5101.376,0
"083","4am",0,4018.799,0
"084","4am",0,14070.794,166.036
"085","4am",605.88,12382.965,32.074
"086","4am",176.897,13240.028,0
"087","4am",0,7710.691,153.188
"088","4am",0,6854.032,0
"089","4am",155.948,15083.778,317.434
"090","4am",0,10133.279,0
"091","4am",37.739,5048.31,0
"092","4am",0,14490.184,0
"093","4am",0,8266.726,563.991
"094","4am",0,3275.586,0
"095","4am",0,6161.909,0
"096","4am",0,6529.918,0
"097","4am",90.614,5974.487,0
"098","4am",6201.148,0,0
"099","4am",0,6328.003,0
"100","4am",0,9134.076,0
"101","4am",92.244,9258.772,0
"102","4am",3298.005,0,0
"103","4am",9806.429,78.735,0
"104","4am",14717.556,0,0
"105","4am",10384.683,0,0
"106","4am",4153.046,0,0
"107","4am",11644.363,124.612,0
"108","4am",100.048,9939.594,306.645
"109","4am",6254.104,156.438,0
"110","4am",153.11,7788.546,0
"111","4am",0,5429.472,0
"112","4am",0,4341.403,0
"113","4am",0,13281.856,0
"114","4am",0,11241.925,0
"115","4am",72.437,15780.175,0
"116","4am",0,10191.233,132.084
"117","4am",9289.196,0,0
"118","4am",129.825,19475.264,0
"119","4am",0,12315.285,0
"120","4am",0,4234.359,0
"121","4am",51.275,21051.791,0
"122","4am",0,1092.262,0
"123","4am",0,13673.865,0
"124","4am",0,8404.102,0
"125","4am",0,10535.833,0
"126","4am",73.562,11953.559,330.807
"127","4am",0,6397.494,0
"128","4am",11003.199,65.811,0
"129","4am",9077.727,0,0
"130","4am",9422.425,0,72.53
"131","4am",4818.039,0,0
"132","4am",9617.048,0,0
"133","4am",211.989,10508.249,174.686
"134","4am",92.069,6784.328,28.684
"135","4am",0,6345.783,0
"136","4am",10733.076,54.328,0
"137","4am",12345.843,32.7,0
"001","5am",0,169.723,13054.578
"002","5am",0,0,5276.36
"003","5am",0,0,5574.929
"004","5am",57.228,0,18746.132
"005","5am",106.324,135.289,24249.473
"006","5am",70.769,198.724,8090.745
"007","5am",0,116.458,12012.641
"008","5am",95.527,161.56,20924.481
"009","5am",415.782,480.083,18541.166
"010","5am",28.614,152.797,21229.796
"011","5am",0,56.596,23066.727
"012","5am",0,106.912,24183.704
"013","5am",0,139.249,19136.885
"014","5am",0,33.101,19512.594
"015","5am",0,38.364,24121.755
"016","5am",69.217,120.254,12015.179
"017","5am",0,0,12779.096
"018","5am",0,103.725,13890.292
"019","5am",0,0,16229.524
"020","5am",0,0,17707.356
"021","5am",0,79.227,18473.222
"022","5am",0,61.272,6838.716
"023","5am",0,172.931,12349.318
"024","5am",0,178.462,11283.089
"025","5am",0,33.295,16366.126
"026","5am",0,0,10827.425
"027","5am",0,0,12215.369
"028","5am",0,109.989,12502.97
"029","5am",0,246.73,20196.088
"030","5am",0,0,16961.282
"031","5am",0,218.752,10542.04
"032","5am",0,27.164,13496.427
"033","5am",0,154.408,12527.011
"034","5am",0,0,17358.017
"035","5am",0,0,23347.614
"036","5am",0,0,12908.731
"037","5am",69.217,0,7867.633
"038","5am",0,236.863,11618.229
"039","5am",0,52.443,16827
"040","5am",0,78.232,15717.215
"041","5am",0,0,14734.301
"042","5am",0,0,8459.978
"043","5am",0,0,4487.226
"044","5am",0,409.965,7554.049
"045","5am",0,4252.677,0
"046","5am",0,7165.135,29.901
"047","5am",0,23305.992,0
"048","5am",11261.839,0,0
"049","5am",69.291,12645.738,0
"050","5am",0,10083.648,69.385
"051","5am",53.925,11251.067,540.581
"052","5am",0,15277.365,0
"053","5am",0,10250.22,0
"054","5am",0,4596.273,0
"055","5am",0,3424.956,0
"056","5am",0,3161.103,0
"057","5am",0,4450.543,0
"058","5am",0,6714.605,396.34
"059","5am",0,9804.298,43.791
"060","5am",0,13362.716,51.569
"061","5am",0,13943.766,0
"062","5am",0,6914.089,108.553
"063","5am",0,4675.939,67.874
"064","5am",3685.439,0,0
"065","5am",7872.637,87.098,182.016
"066","5am",49.215,3682.679,73.631
"067","5am",23.062,7528.482,0
"068","5am",53.925,8102.676,267.019
"069","5am",0,6726.706,0
"070","5am",0,15942.636,0
"071","5am",0,9994.135,97.381
"072","5am",0,6587.947,164.549
"073","5am",137.694,17709.758,523.951
"074","5am",0,9660.869,0
"075","5am",0,5450.85,161.926
"076","5am",0,9621.697,155.187
"077","5am",141.894,16662.934,522.219
"078","5am",0,6934.184,0
"079","5am",17954.952,367.845,52.876
"080","5am",10556.708,88.871,234.631
"081","5am",9017.372,40.271,0
"082","5am",0,5058.565,0
"083","5am",0,3996.103,0
"084","5am",0,14322.184,166.036
"085","5am",646.557,12355.971,32.074
"086","5am",176.897,13149.462,0
"087","5am",36.148,7710.691,153.188
"088","5am",0,6748.564,0
"089","5am",196.625,14891.992,317.434
"090","5am",0,9880.027,0
"091","5am",106.993,5155.065,0
"092","5am",85.929,14011.561,20.354
"093","5am",0,8376.516,798.828
"094","5am",0,3237.458,0
"095","5am",0,6084.829,0
"096","5am",0,6548.691,0
"097","5am",90.614,5938.413,0
"098","5am",6143.37,0,0
"099","5am",0,6251.44,0
"100","5am",0,9010.543,0
"101","5am",92.244,9352.029,0
"102","5am",3250.444,0,0
"103","5am",9956.554,157.569,0
"104","5am",14702.657,38.54,0
"105","5am",10261.04,107.191,0
"106","5am",4067.117,0,0
"107","5am",11543.146,124.612,0
"108","5am",100.048,9979.833,306.645
"109","5am",6095.925,156.438,0
"110","5am",153.11,7735.59,0
"111","5am",0,5389.617,0
"112","5am",0,4146.589,0
"113","5am",0,12869.39,0
"114","5am",0,11204.536,95.645
"115","5am",178.589,15774.302,0
"116","5am",0,9859.059,132.084
"117","5am",9097.284,0,0
"118","5am",129.825,19679.376,0
"119","5am",0,12291.824,0
"120","5am",0,4247.649,0
"121","5am",51.275,20393.01,0
"122","5am",0,1057.7,0
"123","5am",0,13327.954,0
"124","5am",0,8501.251,0
"125","5am",0,10481.667,0
"126","5am",0,12216.754,330.807
"127","5am",0,6397.494,0
"128","5am",11003.199,65.811,0
"129","5am",9151.289,8.026,0
"130","5am",9358.801,0,72.53
"131","5am",4761.741,0,0
"132","5am",9500.931,0,0
"133","5am",236.488,10550.55,174.686
"134","5am",92.069,6943.869,28.684
"135","5am",21.604,6253.136,0
"136","5am",10550.226,54.328,0
"137","5am",12345.843,32.7,0
"001","6am",0,502.949,12629.805
"002","6am",0,58.559,5296.991
"003","6am",0,137.764,5683.584
"004","6am",147.309,96.384,18138.957
"005","6am",106.324,206.852,24137.618
"006","6am",0,198.724,8133.79
"007","6am",0,116.458,11690.65
"008","6am",95.527,413.165,20929.168
"009","6am",556.637,421.524,18209.205
"010","6am",28.614,457.402,21302.112
"011","6am",0,56.596,22225.94
"012","6am",0,141.884,23113.736
"013","6am",0,319.49,18514.691
"014","6am",88.034,571.403,18592.366
"015","6am",72.875,316.388,24317.988
"016","6am",69.217,120.254,11760.761
"017","6am",0,0,11613.206
"018","6am",0,222.148,13362.135
"019","6am",0,0,15964.279
"020","6am",0,41.073,17876.129
"021","6am",0,246.083,17014.304
"022","6am",0,344.862,6514.366
"023","6am",49.215,500.757,12059.173
"024","6am",0,145.221,11276.838
"025","6am",85.929,191.941,15803.998
"026","6am",30.917,156.043,9992.667
"027","6am",0,0,11566.4
"028","6am",0,109.989,12490.053
"029","6am",0,292.793,18436.701
"030","6am",0,65.868,15701.753
"031","6am",0,414.741,10623.463
"032","6am",0,424.899,13437.68
"033","6am",129.252,681.828,12560.967
"034","6am",0,0,17653.384
"035","6am",0,71.545,23114.881
"036","6am",96.068,0,12248.687
"037","6am",69.217,21.345,6956.398
"038","6am",0,426.893,11661.535
"039","6am",0,52.443,16073.543
"040","6am",0,179.286,15619.744
"041","6am",0,0,14353.429
"042","6am",0,0,8113.657
"043","6am",0,0,4210.784
"044","6am",116.568,680.034,7309.564
"045","6am",0,4063.646,294.51
"046","6am",0,7108.394,0
"047","6am",0,21201.009,475.127
"048","6am",10574.731,224.04,136.669
"049","6am",165.359,12016.274,481.496
"050","6am",0,9206.125,137.259
"051","6am",53.925,10708.638,1182.676
"052","6am",0,13978.546,86.677
"053","6am",71.669,9430.33,0
"054","6am",0,4494.857,0
"055","6am",0,3185.951,0
"056","6am",0,2919.601,0
"057","6am",0,4033.197,0
"058","6am",38.206,6671.766,153.566
"059","6am",0,9069.208,139.816
"060","6am",61.299,13298.877,51.569
"061","6am",0,12870.748,0
"062","6am",0,6371.699,108.553
"063","6am",0,4509.6,67.874
"064","6am",3504.717,31.314,0
"065","6am",7208.478,87.098,182.016
"066","6am",49.215,3531.622,73.631
"067","6am",72.277,6862.906,0
"068","6am",76.987,7881.824,168.553
"069","6am",0,6319.81,0
"070","6am",0,15536.436,0
"071","6am",0,9695.679,272.97
"072","6am",0,6531.104,164.549
"073","6am",250.123,17244.612,1137.324
"074","6am",0,9249.55,0
"075","6am",0,5294.172,161.926
"076","6am",37.739,9329.922,155.187
"077","6am",1136.342,17570.085,1081.673
"078","6am",0,6552.369,0
"079","6am",16643.916,411.394,52.876
"080","6am",10054.082,182.9,234.631
"081","6am",8297.569,0,0
"082","6am",0,4849.644,112.263
"083","6am",49.215,3890.676,0
"084","6am",49.234,13916.171,111.253
"085","6am",283.703,12242.107,109.743
"086","6am",176.897,12915.315,0
"087","6am",36.148,7563.934,217.98
"088","6am",0,6656.793,0
"089","6am",331.71,13875.536,277.439
"090","6am",0,9381.652,0
"091","6am",184.171,5168.307,0
"092","6am",299.778,13605.104,20.354
"093","6am",140.16,8865.832,1180.298
"094","6am",0,3253.875,0
"095","6am",36.148,5759.957,0
"096","6am",0,6292.955,0
"097","6am",180.638,5807.73,0
"098","6am",5773.264,137.034,0
"099","6am",224.594,5944.396,0
"100","6am",0,8729.343,390.384
"101","6am",184.488,8945.764,20.354
"102","6am",2894.723,0,0
"103","6am",9298.886,278.192,0
"104","6am",14169.977,38.54,0
"105","6am",9283.208,107.191,0
"106","6am",3376.104,46.75,0
"107","6am",11215.405,274.118,0
"108","6am",170.995,9636.112,153.566
"109","6am",5630.166,217.71,0
"110","6am",153.11,7557.061,0
"111","6am",0,5156.327,0
"112","6am",0,3917.224,0
"113","6am",0,11949.921,112.263
"114","6am",0,10972.966,95.645
"115","6am",106.152,15620.913,0
"116","6am",0,10138.555,197.924
"117","6am",8698.804,0,0
"118","6am",294.078,18713.544,0
"119","6am",205.902,12002.8,0
"120","6am",0,4017.623,0
"121","6am",176.443,18997.368,0
"122","6am",0,1015.979,0
"123","6am",0,12396.197,0
"124","6am",0,8218.457,0
"125","6am",0,10211.633,0
