"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",2110.664,5822.415,1553.631,2260.607
"002","4am",816.593,2386.419,426.533,1360.056
"003","4am",729.778,2902.853,490.411,889.843
"004","4am",1069.008,7886.354,3270.002,4851.436
"005","4am",2283.649,8342.924,4940.324,6651.481
"006","4am",663.616,2595.574,1516.047,1996.657
"007","4am",607.122,3890.963,2152.374,4756.569
"008","4am",868.388,7350.257,2753.692,7257.064
"009","4am",2589.913,6660.188,2712.829,3278.316
"010","4am",2215.884,8826.701,3288.09,3922.029
"011","4am",1729.279,9372.801,5604.19,5027.828
"012","4am",2070.336,11745.417,3155.031,6068.266
"013","4am",2181.977,9978.817,1419.132,2193.928
"014","4am",2340.189,12185.696,2095.798,1515.487
"015","4am",1721.705,6452.159,4595.439,8410.64
"016","4am",2069.908,5788.648,1464.243,1471.55
"017","4am",723.233,6288.975,3805.308,792.361
"018","4am",974.66,4988.366,2918.873,3105.946
"019","4am",1565.132,5440.492,3362,4364.618
"020","4am",3289.041,7513.19,1782.753,2827.035
"021","4am",4400.157,10717.962,1348.661,898.021
"022","4am",2249.09,3407.876,258.738,236.795
"023","4am",5020.793,4868.301,820.786,345.68
"024","4am",819.469,4479.867,1692.574,3609.496
"025","4am",3139.904,7671.622,1675.625,2679.991
"026","4am",1492.474,6422.28,1706.441,832.172
"027","4am",714.948,7170.704,1312.164,1940.956
"028","4am",940.001,6989.185,2725.57,881.123
"029","4am",2897.685,8806.77,3687.296,2100.684
"030","4am",2948.574,11029.89,1105.636,606.942
"031","4am",2017.072,6019.634,855.951,613.948
"032","4am",3919.613,7091.836,1210.273,425.874
"033","4am",2122.82,5691.337,1882.542,1562.098
"034","4am",577.096,8277.705,2368.599,4510.675
"035","4am",1657.192,9798.324,4189.815,5401.871
"036","4am",194.95,5974.107,1961.008,3941.88
"037","4am",1669.171,4023.681,1109.102,385.439
"038","4am",729.166,4868.058,3375.971,1757.83
"039","4am",1776.613,7244.584,2299.52,3500.327
"040","4am",3427.711,8228.962,1518.644,1074.654
"041","4am",873.365,6388.453,2419.38,3639.224
"042","4am",266.708,3713.751,1665.261,2001.984
"043","4am",322.801,2062.753,758.234,715.352
"044","4am",884.765,4313.24,1164.558,514.923
"045","4am",319.811,2138.606,792.562,726.082
"046","4am",901.611,4985.817,462.501,438.726
"047","4am",2114.302,9699.282,5906.823,3079.409
"048","4am",904.246,4395.058,2248.931,3218.398
"049","4am",1186.635,6413.272,2639.64,1696.963
"050","4am",1095.774,4678.169,1555.832,2514.342
"051","4am",1027.161,5014.262,1597.543,2900.147
"052","4am",649.947,7559.544,2930.495,3018.719
"053","4am",792.103,5483.345,1413.016,1979.672
"054","4am",390.697,1970.834,832.408,940.216
"055","4am",401.035,1522.393,508.422,733.625
"056","4am",210.091,1146.585,901.542,536.813
"057","4am",253.115,1993.021,825.726,990.623
"058","4am",288.464,3816.1,1305.992,513.534
"059","4am",307.748,6406.916,1120.804,1030.629
"060","4am",2576.734,6122.342,2182.905,1657.482
"061","4am",2541.827,6221.098,2055.473,1840.97
"062","4am",534.535,3427.783,1092.09,1482.818
"063","4am",114.451,2365.539,534.87,1232.809
"064","4am",208.41,1774,667.663,541.834
"065","4am",1109.592,4378.489,1436.063,793.7
"066","4am",357.644,1656.631,864.315,674.811
"067","4am",1105.148,2763.642,1882.091,1232.794
"068","4am",634.918,3526.676,1417.96,1346.311
"069","4am",463.774,2955.492,1188.083,1782.609
"070","4am",2061.77,8039.483,2551.069,2444.455
"071","4am",482.456,3805.986,1981.114,2700.966
"072","4am",443.327,2117.215,1213.711,1976.232
"073","4am",1679.233,8180.693,4287.64,2202.586
"074","4am",1216.295,5417.114,1467.125,882.226
"075","4am",615.285,3592.683,676.194,422.352
"076","4am",1434.657,5777.38,1251.628,587.204
"077","4am",1666.099,9775.469,2735.717,804.14
"078","4am",503.802,4024.467,997.035,905.151
"079","4am",2158.308,8551.349,2710.554,3228.382
"080","4am",1216.932,5812.726,2028.003,1472.452
"081","4am",1729.031,4055.871,1832.875,1409.273
"082","4am",371.12,2420.337,532.216,1236.56
"083","4am",149.161,2290.064,372.612,861.887
"084","4am",321.573,3126.48,1681.368,2994.076
"085","4am",862.764,3143.377,2128.751,5004.937
"086","4am",2841.587,5764.788,1226.251,2080.556
"087","4am",186.038,2364.03,932.745,2782.447
"088","4am",161.638,2282.452,871.856,3005.777
"089","4am",1299.133,5193.325,3521.459,3876.765
"090","4am",1351.758,5240.974,1406.624,1398.156
"091","4am",299.934,1756.796,907.466,1301.146
"092","4am",813.222,5872.158,1591.277,4490.243
"093","4am",417.947,3656.094,1849.195,2208.415
"094","4am",177.366,788.688,784.511,1114.467
"095","4am",296.101,1910.11,1082.279,2182.35
"096","4am",272.404,2650.832,1336.65,1984.66
"097","4am",364.695,2634.823,1055.667,1692.692
"098","4am",349.867,2155.665,1323.04,1869.012
"099","4am",238.346,2880.244,1250.629,1539.297
"100","4am",1392.311,3566.151,1762.465,1703.528
