"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461";"0.897150675347461"
"max";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742";"60.2146785287742"
"4am";"36.10260";"29.55300";"23.28113";"23.05331";"55.70154";"48.43850";"54.92681";"45.26969";"44.77610";"50.95777";"38.70822";"31.55793";"33.26232";"49.82294";"53.43001";"58.07040";"46.03528";"40.87954";"37.89280";"41.66489";"46.30865";"44.29202";"40.47041";"34.43387";"34.04669";"31.49826";"25.98090";"37.15694"
"5am";"37.98635";"29.98424";"22.35425";"23.54086";"55.33702";"48.00470";"55.09515";"46.09759";"44.96915";"50.53106";"37.79924";"31.44662";"32.33631";"50.63730";"53.31495";"59.00320";"45.40251";"41.66858";"38.10002";"40.63070";"45.95260";"43.93190";"39.41965";"34.33259";"33.56243";"31.49826";"26.18602";"36.52151"
"6am";"40.03509";"29.64137";"21.96066";"23.49550";"56.10214";"47.55786";"56.05083";"45.51374";"46.50584";"50.64976";"37.90818";"33.21926";"31.58592";"49.71049";"53.94204";"55.70641";"47.28549";"40.63662";"37.89823";"38.36283";"46.85291";"44.04530";"36.31012";"36.78797";"33.44317";"30.23797";"26.60947";"35.78862"
"7am";"39.51921";"33.40825";"24.52668";"28.35148";"51.95269";"44.78730";"53.30669";"48.49646";"47.19160";"52.01902";"37.41259";"32.94277";"33.88757";"54.59298";"54.38155";"57.07721";"41.14463";"43.75164";"41.06351";"37.80859";"46.28966";"41.30472";"36.32393";"36.57355";"38.01011";"34.00556";"27.80247";"39.06655"
"8am";"35.80830";"32.00839";"28.40362";"30.56609";"41.46209";"46.29731";"54.31619";"49.19852";"54.69465";"46.79998";"36.72407";"32.29063";"36.94237";"47.95595";"48.73866";"60.21468";"41.52091";"52.60993";"44.60825";"37.35195";"49.81715";"45.86895";"39.80047";"37.92527";"41.67013";"32.20905";"29.54289";"43.29512"
"9am";"39.06561";"31.77561";"27.90990";"32.21431";"36.96553";"46.62862";"50.16181";"49.98684";"56.81232";"46.30536";"36.64595";"32.22725";"35.04953";"49.86255";"48.23790";"57.20218";"43.41197";"54.61184";"43.91752";"37.68229";"52.62438";"48.37926";"40.33591";"36.96430";"44.28770";"31.61565";"31.76718";"42.26754"
"10am";"36.20274";"31.82508";"27.50312";"36.26778";"38.47653";"46.06680";"53.75545";"48.32541";"54.75581";"47.98524";"34.93471";"33.32212";"33.94855";"50.20298";"47.83041";"55.93875";"41.75994";"48.83401";"45.58328";"38.18902";"53.11720";"48.17728";"37.90325";"42.67698";"44.33628";"34.31490";"30.80579";"38.62558"
"11am";"34.61461";"34.75555";"27.09918";"35.11362";"38.57664";"44.08090";"55.12865";"52.68064";"48.54216";"44.86821";"34.71852";"33.58966";"40.49731";"48.36112";"49.57678";"55.97826";"43.19945";"49.97137";"44.96387";"40.84865";"51.54776";"49.18909";"37.93655";"45.70487";"43.61709";"36.78524";"29.88107";"40.91568"
