"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953"
"max";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009"
"4am";"15.518877";"21.283488";"19.479675";"14.742892";"15.694183";"24.305413";"17.552283";"17.907485";" 9.807628";" 9.852246";"10.718067";"13.159937";"14.596750";"12.652836";"19.593563"
"5am";"15.404353";"21.283488";"18.311516";"16.271259";"15.755150";"23.726407";"18.838613";"17.838895";" 9.983512";"10.170130";"10.806925";"13.260208";"14.134520";"12.652836";"18.411421"
"6am";"15.05223";"22.45182";"17.93415";"15.42489";"15.92509";"23.93737";"21.14771";"18.19302";"10.08195";"10.41577";"10.05005";"11.74220";"14.21980";"13.48558";"18.41142"
"7am";"16.918673";"19.068135";"18.164714";"17.974204";"14.023824";"23.217608";"21.330721";"15.760501";" 6.581964";" 8.476085";"11.081068";"11.040427";"13.712137";"13.660552";"15.949200"
"8am";"19.473539";"23.040536";"22.963170";"15.124521";" 7.367866";"13.673671";" 9.029398";"12.067481";" 5.809057";" 8.673034";"10.181374";"11.563454";"16.017081";" 8.856899";"11.595617"
"9am";"19.468696";"23.855696";"22.861531";"14.340782";" 7.709075";"12.574416";" 9.829304";"11.556182";" 7.776881";" 8.953020";"13.743623";" 9.650483";"14.811152";" 8.642211";"12.511278"
"10am";"19.695502";"22.766536";"23.051140";"14.987398";" 6.989263";"14.803849";" 8.468624";"12.224297";" 8.057795";" 8.898325";"10.994272";" 8.014752";"15.969379";" 8.682723";"11.528995"
"11am";"17.844248";"19.607674";"18.817554";"28.484904";" 9.280394";"18.130791";" 8.245356";"11.861168";" 6.878446";" 7.520577";"12.205595";" 8.479912";"14.080230";" 7.988841";"10.544729"
"12am";"16.973670";"20.663573";"16.998842";"26.827763";"11.620751";"13.935244";" 9.580229";"16.606074";"10.287514";"10.065572";"10.318484";" 5.646616";"16.414428";"12.522398";"15.595680"
"1pm";"16.399723";"26.750083";"18.846917";"24.300822";"11.991722";"11.473535";" 9.755944";"11.367194";" 8.356636";" 9.693073";" 9.545716";" 6.946011";"17.162098";"13.011811";"13.575615"
"2pm";"15.255148";"26.251083";"20.364835";"13.783832";"10.983470";"10.232073";" 9.652025";"11.968116";" 9.078269";"10.910152";" 9.719071";"17.293781";"17.082176";"10.661648";"12.936609"
"3pm";"14.978430";"26.088070";"18.384057";"13.408683";"15.390969";"12.008789";" 8.656876";"12.883637";" 7.991654";" 9.603592";" 9.779162";"17.335684";"14.580599";" 9.732596";"12.142530"
"4pm";"16.745446";"26.426384";"18.014570";"16.159161";"14.466567";"12.049207";" 9.877452";"12.316021";" 7.203546";" 7.958194";"11.186419";"16.277606";"17.760497";"10.325787";"14.628400"
"5pm";"16.706361";"20.585304";"18.867822";"18.064808";"15.724117";"12.523809";"22.262893";"11.418213";" 9.135259";" 7.674818";"14.647621";"16.940869";"14.629002";"12.337609";"13.680750"
"6pm";"15.914264";"20.345613";"23.064844";"26.485200";"14.620484";"24.423838";" 7.227063";"13.403882";" 8.608181";" 6.742045";"12.453988";" 9.729089";"14.338201";"10.422502";"16.764126"
"7pm";"19.746328";"21.765102";"18.423761";"14.098092";"15.895162";"23.594341";"18.148902";"13.359331";" 9.952316";" 8.567712";"12.864030";"10.945440";"13.642004";"12.512198";"19.194779"
"8pm";"17.062884";"20.889730";"18.780820";"15.350091";"13.920939";"24.511242";"17.711054";"16.235576";" 9.526530";" 7.191763";"12.842728";"13.146801";"13.964540";"12.056619";"19.953026"
"9pm";"16.756442";"21.719818";"19.384047";"15.130242";"14.181790";"23.949914";"19.543031";"17.138852";" 9.168575";" 7.187604";"12.604956";"12.679651";"14.354458";"11.743226";"19.693048"
"10pm";"16.164014";"21.302477";"18.811518";"15.090402";"16.382250";"23.975539";"19.531714";"16.707485";"10.177541";" 7.380846";"12.323161";"12.684433";"14.727274";"11.858579";"20.223399"
"11pm";"15.313347";"20.729864";"19.341342";"15.518091";"17.139489";"23.181185";"18.582901";"18.930514";"10.109453";" 8.535538";"12.042918";"12.957438";"13.919070";"12.312161";"19.395778"
"12pm";"15.556629";"20.729864";"19.473079";"15.681585";"17.139489";"22.930500";"18.507641";"18.836795";" 9.827709";" 8.576125";"12.480857";"12.957438";"14.776798";"12.312161";"19.269914"
"1am";"14.908500";"21.783167";"19.686872";"15.462859";"17.139489";"23.287259";"17.729438";"18.836795";" 9.759617";" 8.576125";"12.480857";"12.957438";"14.776798";"12.542820";"19.269914"
"2am";"15.187659";"21.783167";"19.686872";"15.462859";"17.139489";"23.287259";"17.660434";"18.739643";" 9.759617";" 8.576125";"12.480857";"12.957438";"14.776798";"12.542820";"19.269914"
"3am";"15.187659";"21.783167";"18.891091";"15.462859";"17.139489";"23.287259";"17.660434";"18.927737";" 9.759617";" 9.391786";"12.480857";"12.957438";"14.776798";"12.542820";"19.269914"
