"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 4.716913";" 9.400490";"10.226781";" 5.512332";" 5.793924";" 7.722758";" 8.989862";"13.310608";" 9.436122";" 7.049124";" 5.833861";" 7.723693";" 7.441252";"11.393923";" 3.350327";" 6.511994";" 3.611437";" 4.798120";" 3.266937";" 4.063216";" 9.545833";" 6.415922";"20.154761";" 9.965632";" 5.904333";" 2.545029";" 3.871304";"10.526734";" 3.168012";" 9.015926";"14.200165";" 5.674658";"13.939239";" 5.327315";" 2.143615";" 7.071923";" 4.002012";" 4.967462";" 6.110254";" 6.051792";" 6.783360";"10.018867";" 4.441557";" 7.480655";" 7.014174";" 6.053897";" 2.964231";" 8.029168";" 3.929852";" 5.977054";" 5.977580";" 8.076622";" 7.313044";" 3.022918";" 7.938473";" 8.629535";" 5.568783";" 3.542843";"10.343395";" 8.276587";" 5.382740";" 4.619285";" 1.910037";" 3.123306";" 4.666745";" 6.220422";" 5.388422";" 5.654496";" 0.000000";NA;" 0.000000";NA;NA;" 8.404481";" 5.249765";" 6.268942";" 9.302730";" 3.726068";" 5.097771";" 0.000000";" 0.000000";"12.347212";" 5.956167";" 8.284462";" 7.807720";"10.941536";"10.907467";" 7.906135";" 9.206587";" 3.254921";" 5.916501";" 6.704648";" 9.287682";" 9.040329";" 8.646750";" 9.314536";" 3.985436";" 9.114433";" 7.637684";" 9.181457";NA;NA;" 0.000000";" 4.865670"
"5am";" 4.825142";" 9.123355";"10.135109";" 5.442010";" 5.793962";" 7.638989";" 8.903367";"13.389375";" 9.448939";" 7.101953";" 5.924410";" 7.782478";" 7.573950";"10.621806";" 3.371226";" 6.446696";" 3.613627";" 4.774159";" 3.278168";" 4.049946";" 9.608994";" 6.345676";"21.075225";"10.197405";" 6.014908";" 2.559428";" 3.801246";"10.597099";" 3.168012";" 9.026568";"14.385773";" 5.674658";"14.159809";" 5.373134";" 2.109414";" 7.042884";" 4.183961";" 4.903736";" 6.110254";" 6.092719";" 6.869794";"10.085410";" 4.536088";" 7.546791";" 7.014174";" 6.129915";" 2.995394";" 7.958295";" 3.908135";" 6.064526";" 5.939913";" 7.941033";" 7.790235";" 3.042898";" 7.598187";" 8.629535";" 5.570142";" 3.538241";"10.439429";" 8.366709";" 5.396083";" 4.277944";" 1.983204";" 3.160120";" 4.746893";" 6.159681";" 5.335136";" 5.582873";" 0.000000";NA;" 0.000000";NA;NA;" 8.533375";" 5.233312";" 6.308240";" 9.415828";" 3.736178";" 5.123397";" 0.000000";" 0.000000";"12.633705";" 6.006011";" 8.344648";" 8.001435";"11.141736";"10.624755";" 8.031761";" 8.804275";" 3.241763";" 6.071144";" 6.816592";" 9.641227";" 9.101472";" 8.712804";" 9.394425";" 3.863457";" 9.001481";" 7.620434";" 9.143493";NA;NA;" 0.000000";" 4.903545"
"6am";" 4.869415";" 8.530359";"10.780782";" 5.678036";" 5.839252";" 6.757725";" 8.965595";"13.583742";" 9.941951";" 7.091114";" 6.012209";" 7.960240";" 7.819722";"11.259902";" 3.173981";" 6.325603";" 3.577114";" 4.900194";" 3.278168";" 4.403843";" 9.913979";" 6.287853";"23.553100";"10.343764";" 6.230196";" 2.709662";" 3.721553";"10.761574";" 3.311998";" 9.025346";"14.282274";" 5.866603";"14.636209";" 5.778974";" 1.937907";" 6.856535";" 4.207831";" 5.108573";" 6.036154";" 6.067060";" 7.151432";"10.998675";" 5.272552";" 7.973086";" 7.255780";" 6.231938";" 3.126216";" 8.082779";" 4.075672";" 6.448209";" 6.197289";" 8.022127";" 8.417544";" 2.996516";" 7.891417";" 8.431409";" 5.676074";" 3.690723";"10.742375";" 8.497687";" 5.528849";" 4.197562";" 2.126110";" 2.679474";" 4.754110";" 6.186657";" 5.335136";" 5.632795";" 0.000000";NA;" 0.000000";" 0.000000";NA;" 8.900655";" 5.485509";" 6.213849";" 9.596527";" 3.798245";" 5.104095";" 0.000000";" 0.000000";"13.852207";" 6.210186";" 8.605982";" 8.030199";"11.586534";"11.701602";" 7.956280";" 8.492605";" 3.209314";" 6.286293";" 7.030335";" 9.716289";" 9.546507";" 8.782489";" 9.459691";" 3.886867";" 8.773282";" 7.140881";" 8.803298";NA;" 0.000000";" 0.000000";" 5.022459"
"7am";" 4.892667";" 7.356987";"11.171628";" 5.850035";" 6.229480";" 6.540815";" 6.004200";"15.982087";" 6.760111";" 6.269113";" 6.453494";" 8.526871";" 9.246045";"10.512223";" 2.707097";" 5.880074";" 3.777522";" 8.130680";" 4.215821";" 4.177039";" 9.310308";" 6.765784";"23.905039";" 9.741749";" 7.162061";" 3.533167";" 5.222729";"11.963415";" 3.705012";" 8.058015";"12.517526";" 6.769651";"17.155630";" 7.392336";" 1.575618";" 7.753973";" 4.539012";" 4.839593";" 6.191565";" 7.298941";" 8.387188";"11.107889";" 5.743513";" 9.604086";" 8.456168";" 6.879445";" 2.847166";" 8.570374";" 4.386082";" 7.343181";" 6.507415";" 9.248693";" 9.828221";" 2.449239";" 7.836335";" 8.656557";" 7.965427";" 3.852142";"11.262479";" 8.143502";" 5.138017";" 3.064254";" 2.660898";" 2.921074";" 5.441998";" 5.491696";" 4.567902";" 4.925310";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 7.654340";" 7.250404";" 4.846211";"10.061357";" 4.703410";" 5.546091";" 0.000000";" 0.000000";"14.812016";" 5.430577";" 9.769952";" 7.263499";"11.756347";"10.708269";" 7.310630";" 8.681524";" 3.376819";" 6.405158";" 7.288784";"10.563510";"10.799521";" 9.606225";" 9.111599";" 4.042285";" 7.688367";" 6.623217";" 7.698358";" 0.000000";" 0.000000";" 0.000000";" 4.698071"
"8am";" 5.513017";" 5.557275";" 9.140095";" 5.713312";" 4.422753";" 7.434899";" 5.700912";"14.188200";" 7.522662";" 6.310098";" 6.284251";" 8.220882";" 9.003840";" 9.930194";" 2.605265";" 7.062420";" 4.483630";" 9.438999";" 4.367718";" 3.897982";" 8.980788";" 5.253387";"23.025730";" 8.788536";" 7.561049";" 4.656629";" 4.383947";"13.510489";" 4.338495";" 7.498204";"11.228727";" 6.888525";"18.422179";" 7.399478";" 1.493991";" 8.198345";" 3.942881";" 4.524403";" 6.277348";" 8.141794";" 8.269405";"11.444219";" 6.687600";"11.583012";" 7.869638";" 7.005220";" 4.461098";" 6.643365";" 4.329971";" 9.700682";" 6.303908";" 6.985250";"10.800498";" 2.542754";" 7.742694";"10.231582";" 7.217107";" 3.594912";"10.672175";" 8.850052";" 6.698960";" 6.668208";" 2.044468";" 3.222783";" 5.316200";" 5.439808";" 3.571488";" 5.061632";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 9.370734";" 7.501745";" 2.830375";" 7.112584";" 4.743005";" 6.196957";" 0.000000";" 0.000000";"13.433789";" 6.875482";" 8.541046";" 7.325452";"10.653154";"10.491317";" 9.391938";" 7.770065";" 4.101552";" 7.845442";" 5.731286";"15.003448";" 9.630794";"12.047751";" 9.546022";" 3.684953";" 6.935764";" 6.289543";" 7.328276";" 0.000000";" 0.000000";" 0.000000";" 4.718364"
"9am";" 5.006532";" 5.163027";" 8.983571";" 4.318920";" 4.554964";" 7.450715";" 4.665424";"16.070322";" 7.169920";" 6.437372";" 5.811359";" 7.370894";" 9.164067";"10.898865";" 2.943870";" 8.568709";" 5.693017";" 7.634424";" 4.713367";" 4.377602";" 8.762568";" 4.700576";"23.873145";" 9.107298";" 7.926847";" 5.487718";" 3.690403";"14.827892";" 5.736486";" 6.486938";"11.911214";" 4.092099";"19.818378";" 7.487888";" 1.623121";" 7.778840";" 4.705104";" 6.690270";" 5.507787";" 8.246901";" 8.245001";"10.872429";" 5.449237";" 9.133922";" 7.257143";" 7.529507";" 5.498672";" 6.826374";" 4.414630";"10.579671";" 6.369690";" 7.333478";"11.345875";" 5.195500";" 7.302891";"10.107788";" 8.527002";" 2.879667";"10.343094";" 8.473011";" 5.775872";" 7.520526";" 2.978348";" 4.701564";" 6.084171";" 5.592780";" 3.622032";" 4.411913";" 0.000000";" 0.000000";" 0.000000";" 0.000000";" 0.000000";"10.406122";" 8.113066";" 3.133866";" 5.647412";" 4.737876";" 6.346432";" 0.000000";" 0.000000";"12.906568";" 7.323651";" 7.736444";" 7.222447";" 9.791553";"11.229330";" 9.596802";" 6.772816";" 2.899877";" 8.026149";" 6.172360";"15.207995";"11.590907";"12.067838";" 9.754483";" 4.122321";" 6.750747";" 4.028029";" 6.005113";" 0.000000";" 0.000000";" 0.000000";" 4.971614"
"10am";" 4.658480";" 7.039610";" 9.658999";" 4.118638";" 4.059992";" 5.148442";" 5.721525";"12.319489";" 7.645030";" 6.330362";" 5.096912";" 8.949475";" 9.652477";"11.686614";" 3.580612";" 9.817294";" 5.695712";" 8.684654";" 4.851800";" 4.436704";" 8.534965";" 5.063368";"23.170120";" 6.901578";" 7.588160";" 7.337544";" 3.889271";"11.637106";" 6.428127";" 7.980583";"11.013439";" 6.528334";"18.183295";" 7.803251";" 2.230427";" 9.744714";" 5.370255";" 4.587768";" 4.358267";" 8.774913";" 9.472480";" 9.534534";" 6.278691";"13.334782";" 6.781756";" 6.258119";" 4.743794";" 6.842369";" 4.934534";" 9.619430";" 5.077735";" 7.919532";"10.366847";" 2.746754";" 7.301116";"11.084684";" 6.686704";" 4.106348";"10.116800";" 8.788151";" 6.730425";" 6.003390";" 3.952382";" 2.815476";" 4.120716";" 5.646856";" 3.659128";" 4.815935";" 0.000000";" 0.000000";"10.416146";" 0.000000";" 0.000000";"11.975457";" 8.054298";" 3.116046";" 5.389645";" 4.840469";" 6.130353";" 0.000000";" 0.000000";"11.841492";" 7.435256";" 8.242108";" 7.081577";"10.492782";" 9.887907";"11.209789";" 6.506062";" 3.989500";" 5.039282";" 5.999414";"21.878329";"11.214625";"10.909053";" 9.022550";" 4.180430";" 6.282308";" 7.918200";" 6.250033";" 0.000000";" 0.000000";" 0.000000";" 5.745484"
"11am";" 5.410067";" 6.808967";" 8.459420";" 4.019892";" 3.935709";" 6.854484";" 4.898158";"14.561366";" 8.290805";" 5.795896";" 7.916077";" 8.977789";" 8.731416";"11.855048";" 3.134943";" 8.440684";" 4.554387";" 9.002711";" 5.814968";" 4.008747";" 6.947042";" 5.819961";"24.164146";" 6.165533";" 7.140483";" 5.951351";" 4.976970";"13.813516";" 5.362643";" 8.800746";"10.488704";" 8.968844";"18.367249";" 6.197850";" 2.600457";" 8.516146";" 5.095726";" 4.098550";" 4.318297";" 7.695097";" 7.135667";"10.088484";" 7.392968";"12.062648";" 6.864204";" 5.713156";" 2.048574";" 7.230190";" 4.079131";"10.152805";" 6.754128";" 8.259710";"10.813324";" 3.007602";" 7.165580";" 8.739993";" 6.445277";" 3.789166";" 9.135078";" 8.943559";" 6.396374";" 4.975708";" 3.647804";" 3.553762";" 5.697532";" 5.788424";" 3.949727";" 5.841106";" 0.000000";" 0.000000";"10.416146";" 0.000000";" 0.000000";"12.591335";" 7.763426";" 2.816105";" 5.521647";" 4.169517";" 5.860345";" 0.000000";" 0.000000";"11.916189";" 7.333246";" 8.873631";" 7.520161";"11.837004";"11.252579";" 8.829806";" 8.244762";" 3.300190";" 6.593361";" 6.606814";"16.347337";"11.415654";"12.483115";" 9.973109";" 3.707649";" 6.528839";" 7.785530";" 5.740099";" 0.000000";" 0.000000";" 0.000000";" 4.724721"
