"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12";"11850.12"
"4am";"2927.256";"4294.774";"1354.632";" 636.331";" 987.142";"1488.060";"1666.701";"1077.113";"1534.055";"1011.187";" 456.258";"1506.653";"1094.589";"1384.613";" 833.400";" 664.566";"1482.805";"1604.668";" 353.757";" 406.792";" 668.972";" 491.071";" 372.151";" 716.696";" 817.672";" 255.001";" 443.899";" 497.880";" 160.035";" 518.476";" 113.171";" 521.173";" 149.228";" 697.054";" 235.522";" 436.618";"  87.565";" 265.846";" 654.362";" 487.268";" 790.453";" 561.337";" 588.701";" 299.380";" 670.267";"1261.133";" 497.213";" 710.476";" 509.317";" 304.579";" 164.890";" 261.677"
"5am";"2927.256";"4294.774";"1354.632";" 636.331";" 863.690";"1408.610";"1666.701";"1077.113";"1534.055";"1011.187";" 456.258";"1506.653";"1094.589";"1384.613";" 833.400";" 664.566";"1526.006";"1604.668";" 353.757";" 406.792";" 668.972";" 491.071";" 355.033";" 716.696";" 817.672";" 255.001";" 443.899";" 497.880";" 160.035";" 518.476";" 113.171";" 521.173";" 126.467";" 697.054";" 235.522";" 436.618";"  87.565";" 265.846";" 677.123";" 449.170";" 790.453";" 456.330";" 588.701";" 299.380";" 670.267";"1163.342";" 595.004";" 710.476";" 509.317";" 304.579";" 164.890";" 261.677"
"6am";"2927.256";"4082.380";"1287.835";" 636.331";" 930.487";"1408.610";"1609.022";"1024.461";"1534.055";"1069.456";" 375.237";"1571.551";"1094.589";"1254.804";" 833.400";" 664.566";"1621.095";"1531.946";" 294.018";" 406.792";" 461.884";" 436.378";" 331.119";" 716.696";" 759.502";" 211.156";" 400.359";" 443.103";" 111.499";" 518.476";" 113.171";" 440.152";" 126.467";" 778.075";" 127.917";" 350.394";"  87.565";" 293.483";" 631.778";" 418.377";" 828.513";" 366.206";" 549.018";" 285.147";" 566.063";"1010.726";" 417.975";" 710.476";" 509.317";" 304.579";" 128.337";" 219.580"
"7am";"2397.774";"5865.357";" 970.613";" 818.576";" 504.337";"1033.939";"2286.436";" 774.711";"1545.002";"1523.748";" 712.811";"2056.546";" 980.345";" 418.788";"1685.288";" 486.762";"1564.966";" 720.303";" 234.143";" 289.122";" 322.918";" 429.244";" 469.227";" 358.348";"1151.565";"  79.858";" 120.307";" 115.537";"  96.021";" 289.109";"  28.394";" 652.627";"  87.117";"1240.648";"  32.019";" 160.241";"  16.163";"  90.188";" 953.601";" 146.746";" 441.737";"  52.064";" 301.716";"  79.992";" 386.032";"1219.876";" 276.011";" 430.406";" 490.348";"  84.777";"  88.153";" 108.299"
"8am";"2448.755";"5747.856";" 904.344";"1072.800";" 518.774";" 876.846";"2934.648";" 627.122";"1814.771";"1483.600";" 951.182";"2952.482";" 990.794";" 288.199";"1843.592";" 405.695";"1681.993";" 761.661";" 145.911";" 334.421";" 284.222";" 372.375";" 669.676";" 326.423";"1266.892";"  30.418";" 126.292";" 115.537";"  47.485";" 139.140";"  28.394";" 500.007";"  87.117";"1370.348";"  32.019";" 151.273";"  16.163";"  90.188";"1153.432";"  97.346";" 441.737";"  52.064";" 222.350";"  55.841";" 327.763";"1674.749";" 173.553";" 446.867";" 589.611";"  38.712";"  55.231";"  34.592"
"9am";"2367.792";"6321.213";" 804.636";"1113.912";" 540.284";" 858.042";"3131.499";" 641.182";"1965.583";"1404.858";" 901.672";"2889.482";" 676.262";" 288.199";"1843.592";" 327.479";"2026.535";" 588.494";" 117.418";" 334.421";" 284.222";" 372.375";" 669.676";" 326.423";"1338.198";"  30.418";"  94.343";"  60.760";"  30.956";" 139.140";"  28.394";" 388.763";"  87.117";"1455.580";"  79.761";" 110.546";"  54.468";"  90.188";"1287.258";"  59.248";" 441.737";"  52.064";" 222.350";"  35.037";" 281.828";"1674.749";" 102.458";" 382.000";" 660.706";"  38.712";"  76.035";"  34.592"
"10am";"2390.639";"6403.452";" 737.839";"1113.912";" 540.284";" 858.042";"3204.409";" 718.867";"1989.497";"1350.390";" 901.672";"2836.114";" 676.262";" 157.610";"1843.592";" 327.479";"2086.934";" 588.494";" 117.418";" 334.421";" 284.222";" 372.375";" 645.762";" 326.423";"1321.669";"  30.418";"  94.343";"  60.760";"  47.485";" 139.140";"  28.394";" 388.763";"  64.356";"1515.063";"  79.761";" 110.546";"  54.468";"  53.466";"1282.569";"  59.248";" 312.600";"  52.064";" 222.350";"  35.037";" 281.828";"1674.749";" 102.458";" 365.539";" 660.706";"  38.712";"  92.496";"  34.592"
"11am";"2290.532";"6226.613";" 874.350";"1217.511";" 497.083";" 866.658";"3203.918";" 654.643";"1513.703";"1774.535";" 846.388";"2658.904";" 547.246";" 157.610";"1687.216";" 489.561";"2112.550";" 588.494";" 160.619";" 334.421";" 267.104";" 372.375";" 662.880";" 326.423";"1363.530";"  30.418";"  94.343";"  60.760";"  64.014";" 139.140";"  28.394";" 388.763";"  87.117";"1455.744";"  47.742";" 110.546";"  54.468";"  90.188";"1191.530";"  59.248";" 441.737";"  52.064";" 222.350";"  35.037";" 219.844";"1674.749";" 102.458";" 365.539";" 725.573";"  38.712";"  96.127";"  34.592"
"12am";"2318.062";"5988.307";"1002.027";"1091.229";" 558.944";" 965.110";"3126.957";" 596.435";"1406.690";"1680.316";" 859.097";"2195.103";" 708.081";" 367.004";"1625.022";" 358.533";"2102.448";"1101.240";" 132.126";" 280.225";" 305.800";" 275.542";" 596.640";" 572.149";" 959.935";"  92.625";" 265.679";" 207.694";"  64.014";" 289.109";"  20.927";" 284.275";" 109.878";"1274.898";"  25.829";" 240.246";"  79.005";"  91.771";" 864.805";" 147.247";" 474.484";" 236.272";" 260.478";"  35.037";" 219.844";"1774.167";" 173.553";" 365.539";" 555.060";"  38.712";" 112.588";"  66.202"
"1pm";"1990.842";"6144.381";"1158.785";" 935.165";" 591.478";" 990.287";"3152.390";" 777.324";"1790.418";"1483.427";" 720.890";"2446.296";" 735.127";" 288.199";"1667.976";" 506.022";"1795.367";" 874.395";" 117.418";" 280.225";" 362.477";" 426.571";" 712.022";" 302.553";"1084.011";"  74.500";" 350.290";"  60.760";"  47.485";" 157.113";"  20.927";" 365.296";" 132.639";"1245.301";" 107.902";" 151.273";"  79.005";" 139.161";" 799.371";" 165.558";" 474.484";" 236.272";" 286.307";"  35.037";" 219.844";"1694.929";" 252.791";" 365.539";" 490.193";"  38.712";"  96.127";"  34.592"
"2pm";"2470.034";"6126.017";"1036.305";" 773.995";" 822.567";" 951.839";"2794.785";" 777.324";"1930.051";"1287.807";" 784.600";"2478.894";" 835.910";" 288.199";"1577.387";" 513.331";"1705.267";" 992.720";" 192.220";" 280.225";" 323.781";" 569.391";" 622.217";" 269.664";"1181.495";"  57.035";" 223.998";"  60.760";"  47.485";"  77.591";"   0.000";" 365.296";" 109.878";"1292.057";" 107.902";" 151.273";"  79.005";" 113.332";" 839.054";" 167.896";" 352.814";" 429.705";" 246.624";"  35.037";" 219.844";"1457.650";" 234.894";" 430.406";" 668.370";"   0.000";" 150.595";"  34.592"
"3pm";"2496.407";"5728.265";" 996.585";" 667.046";"1033.455";" 959.616";"2474.191";" 844.578";"2157.994";" 962.435";" 755.894";"2368.907";" 833.545";" 497.593";"1537.387";" 565.587";"1775.787";" 786.630";" 192.220";" 360.589";" 267.104";" 524.108";" 591.403";" 290.126";"1132.081";"  43.845";" 178.798";" 138.917";"  47.485";"  77.591";"   7.467";" 392.933";"  87.117";"1225.501";" 128.214";" 192.000";"  40.700";" 139.161";" 822.132";" 198.689";" 474.484";" 300.568";" 300.540";"  49.270";" 219.844";"1680.670";" 213.059";" 430.406";" 589.132";"   0.000";"  76.035";"  76.689"
"4pm";"2705.561";"5503.165";" 782.178";" 498.578";" 964.755";" 840.866";"2428.153";" 876.300";"2079.841";"1074.799";" 472.285";"2145.142";" 807.994";" 778.083";"1544.428";" 502.134";"1625.915";" 770.990";" 254.019";" 360.589";" 267.104";" 558.374";" 567.489";" 398.376";"1210.263";"  61.970";" 286.875";" 138.917";"  62.963";" 326.986";"  28.394";" 512.259";"  87.117";"1046.104";" 176.163";" 184.778";"  40.700";" 139.161";" 824.204";" 167.896";" 587.000";" 157.071";" 325.990";" 164.716";" 259.858";"1591.235";" 244.422";" 430.406";" 543.067";"   0.000";"  53.726";" 111.281"
"5pm";"2921.153";"4354.096";" 783.168";" 746.198";"1075.744";" 898.051";"1599.964";"1214.767";"1440.939";" 949.144";" 435.276";"1911.144";" 954.643";" 795.049";"1308.487";" 549.219";"1481.816";"1374.899";" 254.365";" 445.488";" 399.473";" 509.738";" 449.387";" 568.467";"1066.345";"  96.368";" 349.012";" 323.231";" 126.977";" 726.081";"  67.294";" 300.923";" 105.951";" 779.009";" 224.112";" 249.132";"  40.700";" 251.876";" 917.831";" 324.786";" 699.376";" 133.486";" 326.329";" 222.283";" 259.858";"1214.691";" 323.660";" 497.319";" 451.157";" 219.802";"  73.106";" 145.873"
"6pm";"3112.523";"3631.812";"1332.632";" 636.331";"1138.990";"1554.806";"1492.776";"1211.527";"1779.593";" 813.916";" 365.770";"1307.909";" 961.995";"1367.017";" 885.656";" 841.966";"1081.773";"1787.892";" 268.141";" 382.589";" 592.405";" 666.342";" 316.350";" 729.813";" 868.660";" 264.727";" 380.001";" 474.500";" 111.499";" 759.912";"  85.267";" 521.173";" 171.989";" 637.987";" 343.073";" 342.875";"  87.565";" 227.630";" 755.945";" 425.682";" 757.706";" 372.717";" 540.991";" 316.613";" 550.014";"1257.076";" 394.755";" 777.389";" 469.227";" 350.644";" 148.429";" 272.164"
"7pm";"3141.421";"3797.374";"1326.454";" 677.042";"1107.389";"1497.049";"1354.921";" 928.602";"1712.126";"1053.931";" 492.808";"1248.436";"1023.235";"1408.764";" 872.514";" 723.558";"1406.505";"1752.487";" 388.264";" 463.469";" 574.424";" 545.764";" 398.053";" 693.589";" 887.141";" 286.890";" 425.140";" 460.500";" 143.506";" 680.267";"  95.198";" 521.173";" 171.989";" 569.268";" 320.656";" 436.618";"  87.565";" 322.178";" 731.332";" 500.300";" 757.706";" 437.013";" 540.991";" 347.307";" 611.998";"1341.739";" 394.755";" 777.389";" 329.762";" 421.739";" 131.968";" 303.774"
"8pm";"3077.601";"3785.029";"1338.358";" 636.331";" 987.142";"1587.989";"1436.966";" 882.525";"1786.928";"1122.078";" 456.183";"1335.563";"1023.235";"1408.764";" 872.514";" 660.832";"1279.076";"1764.090";" 388.264";" 463.469";" 574.424";" 545.764";" 398.053";" 693.589";" 870.612";" 286.890";" 469.319";" 460.500";" 160.035";" 610.676";"  85.267";" 602.194";" 149.228";" 569.268";" 320.656";" 436.618";"  87.565";" 322.178";" 846.400";" 561.886";" 645.190";" 456.330";" 580.674";" 439.117";" 611.998";"1439.530";" 378.243";" 777.389";" 329.762";" 421.739";" 131.968";" 303.774"
"9pm";"3094.291";"3796.752";"1399.598";" 636.331";"1026.825";"1574.799";"1503.695";" 990.500";"1721.838";"1101.669";" 456.183";"1335.563";" 961.995";"1408.764";" 814.944";" 606.996";"1345.261";"1704.515";" 416.757";" 406.792";" 475.226";" 534.406";" 404.996";" 693.589";" 870.612";" 300.080";" 457.089";" 499.780";" 160.035";" 600.745";"  85.267";" 521.173";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 846.400";" 561.886";" 687.868";" 456.330";" 661.695";" 439.117";" 611.998";"1510.625";" 457.481";" 777.389";" 463.252";" 350.644";" 131.968";" 303.774"
"10pm";"3091.553";"3863.665";"1339.980";" 636.331";"1026.825";"1534.088";"1600.934";"1055.590";"1641.255";"1102.997";" 396.183";"1468.175";" 961.995";"1408.764";" 833.400";" 719.259";"1291.892";"1639.425";" 416.757";" 406.792";" 518.561";" 491.071";" 324.323";" 761.072";" 870.612";" 313.270";" 457.089";" 499.780";" 175.513";" 662.294";" 103.240";" 521.173";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 602.270";" 561.886";" 852.476";" 497.041";" 661.695";" 347.307";" 611.998";"1510.625";" 457.481";" 777.389";" 463.252";" 350.644";" 131.968";" 303.774"
"11pm";"2893.762";"4052.417";"1284.918";" 636.331";"1026.825";"1591.659";"1600.934";"1055.590";"1682.277";"1152.507";" 325.727";"1393.373";"1026.219";"1408.764";" 833.400";" 719.259";"1291.892";"1802.885";" 416.757";" 406.792";" 518.561";" 491.071";" 324.323";" 761.072";" 870.612";" 326.460";" 443.899";" 499.780";" 175.513";" 662.294";" 113.171";" 521.173";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 654.362";" 487.268";" 790.453";" 497.041";" 661.695";" 330.846";" 611.998";"1510.625";" 457.481";" 777.389";" 501.964";" 311.932";" 148.429";" 303.774"
"12pm";"2939.682";"4144.227";"1284.918";" 636.331";"1026.825";"1488.060";"1658.613";"1055.590";"1682.277";"1060.697";" 325.727";"1393.373";"1026.219";"1408.764";" 833.400";" 719.259";"1380.734";"1714.043";" 416.757";" 406.792";" 518.561";" 491.071";" 348.237";" 761.072";" 870.612";" 326.460";" 488.078";" 499.780";" 175.513";" 662.294";" 113.171";" 602.194";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 654.362";" 487.268";" 790.453";" 497.041";" 580.674";" 330.846";" 611.998";"1510.625";" 457.481";" 777.389";" 501.964";" 311.932";" 148.429";" 303.774"
"1am";"2987.936";"4144.227";"1284.918";" 636.331";"1026.825";"1488.060";"1560.195";"1105.754";"1682.277";"1011.187";" 375.237";"1393.373";"1026.219";"1408.764";" 833.400";" 719.259";"1380.734";"1714.043";" 416.757";" 406.792";" 518.561";" 491.071";" 348.237";" 761.072";" 870.612";" 326.460";" 488.078";" 499.780";" 175.513";" 662.294";" 113.171";" 602.194";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 654.362";" 487.268";" 790.453";" 497.041";" 580.674";" 330.846";" 611.998";"1510.625";" 457.481";" 777.389";" 501.964";" 311.932";" 148.429";" 303.774"
"2am";"2913.318";"4144.227";"1284.918";" 636.331";"1026.825";"1488.060";"1560.195";"1105.754";"1682.277";"1011.187";" 375.237";"1393.373";"1026.219";"1384.613";" 833.400";" 664.566";"1380.734";"1788.661";" 416.757";" 406.792";" 518.561";" 491.071";" 348.237";" 761.072";" 870.612";" 326.460";" 488.078";" 499.780";" 175.513";" 662.294";" 113.171";" 602.194";" 204.005";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 654.362";" 487.268";" 790.453";" 497.041";" 580.674";" 354.997";" 611.998";"1510.625";" 457.481";" 777.389";" 501.964";" 311.932";" 148.429";" 303.774"
"3am";"2913.318";"4144.227";"1284.918";" 636.331";"1026.825";"1488.060";"1560.195";"1105.754";"1682.277";"1011.187";" 375.237";"1393.373";"1026.219";"1384.613";" 833.400";" 664.566";"1380.734";"1788.661";" 416.757";" 406.792";" 518.561";" 545.764";" 348.237";" 761.072";" 870.612";" 326.460";" 488.078";" 499.780";" 175.513";" 662.294";" 113.171";" 602.194";" 149.228";" 601.265";" 294.827";" 436.618";"  87.565";" 316.010";" 654.362";" 487.268";" 790.453";" 497.041";" 580.674";" 354.997";" 611.998";"1510.625";" 457.481";" 777.389";" 501.964";" 311.932";" 148.429";" 303.774"
