"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532"
"4am";" 9.390125";" 7.280494";"12.757259";"13.523215";"10.556748";"15.439195";" 7.810699";"12.419733";"21.895874";" 8.101305";"23.274344";"14.023815";"13.530363";"28.594162";"19.887481";"24.683640";"15.093795";"11.290826";"17.275721";"25.267427";"12.695848";"14.962333";"11.463455";" 5.461944";" 8.907860";" 9.361987";" 6.031932";"11.572435";" 8.879726";"16.551426"
"5am";" 9.026359";" 7.259497";"12.812289";"13.588308";"10.618510";"15.569506";" 7.659482";"12.527938";"21.964626";" 8.641068";"22.877645";"13.604488";"13.453422";"18.401521";"19.498361";"23.677882";"15.223496";"22.970442";"16.696987";"25.224343";"13.207563";"15.672223";"11.581223";" 5.546143";" 9.105873";" 9.301313";" 6.053446";"11.446593";" 9.084130";"16.504825"
"6am";" 9.047556";" 7.429905";"13.221156";"14.068947";"10.838279";"15.266323";" 8.285736";"11.318592";"19.946574";" 8.668749";"22.960078";"13.804512";"14.046873";"18.612287";"18.414484";"23.676297";"13.811799";"23.136172";"15.090111";"24.641370";"13.683987";"15.433850";"12.043261";" 5.676729";" 9.276716";" 9.301313";" 6.126305";" 9.988401";" 8.696874";"16.115466"
"7am";" 7.290871";" 6.859372";"12.741755";"15.825879";" 8.799268";"14.415430";" 7.224502";"10.761828";"21.180635";" 9.118977";"26.759436";"12.801100";"15.842071";"21.641074";"15.263791";"22.604620";"10.248829";"19.373728";"14.051043";"19.214283";"19.752397";" 8.982228";"10.535613";" 5.049975";" 7.005096";" 9.442648";" 5.165834";"10.599211";" 9.988617";"14.138754"
"8am";" 8.660752";" 8.806218";"11.732348";"15.106109";" 8.341807";"11.184121";"12.136493";"11.527601";"24.318169";" 9.950297";"20.289925";"13.757613";"17.657016";"26.465858";"20.273505";"14.846508";"10.453019";"20.295243";"10.917066";"21.928783";"13.287066";"10.742961";" 7.624164";" 6.160475";" 7.169409";"10.529612";" 4.867674";"10.222197";"11.257550";"12.377823"
"9am";" 7.987690";"14.194194";"12.308269";"10.710959";" 6.300245";"13.254535";"11.899582";"11.506215";"22.576123";" 9.822850";"20.897018";"14.728688";"17.614787";"27.292127";"20.861133";"17.205937";" 9.769610";"19.648696";" 7.829371";"20.480373";"11.497522";"10.780790";" 8.797704";" 5.417702";" 7.013014";"10.426808";" 4.990757";"10.195735";"11.453036";"13.103072"
"10am";" 9.519425";"12.120518";"11.569472";"11.448536";" 5.822570";" 8.506404";"11.699092";"10.517842";"23.560977";" 8.851219";"21.715674";"12.218369";"16.779760";"24.447914";"23.296137";"18.001720";"11.872038";"20.243469";" 9.338117";"20.791473";"13.115152";" 5.944944";" 7.671172";" 5.430255";" 8.026145";"10.126814";" 5.463392";" 9.920617";"11.186065";"11.914792"
"11am";" 8.753852";"14.359479";"10.608290";" 9.847659";" 4.823513";"12.740105";"11.024327";"10.694906";"24.481618";" 7.503476";"23.116085";"20.295355";"17.985653";"23.867151";"13.510294";"16.494935";"11.114807";"20.747325";" 8.797825";"22.996776";"12.683685";"10.193630";" 8.605968";" 5.370204";" 5.825915";"10.634894";" 4.093024";" 9.616117";"10.697857";"12.501096"
