"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331";"20207.5331"
"4am";"1646.0791";"3197.3555";"3663.7618";"3030.9148";"3524.8319";"4943.6170";"3669.0527";"3087.5082";"4096.0595";"2016.7420";"3190.4851";" 983.0191";"3343.5077";" 806.9974";"2583.2512";"4106.1010";"1753.6011";"1516.5376";"3652.6025";"5573.1241";"1418.8344";"2892.6331";"3659.4635";"3163.4901";"1542.1972";"1082.3894";"1888.4402";"2877.1727";"2651.6681";"4148.6791";" 696.1140";"1982.8739";" 991.0103";"1559.8838";"1903.9295";"1721.7979";"2101.3588";"4188.3757";" 695.4052";"1624.1662";"2375.6536";"1356.2607";"1666.0725";"1028.6394";" 441.1473";" 776.3197";"1582.4637";" 406.4294";"1760.6159";"2191.4769";"2478.3763";"1806.7586";"1305.8156";"1920.5380";" 486.4347";" 782.6303";"1288.4615";" 869.0217";" 610.4332";"1804.3040";"1443.0422";"1603.1935";" 208.6512";"2767.9542";"1382.1823";"3190.2725"
"5am";"1646.0791";"3303.7676";"3663.7618";"3030.9148";"3431.8140";"4943.6170";"3669.0527";"2981.0961";"4096.0595";"2016.7420";"3190.4851";"1058.7693";"3343.5077";" 897.2541";"2306.0891";"4106.1010";"1753.6011";"1558.7968";"3570.1611";"5573.1241";"1498.9882";"2892.6331";"3529.1433";"3163.4901";"1556.2007";"1037.9542";"1888.4402";"2876.0852";"2660.6024";"4325.6607";" 696.1140";"1902.7201";" 991.0103";"1499.0818";"1903.9295";"1721.7979";"2194.5160";"4122.4721";" 695.4052";"1579.4119";"2446.5981";"1235.5303";"1641.5562";"1028.6394";" 441.1473";" 837.1217";"1582.4637";" 406.4294";"1727.1249";"2191.4769";"2478.3763";"1942.6660";"1305.8156";"1784.6306";" 486.4347";" 782.6303";"1288.4615";" 869.0217";" 610.4332";"1804.3040";"1362.7900";"1603.1935";" 208.6512";"2767.9542";"1323.8764";"3121.6316"
"6am";"1425.2361";"3131.9076";"3644.6472";"3048.0987";"3544.0461";"5059.1820";"3194.5332";"2955.9826";"3606.0898";"2123.5452";"3113.4962";"1002.3677";"3115.1689";" 822.8649";"2274.9737";"3758.1991";"1690.0123";"1966.4959";"3354.6435";"5466.3209";"1567.2463";"2824.3750";"3635.8344";"3297.7422";"1684.9817";"1073.2342";"1854.3037";"2652.7713";"3276.8157";"4462.2025";" 640.0344";"1837.8731";" 857.0183";"1635.6045";"1564.9046";"1777.2644";"2351.0586";"4542.7169";" 772.8990";"1394.5248";"2439.1396";"1108.4939";"1183.1622";"1034.2459";" 441.1473";" 786.9090";"1436.4802";" 336.5863";"1690.8112";"2186.1871";"2243.6197";"1868.7067";"1458.6434";"1784.6306";" 486.4347";" 640.8944";"1288.4615";" 744.6219";" 610.4332";"1686.7807";"1259.8149";"1381.1983";" 137.4152";"2551.8865";"1204.3522";"2839.9962"
"7am";"1525.3814";"3127.3018";"3523.9722";"2986.9464";"2460.7840";"4635.4664";"2347.1637";"2985.8463";"3293.8993";"1849.3204";"2514.4109";"1110.1348";"2843.7476";" 784.6757";"2025.2180";"3535.7990";"1433.7052";"1679.4302";"3253.7134";"3804.7704";"1392.9782";"1932.8672";"4197.1680";"2900.4863";"1709.8023";"1258.8594";"1778.6405";"3597.8940";"4883.0271";"5684.9627";" 369.7932";"1420.7879";" 856.0691";"1421.8512";"1225.9838";"1379.2509";"2084.2380";"4475.8462";" 826.6540";"1437.0424";"2820.6857";"1312.4589";" 976.3633";" 772.8180";" 331.5697";"1314.1848";"1305.1257";" 336.5863";"1711.7419";"2234.8710";"1645.3751";"1490.6794";"1445.5632";"1714.8693";" 494.9708";" 469.4336";"1029.6025";" 459.9078";" 610.4332";"1435.9521";"1134.7714";"1048.0461";" 137.4152";"2060.7605";"1114.0343";"2121.5556"
"8am";"1617.1438";"4751.3592";"2959.8990";"3987.8331";"2078.6444";"3540.4653";"2201.4354";"1906.7125";"2748.7043";"1633.3709";"2257.5310";"1282.6518";"2506.8706";" 696.5719";"1899.1742";"2407.5419";"2031.0024";"1583.6040";"2746.2394";"3166.0818";"1626.2973";"1472.1322";"4588.8973";"3008.8977";"2828.1104";"1098.0966";"2092.2337";"6087.8584";"7072.2287";"7567.2892";" 320.9001";"2035.6316";" 732.9797";"1667.3348";"1015.9560";" 948.4061";"1880.6763";"4661.3551";" 731.0672";" 815.5808";"2236.6194";"1452.2388";" 895.8210";" 831.5215";" 497.1683";"3109.6971";"1084.0999";" 150.4093";"1923.6283";"1733.4522";"1544.3548";"1371.9898";"1106.4249";"1854.1508";" 312.6214";" 734.0059";" 794.0991";" 343.5094";" 473.2626";"1085.2955";"1054.5192";" 884.9406";" 104.3256";"1856.0317";"1056.5975";"1887.9756"
"9am";"1959.8881";"4836.7130";"3474.4449";"3801.4754";"2018.3087";"3510.9013";"2328.6263";"1340.4372";"2140.6337";"1461.0860";"1911.5990";"1360.9208";"2419.7853";" 986.6095";"1818.3403";"1614.8194";"2203.9739";"1504.0759";"2685.2471";"2799.8383";"2281.3451";"1269.7061";"6082.7918";"3266.1132";"3058.8019";"1111.4132";"2154.3799";"6783.5429";"8704.9441";"8882.5781";" 370.9841";"2303.3712";" 716.3603";"1406.0999";"1018.5776";" 654.6191";"2081.1832";"4341.9560";" 803.1613";" 721.0406";"2166.7204";"1558.1769";" 838.3440";" 854.0004";" 600.6139";"3591.0830";"1012.8736";"  86.7739";"2098.4553";"1246.8497";"1227.4453";"1097.0417";"1140.3551";"1799.8302";" 312.6214";"1345.6409";" 794.0991";" 171.7547";" 324.0410";" 967.7722";"1160.8834";" 786.4334";"  71.2360";"1881.4152";" 998.2916";"1576.3754"
"10am";"2050.5434";"5790.4342";"3877.0845";"3759.9145";"1882.1790";"3100.5543";"1822.9052";"1424.4053";"2216.1924";"1549.3392";"1921.8890";"1421.2403";"2313.0872";" 741.9898";"1593.8264";"1913.6473";"2570.7588";"1221.3572";"2467.9078";"2836.2151";"2618.0663";"1033.1882";"6152.3158";"3442.2713";"3055.7946";"1131.0884";"2217.9269";"6878.0173";"8687.4773";"8820.1686";" 428.9393";"2249.4416";" 790.7250";"1297.4396";" 875.8948";" 566.6055";"2172.4135";"4112.5999";" 767.7896";" 755.9047";"2270.9016";"1645.3735";" 828.9501";" 960.8036";" 532.6068";"3582.9178";"1331.4485";"  86.7739";"2246.0977";"1300.8182";"1199.4631";"1332.7342";" 953.5971";"1952.6580";" 312.6214";"1298.4941";" 794.0991";" 111.8360";" 205.7559";" 967.7722";"1160.8834";" 635.1237";"  71.2360";"1848.4908";" 860.6977";"1576.3754"
"11am";"1902.2664";"6371.4349";"3323.1796";"3579.7898";"2211.0810";"3070.2663";"1603.9568";"1506.8910";"1932.1619";"1597.6663";"2223.7600";"1083.3803";"2499.8870";" 840.7459";"1585.3508";"2125.9811";"2495.4475";"1466.5125";"2055.0999";"2971.5444";"2809.3355";"1065.0421";"5886.4155";"3425.9062";"2895.6333";"1128.1897";"1803.6145";"6985.3494";"7614.0663";"9102.4202";" 480.5576";"2318.2289";" 708.8972";"1538.0400";" 819.6953";" 724.3537";"2057.7689";"3811.2585";" 702.7505";" 755.9047";"2413.1680";"1316.5571";" 754.5751";" 858.1829";" 477.8180";"3332.0354";"1536.8702";"  40.2831";"2455.7621";"1353.5239";"1271.3023";"1439.0984";" 848.9418";"2032.4873";" 312.6214";"1035.7304";" 713.2367";" 111.8360";" 522.2006";" 850.2489";"1031.7963";" 759.3332";" 104.3256";"1973.3282";" 860.6977";"1444.5127"
