"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238";"88.6298413769238"
"4am";"50.54933";"54.31545";"55.91011";"54.54661";"65.30326";"33.37625";"41.36795";"62.80418";"52.59477";"67.18794";"72.45511";"83.94900";"74.90161";"75.90950";"80.04017";"79.91869";"76.16221";"82.80917";"70.42490"
"5am";"51.45234";"54.10554";"54.59477";"55.21894";"65.96937";"35.96633";"41.36795";"63.22421";"52.09719";"67.72972";"73.91960";"84.55978";"75.20349";"76.43706";"80.17181";"78.88872";"75.17358";"82.84944";"71.16743"
"6am";"53.74650";"53.33320";"52.55800";"54.63982";"65.62573";"32.98517";"42.06877";"62.26773";"53.73415";"68.51683";"73.91960";"83.99939";"73.71644";"77.90172";"79.85466";"78.57795";"74.09798";"81.93536";"70.55483"
"7am";"55.85865";"55.93913";"53.46803";"54.43991";"50.39297";"38.80001";"50.10911";"62.16230";"53.61009";"69.02108";"71.57421";"85.60546";"75.02794";"81.62630";"78.70805";"78.83395";"79.47474";"80.67960";"72.29265"
"8am";"52.46176";"64.32540";"55.11863";"51.89988";"46.94982";"42.02183";"56.28932";"63.01231";"52.07943";"77.33637";"73.79848";"83.65330";"76.81287";"81.44383";"77.16723";"73.30300";"77.96870";"75.86104";"76.13155"
"9am";"56.30705";"65.65348";"48.49889";"57.93444";"44.85899";"44.07768";"50.46434";"64.90534";"53.91707";"78.81138";"73.97099";"82.65528";"71.72766";"88.62984";"79.23821";"80.47947";"73.61907";"70.34172";"74.83789"
"10am";"53.11178";"66.23849";"48.16586";"60.00063";"45.56611";"43.04592";"50.79498";"62.50614";"52.34571";"73.90941";"68.95750";"81.31775";"69.77004";"85.87494";"75.72445";"81.55718";"70.83581";"69.75751";"78.29540"
"11am";"56.45490";"63.13193";"53.46607";"55.54845";"39.51170";"40.05306";"48.80441";"56.42416";"54.19342";"72.64651";"67.43632";"71.56680";"68.45171";"85.05393";"78.60525";"74.74641";"73.54454";"71.48779";"78.73029"
"12am";"50.79340";"60.79496";"54.38843";"55.19102";"42.40252";"35.00644";"40.08803";"60.13715";"51.99487";"69.34793";"68.39701";"77.20739";"65.69434";"81.64848";"80.17856";"70.79688";"65.89510";"73.48083";"74.98767"
"1pm";"46.90366";"56.17073";"53.22081";"55.25740";"39.07495";"37.46352";"39.05926";"53.11882";"54.04816";"75.31837";"66.95247";"79.60909";"71.79887";"81.27617";"79.06958";"72.53309";"75.81364";"71.43595";"74.32605"
"2pm";"45.69127";"51.80855";"48.15271";"66.83278";"43.28436";"34.91975";"43.15555";"55.58216";"51.48876";"74.04902";"68.35612";"83.90170";"72.39600";"77.91086";"77.60888";"74.26968";"78.84306";"72.78037";"72.76129"
"3pm";"47.13554";"55.23898";"56.84763";"54.44919";"43.80518";"37.56626";"43.51005";"57.39818";"50.59094";"79.29745";"71.39386";"84.90813";"71.60938";"73.81272";"74.36077";"76.14032";"79.20111";"73.92463";"75.94543"
"4pm";"45.18713";"52.92245";"55.83018";"55.79406";"49.58917";"36.49691";"37.94265";"52.63583";"55.64208";"71.22723";"68.32134";"80.41188";"72.91305";"74.72388";"76.51211";"77.74163";"77.55981";"78.00113";"74.42467"
"5pm";"54.22623";"46.71702";"46.65399";"62.61542";"54.34100";"34.77427";"36.77227";"50.07724";"48.89902";"67.66197";"65.49712";"83.00910";"74.88036";"73.62629";"78.11011";"79.23488";"77.92921";"77.69755";"76.30042"
"6pm";"42.67388";"55.48480";"49.06768";"63.89950";"62.04648";"34.20635";"33.76400";"56.14536";"49.19470";"67.70605";"66.46013";"82.82038";"73.13914";"74.52239";"76.72250";"81.89187";"74.08597";"79.86034";"73.92730"
"7pm";"46.83008";"61.22663";"53.07979";"60.77537";"67.54949";"40.10779";"41.91898";"59.49416";"48.25915";"70.76617";"70.06043";"80.03871";"72.37555";"76.06247";"77.32656";"79.33519";"73.61842";"81.53299";"74.84208"
"8pm";"45.89680";"59.15565";"51.91327";"55.73180";"67.52059";"50.02940";"40.79938";"60.80548";"50.49485";"67.63769";"72.43908";"82.63456";"74.22343";"77.95757";"79.43411";"78.95724";"74.94286";"81.04224";"72.17725"
"9pm";"49.59654";"58.66221";"53.44575";"54.48538";"64.24410";"44.36226";"43.18175";"61.93142";"49.98193";"68.24877";"73.20710";"81.09192";"73.64466";"76.63804";"78.63641";"79.64836";"75.19759";"81.77159";"73.98787"
"10pm";"49.84034";"59.05061";"54.59363";"56.46164";"63.83252";"41.65330";"43.95936";"61.52138";"51.47098";"68.85185";"71.93601";"82.26100";"73.03089";"74.45342";"79.22590";"79.51814";"75.37844";"82.34180";"71.33296"
"11pm";"49.79042";"59.28647";"55.65527";"56.43029";"63.25671";"38.86554";"43.49428";"63.24089";"50.88445";"66.98022";"72.28099";"82.56741";"73.25785";"74.78398";"78.82355";"79.91218";"76.00220";"82.67902";"71.02216"
"12pm";"49.56599";"59.28647";"55.31820";"55.55644";"63.46307";"38.13743";"42.02634";"63.83428";"51.90453";"65.66591";"72.28099";"82.56741";"74.01750";"74.78398";"78.82355";"79.91218";"76.15088";"82.81745";"71.14392"
"1am";"48.19109";"59.28647";"55.31820";"55.55644";"63.46307";"37.86750";"41.41135";"63.83428";"51.61589";"65.66591";"72.59945";"82.63884";"74.76348";"74.88758";"78.85590";"80.04290";"76.44381";"83.03684";"71.10218"
"2am";"48.67684";"59.28647";"55.14268";"55.55644";"63.46307";"37.12509";"43.06151";"63.83428";"52.11028";"65.83041";"72.77073";"82.63884";"74.76348";"74.72579";"79.10728";"80.04290";"76.44381";"83.03684";"70.67161"
"3am";"50.16669";"55.41413";"55.14268";"55.55644";"63.46307";"34.17974";"43.06151";"63.83428";"52.11028";"65.83041";"72.77073";"82.63884";"74.76348";"74.72579";"79.10728";"80.04290";"76.44381";"83.03684";"70.67161"
