"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58";"12001.58"
"4am";" 0.00";" 0.00";" 0.00";" 0.00";"10.06";"10.06";"10.06";" 0.00";"30.18";"20.12";" 0.00";"10.06";"10.06";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"10.06";" 0.00";"20.12";" 0.00";"20.12";" 0.00";"10.06"
"5am";"10.06";" 0.00";" 0.00";" 0.00";"20.12";"10.06";"10.06";" 0.00";"30.18";"30.18";" 0.00";"10.06";"10.06";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"10.06";" 0.00";"20.12";" 0.00";"20.12";" 0.00";"20.12"
"6am";"20.12";" 0.00";" 0.00";"50.30";"50.30";"10.06";"10.06";"20.12";"30.18";"70.42";" 0.00";" 0.00";"50.30";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";" 0.00";"10.06";"10.06";" 0.00";"20.12";" 0.00";"20.12";" 0.00";"60.36"
"7am";" 472.82";"  10.06";"  10.06";" 271.62";"1217.26";"  90.54";" 120.72";" 362.16";" 130.78";" 945.64";" 110.66";"   0.00";" 281.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";"  50.30";"  60.36";"   0.00";"   0.00";"  20.12";"  80.48";"  60.36";"   0.00";" 271.62"
"8am";"1418.46";"  10.06";"  30.18";" 814.86";"3460.64";" 221.32";" 231.38";" 834.98";" 271.62";"4838.86";" 352.10";"  10.06";" 764.56";"  10.06";"  40.24";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 130.78";"  80.48";"  90.54";"   0.00";"  30.18";"  90.54";" 281.68";"  10.06";" 392.34"
"9am";"1458.70";"  20.12";"  30.18";" 845.04";"3802.68";" 231.38";" 261.56";" 975.82";" 271.62";"5875.04";" 382.28";"  10.06";" 885.28";"  10.06";"  30.18";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 130.78";"  80.48";"  90.54";"   0.00";"  30.18";"  90.54";" 301.80";"  10.06";" 402.40"
"10am";"1488.88";"  30.18";"  30.18";" 845.04";"3963.64";" 231.38";" 271.62";"1046.24";" 301.80";"6196.96";" 402.40";"  10.06";" 915.46";"  10.06";"  30.18";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 140.84";"  80.48";" 100.60";"   0.00";"  30.18";"  90.54";" 311.86";"  10.06";" 402.40"
"11am";"1468.76";"  30.18";"  10.06";" 845.04";"3883.16";" 221.32";" 221.32";" 995.94";" 301.80";"5814.68";" 412.46";"  10.06";" 905.40";"  10.06";"  30.18";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 160.96";"  90.54";"  90.54";"   0.00";"  30.18";"  90.54";" 311.86";"  10.06";" 402.40"
"12am";"1327.92";"  30.18";"  20.12";" 754.50";"3681.96";" 231.38";" 241.44";" 965.76";" 271.62";"5945.46";" 392.34";"  10.06";" 975.82";"  10.06";"  40.24";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 181.08";"  90.54";"  80.48";"   0.00";"  30.18";"  90.54";" 331.98";"  10.06";" 412.46"
"1pm";"1388.28";"  30.18";"  20.12";" 744.44";"3832.86";" 241.44";" 241.44";" 975.82";" 301.80";"6166.78";" 392.34";"  10.06";"1036.18";"  10.06";"  60.36";"  10.06";"   0.00";"   0.00";"  10.06";"  20.12";" 191.14";"  90.54";"  80.48";"   0.00";"  30.18";"  90.54";" 352.10";"  10.06";" 442.64"
"2pm";"1297.74";"  30.18";"  20.12";" 754.50";"3702.08";" 241.44";" 231.38";" 925.52";" 301.80";"5895.16";" 362.16";"  10.06";"1016.06";"  10.06";"  60.36";"   0.00";"   0.00";"   0.00";"  10.06";"  20.12";" 171.02";"  90.54";"  80.48";"   0.00";"  20.12";"  90.54";" 342.04";"  20.12";" 412.46"
"3pm";"1227.32";"  30.18";"  10.06";" 643.84";"3209.14";" 181.08";" 150.90";" 744.44";" 291.74";"5221.14";" 321.92";"  30.18";" 824.92";"  10.06";"  40.24";"   0.00";"   0.00";"   0.00";"  10.06";"  10.06";" 140.84";"  70.42";" 110.66";"   0.00";"  10.06";"  50.30";" 342.04";"  20.12";" 261.56"
"4pm";" 432.58";"  30.18";"   0.00";" 241.44";"1669.96";"  30.18";"  40.24";" 432.58";"  90.54";"2776.56";" 100.60";"  20.12";" 362.16";"  10.06";"  10.06";"   0.00";"   0.00";"   0.00";"  10.06";"   0.00";"  60.36";"  20.12";"  10.06";"   0.00";"   0.00";"  20.12";"  70.42";"   0.00";" 150.90"
"5pm";" 150.90";"  10.06";"   0.00";" 100.60";" 834.98";"  10.06";"  30.18";" 171.02";"  30.18";"1951.64";"  60.36";"  20.12";" 191.14";"  10.06";"  10.06";"   0.00";"   0.00";"   0.00";"  10.06";"   0.00";"  70.42";"   0.00";"  20.12";"   0.00";"   0.00";"  10.06";"  50.30";"   0.00";"  90.54"
"6pm";" 120.72";"   0.00";"  10.06";" 110.66";" 553.30";"  10.06";"  40.24";" 120.72";"  10.06";"1659.90";"  40.24";"  20.12";" 100.60";"  10.06";"  10.06";"   0.00";"   0.00";"   0.00";"  10.06";"  10.06";"  60.36";"   0.00";"  10.06";"   0.00";"   0.00";"  10.06";"  50.30";"   0.00";"  80.48"
