"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828"
"4am";" 873.87298";" 918.65233";"1438.99244";" 844.55510";"2119.92826";"2316.01783";" 822.73895";"  40.90303";"1292.13676";" 397.19560";" 630.01000";" 116.61196";"  97.46775";" 146.53207";" 662.86711";"1035.44591";"1061.63082";" 306.66950";" 142.72350";" 499.02078";" 443.62143";" 992.85317";" 771.93247";" 955.35902";"1193.06686";" 476.29207";" 956.93462";"1140.55946";" 816.47739";" 759.81884";" 677.97046"
"5am";" 873.87298";" 918.65233";"1438.99244";" 844.55510";"2055.62704";"2316.01783";" 822.73895";"  40.90303";"1292.13676";" 363.12560";" 657.75702";" 116.61196";"  97.46775";" 244.90329";" 662.86711";"1035.44591";"1061.63082";" 253.93674";" 142.72350";" 471.27376";" 443.62143";" 992.85317";" 771.93247";" 955.35902";"1193.06686";" 476.29207";" 956.93462";"1140.55946";" 816.47739";" 759.81884";" 677.97046"
"6am";" 846.61275";" 841.97330";"1391.31400";" 812.00506";"2100.70273";"2118.60147";" 860.61415";"  40.90303";"1292.13676";" 363.12560";" 608.19939";"  78.73676";"  97.46775";" 244.90329";" 606.50385";"1035.44591";"1061.63082";" 199.09286";" 142.72350";" 464.68211";" 391.75608";" 992.85317";" 581.83970";" 890.78100";"1193.06686";" 429.08324";" 852.70648";"1104.85950";" 816.47739";" 759.81884";" 626.70094"
"7am";" 776.48226";" 737.91967";"1946.35217";" 825.76114";"1954.42641";"1439.50115";" 505.16141";"  62.98235";"1416.34242";" 400.03551";" 520.27172";"  78.73676";" 189.01090";" 510.63574";" 427.03026";" 736.78945";" 866.44732";" 178.18292";" 199.18664";" 478.70809";" 342.00238";" 767.14373";" 508.08824";" 720.22638";"1064.87454";" 273.16946";" 779.43814";" 975.40369";" 756.20011";" 638.99087";" 676.45464"
"8am";"1182.9364";" 740.0786";"2518.6217";" 812.0055";"1101.3956";"1181.1408";" 387.5539";" 394.4864";"1107.9019";" 384.0726";" 331.2680";" 141.7191";" 205.4241";"1644.4093";" 377.0722";" 631.2420";" 647.0434";" 234.4441";" 457.8386";" 851.2166";" 226.5701";" 719.4318";" 416.2121";" 717.9288";" 927.6990";" 160.1599";" 386.4500";" 901.3618";" 405.0343";" 603.8000";" 587.3894"
"9am";"1214.1495";" 902.1591";"2539.2036";" 788.1793";"1131.2307";"1069.2109";" 335.0596";" 365.9701";"1127.4626";" 422.1867";" 432.8341";" 223.5640";" 205.4241";"1567.6258";" 502.0241";" 601.9235";" 451.2920";" 234.4441";" 337.9709";"1076.3815";" 226.5701";" 719.4318";" 416.2121";" 568.3290";" 837.4211";" 232.9702";" 386.4500";" 901.3618";" 573.5780";" 655.0845";" 587.3894"
"10am";"1380.9113";" 874.4121";"2357.9225";" 812.1598";"1056.0038";"1125.4398";" 438.5950";" 431.4540";" 989.3174";" 405.2386";" 400.9367";" 223.5640";" 205.4241";"1570.6271";" 455.1187";" 498.9794";" 450.8879";" 234.4441";" 409.4188";"1292.1702";" 306.0456";" 612.7524";" 416.2121";" 478.1078";" 712.7768";" 232.9702";" 386.4500";" 921.9783";" 539.2249";" 582.2574";" 587.3894"
"11am";"1201.9540";" 861.7155";"2403.8160";" 784.9104";"1354.8202";"1153.8165";" 371.0615";" 284.7055";"1160.5644";" 346.4866";" 469.6343";" 160.5817";" 297.6636";"1666.9735";" 414.2508";" 597.7624";" 519.9491";" 322.9991";" 400.3739";"1170.3293";" 226.5701";" 692.2279";" 244.2440";" 414.8671";" 622.4989";" 292.7125";" 303.4201";" 833.8150";" 539.2249";" 655.0845";" 587.3894"
"12am";"1268.28371";" 738.94279";"2326.91037";" 885.96526";"1529.48225";"1344.20325";" 366.98879";"   0.00000";"1474.49293";" 354.12552";" 517.20401";"  78.73676";" 146.12489";"1322.55918";" 579.68233";" 734.15928";" 544.89180";" 227.59651";" 269.68270";"1219.40496";" 226.57013";" 794.10364";" 244.24401";" 523.57122";" 682.24116";" 114.21460";" 344.09520";" 902.52907";" 642.28464";" 540.88601";" 498.32416"
"1pm";"1246.9861";" 641.3470";"2509.5396";" 813.1602";"1382.6108";"1327.8076";" 380.8285";" 112.6824";"1253.1682";" 354.1255";" 678.4975";" 141.7191";" 145.3539";"1602.3543";" 467.4610";" 639.9607";" 500.8367";" 401.7839";" 373.5790";" 971.2682";" 226.5701";" 863.8022";" 295.1942";" 574.3582";" 674.0756";" 114.2146";" 268.3792";" 949.7079";" 642.2846";" 456.5455";" 498.3242"
"2pm";"1510.4824";" 630.5147";"2597.6587";" 658.0985";"1410.7803";"1108.5918";" 213.2772";" 394.4864";"1149.4596";" 367.1124";" 453.6120";" 102.3507";" 126.6178";"1505.7021";" 520.7725";" 682.9394";" 309.1701";" 454.5166";" 566.1897";"1097.2717";" 226.5701";" 764.9314";" 295.1942";" 538.3213";" 599.9757";" 261.1249";" 198.2972";"1110.3418";" 603.8944";" 485.2004";" 498.3242"
"3pm";"1652.16200";" 672.00101";"2457.54205";" 808.65730";"1458.65323";"1047.25620";" 399.12735";" 347.68788";"1025.19878";" 396.95169";" 470.16619";"  77.24358";" 126.61782";"1487.65213";" 599.95030";" 667.18332";" 219.11088";" 473.56468";" 526.23424";" 913.56258";" 226.57013";" 764.93144";" 295.19417";" 634.48082";" 674.07561";" 187.02495";" 301.44958";" 907.51942";" 596.32834";" 462.37048";" 587.38940"
"4pm";"1274.90993";" 786.39017";"2076.44069";" 817.40543";"1570.44417";"1282.73373";" 542.67079";" 347.68788";" 869.48018";" 384.64201";" 476.42661";"  77.24358";" 105.46306";"1373.47673";" 429.18490";" 765.40001";" 545.38382";" 288.49930";" 366.85296";" 866.16876";" 226.57013";" 937.73698";" 295.19417";" 589.90156";" 769.51325";" 258.85199";" 351.40907";" 960.13065";" 801.65200";" 560.26019";" 587.38940"
"5pm";"1222.01365";" 715.02744";"1517.39307";" 701.92781";"1746.70823";"1735.95979";" 589.62908";" 475.07668";" 737.13025";" 350.91927";" 457.22949";"  78.73676";" 142.93524";" 769.13397";" 581.40117";" 783.49433";" 554.16257";" 251.82562";" 460.98097";"1068.13919";" 219.43833";" 838.86618";" 471.86929";" 684.00243";" 785.37436";" 329.32934";" 504.40000";"1045.70803";" 571.78563";" 746.84247";" 588.90522"
"6pm";"1022.85882";" 795.97695";"1304.21092";" 797.82848";"1902.49451";"1793.58620";" 736.60301";" 194.24075";"1078.94870";" 457.33517";" 557.20038";"  78.73676";" 115.18822";" 715.74178";" 703.24223";" 909.52019";" 868.40052";" 270.59543";" 268.35493";"1089.01411";" 272.93910";" 795.11157";" 555.18827";" 791.87219";"1181.86075";" 455.94829";" 792.21284";"1042.41045";" 538.98895";" 760.49069";" 677.97046"
"7pm";" 817.31407";"1046.91051";"1487.37251";" 846.31151";"1858.73775";"2129.51570";" 948.65932";"  40.90303";"1391.56300";" 368.89308";" 617.33995";" 116.61196";" 132.61703";" 435.07463";" 528.74836";" 962.47058";" 924.43843";" 323.32819";" 310.59868";" 681.24258";" 322.69280";" 992.85317";" 637.85712";" 837.56604";"1272.13866";" 430.34677";" 648.54347";" 923.24099";" 843.87979";" 979.59235";" 677.97046"
