"variable","code_sec","ressect","poidsp"
"h4","9113","9109",224.239152826497
"h4","9113","9114",2051.78548570005
"h5","9113","9109",224.239152826497
"h5","9113","9114",2051.78548570005
"h6","9113","9109",224.239152826497
"h6","9113","9114",2051.78548570005
"h7","9113","9109",224.239152826497
"h7","9113","9114",1904.95696384798
"h8","7501","7502",532.183986830334
"h8","7501","7504",233.224465209501
"h8","7501","7506",334.87708422507
"h8","7501","7509",463.915881465086
"h8","7501","7511",370.918942482448
"h8","7501","7512",407.737940978098
"h8","7501","7513",618.05176856403
"h8","7501","7514",394.47566332867
"h8","7501","7701",520.575047006143
"h8","7501","7704",211.234849133032
"h8","7501","7808",243.829619470583
"h8","7501","7812",1448.58476648053
"h8","7501","9205",390.293969845354
"h8","7501","9209",233.170146866132
"h8","7501","9409",642.170321498778
"h8","7501","9414",69.8332152626572
"h8","7501","9501",183.941648910392
"h8","7502","7503",266.870388862152
"h8","7502","7507",663.788570839375
"h8","7502","7508",270.873148054313
"h8","7502","7509",594.322248224899
"h8","7502","7512",485.418692708004
"h8","7502","9112",264.205625601827
"h8","7502","9205",617.183661473683
"h8","7502","9209",526.818287773836
"h8","7502","9310",109.205075263186
"h8","7502","9404",773.130333940068
"h8","7502","9511",626.046531688388
"h8","7503","7504",483.409530312655
"h8","7503","7505",971.323634420083
"h8","7503","7506",557.375733109191
"h8","7503","7511",800.508460672312
"h8","7503","7703",215.745522026898
"h8","7503","7712",276.683863871785
"h8","7503","7802",1136.76102280613
"h8","7503","7810",182.976944205538
"h8","7503","9103",382.925585787414
"h8","7503","9114",285.560637753284
"h8","7503","9201",336.910290492393
"h8","7503","9202",263.924092163501
"h8","7503","9204",370.375162067735
"h8","7503","9205",603.352679200941
"h8","7503","9206",271.071431270177
"h8","7503","9312",328.115799441571
"h8","7503","9409",522.591464877611
"h8","7503","9509",189.468052379069
"h8","7503","9510",341.382148737448
"h8","7504","7501",384.342436717918
"h8","7504","7502",1290.03974397855
"h8","7504","7503",266.870388862152
"h8","7504","7506",434.793725155287
"h8","7504","7509",2636.09050844703
"h8","7504","7514",807.33327002209
"h8","7504","7713",54.5851074213424
"h8","7504","7714",363.34236639189
"h8","7504","9205",390.293969845354
"h8","7504","9209",355.955959710348
"h8","7506","7501",385.163447630053
"h8","7506","7504",245.581325239223
"h8","7506","7507",518.295481023766
"h8","7506","7511",660.047496569215
"h8","7506","7702",866.521905910482
"h8","7506","7711",343.767471234906
"h8","7506","9106",312.02781561963
"h8","7506","9107",211.471313516975
"h8","7506","9204",255.878344983993
"h8","7506","9209",215.684760564108
"h8","7506","9304",291.906355774067
"h8","7506","9310",193.465258960525
"h8","7506","9407",473.301725911026
"h8","7506","9414",98.0488101443861
"h8","7506","9504",158.443833671155
"h8","7507","7504",233.224465209501
"h8","7507","7713",57.7188141593395
"h8","7507","9112",144.43829065062
"h8","7507","9114",398.118778010118
"h8","7507","9205",849.542542031492
"h8","7507","9209",363.437906247331
"h8","7507","9212",139.457240969619
"h8","7507","9306",288.385435051228
"h8","7507","9312",205.803788559348
"h8","7507","9402",208.1930741959
"h8","7507","9502",109.647209333194
"h8","7508","7503",293.428063516788
"h8","7508","7510",377.696747726225
"h8","7508","7513",1293.74858656272
"h8","7508","7514",381.714823065712
"h8","7508","7714",176.900145948679
"h8","7508","7802",199.223983500981
"h8","7508","7812",473.030415348055
"h8","7508","9113",321.057483332915
"h8","7508","9203",201.8484119737
"h8","7508","9310",487.658308643583
"h8","7508","9405",264.149357664147
"h8","7508","9407",293.84538112009
"h8","7508","9513",224.618103808706
"h8","7509","7505",442.644582659105
"h8","7509","7508",375.41708312588
"h8","7509","7814",53.4837509479166
"h8","7509","9102",119.857787723728
"h8","7509","9105",161.464657804371
"h8","7509","9106",565.207291074725
"h8","7509","9109",137.598402675133
"h8","7509","9204",289.841903971932
"h8","7509","9206",373.302933120397
"h8","7509","9208",197.081649062174
"h8","7509","9209",329.262887952682
"h8","7509","9210",920.775551925274
"h8","7509","9212",506.078598090018
"h8","7509","9307",246.034971434262
"h8","7509","9310",139.943912597759
"h8","7509","9405",133.180325506827
"h8","7509","9409",390.886813235291
"h8","7509","9411",155.13324835353
"h8","7509","9506",329.429503503102
"h8","7509","9511",402.858267085054
"h8","7812","7502",727.205014274976
