"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532";"58.4970357158532"
"4am";"20.437503";"20.768343";"18.648973";"19.833107";"13.778736";"20.785858";"26.201201";"14.162459";"10.568663";"14.590224";" 9.455445";"15.802060";"13.010212";"10.027994";" 9.677225";"11.763581";"18.793496";"10.837294";"11.516118";"12.235614";" 7.561152";"19.359257";"10.389843";"24.950665";"22.878714";"23.320039";"25.884056";"21.969955";"17.725119";"18.128958"
"5am";"20.429583";"20.708449";"18.298056";"19.447234";"13.859349";"20.117269";"25.693937";"13.414611";"10.287854";"14.927225";"10.967799";"15.504101";"12.936228";"11.500367";" 9.487880";"11.650872";"18.954988";" 9.276998";"12.337565";"12.385261";" 7.865910";"19.313918";" 9.469245";"24.670807";"23.387286";"23.446822";"25.195575";"22.329593";"18.662526";"18.359469"
"6am";"20.477559";"20.115265";"19.517304";"18.518158";"13.170118";"20.270185";"27.032318";"13.702434";" 9.035708";"15.291836";"11.088454";"17.295171";"13.378044";"11.632088";" 8.208422";"11.561290";"19.660514";" 9.343930";"13.792717";"11.867622";" 8.771281";"19.453875";" 9.535435";"24.978904";"23.826074";"23.446822";"27.392263";"22.251657";"17.714473";"17.926359"
"7am";"21.579174";"18.221299";"20.393855";"19.076945";"14.401404";"17.205390";"26.748208";"15.457001";" 9.169609";"14.206719";" 7.426804";"10.338730";"11.655489";"10.480646";"14.358939";"15.219563";"24.947802";"14.855614";"14.408738";"11.000266";"10.568104";"21.931919";" 8.097628";"28.605181";"21.473230";"22.352445";"27.611030";"19.662015";"19.574566";"19.190533"
"8am";"20.597412";"18.387183";"19.080463";"18.755000";"14.501871";"20.355983";"28.153486";"13.067182";" 6.924957";"15.680646";"10.743767";"10.975255";"12.664935";" 8.822662";"14.359589";"12.003211";"25.138977";"14.682351";"17.064199";"11.477452";"10.541401";"20.731624";" 9.434068";"25.075092";"22.758175";"23.976499";"28.847388";"17.439430";"21.097879";"20.312142"
"9am";"21.544305";"18.015704";"18.638288";"19.702434";"14.250690";"17.877585";"25.520306";"13.042940";" 7.263746";"14.773558";" 9.704146";"10.552031";"14.606356";" 8.573323";"14.543915";"11.931055";"25.729964";"14.590626";"13.532213";"11.851160";"13.348938";"19.143746";" 8.111501";"22.544612";"23.615913";"23.742411";"29.597605";"16.285919";"20.797567";"20.858186"
"10am";"20.539811";"17.957445";"19.583040";"20.022579";"14.938699";"18.775413";"25.698321";"13.713597";" 6.810083";"18.857222";"13.706678";"13.652687";"11.778996";" 8.444456";" 9.920716";"10.365286";"25.863340";"15.286950";"16.341737";"12.144411";"12.794578";"20.100729";" 8.780881";"23.050492";"23.811464";"24.230505";"28.486169";"18.017717";"20.466052";"19.443862"
"11am";"21.891145";"18.942990";"18.612400";"18.942041";"14.294966";"17.850088";"27.001575";"13.356062";" 8.418776";"18.507272";"13.785200";"10.969523";"13.407809";" 7.156296";"10.111326";"11.187161";"24.852478";"15.508767";"16.470791";"11.242810";"11.671951";"21.062619";" 9.652239";"24.353870";"24.629999";"23.889656";"28.017612";"16.932596";"20.113637";"21.196986"
