"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909";"965.6909"
"max";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094";"25518.6094"
"4am";" 4384.370";" 6879.209";" 9132.036";" 7102.246";" 7459.957";" 8089.704";" 6462.414";" 7162.987";" 6994.048";" 6727.939";" 9006.850";" 2777.092";" 5801.065";" 2112.239";" 6426.195";" 7922.030";" 3064.763";" 3536.687";" 5411.942";" 9911.014";" 4707.669";" 5643.975";" 8139.229";"11044.679";" 2743.093";" 3131.405";" 4851.528";" 5408.979";" 5077.303";" 7572.752";" 4903.102";" 5432.498";" 4260.201";" 5345.511";" 5797.787";"10365.488";" 5723.005";" 7731.303";" 3712.643";" 5523.410";" 6932.903";" 4467.603";" 6741.185";" 3693.535";" 4972.248";" 4929.554";" 5650.008";" 2864.821";" 4849.092";"10426.300";" 9306.972";" 5819.785";" 6743.786";" 8061.284";" 6105.225";" 4167.416";" 7819.087";" 4251.869";" 7050.953";" 5573.386";" 7549.115";" 7989.794";" 2503.205";" 7392.198";" 5283.506";" 6470.923"
"5am";" 4384.370";" 7064.639";" 9132.036";" 7049.763";" 7273.921";" 8081.302";" 6214.300";" 6994.185";" 6994.048";" 6727.939";" 8908.332";" 2824.641";" 5852.548";" 2202.496";" 6270.107";" 7922.030";" 3013.280";" 3634.275";" 5534.088";" 9822.527";" 4610.940";" 5580.303";" 8008.909";"11151.092";" 2789.991";" 3175.840";" 4851.528";" 5315.344";" 5236.131";" 7594.729";" 4936.054";" 5453.986";" 4260.201";" 5284.709";" 5797.787";"10252.693";" 5840.773";" 7812.597";" 3673.175";" 5403.692";" 7026.060";" 4448.645";" 6435.728";" 3557.904";" 4972.248";" 4990.356";" 5567.028";" 2794.977";" 4956.981";"10426.300";" 9419.766";" 5988.782";" 6486.303";" 7925.377";" 6105.225";" 4106.523";" 7623.320";" 4251.869";" 7133.933";" 5319.357";" 7327.483";" 7989.794";" 2470.116";" 7392.198";" 5417.693";" 6502.168"
"6am";" 4252.695";" 7120.815";" 9270.453";" 6914.783";" 7220.510";" 8589.076";" 5649.481";" 6527.309";" 6799.222";" 6795.287";" 8871.898";" 2910.658";" 5983.649";" 2049.218";" 5940.889";" 7928.419";" 3178.432";" 3894.746";" 5084.089";" 9142.075";" 4547.981";" 5254.963";" 8012.966";"11408.408";" 3416.361";" 3210.737";" 4593.132";" 5037.164";" 6183.275";" 9105.855";" 4765.701";" 5598.238";" 3966.289";" 5024.215";" 5968.648";" 9608.745";" 5900.155";" 8183.887";" 3612.614";" 5039.777";" 6594.843";" 3821.309";" 5491.940";" 3432.985";" 4770.220";" 5084.270";" 5212.898";" 2691.825";" 5251.003";" 8898.127";" 8117.866";" 5314.308";" 5396.141";" 7848.358";" 4999.768";" 3931.311";" 6835.948";" 3731.678";" 5885.802";" 4469.108";" 5915.255";" 6573.308";" 2233.695";" 6701.663";" 5044.311";" 5727.491"
"7am";" 4150.028";"10298.704";" 8555.800";" 6172.991";" 6620.952";" 8881.147";" 4953.778";" 6440.468";" 5769.695";" 5625.080";" 7417.523";" 2491.456";" 5429.554";" 2308.647";" 5288.254";" 8226.307";" 3044.005";" 4218.364";" 4672.846";" 7829.401";" 5195.703";" 3992.734";"11176.437";"14226.029";" 5664.887";" 2993.967";" 4774.564";" 7457.995";"11005.387";"13213.930";" 3916.005";" 5957.991";" 3830.990";" 3919.503";" 6001.174";" 7128.435";" 6448.892";" 8709.728";" 2727.890";" 4040.839";" 6503.126";" 3708.755";" 4091.149";" 3015.193";" 3879.333";" 4578.306";" 5347.713";" 2070.330";" 5240.578";" 6865.060";" 4961.945";" 4214.202";" 4122.645";" 8410.515";" 3749.835";" 3337.966";" 4744.174";" 3000.996";" 4027.426";" 3539.382";" 5139.470";" 5387.486";" 1436.294";" 5451.878";" 4040.319";" 5100.642"
"8am";" 4222.431";"12266.909";" 9270.161";" 7302.014";" 5810.869";" 8802.378";" 4713.744";" 5769.611";" 4888.385";" 5073.476";" 6623.576";" 2399.032";" 5974.471";" 2401.843";" 5526.362";" 6354.909";" 3346.210";" 4565.531";" 4572.843";" 7068.145";" 5324.891";" 3436.689";"13403.765";"15691.517";" 7558.981";" 2921.664";" 5920.452";"11979.946";"14858.469";"19291.229";" 3973.309";" 6651.007";" 4331.614";" 4216.376";" 5623.280";" 5728.805";" 6205.075";" 9954.641";" 2470.396";" 3153.556";" 5752.448";" 3526.468";" 3249.025";" 3239.142";" 2800.549";" 6938.646";" 4378.894";" 1518.295";" 5897.542";" 6125.874";" 4729.432";" 3328.338";" 3745.731";" 8793.735";" 2136.809";" 3237.142";" 3447.368";" 1846.765";" 3605.873";" 3036.392";" 4616.416";" 4316.262";" 1269.236";" 5364.484";" 3121.099";" 5041.010"
"9am";" 4993.5263";"14208.9723";" 9186.9179";" 7790.3957";" 5572.9804";" 8219.5997";" 5062.6939";" 5416.1085";" 4835.4874";" 4588.5533";" 5791.4285";" 2024.3646";" 6807.8608";" 2113.4757";" 4718.7517";" 5591.1462";" 3487.0931";" 4433.5800";" 4489.0348";" 6909.6302";" 6047.9539";" 3170.9623";"14677.2870";"17157.5613";" 8020.7388";" 2873.7301";" 5978.1767";"13432.8650";"16762.4069";"20707.2681";" 3942.7196";" 6726.6850";" 4911.2700";" 3968.1346";" 5944.4828";" 5291.9878";" 6658.8905";" 9956.6725";" 2419.5868";" 3287.8245";" 5806.3591";" 3138.5206";" 3382.8569";" 3248.4535";" 2282.2541";" 7535.0318";" 4166.8832";" 1507.4034";" 6654.2972";" 5756.6551";" 4687.7209";" 3029.6376";" 3365.3972";" 8619.6336";" 2095.9208";" 3400.0866";" 3010.7302";" 1781.7161";" 3386.4390";" 2461.8010";" 4432.5322";" 4595.6255";"  984.5477";" 5177.0845";" 2963.9305";" 4740.7578"
"10am";" 4904.1523";"15375.8212";" 9344.4847";" 8256.1815";" 5211.7799";" 7713.0556";" 4366.7385";" 5466.6898";" 4333.6289";" 4514.4747";" 5597.7644";" 1887.5034";" 6668.3732";" 1829.5321";" 4048.0272";" 5436.7356";" 4006.7837";" 4658.4507";" 4491.6651";" 6872.2067";" 6303.8800";" 3371.5350";"14484.2742";"17675.8365";" 8315.5611";" 2972.0097";" 5938.6158";"14271.7064";"17217.2887";"20449.6181";" 4085.6165";" 6697.5300";" 4485.8337";" 4507.8556";" 6110.0624";" 4686.5122";" 6933.5524";"10011.8434";" 2418.7397";" 3549.9661";" 6053.8534";" 3563.7160";" 3348.0336";" 3293.4276";" 2233.6695";" 7995.6067";" 4656.3507";"  965.6909";" 6769.9700";" 5416.8313";" 4490.0522";" 3383.3081";" 3521.3661";" 8384.9474";" 2031.9537";" 3243.4430";" 3530.4052";" 1661.8787";" 3230.7603";" 2424.2206";" 4081.8129";" 4644.1095";" 1017.6373";" 5071.0494";" 2985.2076";" 4052.9392"
"11am";" 4275.930";"14293.938";" 9093.021";" 8049.727";" 5633.940";" 8225.918";" 4404.322";" 5371.857";" 4538.025";" 4615.943";" 5670.789";" 1986.168";" 6655.399";" 2066.433";" 4385.604";" 5559.025";" 3493.475";" 4774.858";" 4768.133";" 6889.107";" 6356.289";" 3302.683";"13963.431";"17752.396";" 7950.553";" 3119.165";" 5700.462";"13682.860";"16099.131";"20822.574";" 3959.383";" 6624.459";" 4350.768";" 4363.175";" 5843.046";" 5119.224";" 6931.246";"10236.431";" 2425.153";" 3416.486";" 5912.016";" 2873.719";" 3375.309";" 3080.072";" 2356.084";" 8235.371";" 4396.516";" 1270.152";" 6751.137";" 5854.869";" 4502.256";" 3440.814";" 3506.452";" 8025.520";" 2269.528";" 3267.652";" 3392.050";" 1615.091";" 3476.227";" 2641.618";" 4093.385";" 4698.736";" 1050.727";" 5444.406";" 3177.299";" 4490.939"
