"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341";"5569.48341"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";"1188.4776";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1793.1729";" 723.5407";" 732.1430";"   0.0000";"1551.0138";"1783.0239";"   0.0000";"   0.0000";" 777.3125";" 648.2624";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 842.0128"
"8am";"   0.0000";"   0.0000";"1515.9542";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 587.9273";"   0.0000";"2798.6770";"1457.5534";"1288.1712";"   0.0000";"1480.6800";"2744.2557";"   0.0000";" 715.4092";"1057.9022";" 813.3862";" 945.9290";" 529.7228";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1456.4127"
"9am";"   0.0000";"   0.0000";"1663.9031";" 506.8411";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1025.1329";"   0.0000";"3267.6953";"1763.9544";"1546.1885";"   0.0000";"1654.3584";"3360.5311";"   0.0000";" 890.9879";" 904.9052";" 934.5455";"1342.8649";" 495.1075";"   0.0000";"   0.0000";" 657.5245";"   0.0000";" 793.7855";"   0.0000";"   0.0000";"1668.6749"
"10am";"   0.0000";"   0.0000";"2054.8758";" 618.3429";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1035.3563";"   0.0000";"4043.2597";"2060.3487";"1433.5396";"   0.0000";"1272.4251";"3658.1293";"   0.0000";" 962.1319";" 898.3386";" 936.4972";"1507.0650";" 524.0737";"   0.0000";"   0.0000";" 748.9200";"   0.0000";" 700.4536";"   0.0000";"   0.0000";"1913.7365"
"11am";"   0.0000";"   0.0000";"1619.5330";" 711.5930";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 951.7069";"   0.0000";"3509.7858";"2155.4835";"1441.6817";"   0.0000";"1152.9164";"2914.3003";"   0.0000";" 752.4598";" 900.6732";" 824.9077";"1305.7141";" 484.2398";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1612.9952"
