"hour";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"201";"202";"203";"204";"205";"206";"207";"208";"209";"210";"211";"212";"213";"214";"215";"216";"217";"218";"219";"220";"221";"222";"223";"224";"225";"226";"227";"228";"229";"230";"231";"232";"233"
"min";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969";"55.2969"
"max";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066";"6379.4066"
"4am";"1290.857";"1229.862";"1876.512";"1812.051";"1450.231";"1311.645";"3809.087";"1893.890";"1993.770";"1394.159";"2461.985";"1518.746";"1648.116";"1397.164";"1405.560";"2481.404";"3225.125";"2085.836";"1951.550";"3931.871";"1138.031";"4228.062";"2108.836";"2232.118";"2440.999";"1599.552";"1501.590";"2998.049";"2264.388";"1976.939";"1726.332";"3103.129";"1685.043";"5489.891";"1340.907";"1654.689";"1400.517";"2679.365";"1575.940";"4998.228";"3334.818";"1407.909";"1985.021";"3089.141";"5550.204";"1088.847";"2227.954";"2816.214";"1610.720";"2204.879";"2745.446";"2819.730";"2399.061";"2987.549";"1736.421";"2858.082";"1164.800";"2933.624";"4805.895";"3592.252";"1838.529";"4904.586";"1815.106";"2240.792";"3754.258";"2060.557";"3174.733"
"5am";"1316.024";"1229.862";"2025.283";"1812.051";"1427.506";"1336.082";"3751.949";"1893.890";"2033.995";"1374.432";"2571.142";"1576.044";"1707.556";"1397.164";"1455.225";"2458.393";"3179.829";"2251.703";"1869.124";"3751.548";"1266.091";"4392.194";"2288.056";"2146.618";"2373.488";"1599.552";"1501.590";"3236.958";"2330.638";"1976.939";"1662.628";"3071.762";"1736.928";"5373.217";"1241.218";"1633.457";"1378.801";"2551.174";"1544.619";"5019.404";"2945.991";"1194.819";"1985.021";"3151.406";"5550.204";"1088.847";"2227.954";"2816.214";"1577.552";"2156.107";"2665.718";"2851.868";"2352.238";"2847.344";"1687.560";"2858.082";"1164.800";"2850.905";"4513.102";"3885.045";"1810.743";"4904.586";"1815.106";"2240.792";"3673.139";"2157.941";"2969.160"
"6am";"1435.425";"1199.012";"1851.708";"1789.767";"1417.488";"1481.103";"3852.319";"1850.424";"1989.785";"1431.984";"2893.180";"1576.044";"1755.591";"1335.917";"1426.089";"2441.980";"3006.519";"2226.372";"1827.986";"3793.349";"1288.337";"4413.037";"2085.301";"2066.284";"2346.600";"1538.319";"1305.588";"3274.585";"2290.517";"1976.939";"1636.070";"3109.617";"1867.726";"5097.165";"1199.082";"1611.485";"1378.801";"2455.031";"1432.541";"4844.561";"2848.850";"1127.114";"1985.021";"3179.564";"5151.493";"1060.737";"2195.546";"2761.485";"1628.148";"2066.216";"2553.168";"3178.719";"2440.059";"2520.835";"1559.380";"2546.639";"1337.041";"2691.661";"4384.327";"3885.045";"1713.393";"4758.025";"1769.933";"2060.236";"3982.896";"2005.065";"2832.880"
"7am";"2141.6068";"1741.4406";"1897.2537";"1768.5017";"2048.0815";"1580.6648";"3847.2160";"1694.7201";"1847.2501";"1430.8263";"3901.6321";"1994.6055";"2590.7885";"1155.5422";"1607.2297";"2177.0047";"3125.6481";"2443.8836";"1568.2906";"3239.1514";"1017.4114";"4921.5507";"2025.7201";"1732.9496";"1886.1962";"1285.6538";" 971.7412";"3401.8348";"2041.4521";"1770.0659";"1299.9466";"2895.1175";"2176.7699";"4491.2618";"1110.8320";"1708.3263";"1010.9330";"2111.6664";"1139.8350";"4369.6417";"2635.7500";" 886.4354";"1928.1356";"3248.5368";"5509.6783";" 968.8152";"2069.5834";"2480.9812";"1551.6303";"1890.1300";"2461.2420";"3959.6100";"2474.4892";"2023.8549";"1539.7553";"2396.8994";"1431.1360";"2940.8627";"3539.3284";"4404.3638";"1424.3773";"4475.8196";"1757.6987";"1756.0931";"4307.8484";"1919.6911";"2387.4200"
"8am";"2639.1725";"3034.3463";"1715.6840";"1827.3842";"2606.8352";"2240.8304";"4119.1034";"1397.2233";"1599.6662";"1354.0415";"5360.7889";"2440.7594";"2627.7193";"1196.7856";"1636.7825";"2264.7788";"3277.8597";"2951.0969";"1545.6448";"2998.3233";"1022.4306";"5077.8939";"1792.6373";"1487.8351";"1854.4898";"1111.5652";" 873.7358";"3232.0981";"1698.2197";"1277.6121";"1101.6445";"2863.0645";"2615.9948";"3495.5613";"1084.5029";"1653.5125";"1028.3320";"2131.8478";" 908.8542";"3845.4535";"2602.5839";"1205.5104";"2090.8085";"3348.9507";"5443.1350";" 882.7926";"2135.3374";"2636.9934";"1279.9093";"1519.3985";"1715.0142";"5013.2293";"2191.5146";"2293.7076";"1395.1641";"2080.4802";"1912.1472";"2347.2881";"3066.3642";"4541.5620";"1326.5389";"4248.4523";"1723.1086";"1781.0473";"4033.5033";"2015.2817";"2420.2000"
"9am";"2759.5049";"2963.4351";"1606.5446";"1841.2463";"2552.9769";"2231.7169";"4290.7855";"1373.1422";"1732.1563";"1228.6780";"5767.9801";"2627.3994";"2368.4575";"1092.0941";"1609.3890";"2171.3964";"3811.0256";"2897.5798";"1792.0600";"2805.8551";"1067.8023";"5083.1382";"1736.5513";"1312.2451";"1878.8071";"1275.9105";" 818.8711";"3070.3322";"1833.7608";"1156.3099";" 868.6868";"3004.1113";"2526.1100";"3399.4106";"1363.7267";"1553.7020";"1023.5725";"2128.8192";" 824.2408";"3621.0990";"2463.5294";"1257.7093";"2042.2839";"3267.2095";"5531.3769";" 907.1969";"2312.4253";"2376.4215";"1184.7446";"1503.7757";"1857.5957";"4830.5163";"2453.2090";"2090.6593";"1681.9464";"1920.7013";"1817.8206";"2437.9687";"2842.3380";"5182.0924";"1435.7519";"4251.6885";"1581.0977";"1717.1332";"4249.0755";"1959.7273";"2324.3686"
"10am";"2925.9261";"3133.8122";"1716.9225";"1812.4869";"2795.0909";"2205.4242";"4100.4431";"1706.5183";"1504.1288";"1366.4181";"5905.7294";"2761.3974";"2340.0357";"1085.5854";"1483.4262";"1916.0990";"3874.9417";"3032.8562";"2042.7657";"2508.8199";"1014.0932";"5326.4667";"1782.3368";"1161.0164";"1681.2150";"1081.1793";" 745.2596";"2887.0621";"1654.6194";"1079.6801";" 915.0322";"2941.8935";"2400.7654";"3545.3971";"1187.4410";"1666.3221";"1045.0253";"2232.8309";" 819.2949";"3529.8004";"2358.5300";"1200.8682";"1953.9918";"3224.9127";"5311.3632";" 819.1517";"2242.6399";"2529.4248";"1239.4269";"1474.7244";"1674.6530";"4678.1834";"2730.7433";"2181.8762";"1655.0583";"1869.0481";"1822.1137";"2340.3966";"3411.2223";"4625.1540";"1294.7495";"4069.5333";"1631.2724";"1597.2348";"4436.1810";"1916.5071";"2231.1912"
