"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892";"5921.74892"
"4am";" 908.2289";"1517.6524";"2520.9907";"1080.3508";"2322.6949";"1992.7454";"1345.0349";" 395.4891";"1099.9339";" 662.0436";"1212.4027";" 506.0196";" 329.1457";" 715.8970";"1059.1657";"1408.5813";"1329.9744";"1186.0151";" 498.0408";" 957.6609";"1534.3461";"2627.4077";"2433.9753";"2701.4755";"2860.6865";"1998.8626";"2818.5723";"2239.9605";"3241.5791";"3046.0416";"2470.4839"
"5am";" 908.2289";"1517.6524";"2459.0968";"1080.3508";"2258.3937";"1992.7454";"1345.0349";" 395.4891";"1088.0304";" 662.0436";"1212.4027";" 506.0196";" 290.4378";" 797.6227";"1059.1657";"1408.5813";"1254.3603";"1051.4885";" 558.2384";" 977.7803";"1493.3732";"2627.4077";"2351.3065";"2701.4755";"2988.4847";"1882.2171";"2818.5723";"2191.6664";"3241.5791";"2998.3517";"2470.4839"
"6am";" 908.2289";"1614.7013";"2546.8913";"1017.5365";"2258.3937";"1903.3871";"1382.9101";" 431.9386";" 976.8298";" 662.0436";"1182.6094";" 565.2520";" 261.9003";" 808.3636";" 986.7274";"1294.2440";"1306.1232";" 951.2777";" 498.0408";" 991.2995";"1443.6195";"2554.7042";"2351.3065";"2754.8803";"2914.3848";"1770.6681";"2618.4905";"2082.1951";"3106.0725";"2913.9451";"2400.7870"
"7am";" 929.2059";"1530.8881";"2395.7947";"1147.7329";"2246.6674";"1364.2909";"1376.8063";" 454.0179";"1000.6163";" 723.1431";"1203.2226";" 646.4030";" 267.9626";"1323.4641";" 913.3962";"1047.3353";" 966.6549";" 728.2117";" 724.3500";"1497.1990";"1217.9321";"2215.5158";"2133.7865";"2395.0236";"2177.8752";"1527.5563";"2101.0864";"1719.4550";"2566.6644";"2899.4395";"2309.7938"
"8am";"1211.0623";"1337.0822";"2888.8903";"1218.6088";"1901.1265";"1294.9895";"1200.4107";" 691.7704";"1038.1163";" 663.4014";" 849.8958";" 793.5093";" 366.5937";"2211.9439";" 798.7633";" 844.9515";" 695.7882";" 775.7983";" 830.1638";"2024.0657";"1053.1401";"1945.4663";"1817.9174";"2354.8657";"1893.0473";"1253.8144";"1598.5617";"1662.2219";"1984.7553";"2483.5914";"2312.7997"
"9am";"1537.8168";"1307.7046";"3002.1190";"1437.4360";"1887.2443";"1115.1125";"1197.2068";" 687.9236";" 998.1784";" 786.0128";" 998.2277";" 752.5929";" 368.0101";"2207.2953";" 768.2359";" 837.3641";" 676.0452";" 668.9416";" 846.7423";"2837.2840";"1105.5844";"1788.5334";"1628.0979";"1979.8409";"1512.5195";"1061.0390";"1328.9638";"1601.5222";"1783.3855";"2722.5745";"2206.5701"
"10am";"1645.0750";"1588.4487";"2912.6064";"1488.1341";"1837.2810";" 993.4596";"1093.7285";" 731.1880";" 883.9332";" 633.7402";"1000.9802";" 998.4478";" 275.8325";"2148.4522";" 716.1073";" 825.8979";" 688.7064";" 509.8505";" 795.9458";"3182.9500";"1001.6033";"1747.6469";"1439.8448";"1727.6881";"1543.5045";"1019.8984";"1259.9405";"1556.3558";"2002.3452";"2717.4356";"2172.5224"
"11am";"1511.7880";"1497.3285";"2735.1769";"1385.7156";"1703.9743";"1211.2235";"1171.0031";" 523.4014";"1207.5189";" 693.5196";" 876.6378";" 861.0876";" 244.9554";"2080.1783";" 703.1257";" 906.5250";" 777.9149";" 713.6805";" 722.5494";"2918.5769";"1146.5573";"1810.2377";"1498.4835";"1928.0363";"1284.4248";"1109.2542";"1385.3763";"1798.5996";"1974.6076";"2774.8494";"2012.7718"
