"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416";"1.41739220266416"
"max";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368";"56.3604143246368"
"4am";" 3.878063";" 5.160492";" 3.040865";" 4.698027";" 2.856517";" 5.416497";" 5.068657";" 7.101259";" 6.402563";"11.532298";" 2.805727";"11.038328";" 6.725875";" 8.886526";" 4.752212";" 3.926657";" 4.402633";" 2.539446"
"5am";" 3.794367";" 5.160492";" 3.423961";" 4.709575";" 2.874877";" 5.417038";" 5.095461";" 5.979829";" 6.441440";"11.480480";" 2.842809";"11.130715";" 6.725875";" 9.484079";" 4.827677";" 3.925098";" 4.428290";" 2.566631"
"6am";" 3.616954";" 5.348883";" 2.965119";" 4.777023";" 2.925963";" 5.647095";" 5.233321";" 6.466050";" 6.443629";"10.364152";" 2.903694";"11.053942";" 6.545108";" 9.845913";" 4.988091";" 4.298889";" 4.783441";" 2.275214"
"7am";" 3.141132";" 5.759808";" 3.637262";" 4.635438";" 2.830888";" 4.363763";" 6.665068";" 7.359664";" 6.274125";" 9.249988";" 3.605604";"12.148736";" 5.939891";"10.125471";" 4.518606";" 4.805962";" 5.856052";" 2.801251"
"8am";" 1.840999";" 8.001666";" 3.137196";" 4.809726";" 2.946142";" 4.379944";" 7.972492";" 7.710126";" 4.089636";" 9.432884";" 3.285666";"11.894710";" 5.153757";" 8.692849";" 7.285304";" 5.757291";" 7.410041";" 3.880956"
"9am";" 2.846887";" 7.645244";" 3.697867";" 4.226330";" 3.019042";" 4.380530";" 9.940492";" 7.803382";" 5.358623";" 9.520949";" 3.510353";"11.113750";" 5.455530";" 8.793945";" 6.844214";" 4.750253";" 5.145760";" 3.948139"
"10am";" 2.519945";" 7.676760";" 3.225289";" 6.071869";" 1.495749";" 3.818860";" 9.825010";" 6.738532";" 4.428719";"11.776835";" 3.628259";"10.276070";" 4.125407";" 9.510988";" 7.248520";" 5.144320";" 5.855263";" 4.467917"
"11am";" 3.306138";" 7.249754";" 3.133420";" 5.328084";" 1.450470";" 2.942804";" 6.730147";" 8.833447";" 4.749806";"10.970975";" 3.969258";"10.364511";" 3.905546";" 9.796462";" 7.105410";" 5.013415";" 6.031472";" 3.841030"
"12am";" 2.457568";" 6.298406";" 3.599963";" 5.735566";" 1.417392";" 3.836034";" 6.794592";" 8.259825";" 5.130425";"11.374685";" 3.651203";"12.229127";" 3.721682";" 8.923789";" 6.572216";" 5.071241";" 5.906189";" 3.432744"
"1pm";" 2.659099";" 6.242794";" 3.816346";" 5.821209";" 1.630112";" 3.173230";" 6.260276";" 8.746210";" 4.711898";"10.485979";" 3.934429";"10.527665";" 4.553762";" 8.962737";" 6.941831";" 5.473033";" 6.210723";" 3.895494"
"2pm";" 3.337131";" 6.497220";" 4.591998";" 6.110579";" 1.844957";" 2.911884";" 5.442764";" 9.750536";" 4.769624";" 8.895055";" 2.887869";"10.432244";" 4.310895";" 9.072212";" 4.781283";" 5.330281";" 7.291443";" 3.450184"
"3pm";" 2.745019";" 7.441647";" 2.462337";" 5.154250";" 6.966775";" 2.863397";" 4.375927";" 8.758490";" 5.070124";"12.384837";" 2.762657";"11.421197";" 4.979590";" 7.536386";" 3.551189";" 5.071210";" 8.380560";" 4.373564"
"4pm";" 3.759415";" 6.012040";" 3.610223";" 5.931192";" 1.845178";" 4.201224";" 4.100829";" 9.132950";" 5.430071";" 8.323160";" 3.819318";"10.457080";" 6.134178";" 9.063569";" 5.032579";" 4.155409";" 5.396348";" 3.542291"
"5pm";" 3.941568";" 8.036838";" 2.903821";" 4.735760";" 1.726191";" 5.396975";" 4.500810";" 8.645853";" 6.304073";" 8.681013";" 3.500441";"10.588535";" 7.412904";" 8.244480";" 4.031243";" 5.058791";" 3.918126";" 2.799437"
"6pm";" 3.393333";" 8.524930";" 2.649396";" 4.393408";" 1.985299";" 5.703763";" 4.472381";" 8.178599";" 6.662554";" 9.113576";" 2.902816";"11.084393";" 7.087645";" 8.289517";" 3.829868";" 4.403513";" 4.545486";" 2.052313"
"7pm";" 3.416281";" 7.759160";" 2.632686";" 3.608562";" 3.294707";" 5.778709";" 4.789976";" 7.591861";" 6.891319";"10.146036";" 2.830594";"12.081873";" 6.172673";" 8.823782";" 4.202679";" 4.135170";" 4.268462";" 2.655141"
"8pm";" 3.976057";" 6.693638";" 2.766886";" 3.646778";" 3.132450";" 5.684010";" 5.270553";" 6.873463";" 6.817907";"10.093403";" 2.753695";"11.527477";" 6.337723";" 8.427180";" 4.780908";" 3.913832";" 4.335399";" 2.635597"
"9pm";" 5.078075";" 5.527321";" 2.722192";" 3.533451";" 3.140015";" 5.613013";" 5.158669";" 6.785664";" 6.759645";"10.315628";" 2.769369";"11.360730";" 6.398216";" 8.461335";" 4.803427";" 4.007686";" 4.330844";" 2.578014"
"10pm";" 5.484502";" 5.269480";" 2.769835";" 3.592135";" 3.107625";" 5.402925";" 5.091470";" 6.787348";" 6.318414";"10.474341";" 2.830551";"11.341000";" 6.524709";" 8.409953";" 4.765360";" 3.984485";" 4.208930";" 2.495812"
"11pm";" 5.673337";" 5.271779";" 2.837440";" 3.593954";" 3.066629";" 5.435292";" 5.104655";" 6.714059";" 6.320034";"10.506808";" 2.757026";"11.129773";" 6.474641";" 8.397425";" 4.765360";" 3.935029";" 4.158827";" 2.515732"
"12pm";" 4.337958";" 6.396300";" 2.829647";" 3.615566";" 3.070602";" 5.471545";" 5.039187";" 6.542574";" 6.356806";"10.784780";" 2.728540";"11.083525";" 6.515637";" 8.479100";" 4.733282";" 3.874518";" 4.211319";" 2.500926"
"1am";" 4.433642";" 6.396300";" 2.829647";" 3.615566";" 3.016499";" 5.455699";" 5.039187";" 6.567307";" 6.326153";"10.784780";" 2.728540";"11.083525";" 6.417351";" 8.479100";" 4.701633";" 3.834546";" 4.211319";" 2.567417"
"2am";" 4.450100";" 6.375800";" 2.829647";" 3.615566";" 2.983778";" 5.455699";" 5.039187";" 6.567307";" 6.326153";"10.833995";" 2.728540";"11.083525";" 6.417351";" 8.479100";" 4.701633";" 3.834546";" 4.211319";" 2.567417"
"3am";" 4.450100";" 6.375800";" 2.829647";" 3.615566";" 2.993605";" 5.455699";" 5.039187";" 6.567307";" 6.326153";"10.886329";" 2.728540";"11.083525";" 6.417351";" 8.479100";" 4.674222";" 3.834546";" 4.211319";" 2.567417"
