"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384";"2029.70384"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"6am";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7am";"192.64986";" 82.56422";"130.72669";"  0.00000";"110.08563";" 89.44458";"  0.00000";"  0.00000";"185.76950";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"192.64986";"  0.00000";"  0.00000";"  0.00000";" 82.56422";"  0.00000";"  0.00000";"  0.00000"
"8am";"295.85514";"199.53021";"185.76950";"103.20528";"151.36774";" 89.44458";" 96.32493";" 82.56422";"233.93197";"116.96598";"137.60704";"  0.00000";"  0.00000";"282.09443";"  0.00000";"  0.00000";"  0.00000";"116.96598";"  0.00000";"  0.00000";"  0.00000"
"9am";"392.18006";"261.45338";"247.69267";"144.48739";"206.41056";"  0.00000";"116.96598";" 89.44458";"268.33373";"116.96598";"172.00880";"  0.00000";"  0.00000";"302.73549";" 89.44458";" 96.32493";"  0.00000";"130.72669";"  0.00000";"  0.00000";"  0.00000"
"10am";"412.82112";"385.29971";"282.09443";"151.36774";"282.09443";" 96.32493";"116.96598";"116.96598";"295.85514";"151.36774";"192.64986";"  0.00000";"  0.00000";"268.33373";" 82.56422";"123.84634";"  0.00000";"123.84634";"  0.00000";"  0.00000";"  0.00000"
"11am";"323.37654";"447.22288";"337.13725";"144.48739";"199.53021";" 89.44458";" 96.32493";"103.20528";"268.33373";"144.48739";"206.41056";"  0.00000";"  0.00000";"275.21408";"  0.00000";" 96.32493";"  0.00000";"103.20528";"  0.00000";"  0.00000";"  0.00000"
